gift_id,price
GF_10958,108.1879775
GF_8352,31.02851598
GF_3159,144.5302696
GF_4743,124.4570649
GF_13837,133.8111481
GF_5260,12.7960883
GF_9211,98.6370841
GF_11071,105.1669009
GF_13325,58.11901913
GF_8538,58.11041843
GF_1276,54.56904992
GF_9693,31.88974824
GF_9695,38.00687907
GF_9358,58.2617379
GF_16392,59.98618607
GF_8217,46.67073016
GF_605,170.6309675
GF_7023,94.13024768
GF_610,83.79106377
GF_998,33.37218608
GF_1301,55.35606135
GF_4466,37.01571698
GF_1733,37.19223552
GF_13515,46.38306905
GF_4869,96.46628561
GF_6635,9.107800036
GF_5739,96.06694862
GF_7674,123.1008991
GF_6998,86.37236463
GF_5523,79.18871495
GF_4915,50.34429416
GF_22760,78.97146198
GF_23755,45.87968721
GF_14075,35.55451268
GF_5961,42.52863453
GF_1686,126.9597171
GF_6370,33.84672367
GF_12917,33.38019992
GF_12916,96.7388124
GF_9848,69.70463802
GF_5165,89.04446742
GF_10840,45.73633018
GF_760,109.9796192
GF_5139,86.8892146
GF_23803,147.8493893
GF_9485,119.9478598
GF_13450,70.03648848
GF_9721,113.8639524
GF_8353,29.95728256
GF_9908,36.08109884
GF_13554,146.1834494
GF_8259,102.6034169
GF_2477,16.94664422
GF_1709,82.96477113
GF_15942,117.4419951
GF_1937,180.9300074
GF_5747,71.91291752
GF_7846,77.507367
GF_12015,357.34716
GF_702,23.77065851
GF_9327,49.36044338
GF_9786,28.92727269
GF_18765,80.87554479
GF_9639,53.82185611
GF_23982,93.74881414
GF_14076,34.21383151
GF_1949,40.05984316
GF_1146,134.4319963
GF_4553,36.4650762
GF_10351,72.5754624
GF_1610,80.61053119
GF_10414,38.84162351
GF_7185,66.79403338
GF_23673,73.93959199
GF_2391,79.51684763
GF_22221,48.17422754
GF_5166,40.42903967
GF_14257,52.65191645
GF_10805,41.93187906
GF_6331,94.29368525
GF_6527,124.0983233
GF_5253,54.07358888
GF_5140,91.69116353
GF_22827,113.2395939
GF_11186,156.8117687
GF_12508,79.0842766
GF_10433,107.987025
GF_1818,84.95616485
GF_4445,98.77367812
GF_413,70.98007189
GF_9102,22.64938441
GF_24563,7.399260952
GF_11844,146.71318
GF_6986,62.79145343
GF_6623,116.7170299
GF_22914,113.8319974
GF_19013,60.79259447
GF_1705,84.95901058
GF_4092,94.29922659
GF_11800,43.72478632
GF_5182,134.0718548
GF_7181,50.92332729
GF_1274,119.8092898
GF_11066,41.80883053
GF_17950,183.8613872
GF_7978,99.0875001
GF_4604,71.39493264
GF_23530,99.36535395
GF_10783,111.6031311
GF_996,92.51847098
GF_23743,99.07762447
GF_6461,128.0797106
GF_23096,66.91469824
GF_14092,90.13256056
GF_1905,84.17945116
GF_23986,28.14057779
GF_12586,125.4244275
GF_23158,35.26617044
GF_12513,109.8406221
GF_340,69.97994521
GF_7529,86.35526357
GF_12150,49.58308517
GF_7183,125.5573361
GF_562,42.57746701
GF_565,6.35108955
GF_6650,153.6411474
GF_2637,77.74736792
GF_22963,44.72267958
GF_23651,107.8242483
GF_14256,116.5997062
GF_14108,90.91961446
GF_7136,30.07050134
GF_10462,74.178638
GF_1634,88.70243884
GF_23586,57.44239815
GF_11187,89.69467656
GF_13519,98.27363689
GF_9191,151.7473467
GF_14272,116.2090842
GF_415,74.97091265
GF_8270,106.7682984
GF_13857,69.49564549
GF_14268,100.9143957
GF_13835,138.1064874
GF_5261,23.00606915
GF_5262,25.51745826
GF_5259,80.43543718
GF_900,56.66968208
GF_12819,2.564661373
GF_23657,44.84652184
GF_23398,49.00579631
GF_2202,9.966174691
GF_4783,34.1294106
GF_23397,108.7632783
GF_13754,19.12565011
GF_4299,71.59987036
GF_14454,77.62266954
GF_24409,45.91463754
GF_7390,39.15672115
GF_21249,62.15262314
GF_13803,49.26203537
GF_11799,100.5629576
GF_22253,82.53313994
GF_8,22.87883888
GF_2574,99.30005275
GF_16394,11.2001697
GF_8216,124.7091857
GF_5755,165.845485
GF_5757,112.3626053
GF_10317,57.9104597
GF_15854,58.547499
GF_6302,84.12220429
GF_701,2.541771914
GF_8111,61.42619932
GF_8528,97.47933989
GF_14349,19.29656453
GF_9757,44.88792033
GF_5741,88.71018539
GF_4697,119.7500774
GF_4150,41.19867843
GF_14945,91.29821453
GF_8882,64.69759313
GF_11205,45.98994802
GF_23261,82.53798868
GF_6849,110.9706377
GF_5264,109.9638891
GF_11115,39.24600982
GF_11114,39.99954309
GF_10413,96.06010504
GF_9329,84.62753006
GF_13903,27.56346186
GF_8112,132.3990314
GF_18204,141.8569766
GF_1846,67.70448298
GF_9750,23.84618937
GF_12920,180.6367772
GF_16336,39.1112519
GF_6949,25.69030775
GF_6180,122.0733325
GF_7981,73.31928987
GF_14015,55.83837603
GF_18768,136.4428725
GF_1947,123.7188882
GF_46,196.6646307
GF_9196,51.45517393
GF_6362,37.36635673
GF_9905,88.15850648
GF_1269,128.3416038
GF_23260,134.1742558
GF_2451,120.1485427
GF_8466,64.63672829
GF_10393,66.57805747
GF_8349,50.85935179
GF_23354,109.7884374
GF_1483,45.78790475
GF_12601,94.81426314
GF_5857,52.74666698
GF_12232,40.55655254
GF_16397,2.749508767
GF_14836,70.89043954
GF_7098,225.0634879
GF_15324,56.33223549
GF_14346,85.72335668
GF_20145,61.64996481
GF_4797,80.58916311
GF_2317,19.58997175
GF_14317,93.10707879
GF_6995,153.0751948
GF_5521,80.56595377
GF_9029,97.45265643
GF_11414,149.5195919
GF_13771,126.7785371
GF_7412,70.66456126
GF_9332,95.59785173
GF_618,49.53101701
GF_9749,81.6862295
GF_12921,124.3291037
GF_11354,20.15476738
GF_6950,134.9830683
GF_4998,53.47745449
GF_7470,100.0615678
GF_4533,107.6076576
GF_731,92.22041125
GF_4894,64.4873383
GF_180,150.257215
GF_24091,121.4156906
GF_6363,36.44210142
GF_9906,88.26327018
GF_3162,142.6536954
GF_18995,47.59145987
GF_11581,81.83884113
GF_13268,89.71414462
GF_22994,70.90200021
GF_7389,43.05110128
GF_4033,60.70299193
GF_7584,65.86302428
GF_1482,46.22968914
GF_5934,70.64842598
GF_23240,45.42790195
GF_23238,111.0558146
GF_23570,38.84572625
GF_12741,95.53466654
GF_10316,57.70206251
GF_14865,65.61928418
GF_23744,50.60461386
GF_6962,73.66910877
GF_13482,5.802410141
GF_979,53.6039657
GF_9384,9.000005468
GF_4799,81.88686844
GF_7977,53.27924341
GF_7672,88.69471024
GF_5740,89.20412975
GF_13141,110.8562564
GF_5522,22.90983298
GF_23155,102.6734598
GF_23753,100.5674171
GF_11268,86.85881845
GF_12149,39.75908799
GF_564,60.99828743
GF_14661,59.82625178
GF_13447,94.85177304
GF_14952,55.85942978
GF_4933,178.5716319
GF_1020,52.39065906
GF_2352,86.7668966
GF_18205,53.79061828
GF_2392,79.59335509
GF_11929,43.3494989
GF_16337,34.30319991
GF_13622,79.64141771
GF_7059,155.2822417
GF_1139,68.86889221
GF_181,93.60166613
GF_1817,17.65294994
GF_6360,35.84963248
GF_5867,37.82630692
GF_6361,38.7125828
GF_23649,93.28634152
GF_10210,61.65259849
GF_24120,36.44428193
GF_18994,116.7993593
GF_8465,134.4079974
GF_4809,32.46410886
GF_7386,68.64085227
GF_8347,122.7688779
GF_13411,84.95701628
GF_9133,69.38273236
GF_7581,92.82190607
GF_6850,138.3717491
GF_6151,99.89051031
GF_7182,56.31481913
GF_5178,102.6872268
GF_9360,60.58215125
GF_9359,67.68845985
GF_8583,67.39333928
GF_6016,100.5548102
GF_4944,99.72520774
GF_6013,83.8737126
GF_7965,39.74969433
GF_13488,24.10233779
GF_20147,9.434624045
GF_8063,40.06508977
GF_14319,39.05470372
GF_14090,98.52664024
GF_23737,93.61305752
GF_7719,82.24985116
GF_6711,103.9663846
GF_4914,115.2309963
GF_8309,377.1815449
GF_12944,83.23479132
GF_5265,53.51959623
GF_6303,73.61394535
GF_14893,144.9982495
GF_7404,168.3635605
GF_4996,20.94093768
GF_21575,46.32462631
GF_22960,98.69618192
GF_11928,46.24110493
GF_2239,117.4753909
GF_10938,70.48061419
GF_23652,101.087442
GF_10936,132.467882
GF_10804,36.24667508
GF_1200,124.4649695
GF_1202,53.2482393
GF_22339,41.87863032
GF_6179,180.8097154
GF_7472,33.17180824
GF_11339,44.06683158
GF_14484,89.77739375
GF_7061,95.19006119
GF_9489,42.35137096
GF_45,195.0437876
GF_2481,113.6128221
GF_1819,34.99404199
GF_13185,41.66066088
GF_6863,131.1511739
GF_22283,100.0387675
GF_2476,74.55859827
GF_24408,45.76058817
GF_7585,65.40077263
GF_1323,49.2180253
GF_7973,42.47353307
GF_5181,39.65146895
GF_8971,0.486322845
GF_4181,76.62060083
GF_4180,78.53113617
GF_1034,375.1362632
GF_8154,85.33674208
GF_7475,89.89831134
GF_6961,139.8774047
GF_4463,29.77650024
GF_4580,26.908627
GF_24053,84.24385341
GF_12478,33.77717467
GF_18766,17.74376448
GF_1133,35.19557479
GF_23202,45.34050922
GF_23201,42.24456834
GF_332,87.95816609
GF_4957,89.37936065
GF_7229,91.31705995
GF_1633,114.6393922
GF_5752,105.6103599
GF_1847,67.83606185
GF_2390,54.01337993
GF_22189,99.93910607
GF_22959,112.7734128
GF_22235,55.53619763
GF_15041,52.94402105
GF_1825,45.30074565
GF_4534,39.26598189
GF_11183,79.01086323
GF_7508,156.062476
GF_5109,160.2195178
GF_14336,122.3605725
GF_14337,58.03601584
GF_11587,91.98594085
GF_9101,77.03268551
GF_4227,125.08303
GF_13856,137.2712937
GF_4810,30.23372879
GF_12821,17.17692157
GF_2198,61.08129951
GF_2690,83.39838459
GF_10741,3.806378033
GF_9597,52.4049278
GF_13751,22.53693714
GF_8261,43.33337471
GF_21248,59.14808127
GF_8350,50.98279324
GF_14087,81.09215439
GF_5359,97.82145394
GF_6867,81.50632076
GF_23661,16.40758159
GF_7583,24.40386713
GF_11076,65.35132483
GF_4830,65.3662004
GF_9357,132.9380883
GF_13368,44.47966274
GF_11065,135.0233334
GF_12828,104.8156612
GF_698,74.25908417
GF_873,49.72233843
GF_6963,69.07433975
GF_4465,39.50110935
GF_7966,1.907440634
GF_6630,5.263501117
GF_1745,35.54577837
GF_4131,111.7601547
GF_5011,59.38264249
GF_18767,26.93519344
GF_4292,93.18589228
GF_4916,55.16461414
GF_4643,88.9042545
GF_14953,57.74694861
GF_14949,122.8319447
GF_1019,110.5473895
GF_8114,68.13164689
GF_22962,53.01714678
GF_800,100.2642976
GF_1730,96.0786199
GF_1980,49.93425226
GF_14713,90.37659717
GF_8595,105.9946965
GF_10642,64.25068817
GF_13464,13.41586104
GF_10839,48.66373273
GF_2033,97.62833731
GF_12316,71.54215874
GF_2177,81.41047469
GF_14338,64.42264759
GF_22266,104.3435777
GF_3158,116.1135253
GF_13858,71.88958136
GF_22282,157.9696441
GF_5093,108.1498583
GF_8575,33.64863647
GF_11072,115.6934909
GF_24407,112.894129
GF_8260,113.3585962
GF_5447,93.77094578
GF_11743,83.03365095
GF_12800,101.8790829
GF_7051,88.99156165
GF_10489,58.31889543
GF_8969,48.65050757
GF_16395,0.060665578
GF_1466,82.27189058
GF_1035,45.42007801
GF_7062,96.12713472
GF_997,92.1573826
GF_21971,60.55330927
GF_13898,105.0326956
GF_4840,91.28370853
GF_14350,31.06845632
GF_4841,36.78811281
GF_11373,141.9041504
GF_6648,46.942138
GF_11357,94.18167963
GF_7677,69.15989449
GF_11359,37.24830178
GF_6712,47.08282994
GF_741,47.84185052
GF_1948,41.54178048
GF_11416,80.60387822
GF_13773,59.27879792
GF_14021,11.77034834
GF_5960,98.81053887
GF_9376,41.90460858
GF_4714,155.8507906
GF_24060,72.17413446
GF_4510,64.45930717
GF_13901,87.55122977
GF_11352,24.90725423
GF_1624,131.3741869
GF_1809,46.46609804
GF_10801,107.4980915
GF_13621,81.28457473
GF_23025,64.06984039
GF_4536,42.3695337
GF_729,158.2224431
GF_9486,116.9575616
GF_9487,41.42526824
GF_9194,116.9756468
GF_23650,89.30337652
GF_9067,115.2079579
GF_6689,69.0306836
GF_12222,114.0511674
GF_899,113.3070116
GF_2214,51.15004238
GF_5440,133.6438964
GF_5360,52.96464264
GF_483,6.070464751
GF_5183,64.59874112
GF_5809,104.6889441
GF_8380,144.353013
GF_466,38.82004775
GF_12829,37.19888992
GF_7476,37.83024437
GF_6601,96.10426418
GF_8106,100.1910364
GF_8529,36.8112071
GF_22187,77.10197525
GF_1629,41.77442487
GF_402,107.411018
GF_22759,89.27882429
GF_11415,89.51728897
GF_4552,101.9526322
GF_14018,25.55078772
GF_5334,13.35667116
GF_11117,26.57240432
GF_901,125.1256763
GF_23674,5.080506959
GF_22190,105.8441655
GF_22961,110.4721925
GF_663,26.39523825
GF_4997,107.7123411
GF_22522,111.3641093
GF_22338,43.55482896
GF_730,99.32973777
GF_10160,103.0722031
GF_4497,81.98728794
GF_10434,109.4227104
GF_5868,43.15813216
GF_13836,144.4729179
GF_8258,156.1633979
GF_24410,40.73249576
GF_7072,58.49672347
GF_6005,125.7970181
GF_7364,114.2979792
GF_11075,62.77036293
GF_5180,42.68135528
GF_9689,102.0516017
GF_4211,67.26262144
GF_6224,78.39996873
GF_476,110.7758446
GF_4837,53.86710725
GF_14142,87.85854497
GF_14140,103.4388911
GF_1300,119.2097927
GF_6629,6.573597543
GF_11375,78.87943214
GF_23095,61.86867707
GF_5499,106.75137
GF_12879,95.6839951
GF_12878,127.8164188
GF_1134,39.45657024
GF_1145,33.44574619
GF_8310,294.5063542
GF_14016,91.34612725
GF_8923,9.905467497
GF_11116,39.17977972
GF_7530,83.0449067
GF_6864,77.1598611
GF_14662,0.481084752
GF_12064,85.94406263
GF_14951,54.41436845
GF_5596,56.53640948
GF_13019,43.72210621
GF_9724,36.9500584
GF_8590,98.29197212
GF_1808,57.27773422
GF_23839,34.83509989
GF_14258,57.07002814
GF_16,71.68435683
GF_761,47.9583537
GF_6137,22.84837648
GF_6529,51.24072049
GF_5252,55.83407531
GF_11181,136.6257204
GF_606,68.84404334
GF_10432,172.0993435
GF_10243,108.8975455
GF_8948,113.1125241
GF_12223,112.3754316
GF_13348,43.04462732
GF_4808,81.38837247
GF_5506,80.61663954
GF_1324,48.66581705
GF_1322,116.349245
GF_6704,106.5767083
GF_481,62.19708942
GF_1481,49.44865919
GF_5179,100.6326379
GF_1475,74.09857626
GF_2641,107.4191906
GF_8970,40.78074377
GF_4472,44.48832626
GF_11067,54.61988565
GF_980,54.2299646
GF_7967,0.849694559
GF_8107,55.15131132
GF_11194,47.29347332
GF_6633,49.01187888
GF_6647,47.60909097
GF_6290,102.400814
GF_5823,81.33959014
GF_5824,84.3061315
GF_1904,127.3490252
GF_5738,86.44795193
GF_4148,91.69734077
GF_13142,44.76750636
GF_22762,25.74782345
GF_1147,72.18083924
GF_13197,140.8041295
GF_4554,38.87319031
GF_12148,47.10390616
GF_8518,111.9580806
GF_14361,140.3016283
GF_7727,105.3545129
GF_13902,26.01041278
GF_8113,73.96051011
GF_5691,99.10923593
GF_18206,57.98615474
GF_6651,69.18363111
GF_21576,42.57519611
GF_9723,104.2162287
GF_8591,177.6700288
GF_8592,110.2836042
GF_10837,101.7079008
GF_2034,41.4076008
GF_14014,115.3877343
GF_1140,70.34899601
GF_9685,102.3650428
GF_9571,67.04020371
GF_10211,60.78907722
GF_10305,112.5154129
GF_6688,124.183991
GF_4151,127.9259278
GF_8116,96.0797803
GF_10740,11.29718685
GF_10735,25.04172359
GF_10737,12.19754385
GF_7105,20.15912631
GF_5255,47.19705638
GF_13753,18.63159732
GF_9561,76.73921755
GF_13752,58.174055
GF_14020,5.380531864
GF_7670,24.72389308
GF_22839,71.35521094
GF_4860,39.67998734
GF_4861,32.85098268
GF_10800,65.74758523
GF_22220,105.1430171
GF_9847,122.9632306
GF_22234,118.8224107
GF_12665,86.05873252
GF_1824,43.55701537
GF_4999,50.12154218
GF_1039,232.7778756
GF_1038,185.1704854
GF_11338,99.50246273
GF_11340,39.56132792
GF_5565,112.2450396
GF_14480,153.9875709
GF_5745,72.73981409
GF_1141,68.92164266
GF_2960,122.5439663
GF_11588,90.28607248
GF_8351,92.79705625
GF_9570,125.9749278
GF_9034,116.1278785
GF_10209,124.7164187
GF_3161,140.7126864
GF_994,105.1567392
GF_24562,5.783213162
GF_2400,39.33705745
GF_8266,92.92250182
GF_7438,37.10486541
GF_5335,14.05214738
GF_8935,55.91360696
GF_12011,32.73096729
GF_12012,13.22416727
GF_2353,31.70030596
GF_7145,85.86009113
GF_1978,86.41726758
GF_24054,146.3194876
GF_6948,24.6904163
GF_23100,107.1855418
GF_7983,79.03130439
GF_6135,79.41011282
GF_5138,148.1223905
GF_5669,61.13492097
GF_14887,111.4512114
GF_11586,154.5573308
GF_22268,49.38768307
GF_13802,124.1005604
GF_24118,89.00974087
GF_2454,12.80901072
GF_5185,29.04858507
GF_5855,102.7412123
GF_12147,99.95773854
GF_14663,3.454084295
GF_4614,87.69425599
GF_12947,87.22208783
GF_23676,15.5377991
GF_10799,58.21023699
GF_23203,115.6876552
GF_4995,17.5043137
GF_6368,39.17755369
GF_21574,96.0790272
GF_22964,46.62053129
GF_9748,87.72891382
GF_14542,36.34277155
GF_11350,100.4930438
GF_11351,24.88819531
GF_24055,67.55096185
GF_1979,42.06825369
GF_1981,35.64711102
GF_1807,122.1851697
GF_22337,109.3860811
GF_7135,30.74382274
GF_5474,78.98136877
GF_14482,87.61901223
GF_9719,179.1386862
GF_24094,68.83380331
GF_5866,106.9060861
GF_4446,33.33301153
GF_9907,30.20532682
GF_22025,119.3394957
GF_993,110.8347256
GF_24561,55.66431016
GF_14269,40.05502068
GF_12069,66.84273786
GF_6765,43.79522296
GF_5753,46.59012681
GF_9430,61.87992083
GF_10798,130.1957747
GF_7406,76.11398932
GF_4438,84.24572362
GF_1729,100.1824393
GF_10937,70.86981279
GF_15,62.20690901
GF_14109,24.30544975
GF_14111,24.92673619
GF_1637,25.02084113
GF_6289,125.7875726
GF_2691,115.2200533
GF_11589,94.04139878
GF_9195,47.73006937
GF_9192,148.0608129
GF_10212,53.63506711
GF_8268,103.4936755
GF_1649,125.5405275
GF_7616,126.3046583
GF_8265,183.0837278
GF_13349,40.85151516
GF_10713,146.9940869
GF_19400,77.19980887
GF_5935,101.4208886
GF_6242,123.2950405
GF_11470,116.4641452
GF_11472,20.2086584
GF_23842,99.3566592
GF_5199,104.525862
GF_13777,90.77551773
GF_4862,45.84339602
GF_13041,56.41807965
GF_2240,60.16606376
GF_11353,27.05925195
GF_4576,109.7826224
GF_8930,61.60218958
GF_23024,129.2534695
GF_23026,65.58134941
GF_6330,165.9369554
GF_8215,59.2641984
GF_24511,53.34371959
GF_23585,111.6190965
GF_7060,97.0743808
GF_1138,137.0260635
GF_5108,148.17644
GF_12507,135.3943166
GF_24092,63.89886236
GF_5816,126.657608
GF_1816,74.28405121
GF_6359,97.91130778
GF_9572,69.12068691
GF_3160,131.9121459
GF_9065,115.0037177
GF_9066,110.1769659
GF_13347,103.9700932
GF_7437,37.8907352
GF_9402,90.27955348
GF_1675,19.66248958
GF_1672,90.13259946
GF_5996,58.15640883
GF_10461,17.42624774
GF_6835,43.46785106
GF_6836,48.62583468
GF_3524,79.334447
GF_12017,65.61212461
GF_11764,21.9386101
GF_11767,21.22517393
GF_24363,16.65455652
GF_24362,6.60248268
GF_430,138.4218867
GF_1674,25.10141609
GF_75,149.6954627
GF_175,93.79347503
GF_11578,43.89429885
GF_410,171.8251762
GF_12022,18.68310964
GF_23654,101.6728887
GF_23655,53.03864826
GF_7102,66.77494791
GF_2199,11.61683424
GF_7104,25.44029027
GF_2201,36.08902926
GF_10742,61.08176721
GF_9599,65.98554804
GF_4357,45.34441384
GF_10738,47.1654898
GF_14339,48.42249412
GF_5256,31.72848023
GF_9560,28.47015355
GF_9598,36.21012857
GF_9562,90.85800978
GF_9558,95.45486713
GF_13033,3.692338149
GF_13755,26.35520301
GF_9563,90.77513119
GF_12173,102.4282826
GF_13034,41.0094317
GF_6763,90.77893522
GF_24086,76.5794293
GF_4649,45.93447931
GF_12432,53.51347301
GF_12297,104.8784563
GF_23666,4.882117516
GF_12226,13.10958231
GF_24087,27.61516664
GF_12706,24.81979382
GF_10460,73.03023744
GF_6247,57.4814206
GF_5925,108.2258514
GF_7270,36.59326049
GF_10342,168.3277805
GF_23664,81.79733706
GF_4487,160.9078756
GF_23844,103.3352286
GF_23841,167.4440162
GF_4648,2.165418876
GF_4645,103.5495308
GF_431,32.44364655
GF_6249,50.97934229
GF_1673,20.95394129
GF_12225,122.21182
GF_11626,1.153906386
GF_23665,21.93496627
GF_10647,59.65116788
GF_4490,47.33429685
GF_6244,65.62644398
GF_11579,47.73631494
GF_11081,89.2127125
GF_12019,71.31774402
GF_6768,48.46373571
GF_24360,40.46106701
GF_8230,99.29639277
GF_8231,4.963442771
GF_12433,51.85609161
GF_1572,106.4611353
GF_23663,90.92720075
GF_10645,117.4455973
GF_11471,20.32622396
GF_2200,16.30839529
GF_10739,5.416859317
GF_9595,102.4412537
GF_12174,9.624584974
GF_5308,93.42463626
GF_13030,0.047758976
GF_13032,42.51887147
