record_ID,units_sold
213136,24.672376081047844
213137,113.13646716120213
213138,14.11304034773741
213140,40.66878797384622
213141,35.96602465129259
213142,53.057466382047764
213145,45.32862885290831
213147,12.007537547384647
213148,59.959505193314556
213149,36.11359210997266
213150,11.618964860080894
213151,23.143377755843094
213152,31.192866071037855
213153,11.230581441170381
213154,65.67461517863046
213155,23.976620827548963
213156,117.16855530240608
213157,19.665580389149564
213158,14.002605084548117
213159,34.512318891666695
213160,46.332606826159704
213161,34.150137667944975
213162,28.795366629723066
213163,34.11983803133353
213164,51.73299852154082
213167,6.846185366609076
213168,19.167235851858763
213169,202.1834842139409
213170,157.11544661419538
213171,95.20078677142797
213174,78.16498467052797
213175,88.3888088063418
213176,114.86763833765565
213179,26.645232288208394
213180,136.41030270552395
213181,67.7234107009019
213182,326.56388453203925
213183,37.734657993549725
213187,79.771803190594
213188,58.66431285416513
213189,99.32314320792347
213191,45.70616088554082
213192,85.0030875696359
213194,36.04120828801024
213195,15.413116604483623
213197,9.057092710295148
213199,12.449222719390132
213200,25.39906450950006
213202,30.946945033313902
213204,60.29433559320033
213205,20.17901137856678
213206,117.51296206414254
213207,23.883408138805272
213208,78.32658765826412
213209,37.83137273532754
213215,90.50265663017395
213216,75.59162414880004
213217,45.79345826615273
213219,51.42662041702685
213220,55.35549705129571
213221,70.71499474527158
213225,78.04909090140717
213226,34.1481920862716
213227,229.44769753752666
213230,46.89496263789848
213231,42.24973065453341
213233,35.601127995453695
213235,70.10336939338394
213236,16.929485306326118
213238,125.5911191113413
213239,84.6183121868641
213240,36.923631229476044
213241,46.943571646903365
213242,52.21210311700888
213243,57.765447979570595
213245,73.49290907819066
213246,36.958325855683256
213247,241.50606897589992
213248,24.93701126438613
213249,13.750840709194984
213250,67.04739201920586
213251,55.939751274288845
213252,29.06954081435457
213254,39.951597717746175
213255,65.32658872827258
213256,5.13193245285395
213257,24.867716779024498
213260,10.835107226574795
213265,34.2575794152725
213268,21.31759860355087
213269,55.45201009919883
213270,45.39034627707746
213273,38.3492791901197
213275,39.44790108221804
213276,24.01629835807287
213278,5.166047742930699
213279,25.249378895513207
213280,60.38959143430412
213281,44.42266627759574
213282,17.885826780504612
213283,38.44726895275597
213285,107.09464634714081
213286,41.088750312410525
213287,165.44024004289776
213288,39.712917923501706
213289,19.140204142803263
213292,50.219740913708556
213293,45.19807763724964
213294,27.809222912571887
213296,48.41162689407821
213297,50.0429099264
213301,25.409151092214696
213303,8.37143799472324
213304,17.341934751718874
213305,43.83011848355261
213306,37.135984872695815
213308,54.43167014215013
213309,51.61138581144753
213310,46.73155622246979
213311,25.265695738852575
213312,175.17757667024063
213314,13.640137546110163
213315,34.203511012526334
213316,33.00741959740009
213317,18.280359616471785
213320,180.66837284733597
213321,106.96799344241083
213322,31.001546402332735
213325,75.15281840184528
213326,75.24778394356103
213327,118.71876916613914
213330,41.075801237383985
213331,121.25567815186855
213332,42.14473657574791
213333,226.94168905894648
213334,13.41151452030257
213335,5.871821614442474
213336,70.50423142018629
213337,49.76058987564734
213338,29.607340006859523
213340,69.79231125557035
213341,79.03617004656084
213343,16.930698461168515
213346,256.591777671702
213347,29.4165301325206
213348,8.022233618105687
213351,11.827803490580813
213352,37.77448798251984
213353,28.943881349994967
213354,18.711249884169423
213355,38.58140567983925
213356,36.067261847491615
213357,62.78565721276779
213358,22.466045403716215
213359,171.78902550186493
213360,10.31275969077417
213361,12.118835540421733
213363,56.77916237348434
213364,40.720281821784454
213365,33.51359371351761
213366,37.761975711550356
213367,46.91207939492794
213369,64.03182925795691
213370,58.3305056953087
213371,17.551845016444055
213372,17.919983669596718
213373,30.14922239579395
213374,40.900495402826266
213375,18.664248688005962
213376,22.824467584087877
213377,23.773700302297875
213378,73.87784206297648
213379,22.501932061688613
213380,141.56563752361075
213381,14.331439562958845
213382,15.709005153437326
213383,36.82326411926643
213384,55.1303323602153
213385,39.81075759222817
213387,30.867099150836935
213388,47.75767926039092
213390,10.038582810032885
213391,42.235429329293765
213392,33.76513731110627
213394,19.458451265357006
213395,38.937824725797725
213396,36.580537584610845
213399,65.26191893485131
213400,18.181983553025617
213401,126.6992976683038
213403,25.475672198264952
213404,26.56740162106011
213408,17.915663088429955
213409,8.023411099448282
213410,3.3830624879232225
213411,7.4490356798791195
213412,66.4669019711539
213413,50.06957243304369
213414,21.353737836077322
213415,19.746800611807004
213416,32.082378792366086
213417,40.39320905335926
213418,42.570504196729075
213419,16.49425453155319
213420,12.216287655847093
213421,75.42013286121065
213422,17.122446336299006
213423,183.16925442466132
213425,4.505504193498728
213426,30.242258495972152
213427,29.479147936299075
213428,19.255471758591437
213431,40.497412644905566
213432,7.962221179960292
213434,8.372360220783516
213435,75.28394091918646
213436,59.17576123580113
213437,29.09507539782279
213439,33.16525275053075
213440,42.217577310208355
213441,47.541107248293216
213444,47.79427259759033
213445,57.971024550117704
213446,27.153338869313295
213447,139.10842903548632
213448,43.027339939572705
213449,34.597048695305794
213454,62.16883564949412
213455,39.386860725424796
213456,30.6079562663148
213457,41.16576325525584
213458,36.747815148339114
213461,38.36930623211838
213462,29.15611125656877
213463,89.3560168956753
213466,35.020756115395756
213467,24.45187641716946
213471,9.070804517486625
213472,68.66938878154032
213473,43.66037603661688
213474,20.04853051766533
213476,39.71258431146552
213477,48.459801316056144
213478,50.26097609958687
213479,78.74291521441057
213480,44.152437975047114
213481,129.977238988779
213484,38.753827064638386
213485,67.48016015845562
213486,25.925267819530553
213488,30.237467569973738
213489,37.58456085908405
213490,5.78725082655513
213491,22.94079486873185
213494,15.837719466593835
213495,14.176708571918724
213496,9.32719225625087
213497,20.37044586026895
213502,43.81970975100915
213503,21.146958160934112
213505,20.01483375026925
213506,45.67792006388845
213507,24.269041671693948
213510,36.92203087986021
213511,29.666694698364086
213512,7.166934011057738
213514,19.64020991942247
213516,50.1216910388949
213517,15.53005192087139
213518,86.40960510999975
213519,17.487990688143874
213520,5.628996456794149
213521,25.710678174169878
213522,38.72989720834998
213523,16.726533000260343
213526,22.78323516675048
213528,4.7211628456705
213530,32.42946120208038
213531,40.01892834502446
213532,22.98085758656618
213533,5.349138505175373
213535,21.594953844877473
213536,28.42086111143461
213537,33.445795542981884
213538,29.01626022135605
213540,32.28705745779381
213541,70.92052780603024
213542,24.344482559138733
213543,149.4848627340981
213545,3.389748690536045
213546,29.50043274729589
213547,52.05310199003279
213548,28.947024683619496
213550,35.82428203508297
213551,37.65496542582943
213554,19.403562339624592
213559,24.909635635524747
213560,23.248198097541795
213561,32.757253074200364
213562,39.250471031715435
213563,34.52861009673129
213564,53.00910111773529
213565,20.41156590964473
213566,130.1368628338515
213567,59.17296763741789
213568,33.52252766333139
213572,37.403564943568185
213573,19.849828958693763
213574,17.22987579689065
213575,5.876015310899466
213576,7.960234380847291
213577,24.30824879547567
213578,19.991499978447006
213579,29.02924776962009
213580,30.965461509160157
213581,59.37301246358628
213582,19.340819427023185
213583,102.0142016330823
213584,11.23878302714029
213587,54.947459974158036
213588,35.13883384186671
213591,48.59340353927384
213593,47.48081342767122
213594,42.186140294211114
213597,17.9089736835108
213598,25.202262669681637
213599,38.73110027213187
213600,31.81063295140791
213601,21.39499657696494
213602,32.188537779014496
213603,65.24902171409177
213604,29.5814449391708
213605,159.63061618256094
213606,31.3345125152646
213607,22.61742388896949
213608,43.249224391671795
213609,35.65080598721335
213610,29.96739882955317
213612,33.29961348253781
213613,42.310244574744594
213614,23.995151493153053
213615,152.94577303019778
213616,129.15743195249084
213617,40.74426846410686
213619,66.14218801446043
213620,75.71280048526926
213621,88.84542960735004
213624,30.90003772500858
213625,91.35339002867144
213626,59.906489080911
213627,324.3716239762568
213630,63.27231273095657
213631,56.39784529175222
213635,88.6003129439001
213639,29.356935869429655
213640,26.692134156670782
213641,8.066451145282851
213643,17.195268964737572
213644,24.980913507475417
213645,27.386167999717053
213648,54.62126969474425
213649,21.441159963657405
213650,152.62334839083627
213651,25.83079723841407
213652,21.31449274124886
213653,36.24355844452849
213654,30.653513455931837
213658,36.24916784059436
213660,15.602925031690578
213661,18.611517209165957
213663,6.649508861982173
213664,21.99750182068165
213665,44.00406193429422
213666,28.564387906248008
213669,73.72833766576795
213670,30.707161218675793
213671,176.75862710521176
213673,39.79947741097053
213674,57.79634476632337
213675,45.17279217299663
213678,57.24326510809108
213681,38.86187876566619
213682,39.71129566509727
213683,21.026074205089184
213685,25.636557343942314
213686,45.281255052521615
213687,48.7354675547043
213688,50.009239983505154
213689,48.95383232575131
213690,43.16748067963073
213691,71.03399286841815
213692,33.25099836886688
213693,209.02572595314246
213694,18.442911212650603
213696,37.352211450085825
213697,32.28612510015537
213698,20.461173383754883
213699,42.97385146617607
213700,47.010623206042006
213701,54.97364599114277
213703,67.25504061163926
213704,43.42575975500139
213707,23.70138891047727
213708,33.11915971444562
213709,36.27642524432024
213711,48.069592560860094
213712,26.548672579007963
213713,186.81656528626883
213716,41.10451355116639
213720,43.52390357978071
213723,110.51531181814862
213724,80.80610959601185
213725,25.105175575513222
213727,50.43446246430335
213728,52.562953681166256
213729,56.13070510672617
213733,76.6490827407849
213734,41.25099177265259
213735,232.1301944637487
213736,55.88686403296593
213737,47.38101927856592
213738,29.52590766111449
213741,68.57950502718388
213743,215.91730319148093
213744,123.82889307252756
213745,67.87807818695465
213748,65.5265866448245
213749,59.590167117340386
213750,122.3466160544328
213752,128.28302143026582
213753,58.75794400198413
213754,387.01203928296053
213755,45.564021702387436
213756,27.485425500316865
213758,79.9456516885348
213759,71.49251072514569
213760,43.65115337729219
213761,44.65970101083387
213762,51.984986370403284
213763,113.51510420826821
213764,8.157088872750782
213765,34.712845076747286
213768,222.32972175574272
213769,156.02182556477706
213770,61.63371662732436
213771,24.788352791083256
213773,80.24406787077389
213774,80.71523043852207
213775,134.00408130373262
213779,111.83220088280288
213780,59.47251003895214
213781,406.66019825584243
213782,19.807342910645005
213783,13.481481594745432
213785,83.29385498263555
213786,59.776984094363016
213787,88.89011170406499
213788,39.087287559597996
213789,59.617474416300524
213790,102.38063265696216
213792,32.06982482824801
213796,15.536240601697852
213797,13.49713748400689
213798,5.990186144571297
213799,4.385131001859358
213800,11.922540384287586
213801,27.734222115124844
213802,26.874029822892464
213805,72.68402889496866
213806,22.25126476196827
213807,143.73712652438633
213808,5.974134393456625
213809,26.906764744192024
213811,34.90701307710355
213814,37.908954386247274
213816,14.88713428112926
213817,15.872151905971574
213819,9.21207440307598
213820,18.393493110143083
213821,21.23697682783587
213824,44.70090414990285
213825,17.533743542356394
213826,112.17801560316593
213829,21.2097691489302
213830,52.056474267903056
213831,30.617579052004494
213833,22.408085738087497
213834,25.009609265787713
213835,20.54260304697806
213838,16.136741902128307
213840,25.88270850707974
213842,22.629566949743754
213844,26.661488780568664
213848,109.80810131852255
213849,74.83003500490838
213850,41.660887521588805
213851,49.481992129663844
213852,48.454567875072655
213853,57.2796166521955
213857,66.56848565913586
213858,37.63146458323411
213859,251.1553123516705
213860,19.331975359610972
213861,8.573202028205301
213862,50.08046462065819
213863,45.97452753782191
213865,35.328174663497556
213866,48.36314085604994
213867,72.65274611806095
213870,77.24294667691602
213871,32.557893935422975
213874,37.053234488513624
213875,42.359700135817384
213878,56.510902406176754
213879,25.27349841269278
213880,96.28152952485725
213883,35.030195352267306
213884,29.870894859384578
213885,10.704976694737546
213888,27.32250702261291
213891,152.19258826494723
213892,85.00717281541588
213893,41.086142937301865
213895,47.47093688969358
213896,56.80650076323705
213897,77.38953520076191
213900,103.43091471869243
213901,46.20361456343148
213902,179.06302960881436
213903,28.68982789770637
213905,50.62734755815866
213906,49.04191270399377
213907,57.851219089266614
213909,34.66218126223053
213910,60.21674064121146
213912,25.753423544980706
213913,19.56045345367764
213918,25.88481448228086
213919,18.862935879259872
213922,27.926801808345182
213923,76.9227114421171
213924,19.003627751968594
213925,115.99025319224855
213926,14.426476172427314
213928,20.15581915258462
213930,30.40530821619157
213932,34.04339935144513
213935,29.850331822280044
213936,29.198362048638263
213939,11.64475502765587
213940,25.11744575271433
213942,75.54393361213758
213943,21.561021556697533
213944,139.66417151807846
213945,30.732494789150145
213946,16.533775543939658
213947,39.06067538724175
213948,41.28344207945886
213949,26.28195839599466
213951,21.52606692964825
213952,29.999056910193257
213954,20.309873547871735
213955,18.316923805426747
213956,12.463515732094104
213960,22.16994791654711
213961,39.22052954736556
213962,24.774723258675174
213963,36.81994910652805
213964,36.53307828427652
213965,33.084257392065226
213966,60.31079728149221
213967,32.13497462553853
213968,210.38557630980887
213971,29.99147026546175
213972,40.22981237903695
213973,24.974344767344906
213976,156.04476832800654
213977,82.81808404878659
213978,46.086122760703475
213979,29.759782761415664
213980,15.814659760960627
213981,82.11067328295877
213982,105.1439296013561
213983,126.24833429242979
213985,35.50739911897174
213986,28.256993522957465
213987,199.99627748129842
213988,101.204730028245
213989,383.92215210755137
213990,36.87621682789276
213991,16.600087583265
213994,90.64678484262636
213995,81.59617770891555
213996,91.561328012433
213998,75.11997503697022
213999,101.138127959877
214000,8.082972788322813
214001,29.491122935618755
214002,26.274105270008
214004,63.315365929039935
214005,47.66184399765359
214006,24.750232190230808
214008,54.64953994189902
214009,58.17204821017064
214010,50.94921669622754
214011,33.23572771214568
214014,51.85182914520611
214015,51.121722749311616
214016,186.84192634823995
214017,60.151870900872815
214018,45.490434324670744
214019,65.68672893458897
214021,98.21287997801056
214022,76.6603118483363
214023,93.48902488790297
214024,62.48137125785762
214025,29.133256763492277
214026,38.87674046178753
214027,49.01221486767303
214028,48.6533426949992
214032,57.66257001073161
214033,59.87052769023899
214034,228.25156400638116
214035,69.39854199243567
214036,61.04087624278388
214040,73.6164311999598
214041,2.3413185467444366
214043,220.8616900553596
214044,148.46753575030294
214045,88.92278452415118
214048,107.84006245780134
214049,115.55071217870587
214050,139.2816065025574
214051,33.78233564469549
214054,179.3795344533597
214055,90.56316489143225
214056,584.8759224884939
214057,35.824337775863725
214061,101.70560203092705
214062,121.47178372468329
214063,155.6538572900901
214065,91.96223625224776
214066,149.13027241227115
214067,33.62628312653844
214070,63.76905685263862
214071,58.619371009027645
214072,17.6524749923612
214073,23.893912228803885
214074,35.278350207730014
214075,55.064327090673785
214076,42.16664616284915
214077,29.667251869470658
214078,49.21744815951794
214079,125.11665712645012
214080,33.05700661539919
214081,232.34040544045348
214082,38.66431740794356
214083,25.81431594679941
214084,47.41454190073815
214085,83.70909798394003
214086,71.58530735726352
214088,38.27417705996869
214089,68.27777388633102
214090,4.783947078747253
214092,12.292193224178089
214096,29.272742660600006
214097,24.771191221015208
214098,28.66489897506011
214099,18.362147944551516
214100,61.60850560349204
214101,28.984512645003417
214102,144.24481342149315
214103,6.959189253911805
214104,39.601319365623645
214105,77.94440638156766
214106,38.90596055170801
214109,48.55244770041155
214111,38.7946787526653
214112,45.99444932241871
214114,19.862694560788178
214115,31.220780200751182
214116,21.669597654781345
214118,41.56711417154785
214120,41.32357064575717
214121,19.491250259266753
214122,161.41152977286953
214124,30.03266281832611
214125,25.812612131190093
214126,12.05912847691598
214129,45.5083704739619
214130,42.11273989507867
214131,6.674869821856754
214133,24.451342284661237
214134,40.1700425024543
214135,55.69322026939923
214136,21.888462341358778
214137,24.850081058859395
214138,46.62758430076041
214139,74.78746392893206
214140,24.456689845802185
214141,209.04828466495775
214142,19.27475182153714
214143,11.261372225703639
214144,35.173952226490925
214145,37.296916974743795
214146,24.50291098015706
214148,31.912707814688087
214149,46.90464618191291
214151,151.07738830768827
214152,79.65449793387236
214153,27.25643852298599
214154,59.42895261427825
214155,65.93711171906708
214156,102.08324245813169
214158,42.7666201372187
214159,83.80359683318703
214160,36.58240555003994
214161,265.455472985024
214162,18.72904469661598
214163,10.66238713579191
214164,61.29885900974788
214165,47.16963408128891
214168,48.43338112435926
214169,65.22954311106508
214175,58.22806872936324
214176,40.237008644366654
214177,13.146774622844623
214178,53.22023499767929
214179,39.46419705821751
214180,89.3393177682926
214184,85.67326423373409
214185,39.45467206708979
214186,252.93002256955006
214187,57.7815141546083
214188,47.40928496531434
214191,64.09620345249924
214192,15.615732163322292
214193,39.497168609468545
214194,30.40022973793374
214195,13.290273646794708
214196,46.01312114681625
214197,68.0301775537014
214198,37.534637140386266
214202,117.40093158568413
214203,54.473916798040705
214204,278.0959913330604
214205,44.87676032186798
214206,168.36429594895506
214207,104.33495317479662
214209,83.31852742014294
214210,104.450170776451
214213,25.503275465362623
214215,14.198942332370294
214216,27.042124914080166
214217,32.26565330076461
214218,11.639247092621858
214221,73.58380410848318
214222,18.329057437639346
214223,152.217376380021
214224,19.860986628914368
214225,26.089976830637585
214226,32.96501023206512
214227,52.76831173913685
214228,26.196765334040272
214229,26.548758222956213
214230,29.528665259422475
214231,39.63797316645072
214233,9.577353390011133
214235,121.87896666750187
214236,90.14556995656596
214237,48.31627139299789
214240,69.0057202343304
214241,75.56660735483483
214242,94.98657717596919
214245,100.604583599096
214246,49.862558715170316
214247,319.4274804305361
214248,21.028555262628235
214249,12.072941824580296
214251,79.68790878737265
214252,59.45814921582246
214253,76.77314819794357
214255,71.10179358341847
214256,101.14219325252961
214258,18.940599299411367
214261,16.254306075752254
214262,39.88353287084049
214263,18.79021644977227
214265,19.58634267779047
214266,31.427596388690766
214267,27.91030433162792
214271,84.65089273270958
214272,22.296143163967542
214273,160.91649263135605
214274,26.330955008226386
214275,15.8319474020519
214276,36.89530007408591
214277,43.96599991526182
214278,27.352448763907518
214281,48.401550803053595
214282,13.52635661145698
214283,8.352036973039102
214284,22.68733278457514
214285,23.17980596642126
214286,23.706556153724982
214287,32.884730676296634
214288,15.80880991458468
214292,23.393735065218902
214293,38.20316837891249
214296,24.297129754157385
214297,103.77132730401843
214300,180.90890353207334
214301,103.97570927915888
214302,54.57292864036096
214305,86.84987638229268
214306,101.31936017605624
214307,114.54743902425987
214310,35.57322932863612
214311,102.25350443848374
214312,66.1796022929228
214313,93.74666174474979
214314,27.814596340146217
214315,10.18530168528561
214316,83.56527435377191
214317,54.832573033323854
214318,319.34137268144633
214320,15.50790982726052
214321,30.151998879940532
214322,20.502246508550506
214325,105.74854760383569
214326,98.05843152337656
214327,15.328933075402336
214328,10.290731768738459
214330,39.08893076551669
214331,71.58772275451153
214332,38.70060620410773
214333,50.522212693798316
214334,54.00577427797132
214335,42.54423465127992
214336,82.46844176806397
214337,34.86120370866787
214338,50.506791270469186
214339,22.44790754397837
214340,16.645809074146108
214341,46.25993720082385
214342,46.51940683812236
214343,190.25109301212345
214344,12.996132067799246
214345,17.34126520361054
214346,26.412037285431445
214348,7.3030653617758166
214349,26.178466618948875
214350,35.275553982981094
214351,48.99117451626645
214352,35.87887727968886
214355,40.60770272089829
214356,34.317172016006126
214357,29.89298589747333
214358,30.782627860721533
214360,85.75192494449266
214361,26.810588147847447
214362,46.3154113837796
214363,13.686141888410083
214364,6.10013813269058
214366,37.19821167738384
214367,57.093770331820636
214368,182.08667231177995
214370,17.3719197089116
214371,25.882662656482985
214373,4.179652688348394
214374,3.2211913070262197
214375,5.930419350515572
214376,271.363682272078
214377,206.72950903762103
214378,60.54133321651703
214379,20.903899042561324
214381,137.94243788128364
214382,175.23510115382945
214383,224.81569353250075
214387,226.32575683752788
214388,93.58933149324932
214389,201.5297792068167
214390,46.23391730446493
214391,27.18131972681261
214393,118.74020847862582
214394,84.43969691934619
214395,281.35999073905765
214396,12.679953797094887
214397,28.27677828760069
214398,57.07938819749713
214399,14.11756781664771
214400,78.21872642915818
214402,12.652267538492868
214403,84.86397113279313
214404,79.87732135109928
214406,51.22016778309312
214407,62.49256912708853
214408,60.0162444870639
214411,49.608082371186704
214412,60.29543650079663
214413,31.942809421395783
214414,54.82093462097216
214415,13.211320774956567
214416,6.086681847244908
214417,52.37694272101493
214418,36.67817227713727
214421,13.081381161514452
214422,28.422229717740443
214425,214.36562573124593
214426,122.81273880705598
214427,70.26214033721062
214428,22.180531602391902
214430,96.27396360893354
214431,117.52832523990601
214432,123.48491487820857
214434,144.9701100236391
214435,160.67379422903113
214436,134.46896308947504
