id,cc_cons
45234,1062.405055
36731,3433.783547
40043,4708.519643
32878,1957.726678
5977,1763.506799
14022,1449.126629
1923,1797.709396
33070,1486.537524
15593,1319.500285
34389,6284.186823
32212,2934.865851
44292,3892.629305
32304,2172.026134
30061,2297.836626
25782,4200.245864
832,8965.985404
40517,2993.324842
30503,1508.541764
13209,17693.9255
44530,1795.290518
24637,2031.549634
18401,2355.843159
6728,2239.726613
14705,2803.659305
8777,1313.026052
25659,10768.7312
2871,2211.119316
19124,2213.700072
33704,3248.469477
4286,3257.491734
42808,2023.501206
22198,3856.059213
5953,3405.581794
12452,2587.890138
11088,3889.30702
35742,15128.93888
7853,3137.939946
37453,2787.458816
9945,1124.186387
8761,6707.963927
7030,2715.493668
3255,5120.650522
16560,1944.478764
2530,3530.0232
11596,4991.5183
18769,5460.437129
33689,1862.405581
41196,1584.285353
40770,2945.072471
12420,2860.755631
25559,2723.040926
3298,6025.997409
5204,1111.837454
20490,3325.885342
41382,3196.51854
20451,2872.280164
28236,7395.728096
38043,3016.992819
29763,2533.555783
21188,1761.613997
34957,6648.258689
4679,2979.912327
28971,3260.734555
46132,10327.26181
25284,1471.347474
24822,3983.203511
16166,7009.437619
26004,1812.79281
25200,8125.057928
20567,2784.0388
29350,2288.902592
19282,2382.706288
35613,3349.728574
14894,1938.867433
17055,2105.56137
2899,2358.777922
19099,1974.257608
23374,1749.814452
17906,1343.719052
41710,2817.613946
42916,1309.749456
9679,3413.213466
46683,3383.245992
43085,3332.661676
16775,5698.688024
2251,3707.653762
22619,976.6060901
1785,12185.45349
39536,2395.612851
17087,14705.95757
10673,2091.288902
31558,2198.154435
20718,2721.889694
16408,6631.820081
16436,5582.932779
15145,12139.50675
3399,6353.870106
4126,1900.16473
35977,3042.343988
39704,1879.616522
2105,1746.049764
21555,4923.525828
5235,5468.767578
38613,2087.142737
23402,1569.467344
6981,2375.295125
4364,9064.469984
38853,3266.562864
9426,2798.353417
36964,1287.603046
17339,1303.829366
38156,2950.252856
8595,1639.363686
23589,2641.720443
40975,1484.9297
38738,3893.462069
7761,3782.860531
17540,4815.382711
6256,12004.65664
17386,3520.306485
33024,2034.797965
32369,1296.076928
28472,10559.68681
34541,3531.290262
6475,2278.431242
45460,1802.535267
31738,2075.564749
12119,3378.094094
11800,2891.267611
19199,4654.461708
4974,11056.72903
6636,1566.110426
22353,8809.896847
16559,13318.57728
40758,3025.410524
46417,5701.825967
10604,1457.512567
5106,1258.394558
15975,1396.226979
10444,2106.966553
24669,5248.589679
39810,1429.973061
41848,3921.387899
27520,7051.323412
440,2037.560506
15815,1832.826382
17919,3100.40433
37428,3484.962121
19378,3453.853343
8532,5215.00795
26813,1664.769201
38843,13658.23668
14509,3160.113435
29172,7116.050865
14643,3628.589166
44799,1848.804522
26721,3702.692598
40303,12470.51075
42901,8718.884538
7830,2545.618861
45542,3757.649574
37693,1769.447313
28347,1321.31467
10011,1778.755587
30873,1450.633051
46002,2984.278845
10494,3320.715675
46646,3372.875938
13624,11810.76469
10730,1659.295242
44446,2314.671878
21026,4651.277637
19630,2670.091018
40599,5314.641771
4540,3528.941037
9060,1771.812736
30645,2815.65592
41371,4478.486117
26493,3327.933198
38033,5123.533822
26773,3439.040215
32636,6730.428919
40173,6219.80501
24215,3367.590499
29702,2817.051207
38671,2720.981374
9101,2514.067275
23614,2298.869797
31354,2264.654234
44054,4324.422978
28585,1367.716584
44804,1174.468465
20539,1354.238451
33325,5860.825659
18130,3705.394008
42036,9457.542002
8380,3111.960359
21129,1452.466936
30953,4516.604357
2015,1623.678573
40200,5249.695488
4499,2856.101089
196,2078.831549
44458,4275.826625
23643,6581.452789
15617,2859.1157
5255,1778.096959
19971,3196.136305
41511,6327.813919
24664,1363.132458
8705,2812.12189
36488,1783.5203
5330,3643.198482
24956,1819.50223
4735,1169.06568
19158,3466.89453
23902,3434.240047
43434,2473.104154
27290,5712.11633
28566,8010.910702
32346,1195.15317
38491,764.0276218
30383,3008.442168
9014,3187.321189
19494,1513.539632
31420,1145.109727
42254,5342.803551
15460,8968.24771
21029,11780.16797
15771,2305.285371
31844,4004.691599
24175,1256.825845
7921,1460.042287
41071,2848.46857
19288,1244.211978
35184,2887.55854
25275,3426.639451
39031,6006.79074
2814,3056.491989
948,3589.320177
5824,4379.785933
18140,892.4701871
8769,1539.041058
11256,2617.33418
16474,2594.118458
33660,7813.118174
42442,2650.264614
46858,4246.698061
44975,3335.868239
4913,2962.581852
35580,1798.572294
29539,2263.911035
6396,2823.698374
27195,1722.182078
1212,5949.565761
4606,5746.281188
10189,3120.424696
19168,2654.570125
2219,3448.848369
6175,3314.580731
12346,4347.710295
9090,2146.006721
7712,7743.224435
13111,5790.328133
26396,4796.343639
21186,1107.081227
32108,3170.766882
18225,1345.439633
844,1292.124066
45450,2329.123445
19317,1343.594979
4216,3892.786492
37432,4314.574268
45671,1872.414946
14547,5303.420922
25020,4706.541534
29251,3296.71136
12590,1653.829013
2566,2169.256299
16075,2417.334724
18848,3924.400264
9311,4523.967063
8477,1563.812557
46208,2892.465209
41115,2221.511208
37322,5448.656321
7935,2434.839198
33583,2100.231821
19447,1679.671268
11666,9065.390424
37307,5038.990916
18679,1925.463645
44346,3650.445774
26363,2582.165324
20794,2095.797374
46295,4392.408687
29804,3533.34281
13869,2006.579303
18635,3405.808118
16906,2651.297869
27735,3190.250936
2886,1574.99887
32139,1694.534688
15792,3538.291357
22104,7496.786663
35498,2237.773977
12291,2107.475716
12834,1457.866272
3259,3686.064901
14054,1883.952194
11960,2464.215556
28239,4963.557957
41525,5080.162457
19528,2113.177864
24429,3362.133054
45539,11870.15113
44141,2773.647967
31954,3686.090686
21663,2223.250561
12281,4783.141129
4888,21636.77415
5404,22354.13024
37159,5346.539299
42596,1254.813786
9128,5566.629042
28112,1208.560369
23617,15162.63392
45876,1325.462688
35264,5304.426443
16146,3562.207971
22130,3451.072335
9956,2739.365898
27273,2974.028677
21842,3349.87596
16518,3334.526348
15828,4041.926227
6309,1386.776946
35093,10209.89535
21873,20365.78093
33972,7767.747612
5556,2777.987741
39852,4563.790274
6423,6761.574534
8075,1723.517365
2039,1722.13334
29971,2504.907281
21717,4308.919141
42886,4225.777227
31494,2338.006573
1851,2822.693103
6130,8431.373098
34700,937.7270504
38127,5880.383785
30477,6596.314919
3997,2824.242023
30181,2829.390805
31925,6503.528505
46155,2302.747161
4011,4772.162653
14653,2485.981964
9238,2197.762561
9265,2701.057883
21561,2394.286011
38789,2272.509392
26134,1558.881385
5763,1878.273955
2885,4183.38432
753,5960.889166
21455,14305.21309
17799,4211.732878
17427,1217.329519
27803,4539.889524
28714,9895.627816
29855,2823.402318
25812,4149.030972
13985,1690.323088
46722,2129.676898
3002,3062.050652
33718,2199.37725
20689,1712.9695
32455,1971.413409
22084,4183.602099
40269,2983.221689
7194,1592.281148
9296,11408.65853
21459,2554.548225
9091,1437.730775
16804,2046.782627
13889,1581.849776
2914,1905.859836
40806,2493.300033
10694,1871.020454
22907,1279.170343
14429,1193.676929
39364,3720.147912
23945,6558.190562
44282,1427.236116
23874,2366.258072
9283,1406.924447
41681,3704.535798
15725,3191.604022
10833,2327.63808
39908,2383.112208
6756,2006.864384
23871,948.6954086
39256,3056.086851
19362,1935.789628
18921,2596.181324
1944,6493.652525
29355,2338.200303
6289,8717.820714
2918,1635.287072
41615,2776.417892
42001,1862.265101
23598,3152.36013
12208,6800.101077
29863,2427.134627
24900,2117.568119
34133,1927.1251
15922,2617.083685
17388,1261.504452
30714,6697.134672
34220,2296.466715
30186,3493.305355
37616,1994.590499
8409,3094.185533
37708,14119.14106
33802,4882.809851
85,3058.726137
34739,3513.824015
33882,3817.005638
6103,3251.331069
10483,9223.762432
113,2424.121899
37206,3597.845927
18961,2436.39447
14828,1869.444041
10169,7638.604422
30269,2078.630097
43046,2175.039374
40789,7525.931082
29016,1698.782311
43677,1311.242355
14269,5395.99447
45106,1578.274647
32321,2078.474858
34488,2936.876868
44813,5550.974629
33429,1671.181014
391,4453.545503
10633,3431.428843
271,2693.485411
20338,3565.960398
7942,2254.029208
18874,3824.885638
45262,2483.972202
4317,2046.464212
1406,2397.280593
8948,12453.28557
22463,1889.353459
22337,2195.873175
2479,3176.638325
19912,1070.358245
38314,4092.224392
31947,4564.522185
10047,1718.079991
1630,2864.424223
36160,4523.486192
30246,2157.589676
20839,3541.313982
46372,2546.740884
21158,3224.282333
46678,2748.28495
9367,2432.337723
16685,1879.846623
14662,3840.925328
14555,2729.760395
8261,3205.129771
13342,4296.767456
24546,1810.585857
15233,2591.189027
17077,7582.476063
4496,10170.49015
25032,7216.087796
32780,3643.194951
1537,5033.08845
12742,846.062562
9889,4681.237473
34010,3911.268625
530,1202.940377
5494,3044.326796
21423,2462.512593
32407,3057.160295
13988,5443.956389
24743,9002.975976
1618,4022.886265
21426,2886.061935
378,11887.12258
45,1758.922112
4035,1263.54154
27131,1447.98777
14975,4481.03389
43535,1590.345167
24001,4890.434809
42767,7508.777111
36414,1962.595113
31531,1802.550505
14267,1320.43579
28428,2256.384133
8032,2228.279464
35179,2532.417533
35637,2478.908239
2904,2191.681885
18468,2501.301561
41959,2740.085646
1829,2593.389353
10613,1175.540576
8555,6613.335348
16244,3674.131708
36492,2446.092627
3504,1381.101256
26076,4674.322964
20956,2922.374506
28593,2381.689353
36187,1221.717601
40025,3446.04723
34412,3084.178093
43663,5453.006545
45933,1700.393714
8004,7379.257276
6804,5525.280399
38539,4299.541036
23110,3944.867239
17654,1341.816887
2582,6502.901653
45381,8964.467219
46514,2010.87886
18345,1842.629986
39462,1818.55894
9407,2010.019676
16587,1906.842451
9590,4463.469795
38463,3451.282561
11143,3689.648113
10134,2324.136668
28606,2345.298357
29841,3354.722187
35531,3068.585795
44121,2293.219908
21623,2329.180603
5620,1983.30556
21399,2130.128454
26852,3308.219981
29996,1969.435633
30077,7754.357454
35593,4537.51072
44737,7154.954148
13061,3259.799398
6929,3356.743619
1113,6819.60828
12904,2675.31986
31275,9652.332714
3367,1651.129099
34177,2830.842185
28703,8069.509015
6394,3644.674302
45445,3139.385261
19524,1624.006812
42358,3877.685665
22060,1445.694636
42923,4579.976189
31452,3173.743769
20474,2347.600968
12879,2895.793024
37328,5136.848744
26329,2246.069539
6294,6140.720119
29577,1984.601177
25694,2907.054318
41652,4058.273242
27187,4302.635444
41654,11988.04549
22889,2353.420862
23403,5365.371737
42566,845.5673153
35240,2914.329955
835,13985.77978
9830,1447.800457
13066,3773.348811
8735,1308.265457
4563,2985.36198
33694,3326.097679
26656,6007.309432
43462,3681.685454
41343,3460.771583
22677,3125.674992
24558,4515.240816
30633,1774.862494
18728,3424.161951
14874,2629.165133
15143,4025.189698
17702,8291.584455
30353,4898.142152
5628,2093.769574
16754,2272.707589
9592,3765.877752
15372,2839.510777
30126,3330.683213
7035,863.2598566
28990,1750.431804
32535,1209.847526
31491,5661.475086
36112,2764.492731
11868,2012.483714
33363,5967.325283
16435,5390.000364
8194,2110.359428
40066,1650.999163
22124,4181.962081
27531,1739.3989
8806,2394.332206
13375,1934.914809
3963,4844.478107
665,1635.81457
38015,1415.377187
17885,6433.314581
4145,1381.431242
45635,8430.885484
29787,23293.944
31909,2309.723281
22486,2026.299362
39294,7434.923424
20950,1616.654142
36156,3220.258592
29532,2300.745348
7017,1778.978598
9300,2291.631477
510,2676.231264
17652,3547.923193
23544,3686.878235
7919,2868.632628
26357,6215.216035
21408,3196.186716
35228,4878.212462
3197,4605.40993
37803,3642.490109
44237,6015.028744
40357,7261.872825
21923,1461.57367
18896,1285.516098
38319,2286.354966
19277,7052.567786
25530,2148.598967
27115,2472.211015
25452,3831.875683
10507,2474.504438
11443,1824.830932
31155,1474.415669
44014,1737.790322
20638,1672.912532
40302,4014.240875
23160,6725.85533
26916,2222.201844
34257,1832.668339
36683,2175.077367
11354,6283.427816
21833,1259.354626
43601,2056.403592
25840,1928.150558
22497,1957.580662
38179,2644.5665
35332,10788.07603
19155,1778.496333
19711,4353.590563
28861,1415.336854
36581,3120.483781
42847,1766.010528
33210,2686.117834
29361,13241.50751
24490,4103.928984
42430,4108.193247
42278,1282.483738
37938,2778.59419
27947,3808.081945
20595,2622.4467
12069,2843.229073
1900,4785.559275
14706,10645.15042
46507,2381.218583
9651,2951.254229
3015,6324.55145
6214,2228.798865
46606,2417.933399
20498,8615.117761
7822,2961.151407
16684,2391.342973
31863,9721.657009
35753,1362.01284
1205,3096.710201
7860,7895.402305
25283,2497.097928
32784,5591.930292
2557,3056.624255
30243,3052.249072
929,4166.777022
5485,5901.548698
36165,2138.129491
22034,4301.624942
32788,2096.358717
9670,3286.457101
37903,4187.070231
13429,3079.741055
6140,5527.254887
16840,10228.61798
1928,2216.258174
32499,6145.053911
22411,3020.74741
40866,2403.74303
43207,4112.932161
13841,5129.586869
2107,5756.434978
10846,1913.324255
46376,10258.41713
37752,1358.897136
24689,4887.226925
41528,7324.172125
45974,2147.67437
26217,3723.446619
43902,1857.767
22514,5313.966607
46405,3534.257989
22574,2342.734922
17984,3869.479521
19166,2470.075535
43818,1218.522776
14104,2452.697331
29188,3515.687258
30837,1675.448292
45301,1153.50053
29839,2109.249168
10869,3249.653279
41340,5778.590931
2723,2717.116942
35735,1582.504547
738,7232.539138
4733,47216.39153
11206,2519.645617
2874,4146.396205
37931,1878.8735
23305,3026.811656
10401,1926.442072
15134,9937.116085
917,9325.137958
46235,2203.156242
38511,3800.47686
42825,3246.271626
36519,4052.904402
42640,2167.951485
23371,5009.048164
11742,3566.199083
19919,1526.859252
33367,2616.271801
35666,4819.359218
24234,1496.745672
22964,1895.63752
39965,2354.419488
8351,2624.713178
44745,3337.101798
16874,1262.375529
12492,2847.168114
23121,2232.062921
13171,7333.095541
32248,1075.533363
43721,5075.755807
37285,2821.478211
36884,2211.309441
12704,2813.696972
40121,2930.024886
22387,1271.938315
46839,3447.840267
44421,4892.224362
17295,1547.475246
28415,879.5825235
6317,1620.558071
16054,3961.116974
43594,1894.291191
37542,1820.894085
35006,4513.178165
26114,1248.494735
12388,3737.899197
7443,3351.882022
12890,1288.412612
33443,1935.665808
25203,1828.535577
15984,1789.388207
13485,1689.916033
10471,1272.248641
7606,1858.459994
4008,6299.148529
17533,11880.8567
31580,3359.75137
8493,1038.297369
3383,4910.467183
41819,1342.767925
41084,2247.794806
25431,1177.906879
31506,3664.258911
31697,1646.124781
7531,1816.419474
13019,9551.513653
46787,11072.42709
28952,1619.402664
45825,4096.035264
419,1763.088147
38560,2081.112229
39201,1488.076042
43157,4896.640634
18903,1192.922477
18931,3568.057688
30356,2085.557468
36663,1120.426956
20738,727.6205234
34401,11032.17743
2169,2417.982728
37652,1235.213973
18853,6712.720466
722,2225.305973
21912,1688.846841
41398,5990.667863
45791,11076.26669
18975,2105.152337
30452,5915.671437
11999,1744.702456
11698,1346.543707
39388,4875.014974
44163,2514.173595
16452,2848.710621
37137,2964.690131
42967,2339.394585
39981,6297.139256
38186,4078.235709
20948,2859.009704
8381,3192.355662
40846,2952.733507
27897,2474.033126
20289,2047.191154
10760,2848.303215
34245,2377.665947
19990,3128.828786
38458,1595.297076
24733,1403.46386
46129,1613.274924
24710,5040.952936
45267,4939.483176
17009,3255.846488
42020,1726.140274
11243,7839.106503
6741,4085.741033
44929,2152.024442
5666,5936.110551
33164,1984.133378
8111,3158.382998
31655,5341.790753
35307,8256.642893
23848,1827.956374
46013,6389.888822
32033,2118.220824
10200,5216.808365
27441,3180.889063
34437,2762.507251
31985,7139.970458
44048,2876.981069
11940,13929.25186
13184,4545.197852
37647,6099.211344
25940,1091.38246
5005,2896.951898
44538,2892.51928
14140,2938.958983
42095,1267.103875
32529,2120.180404
28441,2679.278573
7569,2835.685375
4819,1754.449943
8375,9818.406344
1117,4339.446299
25908,5327.410066
37674,3359.328668
18955,1382.176296
45479,2180.674741
14332,4738.79967
27442,3240.905367
5734,4992.777241
2029,1975.103143
39267,3522.242514
28107,1121.477379
23550,4238.222295
26169,2609.97101
42439,3773.898283
36192,3069.935248
25570,2292.467499
27215,4655.230273
7254,2523.244626
40962,2233.637081
45966,2687.732901
40064,10170.47535
31966,2013.332858
24607,3856.864046
9117,4024.347113
8524,4919.835866
21775,3441.110896
40101,3983.965104
29610,2998.880262
35915,2086.213946
6164,1012.837607
26609,2845.919978
18483,3427.085959
18621,1167.586741
44546,1356.437693
38214,2336.568451
24786,3097.540377
25237,4678.924044
14364,1746.598218
10575,2816.538368
37279,1530.886035
9745,3198.187308
11725,1885.941259
20323,8075.400503
8165,1712.59052
43698,2920.487242
25494,1262.321612
2917,1254.345092
34247,1475.197766
20642,9101.321649
34974,14314.60843
5045,3745.953509
18069,1280.410602
5825,2295.94138
29805,2231.676792
13601,1588.117918
39043,3131.735806
3317,5421.283907
7128,3758.067955
4211,2405.192613
27652,3863.075634
28232,5837.212875
21598,1444.178302
45039,3348.996613
44535,1875.569348
37057,2310.414024
23369,2951.656103
28926,3327.365378
11645,6685.283326
5319,2197.028256
44270,1384.547615
1947,2332.46885
5137,1579.069728
24484,31123.76674
42147,2280.58686
3116,1722.186004
35466,1370.502758
33040,3808.020433
44560,5795.057435
19849,3589.709806
39339,5611.105456
21521,2556.13526
31036,7400.997446
21766,2087.865017
34255,4142.486902
46498,2546.546826
13304,3588.650521
38988,1938.404348
38618,1867.140589
37946,3901.524196
19790,867.7999331
15779,3546.847341
39952,3322.547155
6405,2839.18633
44056,1852.451193
28043,2438.166046
42128,3751.955567
44113,1606.975202
7226,1692.903483
4249,3433.7234
27711,4834.115512
27844,1563.249572
9934,2252.87606
40477,3293.932126
32831,2165.825066
14716,3328.935036
26658,15302.27616
36661,1813.854209
46184,3468.399408
37634,8185.807593
20033,2135.337594
36831,2747.908364
22289,2083.285133
8894,2608.436239
39026,2057.101072
36930,1389.074004
643,2813.943557
40288,2545.435779
1239,3063.501954
14356,6857.757937
17033,3398.041855
44681,1994.866082
43675,4134.222533
1475,1499.658709
40226,2332.11078
39602,2641.383826
31223,2220.132841
40756,7139.562386
16767,2166.631282
31767,6226.837478
20940,2545.004481
43072,2464.126447
13138,2413.866403
44930,5450.267493
30590,2617.939695
18959,2085.708675
11836,3179.206851
19892,2547.21269
25148,6067.47233
17279,1877.119703
13059,3740.201986
41496,1526.466903
13219,3357.858505
30804,2086.020285
3322,7603.16924
45652,3502.112393
39608,2440.769735
37956,3464.51562
4166,4065.970032
22281,8319.271665
42790,1140.926008
45945,3057.840048
28069,2968.703071
20993,2926.131576
7096,17595.11788
41159,9926.866919
1251,2354.215678
36338,4764.060255
24242,1591.472672
34148,6857.24114
44796,7307.452164
23711,7254.346462
29305,1490.421178
39328,3189.2588
39156,4931.172847
15034,10878.56223
9197,2526.422437
5417,4131.363655
21155,1545.49214
8333,13364.67869
11871,2412.137517
30596,9408.632089
37145,3863.062208
2063,3821.169121
29521,840.7709643
7367,7052.509227
21239,5234.749383
38208,2002.755324
14272,2785.282848
4371,2234.940877
16716,5645.839754
25252,3023.687602
8157,9726.798067
43276,2900.930969
17720,1770.434868
17588,5997.321103
10266,4783.254547
11254,1457.319248
20563,2872.464671
21954,3852.452523
33804,2112.535897
4815,7447.512027
46067,2013.941401
3909,2022.012369
2676,7824.244212
23084,2485.752726
8732,1419.332499
35698,1533.798004
15322,6872.551128
16153,1786.742112
7349,2258.58648
26373,1505.808374
45510,950.8407468
134,4035.415709
2484,5833.278162
41093,1799.568277
7209,2444.686664
