date_time,traffic_volume
2017-05-28,3286.119547
2017-05-28,1803.174433
2017-05-28,2199.587212
2017-05-28,1792.420694
2017-05-29,467.6721117
2017-05-29,1566.119042
2017-05-29,1673.975371
2017-05-29,1974.044833
2017-05-29,2443.914714
2017-05-29,1355.385669
2017-05-29,2223.530234
2017-05-29,2682.537067
2017-05-29,1946.533729
2017-05-29,1894.275339
2017-05-29,2246.891372
2017-05-29,1791.799238
2017-05-29,2550.488603
2017-05-29,2465.371063
2017-05-29,2205.651186
2017-05-29,3051.246695
2017-05-29,2654.9973
2017-05-29,3394.481858
2017-05-29,3678.775987
2017-05-29,3802.14833
2017-05-29,3150.387685
2017-05-29,3798.229819
2017-05-29,3627.752018
2017-05-29,2426.671788
2017-05-29,2257.780373
2017-05-29,2013.291676
2017-05-30,2706.772273
2017-05-30,2634.470345
2017-05-30,1798.169207
2017-05-30,2473.518553
2017-05-30,2044.76122
2017-05-30,2064.533626
2017-05-30,1836.584474
2017-05-30,1600.904203
2017-05-30,1867.729643
2017-05-30,2177.709586
2017-05-30,2201.207045
2017-05-30,2096.778677
2017-05-30,2183.95091
2017-05-30,2218.459078
2017-05-30,2109.643822
2017-05-30,2198.322492
2017-05-30,1945.611324
2017-05-30,2465.55387
2017-05-30,2365.310989
2017-05-30,2587.30297
2017-05-30,2250.961656
2017-05-30,1411.628107
2017-05-30,2372.798556
2017-05-30,2796.109978
2017-05-30,846.1544435
2017-05-31,1360.048974
2017-05-31,2462.806016
2017-05-31,2460.120222
2017-05-31,1153.104925
2017-05-31,1447.632759
2017-05-31,1372.510716
2017-05-31,1122.832743
2017-05-31,1045.632131
2017-05-31,2009.087103
2017-05-31,1836.532873
2017-05-31,3396.595251
2017-05-31,3348.360306
2017-05-31,4081.186306
2017-05-31,4977.25326
2017-05-31,5380.383684
2017-05-31,4009.826972
2017-05-31,5180.540606
2017-05-31,5594.546028
2017-05-31,4253.41369
2017-05-31,4090.006155
2017-05-31,4442.510136
2017-05-31,4869.020676
2017-05-31,2844.799325
2017-05-31,1437.599958
2017-06-01,1495.046435
2017-06-01,872.3900176
2017-06-01,996.0228948
2017-06-01,1410.543065
2017-06-01,1495.861308
2017-06-01,1164.183152
2017-06-01,1248.285983
2017-06-01,1201.467393
2017-06-01,2554.467035
2017-06-01,4126.812981
2017-06-01,4904.677443
2017-06-01,5007.558307
2017-06-01,5296.498366
2017-06-01,4757.797199
2017-06-01,4802.379873
2017-06-01,4946.378556
2017-06-01,5457.655081
2017-06-01,5723.824585
2017-06-01,6081.37165
2017-06-01,5281.005637
2017-06-01,5989.101268
2017-06-01,3600.202042
2017-06-01,3115.687547
2017-06-01,2779.174779
2017-06-02,2384.351917
2017-06-02,1978.641872
2017-06-02,1650.952119
2017-06-02,1329.846654
2017-06-02,1352.398819
2017-06-02,1401.80945
2017-06-02,1369.2458
2017-06-02,2977.270536
2017-06-02,4430.80424
2017-06-02,3308.838224
2017-06-02,4513.578158
2017-06-02,5430.789046
2017-06-02,5858.242755
2017-06-02,6186.28575
2017-06-02,6216.691739
2017-06-02,6559.546481
2017-06-02,6880.437257
2017-06-02,6576.288776
2017-06-02,5986.075914
2017-06-02,5914.373473
2017-06-02,5448.218738
2017-06-02,4854.042005
2017-06-02,4843.449793
2017-06-02,2821.390413
2017-06-03,3707.586888
2017-06-03,4629.944496
2017-06-03,3466.359108
2017-06-03,3664.937305
2017-06-03,4112.182249
2017-06-03,3867.057489
2017-06-03,3534.016231
2017-06-03,3404.255219
2017-06-03,3871.424801
2017-06-03,4777.116625
2017-06-03,5140.154338
2017-06-03,4617.329036
2017-06-03,4958.701019
2017-06-03,5394.530957
2017-06-03,5655.154209
2017-06-03,5818.266697
2017-06-03,5024.061964
2017-06-03,5517.709243
2017-06-03,5336.473385
2017-06-03,5146.687548
2017-06-03,5417.287422
2017-06-03,5102.52695
2017-06-03,4059.048755
2017-06-03,3700.08059
2017-06-04,3394.559354
2017-06-04,3677.957891
2017-06-04,2922.529459
2017-06-04,2742.642323
2017-06-04,2093.039758
2017-06-04,1564.617795
2017-06-04,1060.277985
2017-06-04,3140.06031
2017-06-04,4062.222806
2017-06-04,3503.97549
2017-06-04,4741.918137
2017-06-04,5950.751671
2017-06-04,5904.138225
2017-06-04,5833.755523
2017-06-04,5988.325833
2017-06-04,5898.41649
2017-06-04,5930.256003
2017-06-04,5714.03008
2017-06-04,5839.993561
2017-06-04,5360.23834
2017-06-04,5240.630745
2017-06-04,4254.706898
2017-06-04,3636.555379
2017-06-04,3449.364626
2017-06-05,2700.53824
2017-06-05,2768.407308
2017-06-05,2653.301246
2017-06-05,2928.794935
2017-06-05,2530.697905
2017-06-05,1888.205103
2017-06-05,1515.062748
2017-06-05,2292.65858
2017-06-05,2038.012835
2017-06-05,2261.319677
2017-06-05,3490.806163
2017-06-05,4559.221289
2017-06-05,3737.142406
2017-06-05,4231.879386
2017-06-05,5148.969037
2017-06-05,5224.945233
2017-06-05,5219.38649
2017-06-05,5662.232152
2017-06-05,5537.141986
2017-06-05,5520.732869
2017-06-05,5152.60936
2017-06-05,4539.541721
2017-06-05,4916.225723
2017-06-05,2816.925739
2017-06-06,2903.189252
2017-06-06,2377.966806
2017-06-06,3020.838647
2017-06-06,1788.507527
2017-06-06,1206.373399
2017-06-06,676.2248476
2017-06-06,1405.558638
2017-06-06,1138.502392
2017-06-06,3032.01821
2017-06-06,3950.446829
2017-06-06,5205.726318
2017-06-06,3944.970236
2017-06-06,4764.289399
2017-06-06,4908.437818
2017-06-06,5830.905339
2017-06-06,5845.026583
2017-06-06,5961.262293
2017-06-06,5931.603697
2017-06-06,5835.732279
2017-06-06,6208.8171
2017-06-06,5354.338489
2017-06-06,5337.406427
2017-06-06,5257.374611
2017-06-06,3106.428613
2017-06-07,3333.356193
2017-06-07,2124.678059
2017-06-07,2090.027794
2017-06-07,1572.153798
2017-06-07,2056.606219
2017-06-07,1353.292679
2017-06-07,1210.064612
2017-06-07,1499.817094
2017-06-07,3508.969371
2017-06-07,5159.180893
2017-06-07,4721.145709
2017-06-07,5046.091971
2017-06-07,5673.738205
2017-06-07,5565.23079
2017-06-07,6528.633505
2017-06-07,6464.878734
2017-06-07,6386.745887
2017-06-07,6556.800136
2017-06-07,6320.273688
2017-06-07,6762.354338
2017-06-07,5144.261002
2017-06-07,5449.425282
2017-06-07,4413.678274
2017-06-07,4807.40013
2017-06-07,3792.341191
2017-06-07,3739.641691
2017-06-07,3940.369866
2017-06-08,4144.671993
2017-06-08,3101.105993
2017-06-08,2419.409105
2017-06-08,2472.597929
2017-06-08,2080.824247
2017-06-08,3195.297167
2017-06-08,3809.751275
2017-06-08,3935.19588
2017-06-08,4538.440673
2017-06-08,4051.299783
2017-06-08,4161.448014
2017-06-08,4860.422092
2017-06-08,5870.499
2017-06-08,5534.546435
2017-06-08,5944.783724
2017-06-08,5874.850153
2017-06-08,5594.547254
2017-06-08,5565.138674
2017-06-08,5572.196857
2017-06-08,5573.282288
2017-06-08,5000.92745
2017-06-08,5030.162506
2017-06-08,3558.312941
2017-06-08,3271.394914
2017-06-09,2958.90644
2017-06-09,2827.416736
2017-06-09,2556.889123
2017-06-09,2754.329005
2017-06-09,2489.039455
2017-06-09,2259.467067
2017-06-09,2278.844929
2017-06-09,3317.527809
2017-06-09,4337.453686
2017-06-09,5116.545793
2017-06-09,4881.02224
2017-06-09,5880.669877
2017-06-09,6367.6846
2017-06-09,5794.022997
2017-06-09,5702.789894
2017-06-09,6077.663449
2017-06-09,5756.7377
2017-06-09,5818.286117
2017-06-09,5072.253393
2017-06-09,4895.696217
2017-06-09,5318.533343
2017-06-09,4903.617423
2017-06-09,5018.283051
2017-06-09,4221.001019
2017-06-10,4296.677958
2017-06-10,4090.200493
2017-06-10,3622.367419
2017-06-10,3880.191884
2017-06-10,3821.33537
2017-06-10,3745.787105
2017-06-10,4100.44216
2017-06-10,4268.540117
2017-06-10,4594.011124
2017-06-10,5775.775445
2017-06-10,5614.499299
2017-06-10,6872.054016
2017-06-10,6124.998705
2017-06-10,7249.258016
2017-06-10,6898.713086
2017-06-10,6282.994022
2017-06-10,6571.730089
2017-06-10,6835.65387
2017-06-10,6296.849822
2017-06-10,6177.909292
2017-06-10,5598.702896
2017-06-10,5338.13235
2017-06-10,5356.826543
2017-06-10,4458.11433
2017-06-11,3919.213928
2017-06-11,4440.007085
2017-06-11,3506.775442
2017-06-11,3146.716651
2017-06-11,3095.495855
2017-06-11,3469.23938
2017-06-11,4594.009104
2017-06-11,5019.183525
2017-06-11,3497.76784
2017-06-11,3705.521549
2017-06-11,2635.175571
2017-06-11,2682.419476
2017-06-11,3123.850356
2017-06-11,3090.793301
2017-06-11,3422.215194
2017-06-11,3177.086793
2017-06-11,3291.531257
2017-06-11,2969.012462
2017-06-11,2618.477511
2017-06-11,3727.722238
2017-06-11,3837.703204
2017-06-11,3211.72776
2017-06-11,3973.066356
2017-06-11,3795.914552
2017-06-11,3958.190694
2017-06-11,4126.531157
2017-06-11,3984.404316
2017-06-11,3433.611144
2017-06-11,3888.315481
2017-06-11,3579.362337
2017-06-11,3838.530985
2017-06-11,3181.854853
2017-06-11,3884.095068
2017-06-11,4383.709166
2017-06-11,2653.469628
2017-06-11,3058.255495
2017-06-11,3498.645292
2017-06-12,2512.554803
2017-06-12,3176.853787
2017-06-12,3108.196249
2017-06-12,3797.493625
2017-06-12,3119.103863
2017-06-12,3384.38191
2017-06-12,3131.223305
2017-06-12,3249.891244
2017-06-12,4450.162296
2017-06-12,3361.914022
2017-06-12,3583.001206
2017-06-12,2471.641037
2017-06-12,2910.394884
2017-06-12,3575.124376
2017-06-12,3445.514932
2017-06-12,3492.926773
2017-06-12,3225.183292
2017-06-12,3704.474964
2017-06-12,3426.527046
2017-06-12,3661.642414
2017-06-12,4121.108394
2017-06-12,4804.73967
2017-06-12,5419.890858
2017-06-12,5641.818824
2017-06-12,4646.98547
2017-06-12,4531.398678
2017-06-12,4159.589427
2017-06-12,3674.474216
2017-06-12,4041.518798
2017-06-12,3259.207067
2017-06-12,3829.306453
2017-06-12,3950.952766
2017-06-12,3814.643005
2017-06-12,3808.055449
2017-06-12,4434.578985
2017-06-12,4908.531186
2017-06-12,4245.768508
2017-06-12,3835.076343
2017-06-13,2796.60454
2017-06-13,2900.085972
2017-06-13,2597.867992
2017-06-13,2598.460977
2017-06-13,2464.712071
2017-06-13,2323.934189
2017-06-13,2547.173738
2017-06-13,4360.105332
2017-06-13,3882.818847
2017-06-13,3431.931538
2017-06-13,3703.404274
2017-06-13,4848.924431
2017-06-13,3987.464177
2017-06-13,5170.427329
2017-06-13,5223.015643
2017-06-13,5735.717457
2017-06-13,5565.229586
2017-06-13,6342.02319
2017-06-13,6175.731178
2017-06-13,6219.601148
2017-06-13,5363.564293
2017-06-13,5816.020928
2017-06-13,5209.691117
2017-06-13,4843.041137
2017-06-14,4997.469979
2017-06-14,4776.627975
2017-06-14,3346.796583
2017-06-14,4295.086022
2017-06-14,4506.394751
2017-06-14,4212.825344
2017-06-14,3849.508094
2017-06-14,3498.524117
2017-06-14,3231.136196
2017-06-14,3694.773843
2017-06-14,3498.738414
2017-06-14,3959.567916
2017-06-14,3712.184096
2017-06-14,3749.866552
2017-06-14,3579.654107
2017-06-14,3555.060519
2017-06-14,3797.72515
2017-06-14,4209.474074
2017-06-14,3273.660502
2017-06-14,4737.137239
2017-06-14,4725.751118
2017-06-14,4574.02954
2017-06-14,4742.324097
2017-06-14,4604.067742
2017-06-14,5300.184409
2017-06-14,5085.126237
2017-06-14,5658.75755
2017-06-14,5552.738238
2017-06-14,5463.554731
2017-06-14,5294.518694
2017-06-14,5323.166887
2017-06-14,4364.917484
2017-06-15,3512.366861
2017-06-15,3677.679829
2017-06-15,2735.123152
2017-06-15,3651.76015
2017-06-15,3545.372579
2017-06-15,3606.966874
2017-06-15,3272.964444
2017-06-15,3606.130467
2017-06-15,5063.199522
2017-06-15,3798.975935
2017-06-15,5079.107103
2017-06-15,5492.223548
2017-06-15,5271.466718
2017-06-15,5507.936013
2017-06-15,5033.271463
2017-06-15,5444.350969
2017-06-15,5222.854958
2017-06-15,5542.825468
2017-06-15,6237.296554
2017-06-15,5947.153984
2017-06-15,6020.083639
2017-06-15,5467.325016
2017-06-15,4323.746464
2017-06-15,3817.916882
2017-06-16,3137.074781
2017-06-16,3210.0844
2017-06-16,3511.895605
2017-06-16,3301.985797
2017-06-16,2998.757057
2017-06-16,3273.309535
2017-06-16,4159.161852
2017-06-16,3808.010979
2017-06-16,3913.523195
2017-06-16,4474.159053
2017-06-16,4443.25382
2017-06-16,4968.833109
2017-06-16,3878.008469
2017-06-16,5501.911946
2017-06-16,5779.61735
2017-06-16,5838.311227
2017-06-16,4919.500864
2017-06-16,5311.237375
2017-06-16,4735.864717
2017-06-16,4639.208263
2017-06-16,4484.291939
2017-06-16,4788.364049
2017-06-16,4762.30426
2017-06-16,3743.001178
2017-06-16,3555.330385
2017-06-17,3537.618863
2017-06-17,3649.456331
2017-06-17,2810.078218
2017-06-17,3000.158581
2017-06-17,2200.7355
2017-06-17,2097.547093
2017-06-17,1789.616977
2017-06-17,4584.262435
2017-06-17,3003.957881
2017-06-17,4486.668276
2017-06-17,4365.900399
2017-06-17,4103.486659
2017-06-17,4751.196285
2017-06-17,5325.058078
2017-06-17,5313.746403
2017-06-17,5186.452135
2017-06-17,4633.950259
2017-06-17,4830.345441
2017-06-17,4838.771455
2017-06-17,4173.191765
2017-06-17,4202.177512
2017-06-17,3510.734363
2017-06-17,3357.080051
2017-06-17,3119.520848
2017-06-17,3800.908058
2017-06-17,3579.05947
2017-06-18,3566.66102
2017-06-18,3818.093563
2017-06-18,3334.765414
2017-06-18,4286.727118
2017-06-18,2682.781336
2017-06-18,2463.356407
2017-06-18,3150.1882
2017-06-18,3540.460966
2017-06-18,3660.418366
2017-06-18,3558.055046
2017-06-18,3425.957017
2017-06-18,3745.506676
2017-06-18,2745.329433
2017-06-18,4186.470351
2017-06-18,3880.257477
2017-06-18,4007.073071
2017-06-18,4244.527878
2017-06-18,4108.314622
2017-06-18,4412.571854
2017-06-18,4306.081527
2017-06-18,3976.048403
2017-06-18,4446.015738
2017-06-18,4124.041439
2017-06-18,4046.964577
2017-06-18,3180.65877
2017-06-18,4698.712767
2017-06-18,4346.183082
2017-06-18,3296.962406
2017-06-18,3046.118652
2017-06-19,3792.182905
2017-06-19,4158.153262
2017-06-19,3787.455372
2017-06-19,3653.716359
2017-06-19,3155.602781
2017-06-19,2457.035279
2017-06-19,3221.12931
2017-06-19,2734.49013
2017-06-19,3570.562926
2017-06-19,3713.713427
2017-06-19,3734.441774
2017-06-19,3817.798358
2017-06-19,4097.513575
2017-06-19,4108.374303
2017-06-19,4108.332367
2017-06-19,3587.475111
2017-06-19,4604.771081
2017-06-19,4746.009552
2017-06-19,4726.591762
2017-06-19,4679.649243
2017-06-19,3650.981022
2017-06-19,4120.88354
2017-06-19,4217.139481
2017-06-19,2250.745516
2017-06-20,1319.317916
2017-06-20,2546.037481
2017-06-20,1838.761034
2017-06-20,2679.367948
2017-06-20,2812.117679
2017-06-20,3040.531157
2017-06-20,2925.30033
2017-06-20,2434.981646
2017-06-20,2139.703853
2017-06-20,2084.745061
2017-06-20,2207.599119
2017-06-20,3322.353495
2017-06-20,2947.302077
2017-06-20,3478.671967
2017-06-20,2860.538008
2017-06-20,3653.89833
2017-06-20,4354.573121
2017-06-20,4257.721672
2017-06-20,4223.9128
2017-06-20,4357.528947
2017-06-20,4719.475419
2017-06-20,4427.788558
2017-06-20,4627.209469
2017-06-20,4434.938099
2017-06-20,3731.082215
2017-06-20,4479.620464
2017-06-20,2012.692975
2017-06-21,1610.249574
2017-06-21,1231.602653
2017-06-21,1967.690538
2017-06-21,1672.573915
2017-06-21,1458.559569
2017-06-21,1688.526274
2017-06-21,1480.347119
2017-06-21,1850.383799
2017-06-21,3969.334264
2017-06-21,2776.622895
2017-06-21,4253.094593
2017-06-21,4296.105586
2017-06-21,5010.093905
2017-06-21,4530.903052
2017-06-21,4492.817311
2017-06-21,4705.264912
2017-06-21,5370.449292
2017-06-21,6246.049375
2017-06-21,5892.131445
2017-06-21,5555.96288
2017-06-21,5127.968612
2017-06-21,5083.452047
2017-06-21,4683.094108
2017-06-21,3509.619149
2017-06-21,3695.826164
2017-06-22,3489.004926
2017-06-22,3871.578538
2017-06-22,3246.757196
2017-06-22,3738.934079
2017-06-22,3171.433257
2017-06-22,2683.998682
2017-06-22,3651.120129
2017-06-22,4313.068887
2017-06-22,4340.246732
2017-06-22,3903.951662
2017-06-22,3404.306714
2017-06-22,4382.16274
2017-06-22,3673.574168
2017-06-22,4046.867315
2017-06-22,3835.056715
2017-06-22,3585.631629
2017-06-22,3427.262198
2017-06-22,4228.45513
2017-06-22,4116.489073
2017-06-22,3694.112218
2017-06-22,3978.496938
2017-06-22,4298.714251
2017-06-22,3938.340989
2017-06-22,3299.202876
2017-06-22,3575.766745
2017-06-22,3754.797341
2017-06-22,4005.565052
2017-06-22,3682.277799
2017-06-22,3674.180613
2017-06-22,3801.336961
2017-06-22,4144.365667
2017-06-22,2616.013736
2017-06-22,2976.255648
2017-06-22,2668.136567
2017-06-22,3411.496428
2017-06-23,3152.20141
2017-06-23,2795.605662
2017-06-23,2643.822876
2017-06-23,1812.935042
2017-06-23,1545.615803
2017-06-23,2397.158761
2017-06-23,1345.076442
2017-06-23,2233.99364
2017-06-23,4285.477463
2017-06-23,3019.521627
2017-06-23,3962.495991
2017-06-23,3816.778251
2017-06-23,3666.474292
2017-06-23,4127.690308
2017-06-23,4303.700804
2017-06-23,4284.258147
2017-06-23,3908.131273
2017-06-23,4231.619745
2017-06-23,4265.266504
2017-06-23,3975.867588
2017-06-23,4213.499092
2017-06-23,3954.592438
2017-06-23,2631.29877
2017-06-23,3915.119805
2017-06-24,3807.746662
2017-06-24,1764.756959
2017-06-24,2467.773203
2017-06-24,2636.738722
2017-06-24,2741.160738
2017-06-24,1763.773912
2017-06-24,2606.221414
2017-06-24,2599.156183
2017-06-24,1885.05941
2017-06-24,3293.164381
2017-06-24,2869.337099
2017-06-24,3751.702244
2017-06-24,3686.043847
2017-06-24,3876.291574
2017-06-24,2186.271776
2017-06-24,3199.629904
2017-06-24,3428.366361
2017-06-24,3108.683592
2017-06-24,3284.531498
2017-06-24,2670.102577
2017-06-24,1549.414798
2017-06-24,3936.10603
2017-06-24,3813.233095
2017-06-24,3713.10941
2017-06-24,4050.511492
2017-06-24,3184.529873
2017-06-24,2615.828841
2017-06-24,1477.759672
2017-06-25,1546.170358
2017-06-25,2309.214224
2017-06-25,2168.11371
2017-06-25,1450.336918
2017-06-25,2324.523467
2017-06-25,2170.073906
2017-06-25,2245.637639
2017-06-25,2147.079887
2017-06-25,1927.162892
2017-06-25,1971.844301
2017-06-25,1612.245656
2017-06-25,2301.471836
2017-06-25,1607.986604
2017-06-25,1557.157535
