0,1,2,3
0.007583625,0.003760741,0.949394292,0.039261342
0.002368328,0.044856195,0.02433432,0.928441158
0.005959766,0.00827374,0.88891993,0.096846565
0.00735809,0.00645832,0.920290767,0.065892823
0.013556906,0.012601552,0.873312021,0.100529521
0.002481299,0.036464831,0.035187719,0.925866151
0.011759175,0.00819366,0.911709069,0.068338097
0.003285539,0.31157573,0.050308669,0.634830061
0.007595878,0.005549308,0.942399381,0.044455434
0.002574241,0.122982323,0.045282751,0.829160686
0.02401611,0.007926792,0.903441429,0.064615669
0.002140567,0.127864989,0.040469099,0.829525346
0.003758572,0.004468746,0.963305594,0.028467089
0.005058953,0.041508223,0.05827428,0.895158545
0.003775467,0.053773825,0.034360672,0.908090037
0.00930934,0.006971366,0.938249412,0.045469882
0.008167522,0.010386167,0.952215834,0.029230478
0.007140712,0.004837279,0.93139061,0.056631399
0.011369144,0.007830899,0.935918468,0.044881489
0.007157994,0.006655566,0.949156771,0.037029668
0.00123074,0.018401412,0.03878537,0.941582478
0.003349526,0.182192489,0.062869682,0.751588303
0.005023984,0.047379663,0.906711205,0.040885148
0.009966082,0.009472189,0.955848604,0.024713124
0.001053598,0.015166577,0.014759181,0.969020644
0.008387009,0.00405008,0.948862093,0.038700817
0.006282311,0.00858313,0.925537784,0.059596775
0.052271326,0.012150906,0.886200071,0.049377697
0.005399925,0.006038227,0.942577335,0.045984513
0.006803779,0.004676529,0.90036387,0.088155823
0.001866477,0.042310901,0.024612533,0.931210088
0.004535441,0.506082791,0.060388631,0.428993137
0.004954429,0.040109521,0.030917554,0.924018496
0.014968563,0.019326132,0.914412999,0.051292307
0.029064317,0.005907616,0.91814784,0.046880227
0.006117229,0.004674511,0.956341352,0.032866908
0.005481539,0.011730952,0.935811042,0.046976468
0.003043254,0.126115444,0.057578767,0.813262535
0.008222593,0.00886663,0.906371114,0.076539663
0.004832896,0.003766322,0.964397203,0.02700358
0.0011581,0.014997436,0.017718848,0.966125616
0.004845179,0.004079263,0.952115788,0.03895977
0.002499625,0.230243232,0.040864235,0.726392907
0.022777279,0.0174551,0.927573726,0.032193897
0.00308939,0.004563815,0.944094602,0.048252193
0.003690489,0.013353647,0.956167764,0.026788101
0.00756279,0.0179154,0.870717427,0.103804383
0.001357675,0.024300932,0.025807626,0.948533767
0.001387929,0.015000584,0.018356286,0.965255201
0.005628236,0.005563129,0.90599165,0.082816984
0.019360583,0.006667733,0.930866207,0.043105477
0.00333574,0.003678109,0.965098962,0.027887189
0.008139365,0.004505099,0.957989323,0.029366214
0.003884594,0.007274488,0.950861898,0.03797902
0.003796448,0.012692337,0.895442494,0.088068721
0.01032749,0.009015266,0.910336374,0.070320869
0.006305009,0.00526258,0.960266017,0.028166394
0.027493141,0.02357851,0.814688016,0.134240333
0.003688205,0.003912483,0.939513157,0.052886155
0.005286459,0.005393929,0.957808414,0.031511199
0.005004866,0.010786569,0.790279192,0.193929374
0.001887524,0.028467538,0.02467482,0.944970118
0.00568538,0.004292416,0.955089161,0.034933043
0.014099941,0.823391808,0.046301152,0.116207099
0.004924268,0.003209106,0.943247527,0.048619099
0.004441186,0.004261589,0.940800307,0.050496917
0.023638664,0.005172613,0.925852536,0.045336187
0.001269681,0.053193565,0.023843002,0.921693752
0.008194442,0.011097236,0.950360109,0.030348214
0.005640709,0.192664635,0.055525572,0.746169084
0.015798848,0.032158227,0.913590615,0.038452311
0.018294358,0.007763608,0.821940164,0.15200187
0.002814076,0.026219217,0.021312432,0.949654275
0.031627882,0.007663954,0.839730086,0.120978078
0.001636612,0.004297749,0.970680918,0.02338472
0.005332406,0.277610595,0.086533137,0.630523862
0.005506637,0.004590067,0.958639702,0.031263595
0.005298078,0.006593901,0.949769013,0.038339008
0.006480213,0.009400238,0.950735147,0.033384402
0.004428086,0.213015841,0.049959146,0.732596927
0.003301104,0.109238666,0.064268628,0.823191603
0.007824981,0.318353377,0.069847502,0.60397414
0.0015206,0.046261987,0.027243984,0.924973429
0.001051721,0.016597714,0.018348817,0.96400175
0.003484574,0.189031109,0.089637353,0.717846966
0.002427314,0.032061249,0.025254149,0.940257288
0.005081667,0.002678366,0.97424705,0.017992917
0.090476357,0.022518489,0.807379622,0.079625532
0.001752099,0.004071796,0.974335652,0.019840452
0.004946271,0.016673829,0.925976644,0.052403256
0.00325951,0.250684163,0.040665953,0.705390375
0.00569794,0.004203581,0.933477153,0.056621327
0.054465888,0.008506352,0.831799627,0.105228134
0.008346228,0.008275147,0.949494975,0.03388365
0.006752407,0.004113073,0.944011844,0.045122676
0.014750325,0.009652007,0.895409604,0.080188064
0.004045286,0.003169377,0.941979382,0.050805956
0.001475911,0.021489805,0.023153747,0.953880539
0.001560516,0.041425175,0.027653974,0.929360335
0.005869052,0.004501595,0.942237476,0.047391877
0.020976709,0.00611738,0.948688749,0.024217162
0.007476645,0.005344843,0.9596068,0.027571712
0.008950856,0.004736677,0.950726688,0.03558578
0.00849826,0.004532678,0.956067049,0.030902012
0.004257681,0.003891932,0.932152303,0.059698085
0.024988225,0.012699874,0.852595432,0.109716467
0.006110905,0.003482204,0.94086642,0.049540471
0.003294258,0.005007363,0.966555807,0.025142573
0.01023383,0.209233472,0.052538261,0.727994437
0.005008252,0.006809516,0.957984679,0.030197553
0.014642546,0.10213617,0.79212265,0.091098634
0.001498291,0.038895702,0.022015641,0.937590367
0.002458026,0.031988174,0.059032345,0.906521455
0.003154956,0.004628771,0.949865176,0.042351096
0.006496496,0.08976448,0.037936274,0.86580275
0.001565292,0.022519481,0.030500847,0.94541438
0.010546173,0.005436807,0.946369109,0.03764791
0.0026502,0.104912504,0.039988714,0.852448583
0.008603061,0.003791879,0.968114214,0.019490847
0.002239817,0.003200929,0.963397353,0.031161902
0.001007937,0.010762468,0.019701835,0.96852776
0.005290603,0.00811418,0.942876035,0.043719182
0.002246686,0.005102395,0.961256579,0.031394339
0.002034172,0.043200525,0.030038374,0.924726928
0.001383729,0.015150569,0.018878665,0.964587037
0.001975387,0.055061518,0.062878346,0.880084749
0.002840113,0.006324819,0.954190926,0.036644142
0.002311122,0.07780044,0.041685545,0.878202893
0.006841016,0.006734021,0.880015784,0.106409178
0.008049699,0.005597759,0.934096554,0.052255988
0.002515352,0.003599678,0.952614268,0.041270701
0.002007827,0.00659884,0.9715069,0.019886433
0.012115358,0.005351588,0.940307497,0.042225557
0.005230034,0.004094496,0.925645099,0.065030372
0.007391443,0.00589868,0.934392642,0.052317235
0.001779421,0.043750424,0.029897038,0.924573116
0.009538084,0.015646205,0.900318833,0.074496879
0.010397913,0.012411291,0.782050431,0.195140365
0.003602798,0.352192264,0.057876036,0.586328903
0.016818572,0.008469619,0.92426942,0.050442388
0.011451338,0.013526526,0.842326245,0.132695891
0.013129958,0.004265827,0.95641409,0.026190125
0.005635574,0.005013379,0.893027963,0.096323084
0.009141153,0.009963744,0.895942085,0.084953018
0.003568403,0.149357635,0.04015927,0.806914692
0.005363444,0.003895256,0.943121909,0.047619391
0.006733896,0.011309046,0.926315743,0.055641316
0.001880145,0.002856927,0.964581804,0.030681123
0.021854941,0.006992166,0.932155904,0.038996989
0.008549378,0.004184027,0.944586334,0.042680262
0.00750963,0.007650018,0.957086335,0.027754017
0.003183986,0.219409879,0.043913072,0.733493064
0.011991461,0.006115016,0.841953684,0.139939839
0.006212291,0.003517165,0.964537241,0.025733304
0.005171887,0.005978109,0.961896778,0.026953226
0.019804744,0.004599535,0.94135479,0.034240931
0.023105217,0.006800049,0.910095834,0.0599989
0.001895553,0.017147671,0.025818856,0.95513792
0.00120199,0.01755219,0.019045143,0.962200677
0.00531122,0.005909174,0.958735359,0.030044246
0.003781793,0.052925024,0.917782856,0.025510328
0.008246568,0.013536418,0.936564208,0.041652806
0.002694559,0.23517202,0.061902646,0.700230776
0.014372476,0.009479525,0.881170651,0.094977348
0.002917818,0.002595268,0.955550718,0.038936196
0.007117891,0.01709097,0.924967588,0.050823551
0.006112585,0.009950986,0.931556026,0.052380403
0.00404498,0.004586467,0.955871658,0.035496895
0.006686719,0.012967245,0.921316699,0.059029337
0.001086875,0.012561171,0.014677986,0.971673967
0.002690409,0.00565447,0.942468501,0.04918662
0.016522457,0.015570499,0.934885626,0.03302142
0.001430731,0.025939291,0.021627778,0.951002201
0.017345577,0.007759865,0.936234837,0.03865972
0.004347059,0.006665632,0.95364631,0.035341
0.00225442,0.147509693,0.074370132,0.775865756
0.036308186,0.016453073,0.796141483,0.151097259
0.009219333,0.012467388,0.946407033,0.031906245
0.003986722,0.006777592,0.94367408,0.045561606
0.006847611,0.006928391,0.950820177,0.035403821
0.006994046,0.004644612,0.959186736,0.029174607
0.006082056,0.00417746,0.964026268,0.025714216
0.005884179,0.004495018,0.925863341,0.063757462
0.004672071,0.010090709,0.952143185,0.033094035
0.009246365,0.005680955,0.949823691,0.03524899
0.004389008,0.006563049,0.964855536,0.024192407
0.0020568,0.054016529,0.045486098,0.898440574
0.002556087,0.035158163,0.022131536,0.940154214
0.002274004,0.059726664,0.039445922,0.898553411
0.01206885,0.013377817,0.943257169,0.031296165
0.001232823,0.014378659,0.017836289,0.966552229
0.005209788,0.005340115,0.930006796,0.059443302
0.006804788,0.005968141,0.924992583,0.062234488
0.002047346,0.123900865,0.030051661,0.844000128
0.006523754,0.005844551,0.959354069,0.028277627
0.002509124,0.524096048,0.050195462,0.423199366
0.002171328,0.068954455,0.033916979,0.894957237
0.001687355,0.029363846,0.021534506,0.947414293
0.00518795,0.186694192,0.055879636,0.752238221
0.003422734,0.003203695,0.959553136,0.033820435
0.009005794,0.006184997,0.951573307,0.033235903
0.002817088,0.03489382,0.056416307,0.905872784
0.001595716,0.032089969,0.020260027,0.946054288
0.002243521,0.055182666,0.02964417,0.912929642
0.011387497,0.009569473,0.944620568,0.034422463
0.001524336,0.026442206,0.026298723,0.945734735
0.004077345,0.003638324,0.969058008,0.023226323
0.00642593,0.005295588,0.919301434,0.068977049
0.001520871,0.029313768,0.026473721,0.94269164
0.009812131,0.005385263,0.943649333,0.041153273
0.005413617,0.004385029,0.927052649,0.063148704
0.011836779,0.00614699,0.869497475,0.112518755
0.003264848,0.018864408,0.941061677,0.036809068
0.002316453,0.061373182,0.063615205,0.872695159
0.001905867,0.025920121,0.027915463,0.944258549
0.006215309,0.004477122,0.924406911,0.064900658
0.001851778,0.042635273,0.026035103,0.929477846
0.0012892,0.016053152,0.025623478,0.95703417
0.003312531,0.324490524,0.058272287,0.613924658
0.003751137,0.004026955,0.968265512,0.023956396
0.011687593,0.020718562,0.919987346,0.047606499
0.003314294,0.005142887,0.927121515,0.064421305
0.009641968,0.00534773,0.935303141,0.049707161
0.003940036,0.093448734,0.045027452,0.857583778
0.003064363,0.003764096,0.959317185,0.033854356
0.001270696,0.019586921,0.022636964,0.956505419
0.003086723,0.169951821,0.057834331,0.769127125
0.007956245,0.006854586,0.928800548,0.056388621
0.030494631,0.007724435,0.922888341,0.038892593
0.00144335,0.028163819,0.027279197,0.943113634
0.001999845,0.003584531,0.969312494,0.025103131
0.005426831,0.004522459,0.965428808,0.024621902
0.001891451,0.053573543,0.069765554,0.874769452
0.026456948,0.010497979,0.875932982,0.087112091
0.004008548,0.005885232,0.964723066,0.025383154
0.00612537,0.005518014,0.956591842,0.031764774
0.006613651,0.008039428,0.952055526,0.033291396
0.001891086,0.002932023,0.966886515,0.028290377
0.001933972,0.037991376,0.034404761,0.925669891
0.006861912,0.158135183,0.057452386,0.777550519
0.011915216,0.008969054,0.862940002,0.116175728
0.003148898,0.00585854,0.955134304,0.035858257
0.00822135,0.043615944,0.878125722,0.070036984
0.03010108,0.008840537,0.93568345,0.025374933
0.003556609,0.322030391,0.06445291,0.60996009
0.004123218,0.003305899,0.966609142,0.025961741
0.002895763,0.29257289,0.048166436,0.656364912
0.009378498,0.011268317,0.952725918,0.026627266
0.002136762,0.037482777,0.043483211,0.91689725
0.002356905,0.003906265,0.949748515,0.043988316
0.003933617,0.004004688,0.949735763,0.042325931
0.00623599,0.008006971,0.932270838,0.053486201
0.00174581,0.027596728,0.031748828,0.938908634
0.014507777,0.71086456,0.096769136,0.177858527
0.003681603,0.003307077,0.966768952,0.02624237
0.001252997,0.046645986,0.029456142,0.922644874
0.013285251,0.047970405,0.845120076,0.093624269
0.001713503,0.037536891,0.041394341,0.919355266
0.001271456,0.016416806,0.024583867,0.957727871
0.002202899,0.002348301,0.982105817,0.013342983
0.083325195,0.007789509,0.878487197,0.0303981
0.002146445,0.041644388,0.048121309,0.908087858
0.003677932,0.005430732,0.966829521,0.024061814
0.002479266,0.157944676,0.030412432,0.809163626
0.001478888,0.022987456,0.026911035,0.948622621
0.004588476,0.494456078,0.05965635,0.441299097
0.00363116,0.539090646,0.089160207,0.368117988
0.005768244,0.010902129,0.956862802,0.026466826
0.030496608,0.006117079,0.918957718,0.044428595
0.010401816,0.011189463,0.937592281,0.04081644
0.004244255,0.188835921,0.079761226,0.727158597
0.018041181,0.005906713,0.872190269,0.103861837
0.001977791,0.181638726,0.049075982,0.767307501
0.066515783,0.013581222,0.854709807,0.065193188
0.008779447,0.008590923,0.938052745,0.044576884
0.005254675,0.006236914,0.965365504,0.023142907
0.004600788,0.004826984,0.944096718,0.04647551
0.001503597,0.023910224,0.019933603,0.954652575
0.002981011,0.014030559,0.954095864,0.028892567
0.008226488,0.009175404,0.959528664,0.023069444
0.002181613,0.007041294,0.957523227,0.033253866
0.005609807,0.645245025,0.046305365,0.302839803
0.014645707,0.009607209,0.885392594,0.09035449
0.006749587,0.007546435,0.902539846,0.083164132
0.00226628,0.075956072,0.028459226,0.893318423
0.00532829,0.011970391,0.826048292,0.156653027
0.001507704,0.015929571,0.04276773,0.939794995
0.039107386,0.046218672,0.854052505,0.060621438
0.011826433,0.009947431,0.89496298,0.083263156
0.005398284,0.003808722,0.944981023,0.045811971
0.0054967,0.345635105,0.061942753,0.586925442
0.002127602,0.003848446,0.970141699,0.023882253
0.001281111,0.019280656,0.021011104,0.958427129
0.001336633,0.037392538,0.022438354,0.938832475
0.010624238,0.030997891,0.929997789,0.028380083
0.004714343,0.181885141,0.040999868,0.772400648
0.007913523,0.004010828,0.930514372,0.057561276
0.006347765,0.683874355,0.043069043,0.266708837
0.002255357,0.050334656,0.036521569,0.910888417
0.005151237,0.007409469,0.949122844,0.038316451
0.006607094,0.004675848,0.845390217,0.143326841
0.008246759,0.016967164,0.917585703,0.057200374
0.001530286,0.021153807,0.020771393,0.956544514
0.003545757,0.238723855,0.062919585,0.694810803
0.008287784,0.008069303,0.880656004,0.10298691
0.004047151,0.648898837,0.047409885,0.299644128
0.01160682,0.005035776,0.941455726,0.041901677
0.003453208,0.086145777,0.04525655,0.865144466
0.004184791,0.329074403,0.079930129,0.586810677
0.002888096,0.010372644,0.02188989,0.96484937
0.001587021,0.012319968,0.02654354,0.959549471
0.001676075,0.033271029,0.021217042,0.943835853
0.02026032,0.008687918,0.869404217,0.101647545
0.001433599,0.030384773,0.029203059,0.938978569
0.005694461,0.008297024,0.898418616,0.087589898
0.002383916,0.041173033,0.030553995,0.925889056
0.028729747,0.013901643,0.864314479,0.093054131
0.001827757,0.048700694,0.04118287,0.908288678
0.024968235,0.009180188,0.907542584,0.058308992
0.029868492,0.012368547,0.878953854,0.078809106
0.00645262,0.004933159,0.928779534,0.059834688
0.002602164,0.00391209,0.967806673,0.025679073
0.002406021,0.003123129,0.975285129,0.019185721
0.014843958,0.004483892,0.95495838,0.02571377
0.003139177,0.111941815,0.060597261,0.824321748
0.021311399,0.016409136,0.782693437,0.179586028
0.002436248,0.258316157,0.048336646,0.690910949
0.001272327,0.015595505,0.024754141,0.958378027
0.002956195,0.076398172,0.04203268,0.878612953
0.007458104,0.009444038,0.951584964,0.031512894
0.010337284,0.003710299,0.929247919,0.056704499
0.001176609,0.017595322,0.019229985,0.961998085
0.003456755,0.345185846,0.065987112,0.585370287
0.015568485,0.016318982,0.792541479,0.175571053
0.002366832,0.074741526,0.026536348,0.896355294
0.004074279,0.0695263,0.03499659,0.891402831
0.005050576,0.010114775,0.946784518,0.038050131
0.002351079,0.011704559,0.948366509,0.037577854
0.022238473,0.037844811,0.852060618,0.087856099
0.004724148,0.003875006,0.960760977,0.030639869
0.007244811,0.006361786,0.951808312,0.034585091
0.004640014,0.006050848,0.924441285,0.064867852
0.002237421,0.250893534,0.035174857,0.711694188
0.002034764,0.004605471,0.97751206,0.015847706
0.004899307,0.006052375,0.94902957,0.040018748
0.004523833,0.004047147,0.965575444,0.025853577
0.001374234,0.032956644,0.021614722,0.9440544
0.006493055,0.004802761,0.950794074,0.037910111
0.012256111,0.003821146,0.952806241,0.031116502
0.003620179,0.477092294,0.050396326,0.468891201
0.004382591,0.005750465,0.95074182,0.039125124
0.00322651,0.166673437,0.043087612,0.78701244
0.020105276,0.004319822,0.940246623,0.035328279
