Policy ID,Lapse
PID_Q5MTIAD,0.05862855744543021
PID_MGOYXQJ,0.05805932119638612
PID_5NJ3REB,0.058182733576660754
PID_9L19GMY,0.10298868224896983
PID_DYNSLXN,0.058733362999525994
PID_JFTUIYQ,0.07176527018262853
PID_HK9B5NM,0.11322510119268897
PID_A08AW84,0.10611292631754747
PID_G2TTJEZ,0.05810205925042346
PID_FEKRE3N,0.05805990568448028
PID_0KXO2KW,0.08213921200064755
PID_NKP98TI,0.07797163925511795
PID_Z0TH8XH,0.0786280455253774
PID_LB34J5A,0.058175171613726165
PID_8HF7RSY,0.08676677822176893
PID_IR36ONJ,0.058217286803541074
PID_NTEI419,0.07828318006263571
PID_P8U3DBJ,0.05805990568448028
PID_C4PR1SB,0.05806033443756358
PID_2MH9J0F,0.08197991316096773
PID_EDR9TBU,0.05856551168322463
PID_2F89FOA,0.085493372411845
PID_K3UHDFK,0.06205423263520502
PID_NEIJYAZ,0.07876261390202623
PID_C660FJS,0.05805932119638612
PID_FOUZEP5,0.07980906880301271
PID_NOGT49Z,0.059551561219580114
PID_GWQHLQG,0.08846785849523696
PID_AQRM3J8,0.09561021329390186
PID_LFFP8D3,0.05864396777442377
PID_HSJREVF,0.05888339715298101
PID_FSWLWYT,0.06001819155842588
PID_2EJ1F5A,0.05819075500318893
PID_8ZS31LJ,0.08284237310857799
PID_W334VU7,0.05805990568448028
PID_0OQHD8K,0.058059402499614596
PID_JEZ6HZS,0.058716597359337215
PID_PO0QRKW,0.07461142323872935
PID_XSISE2R,0.0585943968819741
PID_74DSTNM,0.05895153850652362
PID_X4FH2B5,0.05920115534619862
PID_FA5D077,0.058059402499614596
PID_I3NV7D1,0.058175171613726165
PID_EKCDBHZ,0.05805990568448028
PID_FCJF2KT,0.05895772074559678
PID_CZP6N1G,0.058175171613726165
PID_Q86VHC9,0.058217286803541074
PID_68556DV,0.05805489840364619
PID_GZ2KLA2,0.08575147713065187
PID_A8R23DL,0.058175171613726165
PID_FQRPGBP,0.07359188462555094
PID_DUDD5TQ,0.08262035519130384
PID_3OQGROI,0.05810205925042346
PID_EI3DW75,0.08075261789937134
PID_31PP41Q,0.0841959593010147
PID_XRA0T1E,0.07026794571126564
PID_JC5H9K6,0.059193843832123845
PID_HD1M174,0.058059402499614596
PID_FT5QEO9,0.06965996681811656
PID_QKDD718,0.0756767774827029
PID_UAOITD4,0.05805990568448028
PID_4W4E3JL,0.05892430320599042
PID_SO68HAU,0.08526921201960869
PID_MFMDV4M,0.09973438871007917
PID_62897SC,0.08939435383560944
PID_GXVF14V,0.05875640761708401
PID_QPI18ZA,0.0746784683194926
PID_LDPSQVF,0.07771892780489746
PID_L0UJRNJ,0.05805990568448028
PID_N3XMDJA,0.08148696271432002
PID_Q62805M,0.05812608728177824
PID_FFH02H5,0.10602257704086589
PID_SSU5QL7,0.05844904568939229
PID_VN92S7N,0.11438443179108164
PID_MOFSKRC,0.05805990568448028
PID_HZXG8AH,0.09096859988206464
PID_AD5HH7P,0.05996942215418601
PID_U267UZ6,0.05837441434835851
PID_6P9OGAX,0.05823569382659813
PID_M3OBNMK,0.05810205925042346
PID_FKQNRIS,0.07235136583200161
PID_1GM8A43,0.05815264642130892
PID_PQFXUDK,0.05810147436414574
PID_NHHQ91S,0.11146037473832127
PID_GFKCX5E,0.05838653380600355
PID_PNUDB49,0.07887934095232872
PID_0Q27X2P,0.05835215316260731
PID_J4BXK6U,0.058059402499614596
PID_U0UF5DW,0.059160333107871145
PID_KYFWFK9,0.11168897530880093
PID_XDQVF6M,0.09046397153959723
PID_A1KYTW5,0.05825611101016124
PID_OIUZLRB,0.07775311214225349
PID_1WTWQ9Q,0.05805990568448028
PID_4KPNG99,0.08826704831168802
PID_X9ATY1Z,0.05805990568448028
PID_WDUA8KP,0.05890780493757897
PID_M5A7GS0,0.07253119039767472
PID_IY0K6Q0,0.058175171613726165
PID_O0RMHB2,0.05853096196962059
PID_1E2ZRWD,0.05838653380600355
PID_WVN3AVO,0.05813429965376255
PID_270GC4F,0.05805990568448028
PID_EN33NUQ,0.06022497664868434
PID_E5VVSUI,0.06007365018404765
PID_IH6Q6BT,0.05806033443756358
PID_KLO8Q5C,0.05805990568448028
PID_O6N7TKN,0.058175171613726165
PID_A8KTV48,0.05899712188903714
PID_F4LLLUU,0.05938728962143631
PID_6PFFYHJ,0.07956894242635867
PID_C8DVMWW,0.05805990568448028
PID_7Y7NNYL,0.05918468089236409
PID_80UKTWH,0.07965968970222585
PID_Q6067EM,0.05825704591028611
PID_TMOE1IF,0.05825491724440671
PID_BZKUK94,0.07030760587984027
PID_XHYO0XJ,0.06252092229884353
PID_HWAH27Y,0.05949684766882227
PID_PJXOC2Z,0.05806033443756358
PID_1HMZU3Y,0.06805932349698345
PID_FYZJ9OE,0.05988154584522771
PID_XG1VO4K,0.05886261148886203
PID_LA8ZBTW,0.059241810464284
PID_YKXH49O,0.08791177616959073
PID_NABK9NN,0.09369132827503177
PID_9UBMN8Q,0.05805932119638612
PID_R792VPD,0.058059402499614596
PID_I9U7FMH,0.06455393442712744
PID_KHVSY13,0.07734831516556143
PID_ISLBC43,0.08329264328500154
PID_XP51M17,0.05806033443756358
PID_EX4VCV8,0.10262953211653565
PID_YS40S7Q,0.06963636680053423
PID_33N3BZT,0.08748853534798029
PID_CNG09C5,0.08881710506110631
PID_Y9XCSLI,0.05991646068082153
PID_T3H2VON,0.05872605952344413
PID_MQRMCCI,0.07011343267054533
PID_MJZTQWS,0.06150170916663748
PID_R2ZBIJI,0.05825704591028611
PID_YQ8ICXW,0.05816155571298857
PID_679156Y,0.05880834360159283
PID_R8HVAU8,0.058110458418217104
PID_JT9T77V,0.05823569382659813
PID_BMSPTX3,0.08561604965839523
PID_EAQF2NR,0.0604942767002182
PID_JOY03RT,0.05805990568448028
PID_7C8AMY8,0.061823537318579036
PID_OOP7XA9,0.05805932119638612
PID_VS1ZUCB,0.059972093123687634
PID_0E5JB6U,0.081380226849144
PID_1WMBUKQ,0.05820508341536203
PID_M8LOGYU,0.05857598635994234
PID_464SRKC,0.058175171613726165
PID_UKWCMOV,0.05920255081376248
PID_RDTY0W8,0.05918468089236409
PID_1HAMNHD,0.11168897530880093
PID_VG8O0CM,0.06058601129044366
PID_KFB58LW,0.08267012089811389
PID_JLDR9ZU,0.07230035650714431
PID_RFHEO2F,0.05850197637943064
PID_1N7GEC0,0.09076948706691891
PID_L3V4J65,0.08232016651557689
PID_9O55AZD,0.058108925137153176
PID_ZK9QZIL,0.059262656822912936
PID_YJ99E1T,0.07187904783683019
PID_F7Y8D32,0.05936994059532609
PID_WTEQEG5,0.05808310822262001
PID_ESUVRO1,0.05906996322789567
PID_LGYZCH8,0.05847151850460297
PID_Q3ZINJE,0.05805990568448028
PID_ZSFTC2P,0.05820377852018452
PID_X60P6Q6,0.08267701155363491
PID_XIQUK4X,0.08514028361294991
PID_4V5B9R7,0.05844805192511377
PID_23ILFY2,0.05977557584519922
PID_SQ83MQQ,0.10474675809274578
PID_OVC4FEL,0.05805932119638612
PID_CYINRTT,0.07106136575560897
PID_TA4CU2N,0.07980408480605383
PID_KWZ6TZR,0.05805990568448028
PID_3640NS4,0.09530974505136793
PID_W42P7N3,0.05806269982608966
PID_56RIUX2,0.09091108153523808
PID_M4F6PK1,0.09300712266689755
PID_4ZBQ9XX,0.06035503003092532
PID_ZICKU2D,0.058175171613726165
PID_ZXSRHHG,0.07012231961202858
PID_RGGVAWT,0.059319604420287705
PID_0N8UNAV,0.10465593030549654
PID_XDJ437R,0.09687618455012868
PID_1PHSFGJ,0.05892430320599042
PID_EDN6GJ8,0.058059402499614596
PID_5RZRUXF,0.12384749020997513
PID_PLPINJI,0.05805990568448028
PID_6RA5A2G,0.10149760981821032
PID_2YTUBBB,0.08742253834380447
PID_5Q2DEL2,0.05812608728177824
PID_RITVWHF,0.11414294971324057
PID_NFBA08D,0.06936450866051065
PID_IFHVIPR,0.05844315225345747
PID_1BPB717,0.08802985929590569
PID_YFT5OTG,0.06853808276506433
PID_NW20V8O,0.05818236971994747
PID_HG7F7DX,0.07656122215090809
PID_UK8PCZA,0.05864632005757606
PID_6G4M5HJ,0.058175171613726165
PID_EU4QE22,0.07310733000812145
PID_Q1TQG8S,0.058217403694495226
PID_ZJFGUE6,0.08879172646148772
PID_R42UGA6,0.058175171613726165
PID_949D3YX,0.06304882779521981
PID_RKC12BX,0.08319216950972329
PID_9824XQJ,0.059188688826504986
PID_7O8K9GH,0.058059402499614596
PID_509SKOE,0.058107528068059994
PID_5UJ3Y9Y,0.058931670882262595
PID_88QYWSS,0.05806269982608966
PID_PFB9LVZ,0.0864825969659007
PID_81ASIQS,0.05850975493388592
PID_Q66DXUS,0.05805990568448028
PID_NXCMOCO,0.05864396777442377
PID_BHT0E86,0.05805990568448028
PID_X5NJKGZ,0.09831562699249878
PID_YGTH491,0.05815264642130892
PID_75U0WZG,0.05805932119638612
PID_NLEK084,0.05805990568448028
PID_MQGZ6ND,0.0730925984893642
PID_KT8N1S6,0.058182733576660754
PID_U3ON4HL,0.05868840954224052
PID_MLZNLUX,0.05913886507290372
PID_JSUA5NK,0.08332947759959679
PID_PG80FAD,0.07706723019522349
PID_78VI8Y4,0.0899251964003114
PID_RBLTY7H,0.07885417294147577
PID_KQI1KXP,0.07011343267054533
PID_GI0O8LS,0.05806033443756358
PID_1G3P10J,0.058059402499614596
PID_HW49AIW,0.058175171613726165
PID_K0AWPF4,0.08316959464139216
PID_UCOMTOP,0.07722299916023162
PID_H3PK7N3,0.05805990568448028
PID_V60LS3K,0.05823569382659813
PID_ZD62TA9,0.05805932119638612
PID_3N6VFQ6,0.07960140708731797
PID_J2UUZ50,0.07988266542217223
PID_VVKJ9UJ,0.058175171613726165
PID_0QZ6E4P,0.07760961947378638
PID_77QWYDE,0.08821235464122641
PID_57H6E4A,0.08080894232583527
PID_TSX1Y4N,0.0763079970666362
PID_4C71IV1,0.07791020608327769
PID_P912977,0.07367843997896596
PID_JLHD2L5,0.05968899133167034
PID_ABJ548W,0.05813429965376255
PID_2NIJUL8,0.05819075500318893
PID_DKTR0QP,0.08327697525412874
PID_46NHKRP,0.08100216128794102
PID_SRRI8U9,0.058175171613726165
PID_X5MFHTP,0.059246609849296694
PID_6GEU01B,0.07684359937663678
PID_UUSTH0R,0.08511495400633712
PID_E5RRV13,0.06196146935154783
PID_DR7TJ3K,0.05939050200437505
PID_SN7KAI4,0.06249577688889983
PID_KYMMBOJ,0.05805548284995991
PID_9U678VR,0.058182733576660754
PID_QLLSXT2,0.058182733576660754
PID_F4RMM61,0.08586401777097509
PID_5X8MOQ7,0.05810205925042346
PID_HR56KHW,0.08102289656515296
PID_DG8MRRY,0.05823849590498164
PID_H4HKR3C,0.08874606052273841
PID_U7MAUSR,0.08357253742776227
PID_CSF6Z4Q,0.07886487866958045
PID_MKFXMMJ,0.10528128158891271
PID_PW35HW9,0.05825491724440671
PID_JZI7EJU,0.05806033443756358
PID_8VY6FK4,0.07958143867247779
PID_R7DG9XH,0.058175171613726165
PID_FAMSDM1,0.08180007626082438
PID_CRI3E7X,0.0848014047033738
PID_T2ODLKC,0.05862855744543021
PID_GVNHZL5,0.0923972749639287
PID_BJ2Y43Y,0.07382100638196501
PID_OEDVURK,0.058175171613726165
PID_5WLV7EN,0.05808310822262001
PID_PBQHVYX,0.05931668531822325
PID_KGSCZ62,0.05825704591028611
PID_Z96F5WS,0.05834993704439572
PID_TMY4MKI,0.05845816382892739
PID_8LM4NUK,0.11937140865705607
PID_XTPYU6D,0.058108460730839674
PID_YW900TY,0.05844904568939229
PID_FNHOWL8,0.07689723850009263
PID_0JI8OT8,0.05918401713355205
PID_5M9HUQQ,0.0945897905657655
PID_643XQYG,0.06975192133823302
PID_CNFXHUM,0.05812608728177824
PID_7TOI4W8,0.05805990568448028
PID_5BJDHPN,0.059195497942127084
PID_BVQIKUY,0.05820601754720396
PID_6BFOE8A,0.08744362161594497
PID_1GJOQVX,0.05805932119638612
PID_SW51TF9,0.08830340294283877
PID_Y7CH7GY,0.05825611101016124
PID_7T9OSWP,0.05873347758927633
PID_V7X4URI,0.05830579104731053
PID_B7RTLOW,0.08734973877474013
PID_DQ0AOO0,0.05808217594166492
PID_LP3FXFI,0.07890588776191873
PID_PQ7C2JX,0.10567250972809483
PID_OWTU2QB,0.05906642145361426
PID_SQQOQJN,0.058108460730839674
PID_MFOXXUZ,0.05808217594166492
PID_QO1ANC5,0.10152973574702598
PID_V8WN825,0.05805990568448028
PID_RVOE3SV,0.10861045501783749
PID_VTAJ52I,0.05975961172608741
PID_8EAOOW0,0.0762173236876698
PID_CQ0420L,0.05912885032494853
PID_V8833HI,0.05916320840607487
PID_COA22VD,0.05907508111389361
PID_GF2VJSW,0.05932339623160107
PID_FNI5W0S,0.05859936658844491
PID_6J107U3,0.05818236971994747
PID_OU3EGNY,0.05805990568448028
PID_8Z7PTD0,0.11018191537650789
PID_3I1PDBX,0.05852978267224082
PID_CORRUA3,0.05805932119638612
PID_72DS92M,0.05805990568448028
PID_WX2OL14,0.05818236971994747
PID_QCNPRFK,0.07523628657732342
PID_Z17QSKU,0.09812397457608987
PID_0G3L725,0.05805990568448028
PID_RMAOO47,0.058175171613726165
PID_7YDR4IN,0.09027741120112315
PID_2062J3A,0.09030199893724929
PID_5F5LXPR,0.07577928857652112
PID_RZF2139,0.05930333972398214
PID_FJCXLDZ,0.11212748154371964
PID_9LB0DR0,0.09439481416386368
PID_I21LMJO,0.05874930874237851
PID_CLTG485,0.08962841852767957
PID_YVKRST0,0.08677193347085008
PID_L8HBCKR,0.0585943968819741
PID_JX5Q5ZN,0.09705292665440936
PID_6U76Q1O,0.05805548284995991
PID_MTCOODY,0.10979933600587359
PID_9BM0CXR,0.07615024869618274
PID_VXN2GB1,0.058108460730839674
PID_2BM73BF,0.058177970959909016
PID_BD1F7ZA,0.06085575195348926
PID_YXA1A0U,0.08801923071839864
PID_K1HBT97,0.058322245351535684
PID_OYQ6MIG,0.08953686525558771
PID_Z14JLHN,0.07829916120557984
PID_DEQCGYH,0.08007198366339692
PID_PYLUPQL,0.05805990568448028
PID_GAZGCRW,0.07089054447918991
PID_GTUB014,0.059277031900776066
PID_C8UJ6DU,0.10514905443615241
PID_MW794WG,0.09460747477206706
PID_W0WY3GV,0.10899762000456309
PID_3K1GQE6,0.05805489840364619
PID_CUQZ4N7,0.05818236971994747
PID_UI5OCCO,0.0711077425157827
PID_ZF7GS2W,0.09267270778994167
PID_WJC5825,0.05805990568448028
PID_SUDCC48,0.06739537938690601
PID_5VG273P,0.11059353982261709
PID_76KNLC4,0.08265380772661206
PID_K0LNYBH,0.08109379631459543
PID_S0ASRC7,0.05815264642130892
PID_HX7GXSU,0.05837655734806439
PID_LQGJFET,0.05812608728177824
PID_X56EM2T,0.09236402973836838
PID_UE2NFT8,0.08772609032390019
PID_WZW0K30,0.07499429257569186
PID_BST76I3,0.05810849604738226
PID_6MQIX9J,0.05908028236414975
PID_MXG2721,0.08469238852852483
PID_PYSE3OT,0.058059402499614596
PID_BE2F7C4,0.0588380626857531
PID_WWVVS0J,0.08461057712259981
PID_INWHW9R,0.08687700386877761
PID_BMPQLRY,0.09578101711269359
PID_95WW8UD,0.05818236971994747
PID_HE0YXUW,0.09115089557045565
PID_N6FWO9U,0.05825611101016124
PID_B9R5QPS,0.058108460730839674
PID_2DAQ9WV,0.08821011670614383
PID_HE14NEL,0.07460983401210668
PID_1AC8KKU,0.08202233673312527
PID_T388RFT,0.05815264642130892
PID_87X0GU3,0.0778774781513988
PID_BI7MPVT,0.059268365508783644
PID_EOV8LGP,0.05820601754720396
PID_REFE5FX,0.09235774275276483
PID_LIW1LNQ,0.059437496209129706
PID_8Z0IN8S,0.05806033443756358
PID_UW6CO0S,0.08651319138613264
PID_TP5THR6,0.05805548284995991
PID_LUJHJSE,0.058108460730839674
PID_UJTD5WY,0.05825704591028611
PID_LZTGHS9,0.08670314506578115
PID_9KDGXZT,0.09951684123439603
PID_179V52S,0.058059402499614596
PID_F5G925Y,0.05822385247990962
PID_6IEUJVA,0.058600407660930304
PID_II2EOE8,0.058713165631768226
PID_YJQL1OK,0.05986400903507252
PID_V4UEB6H,0.058059402499614596
PID_J1DKSK9,0.05806269982608966
PID_X06TUJO,0.07806003118111458
PID_CVMRQL4,0.0769633763870473
PID_F49S3CM,0.0814560378969361
PID_1FEUDOH,0.058299333748304295
PID_AF0AEZB,0.0928495355248376
PID_K819SV2,0.0785280402467917
PID_Q7UGIRF,0.07771222543143778
PID_NU8N1Q3,0.05909335196389102
PID_7F5D576,0.06262817682380287
PID_R76VAWV,0.05806033443756358
PID_OLKE621,0.05822716223187438
PID_BY27EWF,0.05806033443756358
PID_DVCH42X,0.08804401681541468
PID_M14MWY1,0.08046656925907186
PID_KPLLTVL,0.0896952301464331
PID_RYF85A5,0.05850308060731427
PID_6WVHXWG,0.07077215668139614
PID_9YY6RZM,0.07696982771400325
PID_88L567F,0.09021537995940045
PID_WI2DVU1,0.058887276260645924
PID_C0MBUOQ,0.0840769535664087
PID_9U0O6W8,0.058322245351535684
PID_EJALUI0,0.1034325599238014
PID_L6GXQVB,0.058793153893750665
PID_1CNPR0N,0.05805932119638612
PID_N2DH9RT,0.05848544999066905
PID_CC53DIZ,0.05810205925042346
PID_44TJKJB,0.09097575049716994
PID_AB7TD9B,0.05938081833928399
PID_HD4MVMJ,0.05806033443756358
PID_5EDNQWI,0.05805990568448028
PID_KJP220G,0.0898102269864458
PID_SCDZRC5,0.058177970959909016
PID_WRTIMV5,0.05806033443756358
PID_CDCKUE0,0.05900609679825727
PID_KED2730,0.07019538735718904
PID_Y4EC1QI,0.07645082598691469
PID_IZTRLRT,0.05935103790374625
PID_HQ7Y1JA,0.05806033443756358
PID_QHWVNQC,0.05812608728177824
PID_KEJ0FRH,0.07915786638586639
PID_85I9V0L,0.05805932119638612
PID_IKP6EB7,0.0807368099546834
PID_CHWOIR8,0.05806269982608966
PID_8L1FCF8,0.08215089955708599
PID_M8RC0X0,0.058107528068059994
PID_RARG5Z1,0.058889839590465266
PID_RW6416O,0.08325192085811386
PID_BMJQGRB,0.08769267786371104
PID_PUSHT57,0.058217403694495226
PID_YK7GOST,0.05820508341536203
PID_X09YE0V,0.058175171613726165
PID_0SW2XR4,0.05818236971994747
PID_FEDZOU0,0.05950804855518196
PID_G5BZ0PJ,0.05827481919176517
PID_DGC651J,0.07593870547492229
PID_83ASJHC,0.08485715947955325
PID_06PV1BO,0.05823569382659813
PID_LTECTBU,0.05890755384690165
PID_3IXKAAP,0.0911251515640289
PID_VERHHI3,0.08133438913041867
PID_9ECBD4C,0.05805932119638612
PID_GYO3R5D,0.05810147436414574
PID_Y080S4I,0.05913035058804535
PID_F6JFGEM,0.05818236971994747
PID_9XLOOBX,0.05811948288392007
PID_5LTVCPQ,0.05902778768800996
PID_V86M1P9,0.05812608728177824
PID_727SQM6,0.1106465203562449
PID_XFJFIZP,0.07892718407071347
PID_IEEIEN6,0.08802649888517218
PID_EJIVB8Y,0.05806033443756358
PID_F18MBRH,0.05805990568448028
PID_GGONQ0L,0.05805990568448028
PID_UM2TH9L,0.09080793608654024
PID_NZKHQFU,0.09679844913229307
PID_VGOMA0U,0.07067935511033369
PID_WI4A6PV,0.05882034547147833
PID_RP2JN5D,0.05825611101016124
PID_JVKXYD4,0.058175171613726165
PID_8L0GIJ9,0.0585943968819741
PID_GSFP7AI,0.05823569382659813
PID_THSSKCP,0.05984657925530245
PID_ET2AZKE,0.05837596986980004
PID_9IZV17E,0.058107528068059994
PID_OB6F355,0.08189370206722452
PID_QVISP7B,0.061886724947469995
PID_P91EYBW,0.05816155571298857
PID_W72AYJ3,0.07961621925631113
PID_BZLMPKC,0.05806033443756358
PID_VHYH5UO,0.05825611101016124
