ID,electricity_consumption
1455,209.5108155
1456,206.6953488
1457,214.8483409
1458,221.0646386
1459,214.4835478
1460,201.0013718
1461,220.339767
1462,213.9728876
1463,223.3861515
1464,199.6487629
1465,188.8756427
1466,196.7468845
1467,205.3778942
1468,195.8601279
1469,238.3332322
1470,199.0514306
1471,199.8070616
1472,194.3144338
1473,219.7958155
1474,203.3450519
1475,217.0744319
1476,215.9751213
1477,215.9478292
1478,205.9802188
1479,210.1415026
1480,219.5830559
1481,207.7083711
1482,222.0894118
1483,214.9436639
1484,216.796937
1485,213.8401567
1486,237.2928811
1487,242.3531208
2040,208.1204189
2041,213.4798469
2042,215.3379209
2043,225.1366381
2044,216.7684996
2045,214.4874832
2046,210.4880477
2047,228.2475614
2048,224.480828
2049,255.6545125
2050,240.3251205
2051,237.0326917
2052,286.9789583
2053,304.4058274
2054,251.2896508
2055,259.2529039
2056,264.6606496
2057,264.8096874
2058,252.3393059
2059,230.6171253
2060,251.1321049
2061,239.8518921
2062,326.0731144
2063,322.3606218
2064,254.8458708
2065,310.1462986
2066,319.7430535
2067,314.382984
2068,254.6874385
2069,309.1154793
2070,256.6435614
2071,296.1979671
2072,272.8411028
2073,317.389874
2074,286.3885268
2075,275.2434926
2076,315.1054167
2077,265.1511831
2078,281.292412
2079,274.3098877
2080,245.4181521
2081,266.9161004
2082,290.871556
2083,320.104759
2084,308.0889835
2085,332.4348102
2086,332.4204885
2087,333.1335908
2088,342.2727526
2089,326.2236595
2090,370.1983377
2091,359.9821635
2092,353.9488205
2093,367.3112456
2094,350.362806
2095,352.7936051
2096,328.5605461
2097,333.9760485
2098,346.1263654
2099,325.7389823
2100,304.6645336
2101,314.8377697
2102,340.25079
2103,324.328298
2104,321.9411403
2105,289.8243265
2106,338.8347147
2107,288.048054
2108,273.3339799
2109,264.1624338
2110,288.7607986
2111,288.1332091
2112,308.9561377
2113,338.2196796
2114,299.3417964
2115,336.0302395
2116,354.8312729
2117,361.5559937
2118,352.3508086
2119,342.6798262
2120,311.3063496
2121,334.049515
2122,338.5670715
2123,306.5825732
2124,351.2367626
2125,350.1286729
2126,349.6977334
2127,325.5012739
2128,354.4425502
2129,343.4664846
2130,324.6229072
2131,317.8558648
2132,342.7635717
2133,320.5857251
2134,354.594381
2135,360.1408704
2136,334.8800562
2137,333.155601
2138,346.8008078
2139,334.564995
2140,336.0408412
2141,365.1917852
2142,341.4527383
2143,356.1860555
2144,351.0012458
2145,352.2022963
2146,327.4686995
2147,349.3361837
2148,362.6909404
2149,371.045491
2150,338.5113128
2151,330.1359393
2152,355.2597233
2153,370.2894487
2154,342.1799105
2155,365.5720105
2156,350.9267732
2157,339.6488513
2158,362.8540497
2159,366.6824682
2160,362.4039288
2161,371.2204446
2162,362.8551847
2163,367.9277395
2164,332.4171195
2165,311.7004327
2166,313.7815569
2167,295.7054249
2168,324.2758543
2169,295.9966656
2170,290.9068925
2171,295.4897324
2172,304.7727518
2173,283.8289479
2174,283.0240562
2175,297.6453925
2176,337.5742904
2177,349.4704768
2178,304.1156373
2179,323.0891357
2180,320.5560178
2181,336.5504779
2182,329.6903227
2183,378.4141824
2184,407.0834549
2185,357.2168282
2186,363.8455779
2187,368.8381337
2188,377.2268613
2189,374.6801142
2190,355.5937303
2191,353.1280742
2192,341.4200722
2193,307.6128591
2194,312.6474315
2195,326.824567
2196,299.1998958
2197,317.6719369
2198,259.2435566
2199,305.0697094
2200,282.0218754
2201,293.7821021
2202,282.7109274
2203,329.5133979
2204,355.1463662
2205,349.1940164
2206,342.6608712
2207,352.0156159
2760,265.4546685
2761,280.7357225
2762,256.6558809
2763,260.2126444
2764,300.7775936
2765,279.8365335
2766,369.1913743
2767,312.8177228
2768,281.495682
2769,326.4958032
2770,275.742025
2771,277.6707255
2772,270.9768242
2773,259.2981351
2774,255.6490863
2775,306.081584
2776,280.8302813
2777,279.4616481
2778,272.7308979
2779,267.3960974
2780,275.0401011
2781,292.0386192
2782,309.3730952
2783,307.6134918
2784,292.6527313
2785,330.8348801
2786,304.8658419
2787,289.3189121
2788,305.9277193
2789,303.8510042
2790,289.3624133
2791,289.5500293
2792,282.7758764
2793,276.6322261
2794,272.0440945
2795,268.2181973
2796,260.2070729
2797,247.5011562
2798,242.0528014
2799,242.6845781
2800,286.3211298
2801,259.1121088
2802,277.5144639
2803,269.6812762
2804,259.7839045
2805,260.4150272
2806,271.5931707
2807,270.1012762
2808,269.426705
2809,257.9518517
2810,264.5662835
2811,265.8138693
2812,296.8188997
2813,282.9293734
2814,295.4693653
2815,306.044121
2816,280.5564727
2817,280.176246
2818,270.5330111
2819,265.8654935
2820,269.3982799
2821,257.2940787
2822,280.5562647
2823,265.67945
2824,291.9825109
2825,273.4784574
2826,310.0969899
2827,272.0194087
2828,281.1707147
2829,294.0542659
2830,293.2909255
2831,303.0914973
2832,278.3171344
2833,283.6731931
2834,334.0819253
2835,321.9990376
2836,312.8121848
2837,330.6882513
2838,307.8537152
2839,285.4823741
2840,330.2432197
2841,306.6683082
2842,304.3219929
2843,297.0577536
2844,314.8498468
2845,297.5946941
2846,300.8388171
2847,316.2455733
2848,306.0938439
2849,297.1004214
2850,200.8379153
2851,271.870945
2852,296.4521648
2853,301.3399123
2854,302.8659985
2855,305.6963563
2856,329.6129075
2857,330.2780673
2858,325.9003344
2859,325.8403211
2860,317.7982184
2861,307.3350086
2862,314.1979179
2863,312.3227534
2864,338.8878621
2865,303.5420272
2866,307.3603393
2867,281.406837
2868,287.5515604
2869,258.4576524
2870,263.5914534
2871,239.852477
2872,268.3828437
2873,231.7260453
2874,237.1286339
2875,229.431798
2876,263.1999213
2877,231.1592283
2878,230.2295384
2879,233.3927901
2880,268.3497811
2881,263.6313699
2882,245.8759086
2883,232.599143
2884,231.221146
2885,234.0129524
2886,229.5802439
2887,221.0049811
2888,235.2719753
2889,225.2447477
2890,232.6919792
2891,219.62572
2892,226.2094159
2893,242.0504269
2894,327.8033358
2895,233.1412918
2896,269.3816146
2897,261.7763116
2898,262.6894933
2899,239.593192
2900,261.9677487
2901,257.9164216
2902,251.6306181
2903,271.9124072
2904,265.176216
2905,254.3444936
2906,253.2385546
2907,277.1508426
2908,269.9137299
2909,277.5520919
2910,287.2224818
2911,255.7276286
2912,263.8022473
2913,250.8197871
2914,252.7804363
2915,234.3864694
2916,249.9261981
2917,235.6520983
2918,249.5874362
2919,246.1971503
2920,260.8654103
2921,252.2597156
2922,256.2782464
2923,244.7096445
2924,261.1498197
2925,231.8902271
2926,246.8457033
2927,240.8023322
2928,239.4568255
2929,242.1581739
2930,245.4422542
2931,250.9497761
2932,258.0015456
2933,241.305522
2934,262.3461905
2935,257.2450954
2936,247.5055025
2937,248.4361166
2938,239.5813477
2939,240.0180754
2940,240.0223627
2941,246.2724532
2942,248.3256318
2943,245.4112199
2944,249.0224186
2945,250.4096455
2946,258.1433918
2947,257.6297216
2948,251.9432663
2949,260.3200261
2950,241.6753877
2951,267.3814532
3504,304.3809828
3505,286.688775
3506,298.8953432
3507,305.1449566
3508,322.1498786
3509,281.7591865
3510,335.3153333
3511,318.5465071
3512,310.3976296
3513,326.472787
3514,268.4516361
3515,337.8630769
3516,327.3312999
3517,342.1287557
3518,336.0097332
3519,332.6200837
3520,337.71113
3521,344.7744164
3522,330.6563563
3523,339.9749234
3524,304.7737957
3525,337.2368102
3526,350.2136258
3527,381.4043599
3528,348.0784832
3529,359.0191674
3530,317.8266515
3531,334.5134417
3532,337.0770722
3533,332.0550089
3534,362.9773223
3535,356.2976854
3536,334.4666648
3537,345.8210307
3538,339.3100147
3539,333.494769
3540,292.6783263
3541,288.3006387
3542,335.2600098
3543,273.6169172
3544,330.4126972
3545,334.9103945
3546,331.8076178
3547,340.9281783
3548,330.615756
3549,314.9244943
3550,337.8850641
3551,311.8521886
3552,338.734892
3553,363.1605182
3554,383.3020077
3555,347.6846211
3556,347.056948
3557,351.0698428
3558,327.0450928
3559,329.7913599
3560,328.255449
3561,334.4113628
3562,352.508897
3563,329.5157228
3564,349.585205
3565,335.6616462
3566,332.5041144
3567,333.0271453
3568,368.0786034
3569,345.0383208
3570,334.6356883
3571,357.9299722
3572,335.7774647
3573,343.8791898
3574,326.2902993
3575,318.0877543
3576,363.7165965
3577,313.6292093
3578,330.7448218
3579,320.7110873
3580,351.868429
3581,336.7948213
3582,321.2087804
3583,320.7261521
3584,341.3853371
3585,312.98922
3586,313.9632427
3587,320.4727157
3588,295.1338502
3589,295.7293251
3590,290.528221
3591,248.6599394
3592,248.4884252
3593,266.0736211
3594,276.8211535
3595,270.8582165
3596,270.8443707
3597,275.220356
3598,235.078808
3599,246.2617789
3600,255.1094838
3601,216.5805361
3602,239.7633735
3603,245.3264137
3604,231.0546246
3605,238.9663008
3606,231.5515955
3607,230.6657222
3608,219.8018073
3609,229.3716826
3610,264.3417998
3611,265.5906474
3612,246.3260017
3613,278.9324049
3614,297.1816246
3615,262.1377541
3616,251.3646334
3617,259.0944884
3618,251.7364696
3619,231.1849982
3620,240.8630566
3621,218.4691271
3622,228.7085765
3623,215.3824149
3624,225.7278198
3625,228.8801403
3626,219.2044033
3627,223.9768303
3628,219.5538314
3629,246.6067283
3630,258.269104
3631,226.0069948
3632,250.2791172
3633,219.6389593
3634,265.9903467
3635,244.7109864
3636,248.4097546
3637,241.3053052
3638,231.4788896
3639,224.3902218
3640,219.5894498
3641,229.09901
3642,236.4670246
3643,217.249906
3644,257.8164302
3645,253.5424849
3646,232.6705108
3647,233.1149116
3648,241.6649523
3649,262.0353459
3650,277.1442599
3651,285.7285954
3652,261.6001463
3653,271.5171207
3654,317.8709952
3655,309.9142577
3656,307.2792443
3657,270.4040242
3658,269.4091406
3659,248.8577563
3660,298.3243204
3661,226.4431523
3662,230.8100212
3663,234.0334795
3664,285.4348502
3665,222.3153909
3666,227.8541271
3667,221.3901289
3668,250.8384978
3669,249.8612801
3670,227.882585
3671,257.2990216
4224,254.8837329
4225,250.4481492
4226,247.5984311
4227,255.8776555
4228,235.7445173
4229,229.7320952
4230,225.4340693
4231,211.3174946
4232,236.225667
4233,225.791378
4234,233.0676245
4235,238.0501088
4236,231.1926674
4237,210.5834462
4238,228.0557869
4239,239.9067791
4240,246.6480481
4241,206.9908549
4242,239.5432486
4243,207.4239557
4244,213.329164
4245,314.9307522
4246,270.2135347
4247,247.9527899
4248,277.7678421
4249,245.9597255
4250,236.943567
4251,252.7864157
4252,290.5934463
4253,278.0304274
4254,284.5136608
4255,280.7188459
4256,260.241346
4257,303.4743677
4258,214.5892383
4259,209.3128994
4260,220.9417099
4261,197.1325488
4262,241.2065021
4263,230.5405487
4264,265.4238987
4265,231.8261945
4266,239.4055481
4267,238.3378805
4268,220.0827951
4269,246.9767991
4270,238.3462956
4271,282.7418092
4272,299.1065472
4273,285.6813533
4274,245.5391881
4275,245.4020663
4276,296.8997123
4277,264.7531475
4278,248.3958481
4279,301.7968279
4280,298.7202818
4281,271.6177548
4282,263.4522782
4283,318.5617556
4284,345.4665925
4285,312.4168251
4286,253.7342061
4287,346.7768983
4288,239.1414418
4289,231.445287
4290,291.8147259
4291,254.600877
4292,258.1968903
4293,248.366837
4294,249.8226086
4295,254.1228906
4296,265.5845317
4297,257.3365414
4298,270.6542141
4299,327.863744
4300,289.8385446
4301,322.7003323
4302,279.1003489
4303,327.1807911
4304,327.2066154
4305,337.8695494
4306,346.5103599
4307,304.1586603
4308,280.8802164
4309,282.0907988
4310,262.3624336
4311,310.1496416
4312,316.0383848
4313,317.2416726
4314,308.2354902
4315,293.2330887
4316,308.3555625
4317,328.3090363
4318,304.9622688
4319,321.753555
4320,312.2777068
4321,327.3136581
4322,260.7459301
4323,358.7211409
4324,318.9123524
4325,312.906841
4326,283.1620957
4327,248.022376
4328,251.7966657
4329,323.9159841
4330,292.655449
4331,299.2242716
4332,290.9018515
4333,341.740525
4334,321.3354922
4335,345.2523805
4336,346.5004992
4337,324.3575131
4338,352.0075881
4339,323.1901154
4340,345.4349975
4341,364.9949036
4342,392.3368162
4343,334.1237054
4344,348.7223425
4345,334.2661406
4346,360.630395
4347,365.1374011
4348,369.6364376
4349,340.5498407
4350,343.6883067
4351,337.1777177
4352,309.5010664
4353,294.1332183
4354,312.1048345
4355,365.1724428
4356,352.5028467
4357,355.3898679
4358,347.9869388
4359,359.0671752
4360,344.1277559
4361,338.4740538
4362,366.3650996
4363,394.205542
4364,377.2944427
4365,360.4496714
4366,354.3079943
4367,323.6087177
4368,358.2402111
4369,351.1773872
4370,318.8044024
4371,349.2769258
4372,332.5057791
4373,319.859659
4374,359.7346406
4375,346.8853345
4376,334.5471027
4377,336.537721
4378,360.5052088
4379,348.2430449
4380,389.5701619
4381,373.421046
4382,369.9189039
4383,383.3030946
4384,372.744437
4385,337.5325156
4386,389.6383704
4387,371.6197479
4388,343.8728625
4389,386.2189578
4390,347.3527019
4391,359.4278746
4392,365.2043601
4393,362.0890919
4394,314.9154466
4395,351.1847115
4396,321.1948327
4397,331.628564
4398,306.5716021
4399,299.9029647
4400,323.8285063
4401,326.303638
4402,282.7899215
4403,242.4593938
4404,247.7248735
4405,245.8198347
4406,250.4511756
4407,242.7306685
4408,254.3345897
4409,260.3164737
4410,255.5032313
4411,295.5575321
4412,253.5032398
4413,247.5316483
4414,276.3075638
4415,319.4631576
4968,295.0378818
4969,254.9184359
4970,276.388046
4971,261.8472447
4972,283.1818814
4973,279.5484663
4974,290.4662478
4975,283.7243306
4976,319.1680024
4977,292.0027705
4978,307.8696866
4979,278.069731
4980,307.6557303
4981,285.0708248
4982,297.2516925
4983,272.1905383
4984,276.5554062
4985,320.142479
4986,294.0920272
4987,299.7182862
4988,279.862134
4989,311.5853126
4990,331.340205
4991,308.4590469
4992,320.3941176
4993,319.3685051
4994,293.6190647
4995,302.6107218
4996,286.2273789
4997,312.6015741
4998,299.6181861
4999,303.1059735
5000,286.4906494
5001,328.1060928
5002,276.4471598
5003,279.5989051
5004,286.1073519
5005,332.2658614
5006,452.996817
5007,303.4420392
5008,279.5728718
5009,301.1342377
5010,286.3062748
5011,460.1302731
5012,294.3758357
5013,374.1255735
5014,496.4290393
5015,333.5401492
5016,369.5841304
5017,296.2932919
5018,308.0987223
5019,363.5863618
5020,281.8784828
5021,470.5046024
5022,297.3499697
5023,317.8945918
5024,315.631633
5025,258.9322341
5026,239.174199
5027,295.3543291
5028,253.8346993
5029,301.3341045
5030,270.2992383
5031,285.1619635
5032,271.2908488
5033,274.9115081
5034,276.9144132
5035,283.2757488
5036,269.1540672
5037,246.8306024
5038,251.4073119
5039,256.8483816
5040,252.286957
5041,231.6385044
5042,254.2679219
5043,227.5152804
5044,243.4902734
5045,253.3510872
5046,222.2946232
5047,220.0362475
5048,282.6341956
5049,288.7348727
5050,283.9241856
5051,276.7688398
5052,288.5433281
5053,287.9356062
5054,282.9447494
5055,274.3597777
5056,275.7214152
5057,275.8242833
5058,276.6216658
5059,308.6312227
5060,288.7692007
5061,282.653782
5062,269.5484387
5063,302.9371823
5064,304.5591377
5065,313.3068566
5066,312.5719896
5067,334.5417122
5068,306.6480998
5069,302.7798406
5070,302.3901319
5071,325.9556856
5072,301.4737029
5073,298.4563832
5074,290.103118
5075,311.9044588
5076,282.8181975
5077,292.3811021
5078,325.2707692
5079,283.6629136
5080,276.8231774
5081,298.6603959
5082,308.1536386
5083,322.7593021
5084,340.2554173
5085,301.8891399
5086,411.3468555
5087,320.5811908
5088,354.0369144
5089,326.0415949
5090,355.3904991
5091,307.3933466
5092,315.1824842
5093,322.7721871
5094,325.7013743
5095,328.6278995
5096,325.263011
5097,340.6775954
5098,502.4387015
5099,319.84936
5100,368.3821405
5101,331.4416917
5102,320.0455335
5103,385.5876692
5104,455.9785769
5105,316.6920069
5106,322.686979
5107,325.3890311
5108,404.1453189
5109,384.5374808
5110,525.3867523
5111,489.0982365
5112,332.0558212
5113,417.0259663
5114,330.7305169
5115,327.3583962
5116,336.2430279
5117,337.509613
5118,303.399513
5119,314.3939593
5120,304.554417
5121,314.3135135
5122,272.9255257
5123,277.5464126
5124,230.9930522
5125,266.0870862
5126,245.0326818
5127,276.2643873
5128,243.4882482
5129,248.9573784
5130,290.7957862
5131,297.3715193
5132,316.2807932
5133,266.8742743
5134,300.9241661
5135,314.7668913
5136,293.2448052
5137,307.602804
5138,315.0257926
5139,300.7959047
5140,296.4964869
5141,284.153829
5142,270.9932431
5143,311.6544359
5144,330.4773237
5145,293.1435299
5146,325.9081744
5147,336.4254258
5148,281.5182666
5149,296.6065605
5150,289.6789336
5151,297.5284811
5152,246.4408624
5153,279.6812328
5154,271.5256273
5155,308.685996
5156,294.2629267
5157,285.1999816
5158,284.0124267
5159,305.6359679
5712,304.1895399
5713,302.7942023
5714,289.5259609
5715,282.8766323
5716,307.8134152
5717,313.3021384
5718,299.5058056
5719,315.9335901
5720,299.5725147
5721,304.3570463
5722,334.7809705
5723,313.9001913
5724,288.0065201
5725,267.6008488
5726,277.4262055
5727,298.1038545
5728,274.1647898
5729,261.5447265
5730,272.3068027
5731,282.0798083
5732,302.5350576
5733,307.1415144
5734,295.7981021
5735,283.5555006
5736,289.2640013
5737,280.4675777
5738,288.4032551
5739,283.0885073
5740,292.2470634
5741,280.0091161
5742,267.7390297
5743,286.0032823
5744,282.2033854
5745,298.2086842
5746,294.30947
5747,321.6982911
5748,299.1806695
5749,260.3672158
5750,296.1331811
5751,288.3061875
5752,277.8004637
5753,338.2702915
5754,281.7786594
5755,279.3623819
5756,289.6113513
5757,316.3968518
5758,305.3645177
5759,306.6220304
5760,294.5421549
5761,300.6623553
5762,306.8604794
5763,293.0685556
5764,278.0535137
5765,279.6707633
5766,285.9508819
5767,295.4466508
5768,295.309978
5769,314.9311193
5770,306.4334019
5771,301.2719582
5772,280.7503404
5773,306.8774398
5774,293.7175694
5775,255.9756594
5776,256.2466764
5777,257.0246929
5778,273.3337768
5779,270.0211539
5780,278.5924695
5781,305.5426326
5782,294.2635296
5783,311.5695562
5784,298.7597996
5785,273.8991752
5786,285.3931053
5787,289.329023
5788,259.5388085
5789,309.0750346
5790,299.3867115
5791,286.1273911
5792,315.930365
5793,336.4440729
5794,280.2772341
5795,311.2893936
5796,313.0445952
5797,276.3490245
5798,315.171686
5799,322.6515124
5800,340.1358158
5801,291.0687469
5802,320.9899959
5803,267.8027358
5804,261.7113673
5805,261.7918644
5806,280.3727148
5807,289.3028793
5808,284.0920075
5809,269.6060851
5810,307.8771797
5811,290.6968092
5812,293.7704374
5813,311.892373
5814,295.7537367
5815,326.8699522
5816,305.3573339
5817,299.9174027
5818,310.0539264
5819,316.3224784
5820,330.8880388
5821,328.1496747
5822,319.1843046
5823,351.2481472
5824,333.3091023
5825,350.0318121
5826,331.5749445
5827,334.8368915
5828,308.4060536
5829,362.0941601
5830,319.4686833
5831,306.8482098
6384,278.8759209
6385,280.1741477
6386,310.6456068
6387,361.7535153
6388,317.0800682
6389,306.7651807
6390,270.8315199
6391,306.5676233
6392,313.0896357
6393,314.5657798
6394,352.4326424
6395,369.3073399
6396,354.532138
6397,306.5338559
6398,272.8267746
6399,270.336967
6400,253.3560703
6401,261.1491073
6402,260.2450421
6403,277.2883183
6404,309.2826943
6405,318.8287127
6406,287.9989317
6407,295.1279282
6408,305.3419641
6409,288.0508352
6410,316.3708527
6411,297.2441229
6412,302.2777218
6413,294.4104134
6414,307.5877265
6415,284.2990277
6416,292.9278664
6417,289.8401598
6418,394.6896463
6419,330.6037845
6420,367.8359958
6421,304.7158277
6422,388.7444455
6423,299.3807889
6424,294.0768051
6425,312.9732142
6426,355.1081942
6427,370.6065896
6428,320.9185646
6429,381.0051993
6430,352.0799231
6431,349.3493211
6432,344.819565
6433,383.7800132
6434,312.0876785
6435,311.7243519
6436,301.6956515
6437,302.63184
6438,286.6451512
6439,361.7800023
6440,302.774278
6441,373.1949104
6442,353.7448897
6443,371.9043763
6444,303.6457926
6445,360.0166469
6446,267.7195307
6447,266.5590531
6448,256.7405429
6449,290.6448452
6450,256.410839
6451,285.6759359
6452,245.8944228
6453,322.0783997
6454,313.2857261
6455,278.4363469
6456,306.4626128
6457,343.7189772
6458,320.0951016
6459,358.0863103
6460,344.4147436
6461,365.8050637
6462,300.9818493
6463,329.5258175
6464,386.5731487
6465,376.943293
6466,357.4911146
6467,403.9314003
6468,254.5896969
6469,370.7081831
6470,252.6529045
6471,270.7509446
6472,254.2941188
6473,275.3234886
6474,305.1376716
6475,273.1058286
6476,270.3111266
6477,306.9351229
6478,307.9140857
6479,294.9856497
6480,305.7462181
6481,294.0502618
6482,310.8303444
6483,349.5093421
6484,290.4190744
6485,279.2294144
6486,356.5119142
6487,387.368935
6488,322.8111082
6489,283.0671764
6490,341.1301131
6491,362.8204413
6492,366.3517762
6493,390.0248156
6494,307.1738453
6495,367.9379611
6496,323.9237188
6497,356.7271307
6498,358.8641664
6499,375.2441645
6500,374.0004806
6501,358.7566266
6502,348.8891235
6503,297.1433429
6504,340.4713768
6505,301.5566398
6506,263.8361814
6507,386.0297456
6508,245.4286882
6509,226.6274903
6510,211.0394929
6511,212.9980437
6512,213.6349986
6513,243.7558537
6514,214.8868525
6515,210.4292803
6516,212.6314613
6517,193.5863467
6518,206.3140863
6519,209.3586668
6520,216.610862
6521,195.2686309
6522,204.8666542
6523,224.1444228
6524,175.1871492
6525,186.5937619
6526,209.8355488
6527,222.8417709
6528,241.0645862
6529,215.841517
6530,215.1511186
6531,217.6540189
6532,201.890271
6533,211.8724044
6534,205.1363535
6535,196.5981865
6536,207.2713294
6537,193.4491725
6538,186.0707872
6539,192.6908354
6540,203.0725887
6541,197.2969649
6542,189.961839
6543,208.0654095
6544,197.5689872
6545,207.5003924
6546,225.3834466
6547,228.9734779
6548,217.8374347
6549,251.0968303
6550,245.059397
6551,263.7409037
6552,241.0835084
6553,257.1421791
6554,216.4711694
6555,238.6618374
6556,243.6892539
6557,229.3533806
6558,234.8820164
6559,245.4527159
