Item_Id,Low_Cap_Price
IT_277653,5761.275845201782
IT_277664,2433.5951375537215
IT_277717,5072.514268725931
IT_277729,5052.013250158707
IT_277736,4432.290258479346
IT_277748,4315.562012727608
IT_277771,5085.7087164100685
IT_277772,5005.868363562762
IT_277779,1089.9794231098138
IT_277796,3001.1746056131265
IT_277810,1613.8422647422472
IT_277891,2359.514818831374
IT_277893,1243.406696569993
IT_277919,6721.013815664246
IT_277927,2453.581874449496
IT_277974,4335.702224422884
IT_277997,4840.351895815949
IT_278007,4585.24338682296
IT_278030,4995.705373903913
IT_278041,2178.7888498328084
IT_278059,2482.8492357281493
IT_278095,2567.534432434487
IT_278138,2282.3817312694637
IT_278140,1251.9680817485853
IT_278158,2199.2337298994325
IT_278193,2048.100752260229
IT_278233,4282.194860541026
IT_278244,4566.259917025064
IT_278254,5521.312691674576
IT_278265,5400.726892665394
IT_278269,4817.174870562865
IT_278272,1462.8429184530573
IT_278283,1738.2512170595057
IT_278319,1452.2350900854567
IT_278330,1905.7837173231528
IT_278353,2525.7491158346493
IT_278354,2092.5004451185705
IT_278394,5105.162154725756
IT_278409,4997.500014470844
IT_278413,5710.32989540203
IT_278414,5587.124683336376
IT_278422,5009.141087819986
IT_278440,2982.0229596110216
IT_278452,1345.0354611612279
IT_278528,2039.3738727247987
IT_278581,1892.2346508474818
IT_278603,2867.7345670353957
IT_278609,4625.67186326369
IT_278622,5396.432696890989
IT_278648,5385.281156055455
IT_278650,5651.442308714396
IT_278663,5009.623302122631
IT_278671,1790.141435247664
IT_278695,2869.2286079994183
IT_278698,1984.0766034581955
IT_278779,2348.1750159514586
IT_278836,2466.089591288967
IT_278875,5422.496405836812
IT_278877,4929.625517371016
IT_278899,4067.2878514454783
IT_278900,6238.089458101936
IT_278903,5819.159224541128
IT_278905,5373.604062775668
IT_278914,4978.924353888053
IT_278949,2915.4523757348056
IT_278962,2063.8462173562057
IT_278980,2614.5828240062533
IT_279037,980.2765619341292
IT_279056,3048.3560965723987
IT_279096,2264.450614587773
IT_279134,4612.071876126705
IT_279141,4471.918833714045
IT_279156,4704.504273897663
IT_279167,6177.2396041835855
IT_279194,1672.223380713214
IT_279213,2539.5037451682215
IT_279251,2547.84929958397
IT_279299,2278.33877893744
IT_279328,194.20475278474262
IT_279340,1933.587323195032
IT_279368,2291.913237890624
IT_279422,4356.39953099758
IT_279436,5766.142759283254
IT_279439,5848.921559167784
IT_279447,5057.651316662242
IT_279468,2080.095909695705
IT_279486,3015.381080283289
IT_279499,2161.3454530071695
IT_279527,2012.9924824104264
IT_279596,3022.7810867750595
IT_279607,2762.4145115864762
IT_279611,2403.263613705935
IT_279638,2265.6979248846956
IT_279685,4504.851073581347
IT_279692,4597.947853035952
IT_279697,4798.507900303618
IT_279700,4871.954963921508
IT_279705,5404.932958172014
IT_279724,4582.759177057462
IT_279753,2113.5109637434407
IT_279761,1709.320389609591
IT_279783,2615.234854165166
IT_279811,759.81478916942
IT_279814,1879.653884088123
IT_279835,2769.3128574025636
IT_279840,4791.331487908335
IT_279872,1890.955368131872
IT_279903,4646.045069234604
IT_279929,5374.037127492652
IT_279947,5092.3726423290445
IT_279950,5202.606060076766
IT_279958,1640.7981018018706
IT_280006,2069.638596145801
IT_280037,4637.077348928414
IT_280038,5284.028908465661
IT_280050,5487.256776899726
IT_280192,2036.005550630124
IT_280220,1163.9790075181413
IT_280225,5265.869035728961
IT_280228,4317.490317655831
IT_280236,5288.252794401599
IT_280240,5097.737036770852
IT_280244,5366.253036588652
IT_280257,4601.4935538991485
IT_280282,2623.252490461044
IT_280295,1579.4212302723372
IT_280318,1731.6400027339903
IT_280322,1676.1496617100706
IT_280399,2116.7479436389685
IT_280425,2014.9145769185088
IT_280459,5231.255203126651
IT_280482,4093.5793949236445
IT_280495,5310.129530846574
IT_280520,2889.1797855127766
IT_280532,1913.9162031825022
IT_280535,2900.2967969362435
IT_280556,2143.663924605274
IT_280628,2102.4013264432697
IT_280678,5069.413615511949
IT_280681,5417.438616504716
IT_280685,1684.781337282608
IT_280706,2744.6830739619695
IT_280709,1871.9536362236886
IT_280722,2140.900971278401
IT_280740,2273.790905351981
IT_280811,2406.0879856737915
IT_280848,2202.79880322659
IT_280892,4661.208685728429
IT_280899,4798.707669971823
IT_280901,5769.663633073337
IT_280905,4981.313881407538
IT_280914,5505.4840525451855
IT_280925,4971.290589392212
IT_280928,4785.472296926863
IT_280956,2954.752631953813
IT_280989,2543.654001388954
IT_281089,1921.275017090227
IT_281127,5223.673156641901
IT_281130,5617.108205403543
IT_281134,4658.5697106798225
IT_281146,4981.07016813514
IT_281147,4759.75981489827
IT_281161,5044.317834255356
IT_281179,2361.5929478725325
IT_281180,1679.655964584579
IT_281197,2898.5382187641762
IT_281200,2188.816463410259
IT_281324,2134.616936322761
IT_281349,2269.046287728432
IT_281360,5076.030231243473
IT_281375,5746.827773246677
IT_281385,4941.729919854742
IT_281390,4943.536510597762
IT_281404,2121.1112397830702
IT_281414,2961.5506954731923
IT_281443,2307.684601581161
IT_281473,2768.9581964327404
IT_281508,5310.001928602943
IT_281514,5678.05751001321
IT_281544,2984.990871597568
IT_281558,1593.0314826209333
IT_281578,2662.7171059187995
IT_281579,3223.950087373891
IT_281631,1117.1168399559624
IT_281681,2097.8181767777564
IT_281703,4558.4691824750225
IT_281718,5358.13098173391
IT_281736,5604.456793722125
IT_281743,5424.270959052791
IT_281757,4649.328808537417
IT_281760,4731.4939267790905
IT_281794,2654.8412469297136
IT_281807,2005.3176400390882
IT_281823,2185.662541927259
IT_281875,2428.832233969258
IT_281934,2556.9418990596664
IT_281957,4285.068051804831
IT_281979,5046.167947897127
IT_281987,5310.737280689489
IT_281990,5005.041448031545
IT_282010,5018.890966189879
IT_282015,5005.384715692621
IT_282026,2074.5775158073925
IT_282035,8065.024006886318
IT_282058,2318.1865794269333
IT_282122,2328.2576532788567
IT_282145,3079.605488664269
IT_282175,2043.646754232715
IT_282215,5621.365136077084
IT_282226,4472.006180087802
IT_282234,5708.272595522795
IT_282266,2291.3858098662463
IT_282285,2895.9343279093123
IT_282316,2813.993757023939
IT_282379,2746.8528825482326
IT_282388,2455.893609949599
IT_282412,2442.0554369099095
IT_282452,5404.304141474232
IT_282457,5244.043860495983
IT_282459,5057.697184627552
IT_282467,5278.899540853699
IT_282494,4938.471772093223
IT_282499,4971.483802010272
IT_282510,2115.254890148099
IT_282525,2919.4445624544232
IT_282614,1921.6742616162496
IT_282622,2752.56895938786
IT_282645,2124.470844626752
IT_282666,4208.807735251414
IT_282680,5663.092851416769
IT_282687,5088.661960895854
IT_282688,5411.069753142933
IT_282701,5415.469660880257
IT_282708,4108.110241779051
IT_282723,5323.647497314669
IT_282739,2675.6138118065583
IT_282748,3295.9568514658704
IT_282751,2541.104242416626
IT_282763,1801.970961666598
IT_282783,2571.1682822328657
IT_282817,7661.475518850794
IT_282834,2903.973906006808
IT_282865,3114.149711067264
IT_282895,5627.030726451045
IT_282898,5065.843614436125
IT_282907,5487.459268767003
IT_282911,4997.655115764344
IT_282912,5343.477497185454
IT_282916,5879.009667709029
IT_282952,2967.548631468569
IT_282955,2043.0344958824494
IT_282982,1794.879997290218
IT_283014,2467.3685177888583
IT_283049,4899.183982271522
IT_283050,5795.271732150918
IT_283057,5626.541442845255
IT_283086,3596.8784574299684
IT_283121,2875.948560497859
IT_283185,1966.84311464582
IT_283186,2245.263521206913
IT_283220,2635.7231140138083
IT_283241,4907.766951134909
IT_283265,5478.615047397799
IT_283292,5430.907948440937
IT_283304,2540.3723092970063
IT_283327,2068.5609628229013
IT_283421,1732.8901043457029
IT_283431,2675.467518824844
IT_283495,5070.946567925211
IT_283525,5228.325349944374
IT_283545,3133.599788731801
IT_283548,2072.182696007356
IT_283579,2664.097568748349
IT_283602,4176.363451893791
IT_283611,1690.943852204604
IT_283680,6846.990492799577
IT_283686,6207.700239813895
IT_283721,2371.596142556348
IT_283750,2725.1350478023683
IT_283751,2391.4593665657158
IT_283798,1936.0000779042757
IT_283807,2674.9897750886507
IT_283829,2560.2411650990434
IT_283848,3462.903997941776
IT_283863,5077.7973554943555
IT_283874,5005.741193427046
IT_283879,6711.417032222365
IT_283885,5527.469744458425
IT_283903,1888.9740665785646
IT_283919,3160.7089358343933
IT_283921,2054.196601707687
IT_283932,1943.9697907407858
IT_283937,2495.6667090482138
IT_283951,2654.662084749898
IT_284000,2799.1813167817763
IT_284001,2525.846525934211
IT_284006,2298.268438712673
IT_284081,4507.637230454187
IT_284084,5030.550767968938
IT_284089,4719.202935956136
IT_284145,2512.103722529662
IT_284159,2130.9182849219283
IT_284204,1061.0233120422872
IT_284231,2725.8087331634224
IT_284271,3972.933143928949
IT_284283,5388.478292538561
IT_284291,5417.556119878068
IT_284297,5881.867823054531
IT_284301,5024.066079012323
IT_284310,5424.646024855144
IT_284313,5491.469899045962
IT_284334,1840.7248288700098
