0,1,2,3,4,5
0.122150582,0.144556809,0.195576692,0.272960845,0.038343541,0.214838065
0.142914746,0.183079413,0.209395034,0.15781216,0.1711977,0.126914545
0.197011642,0.227268204,0.172412543,0.151672028,0.116664335,0.128693769
0.148053225,0.136069773,0.157908045,0.283239339,0.040269796,0.22086371
0.229750922,0.207847483,0.166005348,0.169723472,0.082657237,0.137910359
0.15566782,0.183191579,0.19003748,0.255606837,0.059543271,0.147431946
0.167596712,0.205858523,0.149117578,0.211225278,0.05241916,0.202221845
0.216588271,0.257445193,0.139340102,0.134473512,0.10558993,0.139006632
0.142027807,0.13463326,0.317419713,0.190637967,0.041655027,0.16405263
0.246051756,0.15532804,0.179136841,0.173064118,0.088782363,0.148333293
0.124463041,0.099528,0.198245406,0.311301796,0.031524112,0.223094585
0.106617525,0.241557664,0.173330916,0.285856483,0.061992234,0.124659989
0.095557808,0.108368834,0.165190403,0.41023379,0.022739328,0.184281769
0.1030524,0.455978022,0.117639754,0.093630705,0.054239851,0.164096614
0.150577029,0.155302624,0.238301536,0.269294378,0.030803682,0.146184976
0.10099452,0.114385647,0.186634283,0.290530528,0.04998601,0.241335797
0.242873885,0.215156517,0.216266071,0.134630691,0.111051436,0.075106613
0.121025116,0.190094634,0.262898761,0.200300507,0.071332005,0.142459806
0.233947471,0.210684925,0.17225771,0.149950047,0.082793886,0.142354754
0.18450063,0.285311863,0.156714853,0.105378012,0.148191188,0.114070049
0.264416937,0.165157584,0.195978384,0.190734356,0.070965948,0.106719842
0.134508385,0.207032724,0.194048924,0.208268585,0.077964971,0.16678044
0.156666895,0.185035097,0.177267776,0.277322053,0.071748893,0.124247467
0.232228788,0.210767719,0.209832138,0.143195146,0.113868334,0.086784462
0.090778975,0.17206737,0.173783666,0.235878677,0.063397784,0.247573334
0.20819879,0.211998589,0.18800926,0.17079581,0.097321067,0.117295992
0.104428701,0.230344273,0.156683174,0.275139256,0.056220882,0.16797988
0.165381182,0.198851976,0.155379102,0.229480748,0.050920451,0.188551487
0.146066212,0.157865115,0.165263571,0.285062129,0.057261842,0.177475902
0.219548699,0.229218367,0.208566103,0.131091568,0.116628588,0.089762998
0.128171641,0.192471358,0.131217265,0.188574376,0.064850979,0.277211872
0.09176003,0.083950072,0.327242067,0.259937901,0.025649284,0.200208394
0.157695399,0.116999725,0.181011262,0.363568653,0.03527885,0.137714583
0.157600006,0.229609855,0.29227702,0.137606621,0.060515076,0.114508397
0.167611175,0.247086024,0.1572113,0.224041919,0.070270973,0.126720662
0.129618129,0.260426127,0.156888692,0.16495386,0.140918417,0.137786827
0.190462703,0.200112023,0.256652369,0.124066651,0.112549633,0.110771649
0.105195903,0.173128546,0.17728964,0.238760164,0.076942283,0.21565604
0.154752239,0.151018499,0.219743004,0.178720415,0.068627792,0.20959503
0.121264495,0.211649207,0.142573513,0.108273769,0.310483787,0.100262371
0.154042406,0.234588836,0.298366298,0.152241978,0.065079286,0.090588826
0.180067486,0.219860752,0.153766511,0.115827789,0.133575006,0.186769084
0.189885869,0.285196316,0.176438877,0.091585188,0.138933198,0.11271944
0.220417964,0.166393085,0.26795145,0.156950571,0.049984477,0.130505441
0.200517983,0.282680913,0.138704807,0.142131462,0.133658087,0.097007494
0.12135984,0.139531617,0.218210399,0.287077294,0.027835094,0.192891645
0.129557487,0.147834081,0.153046585,0.205857451,0.062539866,0.282134453
0.172886309,0.139914826,0.287153046,0.215252791,0.067022521,0.111098651
0.132595095,0.165047796,0.248486466,0.204618782,0.101805344,0.139389239
0.234683603,0.202516244,0.233725313,0.116844512,0.139163414,0.068775152
0.225266726,0.202846852,0.188728602,0.138899197,0.130942625,0.106725029
0.189506152,0.181937819,0.309433435,0.13902966,0.069123453,0.105623229
0.15374202,0.177381541,0.16835883,0.268431551,0.063772048,0.161946961
0.282588267,0.2071918,0.171280636,0.09502025,0.191413717,0.049373218
0.157094105,0.222546385,0.231802464,0.207823682,0.046483749,0.126226202
0.121637873,0.351880605,0.175434878,0.161727938,0.060037774,0.121097059
0.122458808,0.39052774,0.156354399,0.093032669,0.109369632,0.122579984
0.129190829,0.248531965,0.208295654,0.173205611,0.097878564,0.135917841
0.149109808,0.235081272,0.314214318,0.14437409,0.083630807,0.070115514
0.187901296,0.146805339,0.258459628,0.20260112,0.051018057,0.142696162
0.199653801,0.221981013,0.209846971,0.107081915,0.196898221,0.060784778
0.188692946,0.277916414,0.13304493,0.107548435,0.189624252,0.097539736
0.105822656,0.182575248,0.208285804,0.195846186,0.092107292,0.203422703
0.200619965,0.322990254,0.152064369,0.104475321,0.149354819,0.066099255
0.140605816,0.236010554,0.189091656,0.142218535,0.092952142,0.189723263
0.132563057,0.16722395,0.140134111,0.258670526,0.080655463,0.20983689
0.138145048,0.308542927,0.125875028,0.138145338,0.130472687,0.152135538
0.169302512,0.155445273,0.221287043,0.22035143,0.04388418,0.179772533
0.215410246,0.200137329,0.221247588,0.119900418,0.082153416,0.152000469
0.160545587,0.214891047,0.257268357,0.135581132,0.129280855,0.096876162
0.150341124,0.277847437,0.146032011,0.157126815,0.104556087,0.155182967
0.16158126,0.296891706,0.186336824,0.142016785,0.094485165,0.112685562
0.179756201,0.1918893,0.24229499,0.149530847,0.109947495,0.120508338
0.148894088,0.201111222,0.182112748,0.204534458,0.052758872,0.198183259
0.083979454,0.550083801,0.131675078,0.071390605,0.094081401,0.065393656
0.11910157,0.125197677,0.280497778,0.209266915,0.046409465,0.207793818
0.159368467,0.20305756,0.291794258,0.1848543,0.062362547,0.094250253
0.192309991,0.172391021,0.246822512,0.184794163,0.064045387,0.129605142
0.137832957,0.27777133,0.146181163,0.189696154,0.082281159,0.158013664
0.219365278,0.236879602,0.160063562,0.173382763,0.116347641,0.087650025
0.23894451,0.189118186,0.224104421,0.124872549,0.098308035,0.117901283
0.193517382,0.143691148,0.279514959,0.239519709,0.042591973,0.094957105
0.130244722,0.364551224,0.135500862,0.147669392,0.109340641,0.108276819
0.096035693,0.121440519,0.191993527,0.295962705,0.041259448,0.239390757
0.124271676,0.417641163,0.159071178,0.129964872,0.074846632,0.088083242
0.089498234,0.161468285,0.166557359,0.279627266,0.035624335,0.249427012
0.257951979,0.21490007,0.240602286,0.08385656,0.106160122,0.093314158
0.083700646,0.146092127,0.151834065,0.413720825,0.032284117,0.161175533
0.216426794,0.173285444,0.261299347,0.109192963,0.138729328,0.095109858
0.098443352,0.180752132,0.129861498,0.238223515,0.064233,0.274535726
0.12061724,0.219764613,0.168576611,0.224185618,0.061160281,0.192227585
0.10531042,0.086962367,0.259361124,0.327695972,0.044934763,0.164820544
0.1175302,0.172208669,0.258812471,0.223515132,0.050389298,0.1668837
0.133417606,0.279961767,0.195239437,0.144181029,0.121402671,0.118189505
0.083661144,0.212150017,0.161657028,0.259023279,0.063333083,0.211017252
0.112714727,0.213446112,0.112590306,0.253293862,0.074532653,0.222338945
0.2364248,0.154261608,0.252457737,0.172126047,0.074982519,0.102630594
0.088775232,0.178948594,0.155206425,0.300133726,0.041560858,0.224580896
0.129606789,0.25547902,0.149712545,0.16524558,0.12433699,0.164285676
0.18512766,0.205426203,0.266997736,0.176465004,0.070014004,0.091327947
0.12289617,0.133052547,0.2323865,0.242845805,0.046280987,0.212935252
0.185822883,0.217234307,0.221303,0.189428303,0.047033914,0.132008449
0.080013913,0.14180352,0.229302488,0.263651128,0.022647337,0.24980168
0.151524757,0.29582256,0.168345726,0.214548943,0.054572301,0.108973501
0.139188786,0.157955555,0.230411535,0.166370069,0.04064337,0.250517027
0.091833094,0.17664612,0.163550556,0.264786414,0.062463099,0.228909757
0.201931376,0.217493832,0.262963853,0.142443607,0.068620014,0.101730105
0.110781133,0.199844185,0.116322358,0.201064944,0.16682886,0.195889055
0.18505538,0.161292127,0.279478619,0.200366439,0.058762412,0.110102479
0.157206695,0.240930765,0.164894186,0.154054119,0.08819256,0.183468585
0.154495497,0.175016011,0.209308696,0.260817364,0.067456396,0.125562323
0.085520549,0.086520829,0.292280862,0.339618104,0.019242377,0.166456911
0.142588424,0.173126831,0.192768737,0.2250323,0.057347345,0.197876443
0.143478622,0.15703393,0.218851288,0.183913258,0.060009127,0.224263834
0.174843446,0.193878661,0.19044601,0.179814088,0.06748257,0.184245516
0.13937871,0.184416466,0.126903305,0.234797677,0.061907207,0.240045055
0.24512998,0.258711604,0.148826664,0.139823447,0.121302275,0.081852731
0.128951806,0.133614387,0.29658749,0.214130998,0.034961909,0.182613569
0.163039588,0.190140252,0.262011381,0.212304195,0.067454046,0.09925098
0.162428478,0.232461693,0.204109238,0.188162343,0.073819041,0.133134991
0.090566248,0.177887522,0.217094872,0.228905275,0.052515962,0.221322641
0.081671049,0.136330324,0.236483427,0.324249206,0.019982205,0.190425586
0.155586735,0.211894113,0.134499434,0.159576356,0.178634619,0.149011846
0.162999591,0.17219132,0.254772006,0.239890442,0.064818812,0.096657167
0.120534374,0.31359751,0.143561711,0.140187036,0.148429591,0.126054874
0.18508317,0.158854046,0.26589505,0.165220745,0.040212416,0.174420718
0.14312854,0.207350276,0.175140951,0.139661912,0.20351933,0.125831453
0.182342555,0.189588926,0.261929934,0.170793544,0.083810901,0.104374881
0.152431535,0.211274814,0.22577112,0.183010941,0.05037068,0.168713038
0.088737343,0.092710856,0.370468025,0.247214711,0.023588023,0.167904406
0.17674084,0.163749742,0.222003407,0.178278348,0.082916721,0.167003072
0.102843961,0.169799626,0.214027777,0.259008794,0.037842797,0.20462793
0.166793075,0.182263026,0.214645272,0.163267123,0.120480068,0.143431057
0.220227228,0.240810389,0.252042302,0.105179636,0.080594496,0.094740031
0.165536659,0.125008808,0.230531669,0.239209218,0.068891835,0.163590889
0.161600128,0.176322076,0.324915921,0.136284926,0.078599155,0.115309344
0.104751324,0.174581321,0.181326818,0.304934394,0.04519959,0.179451426
0.164832975,0.129796252,0.211501399,0.211156158,0.059693222,0.20979704
0.216113915,0.259502398,0.201739547,0.144410104,0.065652996,0.107247145
0.224501627,0.242293943,0.145480311,0.154268793,0.130368181,0.097743195
0.212518905,0.188202643,0.247553827,0.139332357,0.091353989,0.114777439
0.142636735,0.18858702,0.224976855,0.233762764,0.038480076,0.163325017
0.214042266,0.193341907,0.193451756,0.142540345,0.103710684,0.145109734
0.201369348,0.233228234,0.212418297,0.112157412,0.154477297,0.081403473
0.267699086,0.184468266,0.169286643,0.131270901,0.054582574,0.183005623
0.107294829,0.210025625,0.209060307,0.189446181,0.078744688,0.195094814
0.141887834,0.223051046,0.126192041,0.133700049,0.156593988,0.206671048
0.138387106,0.227967318,0.187376828,0.203256773,0.102064469,0.133067651
0.117802495,0.132812762,0.260953142,0.315885248,0.02799362,0.134429399
0.158147246,0.328774049,0.205697083,0.126963639,0.080024661,0.095145663
0.182507107,0.149234997,0.328407747,0.195021416,0.037481815,0.102301093
0.115539388,0.178921643,0.165447712,0.234652395,0.043777445,0.247168012
0.144720386,0.115590485,0.293404947,0.21908916,0.037351314,0.177409361
0.226146197,0.202801954,0.187470333,0.153140057,0.084163211,0.139607742
0.124957345,0.221805445,0.171450156,0.220309606,0.085564692,0.16732714
0.103025282,0.198842709,0.202585521,0.287267274,0.032795047,0.165055156
0.106431805,0.113094885,0.259076302,0.256064687,0.032100438,0.2211964
0.190441144,0.152675847,0.214080678,0.219615539,0.064231378,0.149002536
0.105807104,0.200938423,0.226592425,0.243347279,0.045955415,0.170219543
0.15524775,0.164212552,0.329467542,0.205852305,0.042782395,0.095947891
0.244610886,0.229265229,0.194056695,0.145123998,0.073328214,0.107612039
0.100277877,0.332545407,0.243313844,0.173237928,0.042818327,0.101251814
0.145759721,0.16215705,0.269108389,0.289978681,0.038301962,0.089990399
0.116669444,0.156908678,0.262848118,0.283400312,0.034570175,0.137482357
0.229984969,0.282645842,0.176735165,0.132034732,0.075981623,0.096822014
0.067179208,0.10479892,0.210593208,0.295249518,0.021140592,0.283959607
0.162585512,0.132581926,0.378612769,0.165183336,0.035346524,0.11911558
0.162314135,0.247637838,0.186663437,0.12380058,0.122901288,0.148832682
0.160393331,0.266427718,0.220073119,0.176861476,0.074855481,0.095189322
0.093416351,0.156725668,0.164252328,0.327932003,0.043105306,0.201876253
0.158520773,0.182542887,0.157373143,0.202542347,0.144077224,0.146683821
0.146124393,0.091318433,0.336801302,0.252492768,0.032201599,0.134467579
0.231882881,0.198046797,0.176356492,0.189612445,0.109357456,0.089733349
0.179946128,0.184838953,0.178002055,0.111427972,0.261185417,0.080123975
0.142235941,0.179247053,0.261945041,0.181648103,0.070960576,0.155736641
0.140178405,0.177895001,0.210263762,0.190163475,0.09509323,0.176360981
0.085682731,0.082675074,0.182128212,0.23790309,0.040196025,0.35040039
0.175378917,0.270874945,0.239202011,0.154548427,0.08514278,0.069813653
0.151015618,0.159398968,0.18336258,0.249924909,0.06421671,0.182994414
0.179351225,0.196785764,0.219976333,0.146041598,0.128396659,0.121912698
0.092578641,0.201299503,0.127862882,0.322611138,0.032969121,0.210965972
0.223880053,0.177626076,0.24829876,0.125307709,0.132079165,0.087441586
0.189081969,0.216179222,0.326209598,0.125860635,0.06823472,0.069410421
0.181343775,0.133447391,0.264503413,0.221698563,0.038588379,0.151212475
0.157627707,0.168539377,0.26475717,0.186220767,0.061367387,0.152026664
0.089807632,0.10689129,0.179326529,0.252421237,0.044089273,0.311476849
0.201588332,0.302088326,0.158167372,0.124340078,0.115070573,0.094281035
0.089263921,0.135822177,0.230945009,0.229258453,0.095190602,0.203893854
0.129347257,0.155557045,0.230127112,0.236839142,0.049551203,0.188663078
0.151442033,0.177416851,0.25299725,0.205859642,0.042830795,0.16067326
0.176058906,0.14214078,0.122984717,0.325419758,0.069147927,0.155446929
0.205969064,0.171019468,0.2563703,0.099890925,0.122218348,0.136791315
0.181147537,0.169065095,0.187264094,0.137605878,0.085651515,0.230194806
0.121119491,0.240300434,0.140221788,0.256424374,0.071588044,0.160690011
0.167826225,0.166930373,0.20331404,0.223591704,0.063843659,0.165263071
0.177568068,0.237388439,0.244784942,0.100809915,0.159094279,0.075422113
0.10069843,0.134069754,0.156389787,0.213766067,0.068841964,0.307342562
0.131038663,0.398747933,0.194914782,0.106905592,0.091998312,0.071689586
0.161183502,0.147186742,0.173889983,0.206036757,0.05529111,0.241018501
0.131671877,0.188104503,0.283704233,0.147761192,0.054987924,0.184680067
0.224869958,0.173804747,0.232144079,0.109950457,0.13177889,0.118428328
0.155552558,0.193612017,0.171400158,0.213439231,0.077323533,0.179546902
0.106946712,0.128585432,0.274028833,0.226300742,0.062855697,0.190745367
0.192887614,0.226640463,0.182456728,0.18561399,0.103574402,0.103222741
0.220351457,0.218179044,0.199393679,0.178412852,0.062058473,0.114983642
0.213076049,0.165620678,0.184390065,0.21331907,0.061851161,0.151824693
0.169762913,0.305672856,0.12456276,0.105299569,0.171270212,0.117359973
0.166556162,0.2249203,0.229315994,0.131427077,0.122131027,0.117880303
0.20038118,0.17541989,0.216283178,0.120416847,0.132802107,0.147259361
0.104261418,0.161267871,0.28709209,0.24137664,0.038537397,0.158458504
0.106624381,0.163283439,0.227958717,0.226092118,0.043495068,0.21926591
0.197841963,0.214680336,0.195131714,0.167013556,0.116162185,0.102192973
0.210601276,0.185591933,0.203150281,0.207553605,0.09797916,0.089498159
0.107843228,0.094991575,0.194865034,0.233514763,0.019660476,0.330944884
0.113462978,0.111281096,0.263824667,0.251547513,0.028559062,0.216110578
0.25632802,0.24861613,0.200033505,0.103434812,0.12169172,0.066612674
0.220120831,0.198482538,0.20394038,0.159466918,0.060675419,0.14903509
0.17105493,0.205336416,0.192622844,0.110613101,0.178890859,0.132370433
0.224063081,0.241668233,0.23101292,0.095372515,0.121840746,0.079215499
0.132666382,0.140398448,0.160462969,0.258256949,0.060684266,0.234964975
0.152734921,0.21513313,0.322242509,0.168393556,0.030643682,0.104901785
0.168811011,0.290449809,0.176600812,0.124214023,0.086147015,0.145495092
0.12373628,0.110502508,0.188648398,0.22541356,0.068877303,0.269162223
0.26239219,0.1540513,0.265572892,0.150438706,0.060425241,0.100828669
0.267190856,0.211315226,0.145059095,0.141876861,0.12794957,0.099753525
0.125948699,0.401251752,0.178341179,0.118138948,0.09866268,0.073520178
0.185650723,0.240090308,0.190537848,0.128434693,0.120560577,0.127717763
0.165783371,0.159639237,0.261838826,0.228578502,0.025837356,0.145829706
0.125138962,0.2105348,0.151939316,0.232751545,0.054879423,0.211099583
0.142863236,0.127790664,0.19937618,0.219102944,0.041854959,0.251390198
0.126847098,0.228701073,0.138191918,0.198488614,0.094156177,0.201878781
0.132534961,0.201864339,0.211621679,0.241149193,0.06280429,0.14199186
0.103673636,0.130147104,0.127913483,0.256651565,0.045298388,0.317125849
0.131664527,0.173416631,0.149373405,0.2324807,0.054787747,0.244246465
0.194807461,0.260080755,0.153199929,0.139507721,0.130933568,0.114414441
0.101479337,0.102331553,0.26003255,0.305143443,0.022602736,0.197227025
0.195773771,0.22176127,0.220333746,0.146057567,0.053335967,0.154302878
0.139909365,0.201216022,0.159248897,0.189703691,0.053510023,0.242190464
0.205408374,0.159701521,0.177415891,0.138129226,0.081768327,0.220128223
0.086333746,0.141451929,0.17620372,0.299673689,0.038231254,0.244048022
0.09775775,0.152868666,0.189315433,0.222035082,0.054791997,0.264664831
0.168752943,0.157779977,0.351425027,0.175380104,0.041330801,0.099105365
0.158138154,0.172301057,0.275897504,0.155033782,0.097058098,0.132109959
0.119532049,0.162018701,0.127860025,0.328464099,0.044114379,0.205026551
0.137163524,0.154844457,0.247604721,0.24248121,0.027932319,0.178390955
0.091004728,0.164265023,0.26540615,0.235195818,0.033102118,0.200193752
0.22283887,0.171435907,0.172448896,0.158384918,0.159558846,0.108987824
0.198465471,0.227786846,0.188869458,0.11218942,0.178900173,0.089497239
0.169253879,0.158800499,0.223908055,0.237583088,0.065459151,0.136734631
0.147606754,0.148605703,0.209108083,0.234321427,0.076380565,0.174122378
0.159863793,0.226740983,0.183721862,0.173340485,0.082478097,0.163818557
0.119124162,0.116220019,0.216912439,0.263011534,0.038596604,0.232041166
0.145362605,0.12456188,0.200582228,0.301186237,0.039205951,0.179738881
0.119558594,0.117584398,0.302803064,0.233449601,0.043265265,0.171567463
0.136416083,0.136972337,0.234937734,0.249832915,0.039898519,0.189011028
0.176924971,0.197207434,0.307811874,0.170438306,0.063642303,0.079689125
0.217400708,0.19844872,0.235472121,0.145145826,0.072637909,0.123562099
0.11412833,0.208028668,0.224095069,0.175321988,0.120025642,0.149480662
0.144450419,0.42119244,0.169480134,0.092639804,0.077847292,0.088989972
0.114609439,0.103132301,0.282713497,0.260473245,0.032482682,0.192407976
0.093616516,0.193518493,0.210837076,0.272691058,0.063531619,0.156613548
0.215744161,0.165474835,0.228358445,0.170275915,0.071712975,0.139889538
0.167701336,0.236572866,0.205585066,0.180070662,0.093695417,0.109583494
0.199901163,0.161765868,0.208561739,0.126007913,0.208706905,0.089882611
0.190041119,0.161302489,0.219123706,0.216142963,0.073985481,0.129917255
0.09688738,0.093411922,0.182022274,0.321608039,0.03135506,0.261715208
0.193222087,0.149855403,0.354692861,0.107718297,0.101549428,0.087835901
0.156421566,0.191671621,0.192501547,0.182436883,0.133269737,0.132040389
0.12359391,0.178513246,0.159741926,0.246474252,0.062009279,0.218456617
0.165842456,0.266072049,0.12995481,0.176099852,0.101745478,0.147240661
0.187498941,0.197602721,0.170432296,0.176453211,0.05876,0.196882114
0.149430625,0.202909635,0.251595725,0.217494248,0.056754898,0.11601133
0.095114333,0.175362353,0.164246468,0.230700334,0.048137933,0.270875224
0.161348542,0.152426621,0.296552821,0.12253428,0.087159977,0.168911992
0.210537724,0.164814013,0.202490556,0.195650604,0.078853364,0.14111256
0.197495013,0.236977693,0.157515864,0.166741123,0.095992186,0.138837996
0.213011225,0.18171384,0.265321035,0.144612592,0.111160042,0.080578902
0.173307205,0.180018106,0.163393474,0.118287249,0.176384446,0.175786366
0.167299907,0.285506952,0.148078247,0.109947102,0.130132207,0.150003726
0.200557611,0.278989964,0.157035936,0.15732138,0.110046137,0.091133285
0.163577193,0.264544531,0.143392921,0.145617888,0.075874811,0.196646365
0.19059421,0.261133808,0.224711713,0.153819903,0.065975796,0.096621566
0.123983354,0.111709628,0.264377273,0.292212552,0.041457977,0.154068908
0.236700035,0.188065076,0.199085418,0.131951451,0.133737564,0.104281009
0.111916069,0.149679486,0.185396438,0.260803515,0.081590753,0.200546815
0.144514265,0.25234791,0.149467019,0.135647732,0.147343435,0.160887339
0.193860614,0.335067113,0.163262636,0.104118194,0.126629694,0.073366507
0.220589303,0.19446048,0.235269105,0.154419778,0.088688956,0.098463684
0.293342258,0.13411587,0.264609383,0.127931729,0.068119995,0.105110088
0.189124925,0.148034483,0.209745965,0.202211108,0.03653522,0.201793465
0.107577516,0.164306013,0.249405717,0.260348337,0.033716385,0.173150202
0.106435029,0.225202467,0.158325613,0.235754405,0.038996442,0.221417512
0.195204359,0.172472081,0.213319032,0.18638012,0.054522386,0.170723187
0.109596051,0.252269416,0.129421566,0.181418534,0.049977073,0.259883206
0.191513406,0.212576946,0.216251587,0.104660776,0.097229186,0.167793256
0.129043811,0.183958015,0.222532119,0.230798715,0.060682451,0.162671633
0.099000871,0.101560403,0.182689152,0.345329614,0.019640831,0.24214266
0.167437699,0.151540204,0.185706608,0.211817389,0.073995493,0.196194326
0.217652591,0.257109562,0.212914562,0.14163383,0.060381651,0.104132184
0.124417443,0.136306008,0.208528861,0.19700124,0.081488937,0.237188003
0.236875145,0.21926639,0.209726598,0.14169909,0.086247049,0.100218478
0.205156126,0.170246753,0.257515623,0.221853518,0.054774571,0.085829902
0.226843391,0.215262391,0.223376168,0.137008811,0.090073975,0.102891925
0.159956296,0.238013434,0.188333752,0.229971078,0.06881287,0.107571567
0.141676087,0.373320327,0.137182054,0.118670624,0.094703254,0.126707143
0.125018369,0.208595493,0.144651479,0.192852824,0.055995263,0.256737532
0.144421947,0.230184772,0.203442843,0.13735218,0.089100384,0.184388796
0.117093903,0.094772186,0.196387042,0.361010194,0.019962216,0.197954955
0.159952975,0.251226016,0.218121159,0.123846809,0.083356479,0.155853101
0.110857331,0.137807235,0.195072437,0.326731804,0.040245309,0.179250076
0.132865888,0.171216134,0.173094471,0.151011613,0.10331246,0.255046269
0.172486912,0.205257433,0.300046344,0.174190994,0.053911973,0.089162708
0.204992863,0.244329372,0.227980654,0.150573446,0.080637591,0.08661843
0.12361454,0.310308501,0.113376061,0.164359915,0.073964544,0.204702981
0.197480193,0.227499263,0.253269574,0.132988448,0.104716954,0.079163219
0.129290046,0.341756652,0.122026732,0.137432353,0.099239342,0.160024415
0.287457064,0.178147154,0.235384762,0.094394559,0.121902861,0.078537254
0.117694577,0.260060131,0.172685796,0.172566789,0.102003042,0.16549593
