enrollee_id,target
27506,0.096833422
30403,0.235286198
6612,0.014908413
14011,0.038273424
22398,0.077513317
13659,0.118050806
7087,0.123643762
33044,0.256642729
29659,0.099999292
23199,0.038342498
1093,0.106706924
12165,0.043513675
27636,0.053173486
11850,0.248734282
1929,0.097757992
31747,0.283002109
29506,0.095797856
10320,0.133284331
4209,0.063644684
28190,0.115115585
26665,0.318322811
13817,0.146965755
2899,0.228605372
8530,0.162898441
28742,0.07513316
4944,0.099248374
16458,0.41076068
23632,0.195171709
7422,0.158420164
14564,0.060865569
18967,0.141216526
12862,0.225368826
18021,0.092603005
27748,0.286067816
1683,0.142842033
13043,0.097607998
274,0.126882898
30001,0.085885033
19300,0.140201607
25154,0.192723861
1387,0.075187742
6261,0.10693441
22427,0.230208118
1348,0.067122786
23959,0.091177484
24455,0.019260618
6441,0.165644997
13576,0.056666949
21421,0.092104565
18542,0.049730287
2303,0.038282763
4541,0.051062029
22275,0.069368728
14004,0.293814148
2246,0.125122671
23304,0.206916885
28181,0.053971418
28971,0.11878722
10488,0.229637374
23594,0.168757536
25132,0.052578991
11381,0.07263806
8885,0.149889589
23577,0.055392868
26207,0.137344585
11901,0.183083634
27544,0.14962998
30808,0.023579038
4629,0.05722797
8110,0.007591897
28621,0.216053062
30647,0.073079967
8427,0.022559264
14577,0.155228153
28792,0.222465243
17562,0.230632253
22218,0.211219222
4942,0.162914781
29970,0.059222338
5829,0.133152863
4243,0.105070946
7600,0.121153181
16780,0.068918173
4979,0.100895248
4473,0.260930466
13871,0.071940991
5314,0.239218502
20327,0.143713326
29210,0.304420791
10237,0.156273402
26825,0.150096473
32970,0.087669605
13250,0.346460372
7381,0.131450914
30473,0.199872266
9636,0.109386056
31683,0.158029646
19525,0.290144047
31584,0.089147852
18901,0.153231596
340,0.044516155
28881,0.247238883
29003,0.090573896
23445,0.229123567
19486,0.130897784
26531,0.284426605
15476,0.061442227
8078,0.128338948
9731,0.067117672
5959,0.198264144
10208,-0.003208053
11322,0.001688086
1118,0.073120819
15482,0.154289214
14191,0.087793696
31824,0.042471112
9215,0.138935316
17787,0.073275178
18472,0.312995079
1142,0.077327039
26038,0.270117547
31976,0.021128145
17174,0.069016553
819,0.284461589
3189,0.080044297
4734,0.194567308
20936,0.161510531
10966,0.148652823
21084,0.053574421
3171,-0.007237755
2483,0.165303669
14282,0.065599206
5863,0.226667666
32830,0.178926313
3333,0.033390009
16152,0.083732552
9535,0.131439388
20776,0.05238303
33351,0.16702876
19444,0.018369658
15447,0.109817003
17912,0.047323257
11109,0.104847685
21309,0.148270418
29469,0.128477115
3648,0.122967568
11115,0.034040489
14807,0.06877374
18390,0.12858302
27682,0.114195696
25516,0.14104841
27042,0.087456944
9707,0.290693972
4098,0.087478176
16288,0.08952059
29114,0.134149077
920,0.05402725
7015,0.174286144
32618,0.088722517
23029,0.194507426
1273,0.293965735
1154,0.161307805
3382,0.064100979
22533,0.057797111
16613,0.09702862
10591,0.345288073
11702,0.206182768
25036,0.115361588
25908,0.124059477
9328,0.036052082
18570,0.109423003
16377,0.129207725
1918,0.300401961
5016,0.068113786
6799,0.024653609
27432,0.135305844
5084,0.1253951
28274,0.141995022
32752,0.068783033
3515,0.013852934
23754,0.342739733
1062,0.101003947
25454,0.053691205
9996,0.063970727
6373,0.052133293
31597,0.102945443
27118,0.105352955
17264,0.05499878
13980,0.169807289
10147,0.08169244
25488,0.047312579
32686,0.231654115
1493,0.095937072
1843,0.042629443
13780,0.115951479
31797,0.275318041
18719,0.299486996
22422,0.044236095
22859,0.045468448
7547,0.139310602
11759,0.134778718
7582,0.080671832
267,0.09832212
11913,0.082558946
7978,0.286022844
27768,0.039018475
27267,0.152402477
11095,0.017960937
8372,0.063051283
5984,0.069377151
30724,0.22218464
12535,0.058565398
7622,0.048163418
26753,0.193678372
9790,0.123004538
16515,0.258159019
8569,0.338601476
7400,0.116306146
1245,0.009300077
18336,0.033229024
24528,0.120497612
1382,0.256875573
24352,0.161587772
32543,0.134990199
17036,0.152200896
18120,0.172562842
22560,0.183921305
704,0.060316867
33324,0.201909971
4329,0.214848839
21971,0.11747307
8995,0.172101869
23607,0.139936606
32701,0.110897274
6962,0.138566597
8127,0.02584019
22658,0.139334191
18934,0.161331353
29583,0.085285779
4796,0.039446131
6116,0.050132162
24703,0.136604
23219,0.073082081
22799,0.129791902
33160,0.057608043
18986,0.132080592
21327,0.157521369
13680,0.056200152
21825,0.111873885
2721,0.181775216
18425,0.038207349
15408,0.081038127
18326,0.270451401
10658,0.275390769
7070,0.045767731
20876,0.075408351
21114,0.32150931
8472,0.037873332
31563,0.050806734
28846,0.072881023
23053,0.100800919
32028,0.180909161
29784,0.129898403
16997,0.059677734
18355,0.239713815
30847,0.080459291
13841,0.264085184
18197,0.039791531
28060,0.122032102
16197,0.309157583
3471,0.037817182
20009,0.111084383
16602,0.069297857
26534,0.144643677
26089,0.064874846
12502,0.067670084
15073,0.133982686
25259,0.133187488
32479,0.135340966
3963,0.130575182
18314,0.087789884
3736,0.211190322
23637,0.104788997
32876,0.066814828
25338,0.077124271
26816,0.200716463
10071,0.117415757
14710,0.106054939
15111,0.129513298
6487,0.253137357
839,0.192295967
14595,0.372804359
23338,0.294769023
793,0.117139315
7619,0.221876325
5086,0.078927177
26231,0.119779963
15727,0.056285247
30631,0.140024901
28466,0.047892652
14801,0.064352958
10950,0.0839531
22709,0.095427005
22876,0.09176067
2343,0.092602853
24009,0.180448953
33140,0.162210203
29717,0.056026248
27130,0.101502886
23368,0.25172245
12526,0.16219471
25760,0.234992266
206,0.101448577
6237,0.06949209
29192,0.204896694
8922,0.151131305
19322,0.20332711
23059,0.093127386
10925,0.089139357
7902,0.102788757
23776,0.08737006
8019,0.047793116
24822,0.14902761
21213,0.137468407
6661,0.04943037
20119,0.077447269
4544,0.015267044
19490,0.294583445
14176,0.330094444
18931,0.089254724
22804,0.1984886
14116,0.092112576
260,0.0970247
14057,0.128195037
15512,0.280874544
25751,0.087712802
10837,0.058171741
18591,0.072521852
20682,0.193684939
9041,0.232768455
21208,0.075165001
19564,0.085676031
9228,0.081632577
20175,0.112873411
25702,0.074288569
31835,0.389716543
1546,0.097571505
24412,0.21892538
26171,0.112204417
28167,0.042104918
5291,0.035360819
3101,0.156148286
19558,0.042956922
23605,0.062294314
13407,0.027724305
6239,0.086929755
5612,0.194315207
4471,0.184677847
27496,0.069864053
17138,0.22720223
1624,0.068355381
6916,0.070836709
15057,0.06150313
10203,0.186179635
2250,0.156066855
20360,0.312907728
11057,0.036604965
25313,0.125449673
10932,0.01141067
9493,-9.95E-04
21771,0.126884026
14028,0.017521508
9204,0.030412142
4185,0.039021973
25606,0.02778884
16076,0.182402859
23791,0.218892197
13760,0.165455162
1960,0.180325253
26095,0.051727726
33117,0.027247322
6386,0.15144089
2453,0.134715197
24851,0.108203008
12998,0.09570573
30429,0.165008955
807,0.068483719
6743,0.1100008
19514,0.256007725
14829,0.471308275
14480,0.149641125
3943,0.261788063
1983,0.131383834
28766,0.097847622
6591,0.079019981
15963,0.083650883
19921,0.082772269
3395,0.203802716
902,0.075579883
3553,0.058968517
5283,0.024210466
28842,0.136069145
603,0.117656447
4671,0.242265563
16661,0.073113137
24803,0.179048101
17449,0.07139382
23709,0.084725159
7123,0.139662785
12569,0.062005035
21568,0.081058795
24889,0.255439955
13958,0.060622004
5663,0.117384317
31319,0.097030612
32844,0.032756361
15909,0.057211543
1447,0.093985179
17578,0.122706214
21302,0.221571665
26283,0.137058862
32418,0.091323889
1168,0.161618735
15284,-0.014976336
19018,0.127908328
32809,0.268919342
17198,0.113279506
13139,0.174730037
6741,0.094362598
21445,0.373349168
16987,0.044780013
28244,0.11442351
42,0.130720124
11860,0.058056598
14782,0.111366329
16619,0.20382751
17597,0.044146045
7459,0.119072911
2765,0.068361859
23977,0.138515471
26743,0.108000158
13704,0.121748895
17856,0.122386344
6767,0.095113427
4551,0.080520458
5578,0.138050432
31405,0.212578734
21113,0.264936114
32067,0.261470685
4253,0.045375296
13087,0.078540428
32759,0.326270822
6368,0.063901726
28849,0.047258165
32590,0.284852732
23442,0.08087849
10149,0.055841237
11792,0.103188617
10201,0.061535388
31963,0.086282318
10139,0.112307799
19046,0.078336913
22109,0.348232129
3207,0.109793825
19203,0.099889638
14733,0.10054195
2606,0.250329393
24469,0.214627972
22081,0.164988962
32432,0.088676313
5456,0.044281221
27127,0.10495857
16724,0.104607901
3110,0.081303548
19065,0.088191438
21138,0.07445197
10816,0.118490099
7046,0.089272261
7567,0.131847413
12954,0.06039248
14223,0.088654175
10034,0.077798029
28269,0.107776972
32547,0.107229767
18948,0.332074786
28353,0.044196802
17253,0.056802673
7172,0.139678745
23477,0.104555429
30844,0.20907307
20713,0.285597875
2390,0.109968949
22464,0.240235877
18588,0.144595037
2166,0.082960973
32474,0.126959987
8923,0.066829382
9252,0.288167543
32016,0.051944741
32744,0.084400241
4756,0.055446167
6383,0.200742137
30426,0.331304682
10086,0.132305944
6258,0.087355308
4646,0.169334007
11051,0.089858754
1652,0.283803311
20963,0.282359023
12820,0.074425044
8413,0.174756737
23866,0.092647839
9072,0.127189323
8103,0.048465445
16084,0.253403786
7592,0.24996702
5563,0.134387451
30820,0.266280497
12723,0.036406743
31820,0.268670734
25244,0.11158431
13148,0.144136088
4845,0.225605466
26409,0.16645724
158,0.205943476
32041,0.270063657
6600,0.055100032
27930,0.184463553
20867,0.146008781
4429,0.216703605
19340,0.03574646
15522,0.08832241
29954,0.422103126
9377,0.092105983
2812,0.110119937
21714,0.176744602
12010,0.191367334
618,0.216194408
18418,0.09227647
20058,0.094385648
9545,0.106402338
17361,0.048710235
33024,0.039195841
31154,0.144258378
26258,0.22654994
23460,0.354185513
30985,0.468690145
28872,0.091079856
19324,0.11349247
3282,0.017754683
28158,0.106659255
26943,0.047334482
23816,0.076071918
6929,0.120162957
30746,0.320074677
28487,0.205837306
29963,0.15911002
17181,0.08195804
1541,0.114306853
7220,0.095666211
27396,0.096244632
26469,0.066833763
14220,0.052861164
6150,0.088132236
4737,0.087692917
13032,0.054281651
10334,0.066350274
17450,0.352641543
26807,0.113502064
24578,0.255664217
29158,0.136462693
12916,0.13154057
18490,0.060958278
12734,0.172775216
21988,0.071417312
20638,0.195514765
30320,0.147811836
9617,0.071162904
7171,0.159372741
23542,0.14813115
23588,0.266994222
16785,0.115319908
18534,0.105624676
4407,0.290627944
6375,0.063064486
8740,0.07766482
8444,0.084028001
26369,0.289217026
11358,0.124247801
14671,-0.006509069
24082,0.32028514
4850,0.113037287
23986,0.227462471
16237,0.303087789
20355,0.263897819
2298,0.01601834
5639,0.047497249
11520,0.079021582
17545,0.078638784
11974,0.145064425
31876,0.022665852
1839,0.128606529
2592,0.040740094
20428,0.242256959
32316,0.022109209
1800,0.136041794
23928,0.34645657
1204,0.158342494
26470,0.143339352
31895,0.168651303
7444,0.250850725
20545,0.123228147
8289,0.11743385
20851,0.086512387
27338,0.230490893
29539,0.102525977
38,0.130911869
32860,0.123135301
29931,0.063375964
5977,0.112585952
19557,0.311394726
26883,0.095926435
25551,0.058570725
25859,0.185426792
17576,0.082515955
26980,0.154871483
3583,0.087504329
25146,0.171351147
5361,0.148395728
1989,0.103590519
7692,0.224775165
19992,0.161445737
18074,0.050929067
4641,0.0807036
10143,0.078829976
4208,0.213707024
623,0.087321643
13738,0.115824361
10877,-0.006332269
25816,0.198502849
12199,0.160516748
1006,0.33581067
30593,0.252310711
1197,0.169757611
15304,0.075181361
5345,0.047853125
9198,0.087907754
22510,0.317120079
24791,0.136567378
32943,0.053593868
27348,0.108002704
7401,0.092498631
18004,0.157338562
26893,0.060213147
20279,0.109552378
18610,0.086157798
27495,0.032347073
27067,0.191757429
12293,0.081966104
20088,0.346134592
22020,0.312561808
27634,0.215560071
30565,0.154021811
6805,0.104648436
20722,0.102490647
6041,0.062671521
3270,0.117067125
25703,0.13476393
17603,0.168328664
25390,0.262426267
15397,0.056873531
4561,0.217497955
5177,0.227169079
24847,0.173350327
1310,0.086045
28422,0.047582462
10389,0.118899027
27294,0.12398694
33322,0.072861647
22179,0.342755988
7947,0.109176359
25122,0.041543311
11767,0.201313616
192,0.067180881
11896,0.213281798
14666,0.438123747
17171,0.060400221
677,0.086597991
3305,0.096967496
13566,0.256906797
17219,0.325217252
26865,0.127960566
14067,0.115791412
2023,0.25392195
14852,0.104023158
11559,0.147201459
17563,0.025238294
13057,0.150990574
7284,0.105986162
14155,0.075221244
8660,0.134052853
29077,0.120403442
18612,0.028204481
22707,0.102838853
5048,0.113302068
18987,0.332585348
4248,0.069845237
30148,0.097668651
5234,0.245339327
14397,0.153198489
27754,0.08563881
24401,0.069493108
30529,0.085950022
18156,0.109619321
2657,0.01869483
24550,0.043881507
7223,0.219608107
11451,0.065262698
24287,0.291051402
13578,0.120629123
22628,0.205098941
14362,0.094267624
21901,0.109285742
8823,0.164152851
1514,0.092370519
30104,0.202124791
8300,0.106027483
23793,0.052394972
6759,0.107731229
25671,0.087688909
26722,0.29544346
28592,0.097045847
4861,-0.008829025
14280,0.066767743
17551,0.075914903
8459,0.118598277
483,0.061331241
28734,0.050211747
13301,0.007301561
24176,0.077641668
9716,0.155127777
19952,0.0514935
29892,0.128250369
13660,0.077830044
22732,0.058742385
15823,0.174001538
26399,0.269428411
7652,0.193416879
15488,0.022228412
22426,0.252624363
5025,0.134443701
18036,0.098581816
10342,0.265528065
19501,0.162818206
29194,0.087617318
26297,0.270518743
18046,0.111438189
17007,0.07222026
10508,0.025706952
2320,0.100619383
32359,0.058023323
5033,0.078822961
6077,0.078850845
30067,0.17547297
2898,0.035746924
32772,0.241784457
26956,0.084427784
11735,0.13065047
22228,0.248833817
15907,0.051885999
17019,0.124898232
11136,0.044536532
16605,0.087814892
10802,0.107091031
4521,0.137022168
3254,0.006758246
10573,0.077337508
19133,0.032544491
406,0.121411489
11300,0.081181829
4071,0.093826829
5230,0.046762478
6861,0.120354877
2404,0.208993491
22691,0.088400099
19458,0.245870953
24693,0.051413957
27243,0.202056107
32379,0.131571133
29768,0.078641094
32456,0.063033896
23046,0.211192604
22031,0.16052022
11793,0.206644413
29254,0.035690125
26894,0.061702055
1730,0.202163245
4300,0.151134334
26821,0.107154312
24554,-0.001403064
30286,0.115974096
1136,0.080890639
20825,0.133886858
17618,0.131717532
10277,0.118861676
27215,0.18712229
7653,0.094241554
29212,0.106873853
21214,0.089313592
12592,0.041051059
9388,0.056584178
23331,0.123420482
28797,0.178423411
29983,0.120054443
20039,0.182864974
29579,0.073147565
13247,0.438245409
24648,0.170135494
21653,0.136939726
15168,0.105876819
4790,0.194065188
965,0.096446295
22792,0.15364449
21658,0.281749686
31419,0.152849292
31476,0.110906265
4026,0.041172423
21859,0.076176898
10612,0.209228108
13171,0.140826869
12298,0.041275273
6710,0.114360367
15876,0.041433706
9639,0.118478547
23957,0.094382607
32083,0.044420281
446,0.102378233
771,0.037149995
7486,0.100214189
7575,0.186546175
11626,-0.006609724
32670,0.156187083
26784,0.127101587
20217,0.061070743
17154,0.082317196
56,0.162752434
14018,0.289970295
25326,0.087308129
31418,0.065723473
16205,0.123402835
5625,0.092774933
20783,0.048911034
19610,0.123500427
18703,0.071911399
1003,0.075794929
31455,0.290561459
7820,0.019942607
8598,0.116983192
1377,0.074959215
13475,0.083911216
19093,0.027480505
1256,0.13769492
19271,0.051561105
9799,0.104998633
22679,0.114394295
26828,0.112429984
30479,0.097617933
5235,0.132647982
7114,0.12238635
20418,0.169433423
21618,0.045203158
9908,0.067756684
1823,0.187337007
30842,0.190239316
12728,0.145456751
1821,0.022943243
15155,0.084421307
18812,0.152894401
22380,0.080174177
8686,0.080632693
24043,0.178139762
19944,0.018593136
26763,0.084878778
30167,0.109604481
3844,0.125111876
33255,0.383870476
14184,0.088828223
18414,0.061720474
3603,0.136466981
26599,0.113074882
23387,0.14127616
11064,0.159533763
17356,0.007325692
377,0.12631431
504,0.069664569
13895,0.021139316
16266,0.175239099
10557,0.22222875
27746,0.150753613
21322,0.326565986
26971,0.079354738
4064,0.18408291
15725,0.01391138
32381,0.036225741
23781,0.079385208
31840,0.049284751
17313,0.3330802
26000,0.162052694
16393,0.091877743
32194,0.325760425
13565,0.24488921
4807,0.232804192
14222,0.026718406
11476,0.146650695
9787,0.137755852
14378,0.351417112
2635,0.081974654
28905,0.064319265
22834,0.122913313
13202,0.238076819
3085,0.162788616
11359,0.211157378
31153,0.316374307
12175,0.176291001
14000,0.038561815
29558,0.172646764
984,0.046957539
29474,0.081253375
17933,0.076443005
21779,0.175650085
23196,0.184683766
22678,0.127838975
9178,0.093342773
25331,0.121193399
25013,0.119692837
30555,0.129028119
19505,0.070296949
31772,0.09591787
23619,0.184808954
6086,0.159518083
23321,0.333532296
29831,0.08613363
29452,0.19878485
2673,0.058907464
3730,0.045776872
13280,0.086701082
23413,0.297089308
1736,0.167397509
23060,0.049017561
12209,0.09137353
9076,0.054386597
9966,0.115271739
14181,0.056366298
1548,0.20255818
9095,0.122677451
23105,0.106309382
27072,0.11249931
32951,0.282771708
960,0.068987431
30468,0.1687647
22795,0.058086863
6562,0.201674166
30246,0.20531078
5344,0.084074709
17006,0.101922842
823,0.183107778
23162,0.16569015
8494,0.101215565
26512,0.242892214
22479,0.092372405
2472,0.090121775
29408,0.167533991
27410,0.059795838
28961,0.140698731
28086,0.011760568
23389,0.074086456
13151,0.251231537
13108,0.344082569
17106,0.128455824
1554,0.166922764
30672,0.153824731
29595,0.129697962
8600,0.097522101
23820,0.093130566
1314,0.146226472
23999,0.085720791
3875,0.110662806
32733,0.284852732
1560,0.134464433
17978,0.034278906
14354,0.067398188
1737,0.088631311
28581,0.103160824
29564,0.164860255
20585,0.029377976
24830,0.098593632
24005,0.241857844
32125,0.065349642
11630,0.133540003
33074,0.248849721
788,0.113624803
20561,0.076770952
15640,0.057531774
32318,0.044567883
123,0.127735465
11741,0.077219507
7142,0.069244994
16560,0.177966016
29358,0.130656191
19820,0.091712946
27444,0.107384106
27106,0.211893526
8779,0.095855434
18633,0.061123959
25037,0.181751367
5188,0.05213358
1869,0.160072209
21069,0.071408962
4782,0.19888935
3311,0.051919633
8707,0.105831102
1111,0.122515398
967,0.070881298
32394,0.072566286
21806,0.160819915
13622,0.050066956
31656,-0.028004144
28036,0.094988895
15478,0.075430779
4078,0.101825539
13341,0.350317906
23846,0.095013926
13957,0.238288414
8522,0.10373643
25970,0.105334229
9756,0.041894133
28001,0.167567262
18246,0.360813349
30865,0.183665102
6876,0.02786008
13706,0.111931863
7630,0.206433589
26848,0.084773454
1397,0.119033982
14301,0.116157787
12633,0.083101841
29897,0.067131425
5704,0.182973696
5874,0.065903066
29277,0.209999058
8469,0.211610573
10340,0.125783416
32322,0.223261762
21219,0.104011162
7906,0.121620327
15240,0.116363283
2360,0.07201242
15455,0.094617482
25964,0.131326352
14452,0.202998169
5527,0.098393715
7730,0.079341147
32172,0.077748335
11705,0.145756272
12896,0.129365107
24116,0.026139092
12316,0.157018751
23446,0.064865127
13859,0.020065534
7908,0.049328739
22779,0.097649377
11024,0.138103641
10424,0.091859172
15177,0.120742188
5163,0.29474219
385,0.171816148
24316,0.099888433
19947,0.061691572
7129,0.325452959
23933,0.120497866
13239,0.063076922
9368,0.10921824
29248,0.230134829
21558,0.071082041
8466,0.009878237
5282,0.11885749
28721,0.055753369
17546,0.182961446
5167,0.21774387
19755,0.153957047
18313,0.254920995
16357,0.067003944
8843,0.07334621
4486,0.135246044
21712,0.086213717
31128,0.098548716
9429,0.169481089
16153,0.139256244
11106,0.031230179
937,0.092815642
8943,0.070493461
32421,0.083776629
24471,0.038330364
15497,0.103837777
27561,0.064761833
32628,0.224667749
24259,0.272583276
25039,0.084427945
2503,0.073633994
31570,0.067731088
28996,0.06631686
23878,0.015087825
5182,0.322340391
24391,0.057699747
13522,0.359440657
31534,0.136879844
33157,0.057118543
30611,0.322565513
11388,0.271336489
18888,0.099162349
19081,0.093370657
18330,0.282195317
10755,0.277429917
32034,0.036399525
13822,0.047388353
3240,0.070195121
16921,0.09342522
14424,0.220424331
18175,0.036173031
11135,0.124160741
13887,0.078725362
9955,0.083984205
3434,0.098822749
4882,0.072390458
20451,0.071815102
24853,0.247030266
14443,0.139719116
6067,0.120955265
32160,0.089994519
32938,0.191271502
28238,0.103278728
14921,0.114251948
23423,0.229704472
29552,0.134450574
9791,0.077859486
6227,0.276088428
14316,0.236769236
6328,0.086210717
5402,0.101767015
21082,0.061741333
12221,0.105252957
1185,0.03131328
32389,0.03446367
8298,0.261453352
26046,0.224369596
13813,0.14180596
27639,0.085012781
9251,0.070002675
4226,0.089683141
21713,0.058469804
19342,0.084527538
14426,0.182226195
30833,0.148882665
7776,0.039142549
2732,0.144538576
30174,0.048258103
7393,0.134322563
32597,0.093868895
24804,0.168022245
9696,0.098270091
9091,0.131703606
8423,0.087928003
6713,0.130921718
33103,0.078532054
4125,0.105184151
15371,0.082785384
29381,0.147013058
27134,0.251137631
26385,0.06084969
20032,0.094592418
11743,0.259849678
4945,0.067742506
32499,0.130497698
6809,0.124879625
3954,0.029797178
9621,0.107609066
11524,0.188613682
29228,0.284677775
18422,0.137716501
20781,0.069326718
1574,0.138270818
32687,0.23648407
12174,0.046184118
11544,0.04194489
14936,0.083921114
3421,0.182483937
3400,0.069775703
4428,0.210316245
17207,0.329336799
4228,0.041991539
3165,0.051404415
6921,0.147349024
20860,0.059311143
4519,-0.007357479
24712,0.266198327
30310,0.095046815
27905,0.084254418
13468,0.097249102
7530,0.070066974
12819,0.19401226
30563,0.052131926
14497,0.330206342
10701,0.114433497
16213,0.081326931
15407,0.138949859
6830,0.074876478
23305,0.104873918
6462,0.166350393
21705,0.016397363
15187,0.071529619
27736,0.159663825
12712,0.055897313
20505,0.043670069
12635,0.100061718
26148,0.312401765
12748,0.153608177
4089,0.130407528
8381,0.253070665
33267,0.222878729
29485,0.14789933
24055,0.201912256
23899,0.136391179
13599,0.14572203
30580,0.117003297
1727,0.124730359
23033,0.084223901
32782,0.216940915
32153,0.049782059
19766,0.039445842
661,0.092330137
32994,0.117582517
24249,0.029076353
7954,0.054840426
24784,0.117337845
27181,0.139511584
11405,0.158590339
17746,0.183497454
9601,0.081021068
1213,0.1197094
3009,0.035838219
24283,0.075218717
24130,0.331639769
2216,0.03264404
4477,0.214635644
3906,0.094012249
5184,0.209837905
8523,0.104366131
8145,0.093949938
24036,0.246708268
2924,0.030452414
16142,0.071763323
415,0.103232642
1454,0.08563885
26492,0.041218936
21457,0.036851264
4732,0.091433851
17140,0.049222172
20107,0.162081075
26049,0.380827357
32955,0.126058969
29203,0.158344821
30931,0.328519602
2000,0.096288381
26034,0.160442165
26279,0.106247151
1076,0.03165698
19873,0.285831268
24164,0.098755241
2431,0.073557095
16428,0.333589341
5386,0.141953086
32563,0.095815104
19761,0.0305529
6124,0.114748347
10468,0.184356915
3734,0.092218543
10110,0.067922622
10358,0.106818153
5818,0.093003845
4439,0.084963209
10909,0.065021418
28535,0.17115322
16682,0.239856831
3186,0.075032118
10412,0.159208144
5970,0.054046989
21362,0.167403157
2618,0.080732229
917,0.115220158
9212,0.203804294
8322,0.056196809
31376,0.176045334
30364,0.332719599
31003,0.076989681
6998,0.02424415
8674,0.15035601
25427,0.089118638
18247,0.13638288
5658,0.182671647
19034,0.062239426
3226,0.117336537
271,0.10521462
27268,0.055219372
6467,0.081892743
12252,0.160651927
10624,0.07332149
13956,0.082623297
31369,0.078307911
1354,0.146628572
32449,0.12104293
11760,0.018029909
19643,0.105244565
29825,0.173973171
17100,0.022929408
22068,0.255329026
4555,0.048497109
32690,0.180878695
8072,0.055731994
8234,0.091841708
14183,0.184830866
2850,0.04011309
20084,0.069008014
