enrollee_id,target
23199,0.086386862
1093,0.120191005
12165,0.065321453
27636,0.10374049
11850,0.285603188
1929,0.246709444
31747,0.094903013
29506,0.067922145
10320,0.072831075
4209,0.102659013
28190,0.120167002
26665,0.242992597
13817,0.08691152
2899,0.285603188
8530,0.086386862
28742,0.081649739
4944,0.086386862
16458,0.309792624
23632,0.242992597
7422,0.154577466
14564,0.074667943
18967,0.117163458
12862,0.162523905
18021,0.246709444
27748,0.242992597
1683,0.183740373
13043,0.102166908
274,0.116752788
30001,0.116556588
19300,0.116669021
25154,0.139609257
1387,0.073034342
6261,0.134170735
22427,0.271457931
1348,0.160613812
23959,0.120191005
24455,0.086386862
6441,0.171915364
13576,0.072996001
21421,0.156408935
18542,0.058543389
2303,0.059705155
4541,0.082053541
22275,0.02886803
14004,0.369104643
2246,0.129263024
23304,0.081649739
28181,-0.001419679
28971,0.13647633
10488,0.222624131
23594,0.025641652
25132,0.066457698
11381,0.102659013
8885,0.108312163
23577,0.064393933
26207,0.074667943
11901,0.242992597
27544,0.195777491
30808,0.10374049
4629,0.122708203
8110,-0.007812007
28621,0.248164825
30647,0.085537583
8427,0.158315144
14577,0.090164756
28792,0.212065452
17562,0.242992597
22218,0.167225764
4942,0.183740373
29970,0.065043191
5829,0.138899197
4243,0.134170735
7600,0.083751069
16780,0.066698253
4979,0.117163458
4473,0.274636937
13871,0.091829622
5314,0.054123399
20327,0.13226384
29210,0.246709444
10237,0.113000271
26825,0.13226384
32970,0.082106575
13250,0.271457931
7381,0.197113804
30473,0.221670623
9636,0.113000271
31683,0.077723464
19525,0.199021406
31584,0.068093952
18901,0.098326663
340,0.099783849
28881,0.198536811
29003,0.049486528
23445,0.199021406
19486,0.134170735
26531,0.277391588
15476,0.081244168
8078,0.162753952
9731,0.08691152
5959,0.277391588
10208,0.057132937
11322,0.016898726
1118,0.021906764
15482,0.125576115
14191,0.099157301
31824,0.054915816
9215,0.207953172
17787,0.108473491
18472,0.240114657
1142,0.041314358
26038,0.246709444
31976,0.102166908
17174,0.165040583
819,0.246709444
3189,0.066698253
4734,0.086344628
20936,0.246709444
10966,0.092740351
21084,0.086386862
3171,-0.006168356
2483,0.129178003
14282,0.074667943
5863,0.183655777
32830,0.199021406
3333,0.074848423
16152,0.102166908
9535,0.096164118
20776,0.07087947
33351,0.123071252
19444,0.1052096
15447,0.215720651
17912,0.074667943
11109,0.094777708
21309,0.06755976
29469,0.13647633
3648,0.134170735
11115,4.42E-04
14807,0.074667943
18390,0.098527603
27682,0.074667943
25516,0.153247718
27042,0.086386862
9707,0.246709444
4098,0.138087375
16288,0.079286315
29114,0.102166908
920,0.074667943
7015,0.09535501
32618,0.094777708
23029,0.13647633
1273,0.216619086
1154,0.13226384
3382,0.120191005
22533,0.082374785
16613,0.089193369
10591,0.314399638
11702,0.035529714
25036,0.141825538
25908,0.098326663
9328,0.045171371
18570,0.085537583
16377,0.065143658
1918,0.165194605
5016,0.102166908
6799,0.084159227
27432,0.213463316
5084,0.120191005
28274,0.084948787
32752,0.081649739
3515,0.055061296
23754,0.285603188
1062,0.134170735
25454,0.066326592
9996,0.094777708
6373,0.099783849
31597,0.13587422
27118,0.09924188
17264,0.041991407
13980,0.136586184
10147,0.08691152
25488,0.058613254
32686,0.285603188
1493,0.203886312
1843,0.065136627
13780,0.099157301
31797,0.15581798
18719,0.314399638
22422,0.037859111
22859,0.06760061
7547,0.098280342
11759,0.134170735
7582,0.08691152
267,0.08691152
11913,0.082583563
7978,0.248164825
27768,0.072996001
27267,0.078545568
11095,0.103790267
8372,0.061793636
5984,0.063826967
30724,0.214832577
12535,0.0756098
7622,0.058870667
26753,0.102166908
9790,0.095931567
16515,0.334250272
8569,0.246709444
7400,0.119839768
1245,0.060130981
18336,0.109070904
24528,0.08691152
1382,0.246709444
24352,0.085537583
32543,0.109547629
17036,0.155645436
18120,0.184517804
22560,0.163402529
704,0.072831075
33324,0.234593277
4329,0.158337539
21971,0.090164756
8995,0.115226888
23607,0.162753952
32701,0.109547629
6962,0.117163458
8127,0.092173576
22658,0.045899791
18934,0.092967309
29583,0.137038197
4796,0.099794918
6116,0.066698253
24703,0.136670854
23219,0.08691152
22799,0.040747646
33160,0.072952561
18986,0.260665002
21327,0.116669021
13680,0.066698253
21825,0.097389046
2721,0.130432702
18425,0.066649865
15408,0.075207628
18326,0.285603188
10658,0.285603188
7070,0.066698253
20876,0.08691152
21114,0.246709444
8472,0.097554965
31563,0.08691152
28846,0.085894684
23053,0.203886312
32028,0.175130015
29784,0.094777708
16997,0.102659013
18355,0.199021406
30847,0.123071252
13841,0.167682015
18197,0.13804883
28060,0.102166908
16197,0.415161148
3471,0.041308719
20009,0.096665705
16602,0.108473491
26534,0.091829622
26089,0.038719934
12502,0.013237579
15073,0.128853918
25259,0.092075349
32479,0.149327153
3963,0.134170735
18314,0.13226384
3736,0.242992597
23637,0.195777491
32876,0.094777708
25338,0.09924188
26816,0.276851538
10071,0.080608552
14710,0.060853668
15111,0.197113804
6487,0.319419793
839,0.088223931
14595,0.285896885
23338,0.380362679
793,0.102166908
7619,0.394816957
5086,0.117163458
26231,0.092749313
15727,0.068964475
30631,0.049414942
28466,0.07249143
14801,0.097554965
10950,0.041308719
22709,0.055664279
22876,0.134170735
2343,0.102084341
24009,0.248164825
33140,0.092151298
29717,0.075207628
27130,0.08691152
23368,0.285603188
12526,0.202176232
25760,0.242992597
206,0.097031198
6237,0.086386862
29192,0.134170735
8922,0.15012372
19322,0.165040583
23059,0.086386862
10925,0.102659013
7902,0.089050445
23776,0.134170735
8019,0.086201161
24822,0.246709444
21213,0.160613812
6661,0.019234919
20119,0.204302663
4544,0.060130981
19490,0.273527542
14176,0.246709444
18931,0.0309865
22804,0.199021406
14116,0.094777708
260,0.101198396
14057,0.125631586
15512,0.285603188
25751,0.042116532
10837,0.086386862
18591,0.066457698
20682,0.07802575
9041,0.412835152
21208,0.123071252
19564,0.082053541
9228,0.163402529
20175,0.123071252
25702,0.07087947
31835,0.380362679
1546,0.116752788
24412,0.140094928
26171,0.043015757
28167,0.055061296
5291,0.084948787
3101,0.12936091
19558,0.085537583
23605,0.120191005
13407,0.06286132
6239,0.071267245
5612,0.246709444
4471,0.054915816
27496,0.068093952
17138,0.248164825
1624,0.062485512
6916,0.11471152
15057,0.033623757
10203,0.232086004
2250,0.101198396
20360,0.580334207
11057,0.102659013
25313,0.330307054
10932,0.0488056
9493,0.085290268
21771,0.120191005
14028,0.046090571
9204,0.094206994
4185,0.102166908
25606,0.101198396
16076,0.124877612
23791,0.214832577
13760,0.035529714
1960,0.142387466
26095,0.072831075
33117,0.066457698
6386,0.203886312
2453,0.142387466
24851,0.246709444
12998,0.085537583
30429,0.110720565
807,0.071603946
6743,0.108312163
19514,0.185817536
14829,0.285603188
14480,0.138899197
3943,0.21283142
1983,-0.008302074
28766,0.120167002
6591,0.054388605
15963,0.105288933
19921,0.090164756
3395,0.415161148
902,0.015158959
3553,0.074848423
5283,0.127111326
28842,0.095121793
603,0.08691152
4671,0.109136132
16661,0.054137899
24803,0.131354791
17449,0.089193369
23709,0.067011656
7123,0.158337539
12569,0.124877612
21568,0.086574183
24889,0.297374926
13958,0.068964475
5663,0.158337539
31319,0.085894684
32844,0.086536587
15909,0.102166908
1447,0.102659013
17578,0.143569522
21302,0.479740383
26283,0.153247718
32418,0.068964475
1168,0.058847627
15284,0.041308719
19018,0.134170735
32809,0.304493341
17198,0.077800464
13139,0.131354791
6741,0.134170735
21445,0.237995292
16987,0.07087947
28244,0.126945211
42,0.08691152
11860,0.086644144
14782,0.086888327
16619,0.163289647
17597,0.041991407
7459,0.056433848
2765,0.082374785
23977,0.125576115
26743,0.110170047
13704,0.124877612
17856,0.177489411
6767,0.122708203
4551,0.146502416
5578,0.111006413
31405,0.203886312
21113,0.246709444
32067,0.40780608
4253,0.074027055
13087,0.078454028
32759,0.389338545
6368,0.058847627
28849,0.056090176
32590,0.285603188
23442,0.136670854
10149,0.043262458
11792,0.123071252
10201,0.081649739
31963,0.120191005
10139,0.094777708
19046,0.176608744
22109,0.415833494
3207,0.089193369
19203,0.08691152
14733,0.075207628
2606,0.537201479
24469,0.277391588
22081,0.124934637
32432,0.055022521
5456,0.041314358
27127,0.071436876
16724,0.098326663
3110,0.089186338
19065,0.084948787
21138,0.061786463
10816,0.180739539
7046,0.072996001
7567,0.102166908
12954,0.065136627
14223,0.123071252
10034,0.110861354
28269,0.108112568
32547,0.081649739
18948,0.271457931
28353,0.205211326
17253,0.066698253
7172,0.246709444
23477,0.095152503
30844,0.096852229
20713,0.248164825
2390,0.095107716
22464,0.199021406
18588,0.123071252
2166,0.094112436
32474,0.09924188
8923,0.045821451
9252,0.285603188
32016,0.063279616
32744,0.102166908
4756,0.102166908
6383,0.246709444
30426,0.238865873
10086,0.15388094
6258,0.116752788
4646,0.273604005
11051,0.08691152
1652,0.37138458
20963,0.248164825
12820,0.09396723
8413,0.285603188
23866,0.123071252
9072,0.053165455
8103,0.131218406
16084,0.208405299
7592,0.246709444
5563,0.159515281
30820,0.246709444
12723,0.074667943
31820,0.185817536
25244,0.123071252
13148,0.08691152
4845,0.211600683
26409,0.183945482
158,0.277391588
32041,0.246709444
6600,0.078314973
27930,0.086386862
20867,0.08497737
4429,0.531524522
19340,0.11278311
15522,0.050240706
29954,0.37138458
9377,0.082374785
2812,0.127111326
21714,0.092173576
12010,0.11697503
618,0.242992597
18418,0.090164756
20058,0.091829622
9545,0.183740373
17361,0.091829622
33024,0.072831075
31154,0.152129257
26258,0.246709444
23460,0.266143625
30985,0.674434887
28872,0.08691152
19324,0.110720565
3282,0.053718938
28158,0.080887918
26943,0.086386862
23816,0.136670854
6929,0.099157301
30746,0.239810957
28487,0.285603188
29963,0.068373274
17181,0.141825538
1541,0.112970898
7220,0.08691152
27396,0.067503158
26469,0.099794918
14220,0.083866058
6150,0.095487341
4737,0.095121793
13032,0.018172331
10334,0.074617652
17450,0.238865873
26807,0.018373973
24578,0.141825538
29158,0.086536587
12916,0.203886312
18490,0.078545568
12734,-0.00454047
21988,0.112287313
20638,0.277391588
30320,0.162753952
9617,0.017543029
7171,0.1286168
23542,0.21642384
23588,0.321353482
16785,0.095145964
18534,0.030393481
4407,0.277391588
6375,0.102659013
8740,0.102659013
8444,0.105072917
26369,0.165040583
11358,0.102166908
14671,0.031670305
24082,0.319419793
4850,0.181391687
23986,0.273604005
16237,0.246709444
20355,0.277391588
2298,0.026448383
5639,0.074987902
11520,0.075879457
17545,0.090530709
11974,0.13488001
31876,0.075207628
1839,0.102166908
2592,0.085894684
20428,0.248876323
32316,0.072536932
1800,0.208405299
23928,0.654363121
1204,0.175130015
26470,0.108681244
31895,0.196615846
7444,0.246709444
20545,0.1796586
8289,0.085894684
20851,0.102659013
27338,0.285603188
29539,0.085894684
38,0.108681244
32860,0.134170735
29931,0.08691152
5977,0.089050445
19557,0.537201479
26883,0.091829622
25551,0.083751069
25859,0.158337539
17576,0.099717449
26980,0.232260974
3583,0.086386862
25146,0.134170735
5361,0.150327201
1989,0.13647633
7692,0.271457931
19992,0.116234969
18074,0.086888327
4641,0.0756098
10143,0.120191005
4208,0.189584656
623,0.045259728
13738,0.076704949
10877,0.041308719
25816,0.203886312
12199,0.196871411
1006,0.210526981
30593,0.246709444
1197,0.123071252
15304,0.110720565
5345,0.077780797
9198,0.044931508
22510,0.319419793
24791,0.119591412
32943,0.157260321
27348,0.13226384
7401,0.11968476
18004,0.153247718
26893,0.080608552
20279,0.058847627
18610,0.066097689
27495,0.08691152
27067,0.285603188
12293,0.13647633
20088,0.395527677
22020,0.285896885
27634,0.163402529
30565,0.086386862
6805,0.071603946
20722,0.102166908
6041,0.08691152
3270,0.109064379
25703,0.067703559
17603,0.214832577
25390,0.071888076
15397,0.074987902
4561,0.117163458
5177,0.246709444
24847,0.221670623
1310,0.086386862
28422,0.102166908
10389,0.054915816
27294,0.246709444
33322,0.095121793
22179,0.246709444
7947,0.134170735
25122,0.131218406
11767,0.246709444
192,0.073354528
11896,0.246709444
14666,0.319419793
17171,0.083866058
677,0.084406474
3305,0.075207628
13566,0.165814153
17219,0.199021406
26865,0.095121793
14067,0.099717449
2023,0.28232345
14852,0.061475575
11559,0.095121793
17563,0.090164756
13057,0.07087947
7284,0.056436364
14155,0.102166908
8660,0.049637719
29077,0.134170735
18612,0.010184538
22707,0.084948787
5048,0.120167002
18987,0.285603188
4248,0.176133793
30148,0.102166908
5234,0.248876323
14397,0.124393084
27754,0.094777708
24401,0.102659013
30529,0.068195574
18156,0.090164756
2657,0.049100675
24550,0.102166908
7223,0.214832577
11451,0.063826967
24287,0.380362679
13578,0.064103107
22628,0.163289647
14362,0.246709444
21901,0.134170735
8823,0.120507321
1514,0.102659013
30104,0.134170735
8300,0.134170735
23793,0.073037729
6759,0.049998425
25671,0.085138057
26722,0.285603188
28592,0.114347635
4861,0.006051907
14280,0.07087947
17551,0.108112568
8459,0.101230701
483,0.086574183
28734,0.017879341
13301,0.061273249
24176,0.068964475
9716,0.117163458
19952,0.049100675
29892,0.120191005
13660,0.065136627
22732,0.021906764
15823,0.13647633
26399,0.285603188
7652,0.285603188
15488,0.060894997
22426,0.148408279
5025,0.123071252
18036,0.102859933
10342,0.254349311
19501,0.199021406
29194,0.074667943
26297,0.380362679
18046,0.123071252
17007,0.107339834
10508,0.068964475
2320,0.163402529
32359,0.056523067
5033,0.040747646
6077,0.102659013
30067,0.119839768
2898,0.021906764
32772,0.242992597
26956,0.131218406
11735,0.08691152
22228,0.162523905
15907,0.086536587
17019,0.085894684
11136,0.078314973
16605,0.102459647
10802,0.102659013
4521,0.123063612
3254,0.064393933
10573,0.054380584
19133,0.102659013
406,0.072831075
11300,0.120191005
4071,0.08691152
5230,0.009117095
6861,0.134170735
2404,0.199021406
22691,0.074667943
19458,0.107758781
24693,0.086386862
27243,0.207655025
32379,0.074566228
29768,0.102166908
32456,0.094777708
23046,0.242992597
22031,0.32760216
11793,0.285603188
29254,0.093135307
26894,0.095121793
1730,0.248164825
4300,0.098988413
26821,0.08691152
24554,0.086574183
30286,0.102659013
1136,0.11471152
20825,0.163402529
17618,0.184517804
10277,0.13226384
27215,0.079198236
7653,0.099783849
29212,0.102166908
21214,0.08691152
12592,0.08463228
9388,0.137186543
23331,0.15012372
28797,0.13226384
29983,0.041308719
20039,0.158337539
29579,0.086386862
13247,0.197347622
24648,0.08691152
21653,0.041133079
15168,0.08691152
4790,0.163402529
965,0.086536587
22792,0.094315761
21658,0.285603188
31419,0.117163458
31476,0.102166908
4026,0.043164419
21859,0.066698253
10612,0.285603188
13171,0.08497737
12298,0.102659013
6710,0.124877612
15876,0.021906764
9639,0.09924188
23957,0.102659013
32083,0.067262823
446,0.109136132
771,0.074566228
7486,0.092151298
7575,0.226095181
11626,0.017477024
32670,0.102084341
26784,0.074667943
20217,0.074667943
17154,0.102166908
56,0.123071252
14018,0.199021406
25326,0.085537583
31418,0.102166908
16205,0.153247718
5625,0.163402529
20783,0.099783849
19610,0.096665705
18703,0.037043419
1003,0.131218406
31455,0.578597893
7820,0.103790267
8598,0.195777491
1377,0.165040583
13475,0.068964475
19093,0.05847138
1256,0.074848423
19271,0.074667943
9799,0.117163458
22679,0.085818137
26828,0.114979998
30479,0.061833356
5235,0.07519228
7114,0.203886312
20418,0.255395817
21618,0.019948073
9908,0.102659013
1823,0.248164825
30842,0.084021753
12728,0.047058367
1821,0.067011656
15155,0.074667943
18812,0.165814153
22380,0.120191005
8686,0.08691152
24043,0.248164825
19944,0.034405719
26763,0.089050445
30167,0.102166908
3844,0.065136627
33255,0.246709444
14184,0.114979998
18414,0.07087947
3603,0.086386862
26599,0.085894684
23387,0.122708203
11064,0.242992597
17356,0.021395328
377,0.246709444
504,0.08691152
13895,0.219354752
16266,0.081649739
10557,0.185817536
27746,0.155976117
21322,0.40780608
26971,0.102659013
4064,0.242992597
15725,0.025614728
32381,0.081649739
23781,0.080631687
31840,0.068964475
17313,0.285603188
26000,0.134170735
16393,0.075207628
32194,0.255819132
13565,0.234593277
4807,0.248164825
14222,0.056523067
11476,0.086888327
9787,0.097031198
14378,0.299700103
2635,0.078454028
28905,0.120191005
22834,0.246709444
13202,0.165040583
3085,0.121228319
11359,0.014710339
31153,0.356956116
12175,0.136670854
14000,0.063279616
29558,0.163402529
984,0.040581449
29474,0.086386862
17933,0.033753932
21779,0.214832577
23196,0.246709444
22678,0.152023931
9178,0.080608552
25331,0.060085625
25013,0.147569157
30555,0.176608744
19505,0.092919188
31772,0.066796221
23619,0.141825538
6086,0.234091206
23321,0.319419793
29831,0.07087947
29452,0.285603188
2673,0.07352518
3730,0.086386862
13280,0.114366011
23413,0.285603188
1736,0.182814594
23060,0.07087947
12209,0.114347635
9076,0.164861832
9966,0.134170735
14181,0.086574183
1548,0.090854408
9095,0.246709444
23105,0.081649739
27072,0.095121793
32951,0.134170735
960,0.178120524
30468,0.238677796
22795,0.07612923
6562,0.148408279
30246,0.139078315
5344,0.049100675
17006,0.102166908
823,0.32760216
23162,0.162753952
8494,0.136670854
26512,0.098280342
22479,0.201599891
2472,0.075207628
29408,0.134170735
27410,0.102166908
28961,0.234593277
28086,0.138689178
23389,0.061913514
13151,0.13226384
13108,0.132647229
17106,0.102166908
1554,0.242992597
30672,0.092491143
29595,0.350973751
8600,0.095487341
23820,0.139987551
1314,0.134170735
23999,0.246709444
3875,0.070828241
32733,0.285603188
1560,0.239810957
17978,0.071603946
14354,0.100214583
1737,0.014027635
28581,0.06211402
29564,0.102166908
20585,0.087145584
24830,0.102166908
24005,0.117163458
32125,0.072831075
11630,0.086386862
33074,0.234593277
788,0.086536587
20561,0.068964475
15640,-0.028550037
32318,0.082374785
123,0.102166908
11741,0.065143658
7142,0.066698253
16560,0.184517804
29358,0.045259728
19820,0.123071252
27444,0.08691152
27106,0.094777708
8779,0.086386862
18633,0.095835286
25037,0.350973751
5188,0.08691152
1869,0.198652852
21069,0.176608744
4782,0.095121793
3311,0.086536587
8707,0.095121793
1111,0.102166908
967,0.011770617
32394,0.064061922
21806,0.167682015
13622,0.059450738
31656,0.01553135
28036,0.085138057
15478,0.084948787
4078,0.148170681
13341,0.295577903
23846,0.097031198
13957,0.072249626
8522,0.124877612
25970,0.11968476
9756,0.065136627
28001,0.197113804
18246,0.188962393
30865,0.272512435
6876,0.0756098
13706,0.071666107
7630,0.257567689
26848,0.080608552
1397,0.086536587
14301,0.086888327
12633,0.176608744
29897,0.085894684
5704,0.271457931
5874,0.099735584
29277,0.163402529
8469,0.285603188
10340,0.116669021
32322,0.158337539
21219,0.102166908
7906,0.100000693
15240,0.098988413
2360,0.099157301
15455,0.124503358
25964,0.094112436
14452,0.094112436
5527,0.074306905
7730,0.131218406
32172,0.167941873
11705,0.065136627
12896,0.054137899
24116,0.058613254
12316,0.222955187
23446,0.105288933
13859,0.095121793
7908,0.066698253
22779,0.080887918
11024,0.066240264
10424,0.086698914
15177,0.176260679
5163,0.246709444
385,0.238865873
24316,0.033847994
19947,0.158337539
7129,0.140094928
23933,0.108681244
13239,0.246709444
9368,0.084406474
29248,0.143999999
21558,0.123071252
8466,0.195132811
5282,0.123071252
28721,0.054137899
17546,0.123071252
5167,0.285603188
19755,0.3645037
18313,0.285603188
16357,0.072996001
8843,0.102659013
4486,0.199021406
21712,0.041308719
31128,0.056523067
9429,0.165040583
16153,0.149372769
11106,0.072974396
937,0.108112568
8943,0.069020492
32421,0.23598182
24471,0.086386862
15497,0.134170735
27561,0.074566228
32628,0.242992597
24259,0.199021406
25039,0.073326918
2503,0.120647112
31570,0.075207628
28996,0.059450738
23878,0.027119675
5182,0.246709444
24391,0.097089817
13522,0.285603188
31534,0.085894684
33157,0.591780306
30611,0.246709444
11388,0.246709444
18888,0.093367946
19081,0.07087947
18330,0.304493341
10755,0.271457931
32034,0.102659013
13822,0.056523067
3240,0.102166908
16921,0.167948263
14424,0.179470952
18175,0.01606679
11135,0.112060616
13887,0.246709444
9955,0.085894684
3434,0.12169365
4882,0.115020582
20451,0.07931234
24853,0.285603188
14443,0.214197195
6067,0.116669021
32160,0.065364957
32938,0.09327629
28238,0.120191005
14921,0.120167002
23423,0.165040583
29552,0.08691152
9791,0.086386862
6227,0.246709444
14316,0.246709444
6328,0.084948787
5402,0.082015609
21082,0.086386862
12221,0.134170735
1185,0.090530709
32389,0.085537583
8298,0.578597893
26046,0.242992597
13813,0.098280342
27639,0.11968476
9251,0.054388605
4226,0.102166908
21713,0.068964475
19342,0.102659013
14426,0.122708203
30833,0.285603188
7776,0.055061296
2732,0.214832577
30174,0.074667943
7393,0.163402529
32597,0.074667943
24804,0.203886312
9696,0.08691152
9091,0.084159227
8423,0.203886312
6713,0.086888327
33103,0.08691152
4125,0.086386862
15371,0.08691152
29381,0.088597736
27134,0.238865873
26385,0.131218406
20032,0.054137899
11743,0.248164825
4945,0.072536932
32499,0.123071252
6809,0.095871445
3954,0.102659013
9621,0.086386862
11524,0.156871129
29228,0.165040583
18422,0.164861832
20781,0.134170735
1574,0.086536587
32687,0.017330105
12174,0.072996001
11544,0.055061296
14936,0.080608552
3421,0.199021406
3400,0.102166908
4428,0.077079803
17207,0.285603188
4228,0.072831075
3165,0.066698253
6921,0.123071252
20860,0.066698253
4519,0.099794918
24712,0.153247718
30310,0.088033408
27905,0.102166908
13468,0.022889825
7530,0.104406035
12819,0.023527745
30563,0.086025272
14497,0.415833494
10701,0.093135307
16213,0.246709444
15407,0.184517804
6830,0.075207628
23305,0.065136627
6462,0.217173644
21705,0.058805856
15187,0.086386862
27736,0.102659013
12712,0.059730634
20505,0.017879341
12635,0.066457698
26148,0.234593277
12748,0.21642384
4089,0.142387466
8381,0.285896885
33267,0.074298001
29485,0.15012372
24055,0.176608744
23899,0.274088308
13599,0.156250686
30580,0.08691152
1727,0.134170735
23033,0.074987902
32782,0.303063488
32153,0.068964475
19766,0.105288933
661,0.072831075
32994,0.053743168
24249,0.053363178
7954,0.051862004
24784,0.120647112
27181,0.102166908
11405,0.114979998
17746,0.162753952
9601,0.095931567
1213,0.099717449
3009,0.066457698
24283,0.068964475
24130,0.304493341
2216,0.091135384
4477,0.474064771
3906,0.120191005
5184,0.179470952
8523,0.102659013
8145,0.141825538
24036,0.246709444
2924,0.03508278
16142,0.102166908
415,0.102166908
1454,0.102166908
26492,0.110720565
21457,0.074667943
4732,0.063607617
17140,0.082015609
20107,0.124934637
26049,0.285603188
32955,0.0488056
29203,0.1286168
30931,0.277391588
2000,0.094112436
26034,0.214832577
26279,0.099717449
1076,0.108473491
19873,0.285603188
24164,0.085537583
2431,0.350973751
16428,0.289439297
5386,0.130432702
32563,0.095145964
19761,0.09396723
6124,0.22601728
10468,0.208405299
3734,0.11558299
10110,0.094777708
10358,0.095121793
5818,0.116556588
4439,0.117163458
10909,0.066698253
28535,0.134170735
16682,0.141825538
3186,0.075207628
10412,0.102166908
5970,0.084259656
21362,0.211859404
2618,0.049486528
917,0.102166908
9212,0.277391588
8322,0.086386862
31376,0.117163458
30364,0.285603188
31003,0.077780797
6998,0.026487521
8674,0.163289647
25427,0.046337427
18247,0.072831075
5658,0.141825538
19034,0.066698253
3226,0.120167002
271,0.120191005
27268,0.06760061
6467,0.190694154
12252,0.210526981
10624,0.11558299
13956,0.246709444
31369,0.076204579
1354,0.095487341
32449,0.117163458
11760,0.1052096
19643,0.184517804
29825,0.13226384
17100,0.102166908
22068,0.152023931
4555,0.058613254
32690,0.097389046
8072,0.131218406
8234,0.068964475
14183,0.301203843
2850,0.038049487
20084,0.092627695
