ID,Vehicles
20170728131,92.33068970033736
20170728141,96.98245311174715
20170728151,96.75972647931404
20170728161,93.62174111611021
20170728171,93.78271146157296
20170728181,97.0544374253893
20170728191,98.7937519155523
20170728201,97.29346964578636
20170728211,87.98892979198831
20170728221,84.0154985302848
20170728231,81.40111710898958
20170729001,70.06151645817796
20170729011,60.69725232668783
20170729021,48.24382252214506
20170729031,40.90962060510946
20170729041,34.23748856732357
20170729051,32.56339140747724
20170729061,33.92041955382274
20170729071,36.066630944155264
20170729081,41.02674527020452
20170729091,46.97470550905
20170729101,55.003485716935224
20170729111,56.96748339735243
20170729121,57.47940786709181
20170729131,53.93224938953075
20170729141,54.105145894537685
20170729151,54.05501338786014
20170729161,53.81961078435045
20170729171,54.229273511152456
20170729181,59.43918786513457
20170729191,63.71514075409847
20170729201,62.95449530523366
20170729211,61.642544036281755
20170729221,61.47109179563826
20170729231,60.075543775108976
20170730001,54.55838437957637
20170730011,45.98341635400171
20170730021,38.61171265252436
20170730031,35.27824407239794
20170730041,30.4160081122532
20170730051,29.357676876075722
20170730061,30.25848675483305
20170730071,32.437064776261224
20170730081,37.378811042503145
20170730091,44.86656414744042
20170730101,52.6161231550037
20170730111,54.530362272134894
20170730121,54.97270899741351
20170730131,53.206715179500506
20170730141,53.5195547498811
20170730151,53.46902812587158
20170730161,53.53908148435385
20170730171,54.071939669803676
20170730181,59.59545271515968
20170730191,64.32894648990919
20170730201,63.44554328162017
20170730211,62.35456008343635
20170730221,62.35706071216428
20170730231,61.17019574301346
20170731001,57.10954154790464
20170731011,48.734405009137184
20170731021,43.167127208201464
20170731031,39.34130167318462
20170731041,36.695411899256726
20170731051,36.54678085035566
20170731061,40.81214953611453
20170731071,47.80035087614961
20170731081,54.255346680738505
20170731091,67.11651835731877
20170731101,90.0651088009372
20170731111,109.72760052853614
20170731121,110.81726222459343
20170731131,102.92048273369949
20170731141,108.68208443167812
20170731151,108.20302953776418
20170731161,105.95499206524164
20170731171,106.23453281754705
20170731181,111.14840879682743
20170731191,114.66086418214628
20170731201,111.39071991735534
20170731211,100.54796062343031
20170731221,93.5139478916704
20170731231,91.69990104622863
20170801001,84.26609031459618
20170801011,72.80030549177948
20170801021,61.231079389191144
20170801031,51.82372465866372
20170801041,43.81541037530307
20170801051,42.239884650369405
20170801061,46.1512956108951
20170801071,52.98648337332795
20170801081,59.18492257784703
20170801091,69.32770496901803
20170801101,92.38662704421397
20170801111,109.753764301752
20170801121,110.7824033473163
20170801131,103.3113386365865
20170801141,109.94832631060349
20170801151,109.33483228218357
20170801161,107.63898904569356
20170801171,108.31825375943018
20170801181,113.99234645352344
20170801191,116.46034085795615
20170801201,113.66274671811352
20170801211,103.67148203570044
20170801221,96.47493107088405
20170801231,93.4189953444837
20170802001,84.02413195767994
20170802011,72.54159790881081
20170802021,61.069379602735395
20170802031,51.662024872207965
20170802041,43.676624181513176
20170802051,42.160746301662286
20170802061,46.150727005792476
20170802071,53.32474634116677
20170802081,59.66143408322176
20170802091,70.45636538211757
20170802101,93.82995426288616
20170802111,110.97962249338644
20170802121,112.09720995817896
20170802131,103.93740366115074
20170802141,110.16138283435316
20170802151,109.50396311763512
20170802161,107.43183219242958
20170802171,107.63327575638348
20170802181,111.98797785367373
20170802191,114.01303582923586
20170802201,112.06885471795452
20170802211,102.34752124976386
20170802221,95.94136514921533
20170802231,93.28469129908609
20170803001,83.62222809949444
20170803011,71.88992915819162
20170803021,60.4564161005445
20170803031,51.084816471487045
20170803041,43.4212105425597
20170803051,41.990709298275036
20170803061,45.992230486266976
20170803071,53.17949267003852
20170803081,59.525209584297684
20170803091,70.36163844174918
20170803101,93.89759410030392
20170803111,111.72777896124609
20170803121,112.72192716433163
20170803131,103.98954126401615
20170803141,110.63548476352636
20170803151,109.94849952722423
20170803161,107.46491360955231
20170803171,107.6421207291663
20170803181,111.76703089040771
20170803191,113.64119503478615
20170803201,111.77131515010497
20170803211,101.57783311469215
20170803221,95.20660917501259
20170803231,92.94102524016323
20170804001,81.50137164173955
20170804011,70.18146075939154
20170804021,58.99342887362923
20170804031,49.579762851884745
20170804041,41.902678169336454
20170804051,40.2665283231585
20170804061,43.635209345708674
20170804071,50.88672051538842
20170804081,57.259775647568844
20170804091,67.52490497483105
20170804101,87.48157619683685
20170804111,97.28701327508995
20170804121,98.56134099665312
20170804131,90.99768730808519
20170804141,95.87043643962757
20170804151,95.65780747652838
20170804161,92.73744672586372
20170804171,92.84995861159777
20170804181,96.22578989487512
20170804191,97.67369578744564
20170804201,96.0369138070303
20170804211,86.91884066145874
20170804221,82.94714620955587
20170804231,80.30916504041463
20170805001,69.4162172034321
20170805011,60.19603725334241
20170805021,47.74388888893203
20170805031,40.36603507436681
20170805041,33.71608319393885
20170805051,31.993162148182073
20170805061,33.35308688942381
20170805071,35.41222422415666
20170805081,40.133098133983566
20170805091,45.71297037907837
20170805101,53.80417666419762
20170805111,56.8080015137189
20170805121,57.27514136698851
20170805131,53.64925520505409
20170805141,54.14508726962326
20170805151,54.09270120497576
20170805161,53.89028270995772
20170805171,54.115125865958156
20170805181,59.60748640622203
20170805191,64.40482722966644
20170805201,63.77282589007932
20170805211,62.21850501879866
20170805221,62.050050864353494
20170805231,60.561028337989036
20170806001,54.246074004328996
20170806011,45.851306494908115
20170806021,38.452983511999136
20170806031,35.0744705302704
20170806041,30.228952310586163
20170806051,29.187071144968638
20170806061,30.08023023824299
20170806071,32.17157464355311
20170806081,36.92044242848563
20170806091,44.121354780221864
20170806101,52.19392756543596
20170806111,55.19920454853387
20170806121,55.629421583440454
20170806131,53.64691743212844
20170806141,54.021317196055634
20170806151,54.01129118532507
20170806161,54.16041050851521
20170806171,54.69432895127871
20170806181,61.17260802545248
20170806191,66.58429295460431
20170806201,65.94647613547009
20170806211,64.63487886379552
20170806221,64.68283091496797
20170806231,63.399959754688616
20170807001,57.5602295024967
20170807011,48.88074994517081
20170807021,43.18941921654321
20170807031,39.34081888685421
20170807041,36.587807657722
20170807051,36.316179855627844
20170807061,40.57009259609309
20170807071,47.56068428174525
20170807081,53.87239092966583
20170807091,67.21001568342828
20170807101,90.56736224684336
20170807111,110.4371335929832
20170807121,111.56931463371271
20170807131,103.64061614531882
20170807141,109.95408958323192
20170807151,109.27919184728157
20170807161,107.19832927091127
20170807171,107.53633463471273
20170807181,113.77111057938835
20170807191,117.41717219747412
20170807201,114.50654452894095
20170807211,104.21034231609823
20170807221,97.24135493778404
20170807231,95.17655577993023
20170808001,84.12952769160543
20170808011,72.66579547536531
20170808021,61.17147427310323
20170808031,51.76632734655406
20170808041,43.77253967939328
20170808051,42.195749084571545
20170808061,46.21472261838892
20170808071,53.53838005940729
20170808081,60.00711352075489
20170808091,72.17459414342063
20170808101,95.87266718863694
20170808111,113.79478797460459
20170808121,115.07204930411885
20170808131,107.63797490218765
20170808141,114.23609191466751
20170808151,113.60019888398683
20170808161,111.80028671132534
20170808171,112.46290709337515
20170808181,118.24436749320732
20170808191,120.27984688809923
20170808201,117.21914338564655
20170808211,106.80231996413711
20170808221,99.53562622107424
20170808231,96.73011062161021
20170809001,84.24054713385935
20170809011,72.73731827560654
20170809021,61.24229612592014
20170809031,51.83815419004607
20170809041,43.84668546718353
20170809051,42.27415399868488
20170809061,46.25481459377595
20170809071,53.2995846732333
20170809081,59.67551620424363
20170809091,71.44873034511525
20170809101,94.94758792439909
20170809111,112.11531928629185
20170809121,113.23089036589776
20170809131,105.05452495069336
20170809141,111.27320201341169
20170809151,110.57041524951168
20170809161,108.29166790173372
20170809171,108.49773324540622
20170809181,112.96367875287909
20170809191,115.00607642187069
20170809201,112.8069469418655
20170809211,102.9618148824258
20170809221,96.5920603735913
20170809231,94.27874520860365
20170810001,83.58584187924406
20170810011,71.8335454994193
20170810021,60.38168631276154
20170810031,51.00534985123733
20170810041,43.343320412146056
20170810051,41.87953764300375
20170810061,45.8520111778905
20170810071,52.95865878907821
20170810081,59.34409934747178
20170810091,71.1629654087022
20170810101,94.86399176149122
20170810111,112.83257426835323
20170810121,113.83009358818721
20170810131,105.13490196104931
20170810141,111.7027177005148
20170810151,111.00399146179436
20170810161,108.33594776013952
20170810171,108.51327630291321
20170810181,112.82321306519772
20170810191,114.75095064173723
20170810201,112.68216370354423
20170810211,102.28360552350142
20170810221,95.90652884206018
20170810231,93.91323610409208
20170811001,82.18017652585624
20170811011,70.77405075372207
20170811021,59.556627740787356
20170811031,50.14378204359802
20170811041,42.46829230891883
20170811051,40.8285419195163
20170811061,44.18010748325414
20170811071,51.402340827059994
20170811081,57.80264081460979
20170811091,68.12032477069161
20170811101,88.0461546152475
20170811111,98.0014324775192
20170811121,99.26899200974192
20170811131,91.81961282369434
20170811141,96.64242821557876
20170811151,96.42643384444736
20170811161,93.4550728583003
20170811171,93.56698288719281
20170811181,97.15299138065748
20170811191,98.69807490915449
20170811201,97.17015642618023
20170811211,87.88334720085642
20170811221,83.87776077144314
20170811231,81.2166781482441
20170812001,70.05969806839336
20170812011,60.81488300976292
20170812021,48.32814191529442
20170812031,40.94877943812313
20170812041,34.297021047234956
20170812051,32.570684379440024
20170812061,33.92172588151093
20170812071,35.97374915341571
20170812081,40.714320921478674
20170812091,46.27157289774581
20170812101,54.22777659939278
20170812111,57.370875917466925
20170812121,57.842786501797455
20170812131,54.09768927253767
20170812141,54.61883782133816
20170812151,54.57684385472764
20170812161,54.416500666542476
20170812171,54.60004835902244
20170812181,60.26206567753209
20170812191,65.53842956601474
20170812201,64.9767835715534
20170812211,63.25619970567108
20170812221,63.05606817771866
20170812231,61.4427221355516
20170813001,54.253065995879325
20170813011,45.81282941568613
20170813021,38.417127226642954
20170813031,35.03710558230816
20170813041,30.193694654897104
20170813051,29.151813489279586
20170813061,30.05080268016225
20170813071,32.124643744037925
20170813081,36.869709517904376
20170813091,44.02042763227738
20170813101,52.04195750895288
20170813111,55.10118504175495
20170813121,55.53343206915937
20170813131,53.49612736682904
20170813141,53.8706041991858
20170813151,53.82698505860971
20170813161,53.92281189805021
20170813171,54.35943864520578
20170813181,60.74284480106403
20170813191,66.41032788007422
20170813201,65.7359912704176
20170813211,64.43249492617875
20170813221,64.46680905549435
20170813231,63.104774349903394
20170814001,56.97711584584457
20170814011,48.386632498691355
20170814021,42.75813521840203
20170814031,38.91189649764496
20170814041,36.243082655467774
20170814051,36.06346035171979
20170814061,40.25650556766926
20170814071,47.166907323744205
20170814081,53.45240470909368
20170814091,66.78840744754557
20170814101,90.17232674310786
20170814111,110.47293730764623
20170814121,111.53592593247326
20170814131,103.58296056485838
20170814141,109.71893464578287
20170814151,109.02099096564348
20170814161,106.92846691080076
20170814171,107.26771397561987
20170814181,113.14318618856998
20170814191,116.7397984201768
