UniqueID,loan_default
665807,0.247672818
657990,0.159227382
675964,0.275252401
663616,0.211696385
668162,0.326759918
662639,0.25086653
678807,0.18822351
662184,0.322959033
674086,0.280421292
677849,0.241547646
664508,0.384259592
759356,0.222622779
668185,0.170111684
672969,0.365819719
699983,0.392801334
662810,0.344231995
707024,0.201908031
663060,0.317511645
739466,0.220992255
759755,0.250111827
669312,0.359480404
663024,0.257249139
658299,0.223604426
670527,0.127298545
658403,0.171265824
708480,0.403561158
683163,0.322308402
656465,0.26253568
686000,0.390436931
662174,0.157409954
748647,0.341987604
658055,0.164917309
748920,0.257277254
765801,0.294365037
762643,0.332065203
657992,0.127898275
658270,0.193619755
685945,0.122245373
739280,0.326770269
674233,0.326564467
769170,0.342820737
662568,0.376077944
668200,0.164584197
663016,0.365346693
676421,0.318067635
665646,0.237117902
668116,0.230579256
761103,0.320776064
662915,0.258777062
661090,0.204289871
733900,0.225636543
723174,0.277315089
760464,0.19142709
761592,0.258476691
742057,0.207686367
759460,0.139567873
764881,0.310177685
656081,0.247539519
675378,0.395088535
738320,0.206050085
765224,0.312013192
657351,0.273779111
694935,0.268285743
721085,0.250582689
658028,0.345138543
659732,0.289317275
675401,0.295239421
726234,0.258050291
733551,0.30759053
761316,0.141691344
688991,0.187249032
665516,0.179354354
708463,0.430012335
741730,0.224737286
726409,0.390878317
719133,0.196110308
685223,0.344146919
719052,0.175967257
694120,0.182195807
755368,0.243251475
741717,0.221244224
731079,0.188532299
719048,0.368838628
654797,0.340958346
689189,0.318970619
720137,0.331833655
755456,0.268124725
726293,0.209762659
735185,0.376142574
755082,0.391196284
719369,0.321116251
696157,0.224020585
654131,0.231332717
656815,0.262064398
757029,0.214783921
673338,0.213137101
764929,0.229557777
743413,0.250719517
665039,0.336941923
742395,0.139292754
731100,0.240050037
719376,0.235237565
654491,0.265803658
719367,0.192207644
724758,0.259665042
672220,0.169681868
719111,0.362065981
740263,0.461983026
747778,0.401044561
665238,0.412645063
693374,0.254903896
673366,0.442409075
750783,0.343685985
708010,0.397622224
726274,0.236149136
686036,0.360459201
685614,0.12199617
730736,0.363378174
660279,0.423046631
744514,0.227502627
740218,0.223168111
671479,0.42656594
665166,0.112925668
680551,0.422131344
665032,0.107707081
744022,0.416212312
719757,0.413765572
749080,0.201951871
731697,0.238060945
672293,0.169969296
702068,0.411298892
730529,0.405693029
740573,0.252615551
755286,0.104549839
747249,0.316043871
735619,0.38823621
735572,0.346415826
702118,0.362584733
743749,0.172579005
713196,0.399029941
695693,0.33337061
720715,0.378043867
665047,0.14226682
660287,0.171591167
742295,0.198733981
662043,0.159620256
665028,0.412478218
740350,0.265276654
726266,0.164635026
656520,0.147516117
687532,0.309437786
672983,0.32364069
660218,0.148649212
672317,0.176314013
742862,0.300411755
740194,0.206424084
719261,0.278753844
755624,0.309733454
719258,0.201655675
742291,0.261523027
731111,0.326006008
748547,0.101247407
665224,0.298363548
735356,0.261303265
744932,0.26954888
719181,0.187128798
756186,0.380325122
735577,0.305746569
719247,0.386404567
660249,0.215309464
731114,0.360653255
689078,0.341336239
655531,0.379689227
655540,0.313584573
748454,0.420047506
709046,0.442973874
669264,0.350756063
719781,0.338239978
702271,0.254487401
654764,0.342365567
663158,0.157591529
707175,0.388696037
657596,0.082796795
669667,0.23315814
661823,0.380482204
661806,0.279422124
732908,0.220664487
665290,0.353875458
763465,0.262936597
665245,0.308301737
665183,0.354744183
763563,0.286956716
665195,0.129800178
724240,0.198717068
669674,0.256919513
700311,0.278595747
763736,0.200959666
672951,0.229706412
702822,0.185520737
745572,0.409152534
713383,0.207033621
733303,0.381173038
673223,0.115385585
745816,0.234677758
724978,0.417059507
735433,0.372809571
668800,0.206444939
751042,0.343529595
726358,0.428071662
689739,0.283073037
754254,0.162475609
713214,0.278125647
734877,0.403063558
674443,0.226044207
760989,0.144355396
688840,0.397427892
713738,0.412749653
673230,0.346139658
763187,0.354656617
671174,0.359656696
677099,0.344151168
731498,0.190351263
725543,0.343266502
692688,0.412517522
731681,0.066608123
754417,0.291088334
768625,0.382092874
690461,0.324187532
732198,0.409024248
751363,0.154829915
754168,0.251507434
753805,0.173204644
750703,0.250284693
760051,0.174874409
761542,0.397392204
684765,0.297116329
754377,0.364426602
666963,0.189583411
710450,0.267617771
686352,0.217958247
668757,0.233764344
709207,0.165918279
758471,0.195357146
741750,0.251949584
748789,0.387413727
715206,0.278860547
732122,0.337285964
747698,0.348518583
684554,0.232168405
656335,0.062982924
667455,0.087836675
753470,0.374027227
759073,0.32226581
709736,0.24492098
765702,0.316594095
657576,0.243050132
716103,0.32088201
706077,0.278060636
760206,0.125247357
706462,0.272699301
709521,0.353781157
706149,0.296817446
746636,0.319030105
710631,0.227042481
685386,0.419851062
742413,0.18506923
682109,0.257760047
683698,0.353286987
749335,0.254200703
681621,0.204245392
683374,0.222512106
677735,0.34673612
672766,0.178408993
672044,0.335449404
742234,0.171352696
769578,0.405108551
672367,0.111512375
665458,0.201368386
685292,0.428569466
666776,0.209891285
724616,0.215597532
749376,0.31295194
769312,0.19744952
681929,0.214293028
722221,0.299028962
763493,0.420275398
682640,0.386567669
764740,0.293731118
665625,0.346927496
769610,0.338643041
742677,0.321248329
672493,0.221865935
752650,0.208523185
665667,0.217199907
761540,0.242979555
667480,0.404334972
749386,0.347437922
672600,0.286507789
674062,0.370762022
702089,0.256860957
733602,0.182906552
733669,0.273352622
717222,0.351635225
702218,0.195201539
696298,0.333963731
751606,0.149478082
751199,0.268245582
709742,0.440493167
696550,0.131597179
696736,0.17095591
732696,0.306780516
728279,0.300461293
675798,0.108363864
747957,0.199334804
709468,0.271459769
734301,0.149913702
734175,0.144707686
733858,0.298039531
717951,0.288963999
697071,0.157192872
654861,0.3119832
716964,0.225523437
718886,0.154706105
732625,0.326723644
698246,0.208000069
717198,0.311397024
733798,0.196737137
747042,0.118181595
697188,0.139536349
738224,0.167066876
733735,0.494107329
747033,0.209926971
698088,0.346992094
747056,0.391038322
703547,0.260291643
747134,0.134224627
750271,0.116659982
655291,0.307375632
733327,0.298052453
747064,0.349564338
710847,0.167350967
746682,0.21388921
709847,0.255685796
675551,0.22949064
733282,0.14745236
669088,0.157147698
668956,0.320972878
724037,0.192889473
672794,0.187075144
742638,0.304257647
728065,0.305891118
664283,0.272543387
723634,0.287188726
714770,0.233679025
724016,0.344722908
740678,0.191942179
745664,0.198726449
723989,0.408423412
740783,0.094918184
724018,0.369429046
741927,0.202835412
740485,0.308683902
673162,0.39109811
760295,0.193524377
740659,0.436244519
752746,0.338638455
717384,0.389833903
762452,0.35387795
717201,0.391692003
732145,0.301869298
756011,0.216749974
740789,0.448017908
754816,0.343537155
759492,0.297686018
724614,0.244196557
671324,0.105003747
664084,0.343945023
741979,0.344697424
724102,0.172358728
737827,0.178373978
721970,0.173257291
752191,0.5011789
762298,0.295088301
714974,0.304035888
718763,0.432425371
736776,0.22612589
672900,0.244618047
735913,0.150388434
739402,0.335207683
750696,0.347191108
730514,0.227207533
662992,0.336496906
663740,0.194248298
719352,0.170754992
727744,0.283448243
759598,0.365201995
711847,0.223293254
720133,0.203318708
769104,0.284997008
764582,0.336968089
697393,0.292220834
677121,0.305836282
697996,0.355843975
759477,0.22056077
760279,0.220558852
753149,0.212376884
716937,0.345571416
769449,0.272290663
739172,0.290687152
730753,0.299436461
743859,0.372444341
760603,0.256352233
748317,0.448626788
741413,0.172013895
723227,0.316624273
758792,0.394081838
716529,0.230630013
759957,0.353276535
718159,0.435289209
762469,0.317361749
711993,0.35512462
741366,0.519920131
697547,0.335553789
669578,0.261180688
752554,0.350388859
746848,0.321448991
762621,0.359454221
663404,0.323105189
759630,0.234555744
744196,0.348195702
677214,0.200292859
759788,0.232748755
728216,0.171141741
695223,0.291109847
765619,0.192012105
745707,0.182714006
767131,0.193319306
744806,0.161139748
768885,0.190552988
746748,0.149485905
698385,0.190919816
761146,0.167218794
730896,0.095826708
727955,0.200122035
724681,0.260936423
744015,0.193769917
723232,0.245280617
735323,0.311918902
721346,0.212342248
729855,0.32943193
710652,0.207577453
716157,0.376459964
747585,0.311262199
753056,0.374921014
669389,0.355502939
727344,0.248964362
714569,0.335040562
742647,0.202424354
655855,0.18872306
708217,0.39520967
716220,0.270085054
755603,0.322166993
727755,0.234332711
674447,0.285760983
683341,0.215501374
754696,0.201021311
663907,0.316876361
719384,0.29363433
721230,0.315923261
699824,0.282892428
761059,0.246853407
741968,0.21781969
705073,0.221957734
716184,0.405799942
669594,0.353435451
671597,0.272789875
699587,0.368905619
718537,0.302474805
761106,0.335276007
670451,0.308104464
669346,0.196194342
670396,0.333333235
720926,0.196477103
753275,0.343771413
718395,0.323082699
669216,0.336600022
709691,0.378353244
670409,0.316383587
715826,0.146732425
754723,0.227455679
699519,0.235877457
670363,0.201831058
752984,0.381255251
755818,0.38004633
699651,0.139243613
671596,0.280585269
738990,0.149176919
663933,0.373970474
670425,0.358071673
700749,0.367306413
757721,0.380986171
731972,0.302461327
761113,0.351485663
754784,0.43386244
699898,0.258325366
747770,0.351352752
702081,0.334651041
656152,0.333534466
706126,0.35591454
663859,0.361054262
670377,0.165177211
719411,0.341361353
684454,0.31786459
732817,0.259015347
699504,0.319136124
699141,0.339617754
684696,0.128877233
752748,0.066642028
712145,0.197260608
735307,0.244112574
765081,0.314899143
732536,0.284770632
752103,0.070197744
748916,0.29875825
765025,0.197260608
729104,0.283035792
698683,0.34373227
674535,0.186622831
729148,0.192690892
765177,0.140099166
674186,0.336547121
728574,0.07763903
732139,0.237012899
699413,0.464028551
720671,0.194235431
704233,0.16675374
766680,0.137703311
760053,0.232362385
718828,0.236408644
663770,0.326986793
758162,0.345548291
754182,0.299955151
752742,0.212184362
703444,0.234380115
691716,0.238901082
755090,0.398431032
769250,0.249407089
738644,0.218943351
684657,0.141445595
685166,0.426668917
685167,0.41035819
718257,0.163535517
739011,0.269509979
758113,0.230849432
758178,0.436191407
762428,0.27978178
762527,0.224281325
753913,0.231499788
680347,0.183562002
666283,0.242106914
669816,0.168956021
711734,0.214463889
705172,0.353590381
691754,0.283483219
701757,0.318530518
692365,0.141652566
735022,0.263271795
692433,0.13849583
730103,0.291052374
741752,0.165097989
724391,0.267082405
692649,0.100342097
694869,0.348010969
668256,0.329573954
724488,0.413789316
694607,0.370710407
726238,0.294184936
691455,0.358377933
744130,0.202844553
726672,0.11877435
692578,0.370042982
692583,0.410375085
692659,0.36744728
746226,0.343042995
726714,0.248450903
692658,0.235616177
709757,0.409643025
730075,0.254541203
724584,0.287075162
762494,0.269864416
695078,0.133728245
690695,0.261195865
725553,0.260275433
673798,0.396743681
741180,0.376798385
730159,0.209923193
738483,0.247036018
677606,0.257626134
737030,0.401730632
689651,0.392277648
757561,0.221830393
716294,0.234478827
682224,0.35713953
680528,0.219998593
722592,0.387526136
697178,0.344304969
681773,0.175426316
751498,0.391021238
723428,0.226130126
710656,0.188012759
710936,0.326136654
680030,0.378429112
719576,0.148475165
754730,0.359685381
682127,0.233893429
682943,0.252078427
720005,0.253798549
718532,0.39041659
723459,0.369229096
752347,0.469720783
720430,0.398654834
747148,0.192811016
721413,0.322781485
734099,0.398658238
761018,0.400210422
682993,0.289192052
709059,0.338764093
715828,0.224342673
711295,0.401466135
696840,0.33696762
696892,0.158693709
677178,0.22674356
708451,0.238124365
688783,0.336559294
751056,0.388564493
715935,0.177997022
761140,0.337579669
716043,0.265196639
692586,0.233650539
728556,0.304603111
720246,0.288631035
705052,0.303036233
711094,0.286785237
706867,0.23647774
708335,0.287144032
685331,0.180823175
748777,0.258746
723701,0.275867902
700885,0.250699526
697315,0.214335208
694343,0.279880081
706492,0.399918529
768113,0.176352094
682180,0.157401708
694095,0.343482679
727522,0.367750638
728230,0.246673414
728736,0.411099637
765851,0.21888012
682921,0.270691986
677287,0.179984587
688856,0.384574583
721935,0.401466135
739769,0.267442569
711104,0.46315727
691653,0.267570898
738340,0.264787878
715838,0.334351547
752322,0.49662878
682066,0.24386492
697699,0.250741238
677211,0.142199592
746153,0.336321927
757563,0.374595603
700696,0.377491926
695229,0.230871986
688245,0.138287586
728118,0.153749078
687570,0.421916261
714917,0.162988194
707239,0.428760593
738572,0.309401875
729583,0.16460005
711185,0.212017975
695957,0.268541707
735856,0.218435117
739932,0.414400093
703834,0.304905989
766141,0.223892359
687731,0.313178075
687441,0.253054335
697209,0.420909096
753410,0.399381772
690761,0.191079339
735917,0.305336824
702792,0.319146569
714304,0.344054374
734794,0.29802266
703223,0.17801419
696915,0.136968019
735595,0.195189246
697742,0.313396521
758116,0.230370308
689932,0.472205902
688493,0.17804685
686805,0.466925703
711345,0.124453655
711276,0.174536769
714641,0.114125402
724950,0.311118961
736614,0.282447842
723941,0.270676855
736734,0.252805953
714863,0.297142178
735434,0.446878286
736519,0.241503181
688429,0.351031459
729388,0.113822547
688719,0.440238233
713728,0.213034975
718139,0.141486555
716257,0.20441724
752531,0.118247516
712081,0.142869259
695178,0.244055787
714607,0.292687926
713742,0.318786397
714885,0.256390727
765686,0.245306198
700290,0.310067059
752581,0.452034624
735300,0.2969166
717476,0.332639785
725245,0.252805953
707231,0.206109309
697294,0.245593026
691564,0.127613578
718324,0.20153713
700303,0.174280472
728503,0.303756645
755797,0.216384649
713828,0.30825336
691645,0.419290249
728159,0.320332375
706912,0.319914515
713030,0.355037097
715454,0.187455383
718124,0.374463911
723711,0.186578699
742667,0.235965391
685523,0.329416286
759513,0.327347508
672047,0.224286324
675066,0.262857182
680108,0.262345908
728476,0.506006637
675613,0.215923853
723630,0.258014517
677615,0.154806775
670656,0.072997081
667297,0.332729112
706992,0.237016053
666296,0.192238057
737699,0.359174683
747391,0.252054116
670293,0.208724904
673564,0.27300933
714657,0.195488105
688768,0.170832288
667652,0.222367173
759188,0.237040888
673056,0.182615079
703639,0.237141601
703871,0.088499663
672229,0.230073445
714587,0.200470113
671182,0.204409347
706044,0.294486652
675731,0.242465898
676497,0.282534913
761808,0.310464327
717993,0.235198095
667147,0.230139406
708114,0.328600011
696806,0.192731936
695003,0.171576117
733539,0.169603165
734210,0.353987543
662385,0.256148169
726909,0.246489089
676448,0.137164461
658436,0.175141725
697797,0.21199446
745993,0.180321093
742105,0.240717254
721865,0.22530969
754603,0.193676037
668345,0.232509393
694704,0.197408963
663185,0.318926216
657421,0.242145488
717663,0.147939281
679809,0.189079383
699185,0.16303345
737448,0.241491058
750390,0.247600957
686325,0.177772289
660394,0.252286473
677295,0.119622113
686273,0.218489906
732079,0.230139406
757238,0.216624175
728395,0.179200865
701886,0.129864665
734182,0.248701268
750363,0.197388446
748516,0.240979736
734649,0.217813903
658596,0.297801097
660183,0.278102972
673975,0.28752074
679129,0.207317553
701848,0.229474178
729058,0.223413521
703155,0.246308751
750930,0.418421837
702881,0.338834589
677073,0.188795907
703190,0.135124491
700352,0.213187272
698921,0.18917789
739520,0.193007081
755088,0.399259097
699313,0.14369976
700115,0.244627575
698917,0.154279358
682954,0.338264761
760099,0.377576337
755979,0.360659126
722521,0.270802296
703333,0.119197475
716470,0.168801905
670829,0.228088061
685010,0.273286748
699025,0.116388884
675669,0.202312484
698705,0.196990785
673926,0.186099717
700124,0.365673897
663037,0.377802455
705700,0.385299307
756498,0.465746529
718331,0.470331718
734641,0.369286947
739002,0.471623127
724282,0.467418454
689322,0.39117088
658292,0.424509976
738656,0.492439098
674254,0.560735165
738347,0.553384717
674342,0.417059176
723312,0.476382786
728135,0.468504369
655032,0.327047779
743398,0.422524931
759783,0.55360392
761008,0.513116157
661169,0.462661714
675257,0.511010992
759501,0.543973128
764950,0.528619761
765273,0.594193471
755881,0.600173148
711541,0.359126045
709980,0.462512855
733553,0.384649904
751945,0.364180448
681966,0.536489252
662652,0.434347762
659497,0.411915936
752616,0.392782384
661439,0.420823696
767316,0.458608898
660756,0.282850462
742827,0.474199995
750728,0.390872093
702609,0.599287155
747074,0.413321909
716194,0.485390327
750951,0.334279477
746832,0.487989484
703525,0.55887394
683185,0.347276936
662900,0.319428713
698318,0.486824527
676561,0.362640708
676826,0.525142565
715958,0.431026634
690095,0.257748434
747572,0.451400829
723188,0.29626207
757093,0.366041155
727606,0.569827199
688628,0.412327373
703543,0.516814436
722680,0.382001213
709131,0.389895014
674821,0.181126508
709487,0.34793792
686985,0.291952396
674813,0.316216263
764244,0.357431626
737417,0.313306006
754458,0.326020091
721290,0.231043254
710472,0.268581916
676088,0.432198067
694298,0.35366725
743048,0.290744878
679509,0.362900686
666775,0.29875228
747341,0.300560161
660782,0.45104899
665825,0.438747975
682219,0.212748772
674856,0.164739019
665855,0.342404403
667068,0.183215792
667065,0.193023034
759795,0.422898849
722555,0.223192555
737432,0.180508229
722878,0.334013995
698780,0.592021303
761825,0.404124935
718057,0.328578786
654390,0.365105018
698010,0.395436982
737471,0.266712882
766573,0.269469606
730844,0.435414667
736991,0.314863002
675045,0.350822856
667380,0.287706302
732263,0.283105297
743085,0.323980721
734495,0.178881663
747635,0.232149143
750835,0.197619406
751993,0.211949945
767653,0.254440414
761599,0.388282538
706168,0.474515346
663186,0.304882668
747081,0.551892503
660673,0.420880349
660741,0.230601893
715379,0.254742928
746149,0.354541327
709811,0.243619138
750704,0.373642224
747481,0.388454814
663574,0.243948552
716399,0.269572367
661160,0.272968129
698723,0.555317729
756036,0.383772055
663265,0.373447677
681203,0.393202009
763114,0.134096344
699481,0.420204301
683330,0.573448583
655989,0.513701371
662595,0.520123548
683239,0.508240875
668246,0.536260674
738847,0.37945309
691230,0.324125193
735353,0.467564577
767409,0.576255641
661612,0.391276196
736521,0.516710058
664378,0.501577718
692661,0.460596968
690035,0.375218258
723548,0.332383193
730605,0.346438362
719051,0.559434371
659976,0.411461375
755740,0.575871573
679790,0.564377424
663566,0.464113574
726850,0.389398435
763562,0.519524645
733873,0.378984663
761999,0.281824918
763565,0.289318026
690284,0.485630529
711807,0.407075782
753079,0.423847069
733659,0.51179846
692663,0.557391371
739754,0.497687294
730940,0.37403457
664388,0.380888422
740233,0.381471326
663042,0.558148
740164,0.377688381
662513,0.38413247
761827,0.523718867
655921,0.498845551
667595,0.556375182
767391,0.501337194
723440,0.390171088
691155,0.297749062
676899,0.540111018
691060,0.282155303
730490,0.505622632
761848,0.568022713
743988,0.402841
748534,0.53459794
676783,0.5653484
705891,0.426274007
713906,0.486211796
743167,0.498982458
726768,0.508346306
706016,0.361149659
753745,0.533389936
662588,0.565514001
657409,0.375633485
728741,0.481349881
668373,0.517196397
683100,0.463442525
710733,0.444194083
735464,0.505897825
664237,0.541322439
748525,0.485424063
763579,0.601293263
756060,0.496816805
726421,0.495872765
684607,0.442458227
701696,0.567408562
757031,0.555684289
692628,0.413246302
752962,0.327245336
692621,0.52733784
663085,0.379468746
705572,0.321722796
733800,0.350282572
735613,0.441715212
656158,0.274797054
705309,0.353120053
713904,0.152996631
662548,0.424159128
672127,0.179117119
700539,0.383550849
707089,0.267491527
662514,0.208004508
655940,0.415490217
713751,0.342175005
655778,0.271327278
655871,0.423917738
710055,0.475143959
697239,0.339509597
710314,0.413832604
674396,0.208144675
677359,0.289775556
674382,0.28065591
662475,0.321022239
672180,0.127282595
664341,0.24387521
675956,0.398032316
739006,0.458653041
738569,0.436896383
699933,0.277289227
682895,0.521410439
672677,0.279266654
658325,0.413334279
655638,0.518490511
664302,0.253132554
711928,0.282787267
687231,0.184343638
676750,0.178980581
746249,0.240696955
685139,0.286557985
667298,0.271998154
705322,0.413660773
710151,0.269327782
668718,0.286143689
764381,0.434290318
686713,0.19977469
654840,0.475993539
693063,0.455522705
738017,0.454490981
748501,0.266622029
692697,0.305953983
669116,0.33921364
672330,0.360788074
731962,0.283566157
688230,0.399651903
693701,0.415633143
764542,0.353867339
685454,0.189226892
703394,0.365209108
673883,0.564773623
703651,0.549029402
757348,0.522223946
703056,0.315236592
731511,0.336242624
753867,0.274153881
694130,0.315599006
674246,0.398658212
703676,0.373334208
731943,0.20063593
672146,0.419514238
708261,0.212367091
704407,0.531445121
702073,0.423086114
687511,0.47767877
702275,0.509027953
730819,0.384797875
728016,0.473838821
739594,0.303861515
759588,0.173458513
672201,0.33931727
755584,0.435360504
668960,0.537753058
703355,0.288629974
716823,0.440631719
658994,0.314394471
706019,0.456098456
761810,0.514819573
737367,0.456339051
664697,0.387129198
726473,0.367462781
743215,0.440825044
729755,0.405535338
694333,0.318501507
724392,0.233028305
746047,0.536968752
665450,0.441777427
687358,0.262106267
659050,0.21594247
735927,0.459068488
682339,0.344111023
739548,0.485468499
723187,0.357046697
699432,0.373483385
710625,0.151638769
700880,0.282581034
666066,0.283584518
656099,0.499638763
678922,0.559281434
764968,0.258514208
696402,0.488722662
660789,0.237214266
742887,0.471991468
665474,0.167649532
753628,0.502381253
723200,0.522953288
767963,0.339474524
748651,0.499776769
679296,0.350709894
704893,0.234123087
678801,0.515056209
761071,0.450767761
742937,0.258170646
694317,0.229418585
687348,0.518748994
665490,0.419411716
667057,0.450886358
700739,0.468181416
667798,0.135157595
721707,0.295423595
709941,0.541323508
694319,0.220485268
722562,0.319832084
767375,0.332331042
710123,0.510507007
748245,0.22361846
761800,0.311074304
706425,0.591871196
721629,0.540801944
685177,0.529025834
729777,0.282443141
764827,0.562307792
742844,0.43792807
742714,0.502582047
658693,0.370071669
710441,0.489030565
659399,0.564397344
721786,0.20732685
665259,0.327587819
745996,0.443656275
679097,0.513558733
745977,0.376065543
743959,0.452865692
678796,0.585550534
724311,0.494638792
743364,0.529598848
678749,0.526187356
665770,0.523096362
686859,0.309669384
659172,0.515646037
689419,0.524920002
765015,0.41678361
733921,0.518747851
699634,0.518605687
659434,0.47978647
667594,0.506486432
710433,0.535264675
761491,0.317175435
766373,0.456967897
706504,0.401991441
738783,0.311388778
704302,0.348530837
686925,0.366533353
721777,0.510188535
739003,0.406324799
681622,0.496850202
749809,0.3243572
699732,0.479946163
760856,0.338276237
710498,0.482037218
742789,0.506260739
687601,0.483282472
707788,0.385544048
670806,0.17439031
709809,0.354246384
710174,0.551233083
720925,0.472949003
658580,0.285275409
677538,0.315497061
760948,0.495668836
738971,0.480182636
761855,0.524119382
698399,0.159550377
658043,0.354843681
700092,0.476896418
751829,0.424947949
717499,0.362940665
673535,0.489235649
655626,0.482269928
694441,0.310737304
761957,0.322571301
685697,0.428911648
666618,0.463956843
657717,0.503959214
658312,0.40071818
655132,0.251827832
706325,0.463230342
693411,0.493946454
700243,0.327638072
671063,0.546884299
674263,0.505065629
749332,0.524056071
743275,0.427354712
681805,0.254889395
729064,0.523130568
744350,0.507634472
745946,0.239706824
728452,0.362853503
759197,0.30927588
734065,0.185677187
658228,0.455291015
697607,0.471521733
756569,0.563236878
672697,0.297130243
708782,0.355657405
736703,0.453021633
673822,0.507442595
681230,0.318794438
705498,0.440309452
721195,0.346731846
678637,0.45676926
665774,0.464685926
681461,0.479575034
691796,0.314401548
666043,0.49736576
681717,0.264940614
742826,0.301373869
760864,0.428395066
674301,0.468626945
757380,0.50048
730072,0.246080667
748907,0.24432547
693498,0.380385735
720797,0.161197795
691874,0.436219277
678750,0.181914996
685330,0.34326685
678475,0.318850451
742716,0.227349057
689686,0.333974238
678666,0.210021426
719029,0.120933419
679291,0.361192355
678479,0.356792224
687830,0.191779374
722288,0.264516714
680606,0.065567364
678419,0.368675603
751984,0.3563958
745109,0.259682443
689007,0.423293563
678560,0.184909724
742912,0.232591696
734854,0.193679593
719977,0.187456431
725604,0.298272018
748771,0.401547679
680278,0.203581022
763640,0.435171358
730883,0.423729811
669791,0.452976538
732985,0.377935306
689317,0.344378217
693746,0.248372095
700065,0.17067047
726024,0.359044467
753345,0.343470528
700531,0.338992999
719195,0.18090377
678458,0.376121974
743590,0.410082638
678586,0.216599001
678439,0.093160056
711272,0.375292967
764275,0.192670042
701672,0.290920396
763221,0.370659342
761748,0.314489915
709817,0.360227607
