"predict","no","yes"
"no",0.8524801770912229,0.1475198229087771
"no",0.9111687768653493,0.08883122313465078
"no",0.8342721593916336,0.16572784060836648
"no",0.8012638097717925,0.19873619022820754
"yes",0.7441008219317947,0.2558991780682053
"no",0.8858582199222865,0.1141417800777135
"no",0.8830424710163289,0.11695752898367104
"yes",0.42319463913096966,0.5768053608690303
"no",0.8464371494958391,0.15356285050416088
"no",0.904558102066377,0.09544189793362304
"no",0.7520497580979737,0.24795024190202636
"yes",0.35294066340756136,0.6470593365924386
"no",0.9036988311055553,0.09630116889444477
"no",0.8840163751753588,0.1159836248246412
"no",0.8013850232882563,0.1986149767117437
"yes",0.7160432570621356,0.2839567429378645
"no",0.7590232143993045,0.2409767856006955
"no",0.8530629004242982,0.14693709957570178
"no",0.8789191547000627,0.12108084529993733
"no",0.783422468370776,0.216577531629224
"no",0.8068430787468339,0.19315692125316614
"yes",0.4521292729660612,0.5478707270339388
"yes",0.32150415801435894,0.6784958419856411
"no",0.9127429176836316,0.08725708231636839
"no",0.8067371372074639,0.19326286279253618
"no",0.8357736777330405,0.1642263222669596
"no",0.7821752467507294,0.21782475324927064
"no",0.9092786956347847,0.0907213043652153
"yes",0.47225923418771043,0.5277407658122896
"no",0.7912839029952031,0.20871609700479685
"yes",0.45285002000088215,0.5471499799991179
"no",0.7814917473457461,0.21850825265425386
"no",0.8761569412788375,0.12384305872116248
"yes",0.41738318098270877,0.5826168190172912
"no",0.9084055549684371,0.09159444503156292
"no",0.8155510296636331,0.18444897033636687
"yes",0.49376282860176357,0.5062371713982364
"no",0.8995781198943382,0.10042188010566172
"no",0.8389854678009667,0.16101453219903322
"no",0.8588728614382611,0.1411271385617389
"no",0.7617031280840373,0.23829687191596274
"no",0.8067753000998047,0.19322469990019533
"no",0.8693823970459248,0.13061760295407523
"no",0.8649058188541099,0.13509418114589017
"no",0.8142050191534831,0.1857949808465169
"no",0.9141144345972502,0.08588556540274984
"no",0.8216391514089518,0.1783608485910482
"no",0.8570199837920539,0.14298001620794612
"yes",0.7238113489555773,0.2761886510444227
"yes",0.4393479979699103,0.5606520020300897
"no",0.8606718884477244,0.13932811155227567
"no",0.8186245691729117,0.18137543082708826
"no",0.9079239756877013,0.0920760243122987
"no",0.8721040791707451,0.1278959208292549
"no",0.8454999741977056,0.15450002580229438
"no",0.8946968766067238,0.10530312339327615
"yes",0.6746373937022259,0.3253626062977741
"no",0.790870494024466,0.20912950597553398
"yes",0.5898980142774308,0.4101019857225691
"no",0.8328321642637017,0.16716783573629831
"no",0.9102147234805673,0.08978527651943272
"no",0.8868358561443489,0.11316414385565106
"no",0.8902037036388877,0.10979629636111228
"yes",0.49832892067267764,0.5016710793273224
"yes",0.37453715742880267,0.6254628425711973
"yes",0.4099162696742319,0.5900837303257681
"yes",0.5795116521464392,0.42048834785356076
"yes",0.33892569887962276,0.6610743011203772
"no",0.9134030321384913,0.08659696786150874
"yes",0.7002620836977902,0.29973791630220986
"no",0.8957040773774587,0.10429592262254128
"yes",0.5985992724685807,0.40140072753141937
"yes",0.5919200870104062,0.4080799129895938
"no",0.835185442898339,0.16481455710166104
"no",0.8893931398579755,0.11060686014202442
"no",0.7957887048866886,0.2042112951133114
"no",0.8289792640564235,0.17102073594357653
"no",0.7925843941397308,0.20741560586026916
"no",0.8859383327233363,0.11406166727666367
"yes",0.6630704755210217,0.3369295244789783
"no",0.8510709364858315,0.14892906351416849
"no",0.8987067682192662,0.10129323178073375
"no",0.8223066750862548,0.1776933249137452
"yes",0.43824165941229676,0.5617583405877032
"no",0.8240424782246398,0.17595752177536017
"yes",0.5757699100746776,0.4242300899253224
"no",0.8976617024817911,0.10233829751820893
"no",0.8427361362097401,0.15726386379025992
"no",0.8678828941345443,0.13211710586545564
"no",0.8474447185067585,0.1525552814932415
"yes",0.5305495925929539,0.46945040740704613
"no",0.8577883960895833,0.1422116039104167
"no",0.7941130914203929,0.20588690857960706
"yes",0.41180267108641055,0.5881973289135894
"no",0.894083552749976,0.10591644725002404
"no",0.7999236848486504,0.2000763151513496
"no",0.842849667744391,0.15715033225560907
"no",0.7884558087382151,0.2115441912617849
"no",0.8624481363378727,0.13755186366212738
"no",0.7849644390318855,0.21503556096811444
"no",0.8322818317354128,0.16771816826458713
"no",0.8604316243749345,0.13956837562506552
"no",0.8149733811132807,0.1850266188867193
"no",0.8842467458373449,0.11575325416265508
"no",0.8525729904780022,0.14742700952199778
"no",0.7778817248770307,0.22211827512296936
"yes",0.6840311021282369,0.3159688978717631
"no",0.8444725908123265,0.15552740918767352
"no",0.8422051408814869,0.15779485911851313
"no",0.7869753201101699,0.2130246798898301
"no",0.894904938719631,0.10509506128036902
"no",0.8941649055651343,0.10583509443486576
"yes",0.6560814775546274,0.3439185224453726
"yes",0.7265786773041649,0.273421322695835
"no",0.8707945683641848,0.1292054316358152
"no",0.873618263746183,0.12638173625381696
"no",0.8880486090974679,0.11195139090253216
"yes",0.7075605469255153,0.29243945307448477
"yes",0.4092925818908856,0.5907074181091144
"no",0.8307939326341469,0.1692060673658531
"no",0.8884553546091025,0.11154464539089749
"no",0.7916389236658523,0.2083610763341477
"no",0.7560518123626313,0.24394818763736872
"no",0.7830730228800161,0.2169269771199839
"yes",0.4305913594294579,0.5694086405705421
"no",0.8755171417491414,0.12448285825085856
"yes",0.4209357190431545,0.5790642809568455
"no",0.8370984669750411,0.16290153302495888
"no",0.8382425321491593,0.16175746785084072
"no",0.8531349284080869,0.14686507159191303
"no",0.9109052031231797,0.08909479687682037
"no",0.8391753202037228,0.1608246797962772
"yes",0.7402727950308639,0.25972720496913615
"yes",0.4052479687260202,0.5947520312739798
"no",0.8386958970854969,0.16130410291450314
"no",0.8143372927991305,0.1856627072008695
"yes",0.6781728837995096,0.3218271162004904
"yes",0.7044006750990777,0.2955993249009223
"no",0.8370355100990006,0.16296448990099946
"no",0.8549823022469705,0.14501769775302956
"yes",0.4140012892333744,0.5859987107666256
"yes",0.6280826387533098,0.37191736124669017
"no",0.8565278453529657,0.1434721546470344
"no",0.8742285188358009,0.1257714811641991
"no",0.8820255781636238,0.1179744218363762
"yes",0.7449085337961037,0.25509146620389633
"no",0.7675653973071865,0.23243460269281344
"no",0.8112345219397197,0.18876547806028032
"no",0.8324427236822002,0.16755727631779982
"yes",0.7266237113661208,0.2733762886338792
"no",0.8771096394815542,0.12289036051844583
"yes",0.7255897814764609,0.27441021852353914
"yes",0.6347030283870829,0.365296971612917
"no",0.8393012020713541,0.16069879792864597
"no",0.8397801698944086,0.1602198301055914
"no",0.8629505000743393,0.13704949992566076
"no",0.7867012138728029,0.21329878612719705
"no",0.8194081893076599,0.18059181069234012
"no",0.8747890424954661,0.12521095750453387
"no",0.8450641097966443,0.1549358902033558
"yes",0.7422934044441063,0.2577065955558937
"no",0.8849901974950591,0.11500980250494089
"no",0.8393096174512585,0.16069038254874146
"no",0.8171658056657707,0.18283419433422937
"no",0.832647621057616,0.167352378942384
"no",0.8243666513413719,0.17563334865862815
"no",0.9146207295717489,0.08537927042825111
"yes",0.557200652039982,0.44279934796001796
"no",0.8487937301786288,0.15120626982137114
"yes",0.4747492294644621,0.5252507705355379
"yes",0.6992546365354995,0.30074536346450054
"no",0.7759788878564673,0.22402111214353276
"no",0.7538881938457568,0.24611180615424322
"no",0.8348476885300244,0.1651523114699755
"no",0.8654060642519161,0.13459393574808381
"yes",0.5831460281394039,0.4168539718605961
"no",0.8550037309138174,0.14499626908618263
"yes",0.7400505780376503,0.25994942196234977
"no",0.855168513120597,0.14483148687940298
"no",0.8711828489018516,0.12881715109814845
"yes",0.6170708426481257,0.3829291573518743
"yes",0.7404386659483297,0.2595613340516703
"no",0.865080462670563,0.13491953732943696
"no",0.8561543157855984,0.14384568421440153
"no",0.8443479457701363,0.1556520542298637
"no",0.8197071963981588,0.18029280360184116
"no",0.7882128259519583,0.21178717404804168
"no",0.7678280602130451,0.2321719397869549
"no",0.8951584614599062,0.10484153854009377
"no",0.9101777718945776,0.08982222810542244
"no",0.8352369908231615,0.16476300917683853
"no",0.8302837840162736,0.1697162159837264
"no",0.8346380707467824,0.16536192925321755
"no",0.843293932756832,0.15670606724316802
"no",0.8275512914647437,0.1724487085352563
"no",0.8001765854801199,0.19982341451988012
"no",0.8333197378914216,0.16668026210857842
"no",0.8403271699835458,0.1596728300164542
"yes",0.3655350895640017,0.6344649104359983
"yes",0.6714332301597822,0.3285667698402178
"no",0.7820133438619534,0.2179866561380466
"yes",0.7457224997318312,0.25427750026816875
"no",0.841103008911156,0.1588969910888441
"no",0.8415114238010089,0.15848857619899112
"no",0.7705802705340195,0.2294197294659805
"no",0.7923462368593353,0.20765376314066472
"no",0.8296843571228814,0.1703156428771187
"no",0.8360362938176993,0.1639637061823007
"no",0.867673100758451,0.13232689924154892
"no",0.8643085029744898,0.13569149702551023
"no",0.8188030275438248,0.18119697245617514
"no",0.8479196779052649,0.1520803220947351
"no",0.8846025580676663,0.11539744193233367
"no",0.8677452966087659,0.13225470339123416
"no",0.8759804307045657,0.12401956929543431
"no",0.8076771342225562,0.19232286577744384
"no",0.8722685445272986,0.1277314554727014
"yes",0.6954551450384376,0.3045448549615624
"no",0.8536848440805931,0.1463151559194069
"no",0.8892400111910685,0.11075998880893141
"yes",0.44129144801633213,0.5587085519836679
"no",0.8992539141332406,0.10074608586675936
"no",0.7775425619172398,0.2224574380827602
"yes",0.7392693359374439,0.2607306640625561
"no",0.7995687005403878,0.2004312994596122
"no",0.8601784582569986,0.13982154174300146
"yes",0.43609517553096566,0.5639048244690343
"no",0.7784692442358863,0.22153075576411374
"no",0.846621490029462,0.1533785099705381
"yes",0.4572637230411083,0.5427362769588917
"no",0.8601544248367525,0.13984557516324747
"no",0.8200085562075912,0.1799914437924088
"no",0.8368104678180093,0.16318953218199075
"no",0.8550574676527032,0.14494253234729682
"no",0.8363675781583682,0.1636324218416318
"no",0.775247822983244,0.22475217701675596
"no",0.8675461571168166,0.13245384288318338
"no",0.8137880436108584,0.1862119563891415
"no",0.9032841017010332,0.09671589829896676
"yes",0.688068527299414,0.311931472700586
"no",0.7884698922047023,0.21153010779529766
"no",0.8363469674606058,0.16365303253939426
"no",0.8743418020856528,0.12565819791434718
"no",0.7633003715823543,0.23669962841764575
"no",0.9045259561299802,0.09547404387001976
"no",0.8693642549881104,0.13063574501188963
"yes",0.4389719689020882,0.5610280310979118
"no",0.81834181474761,0.18165818525238994
"no",0.8533251724098267,0.14667482759017328
"yes",0.3703954362846663,0.6296045637153337
"no",0.8717654230919046,0.1282345769080954
"no",0.8315377246562138,0.1684622753437862
"yes",0.7089668715636657,0.2910331284363344
"no",0.8423465237094441,0.15765347629055598
"no",0.8866223279291237,0.11337767207087639
"no",0.8167862070064993,0.1832137929935007
"no",0.8503878991927143,0.14961210080728574
"yes",0.4684675045791886,0.5315324954208114
"no",0.8532026074577428,0.1467973925422572
"no",0.834002020475014,0.165997979524986
"no",0.8671494301756013,0.1328505698243987
"yes",0.7448173065754515,0.25518269342454847
"no",0.8131222188945723,0.18687778110542777
"no",0.7674622344213703,0.23253776557862973
"no",0.9007926913272725,0.09920730867272753
"no",0.8937553899685222,0.10624461003147775
"yes",0.6819521177294309,0.3180478822705691
"no",0.8973396065786077,0.1026603934213923
"no",0.8685187503416165,0.13148124965838343
"no",0.8510749514093632,0.14892504859063677
"no",0.8763661291147249,0.12363387088527514
"no",0.9037012358935864,0.0962987641064136
"yes",0.7378339682128581,0.2621660317871419
"yes",0.7228354678074358,0.27716453219256426
"yes",0.5864202013433473,0.41357979865665273
"no",0.8976632047062534,0.10233679529374658
"no",0.8575455910816049,0.14245440891839514
"no",0.9075334619287209,0.09246653807127911
"no",0.8481612568344398,0.1518387431655602
"yes",0.6186864500148939,0.3813135499851061
"yes",0.41730548409758705,0.582694515902413
"no",0.7789775707490401,0.22102242925095988
"no",0.8312671667431675,0.16873283325683255
"no",0.9056764889956055,0.09432351100439446
"no",0.8703198992978425,0.1296801007021575
"no",0.9173646401810354,0.0826353598189646
"no",0.8264949227797133,0.17350507722028677
"no",0.8066936755907747,0.19330632440922532
"yes",0.4056723010678741,0.5943276989321259
"yes",0.5765447795594536,0.42345522044054634
"no",0.8992093966385397,0.1007906033614603
"yes",0.6250104675958733,0.3749895324041267
"no",0.8068886271289657,0.19311137287103436
"no",0.825944104823557,0.17405589517644307
"no",0.8587687783796522,0.14123122162034785
"yes",0.6024749399171101,0.39752506008288996
"no",0.8525908699670723,0.14740913003292763
"yes",0.5327527292681302,0.46724727073186983
"no",0.7960406477100658,0.2039593522899342
"no",0.8343893758120189,0.16561062418798114
"yes",0.6744194431657705,0.3255805568342295
"no",0.8437891106870492,0.15621088931295085
"no",0.7887594968804118,0.21124050311958817
"yes",0.504418687016896,0.49558131298310404
"no",0.8937173336071652,0.1062826663928348
"no",0.8019316670034831,0.198068332996517
"yes",0.7319951146716854,0.26800488532831457
"no",0.8272925102076215,0.17270748979237846
"no",0.8055179157315424,0.19448208426845762
"no",0.8796753670806037,0.12032463291939634
"no",0.8635850301152365,0.13641496988476354
"no",0.9002138697364962,0.09978613026350384
"no",0.8076097483794491,0.19239025162055093
"yes",0.49571137336227356,0.5042886266377264
"yes",0.6651480568781516,0.33485194312184846
"no",0.8669794005982707,0.13302059940172928
"no",0.8106939490995886,0.18930605090041142
"no",0.8418086725598456,0.15819132744015438
"no",0.9079004905571472,0.09209950944285286
"no",0.8211584630909774,0.17884153690902255
"no",0.8719341295268767,0.12806587047312332
"no",0.896217904035999,0.10378209596400098
"no",0.8303903529445857,0.16960964705541426
"no",0.8636314256989274,0.13636857430107263
"yes",0.5934437464097976,0.4065562535902024
"yes",0.6641606853860853,0.33583931461391475
"yes",0.39890000443861706,0.6010999955613829
"no",0.7665550550845237,0.23344494491547632
"no",0.7719109405520772,0.22808905944792285
"no",0.7572058950332837,0.2427941049667163
"no",0.8227932754709765,0.1772067245290235
"no",0.828462275377637,0.17153772462236308
"no",0.8489482156491115,0.15105178435088848
"no",0.8446930260174481,0.1553069739825519
"no",0.9027023716894533,0.09729762831054665
"no",0.8000761962818139,0.19992380371818602
"no",0.8369583375967634,0.1630416624032366
"yes",0.3732379146523662,0.6267620853476338
"no",0.9115412506306203,0.08845874936937971
"no",0.8786825114836277,0.12131748851637227
"yes",0.5428179907074797,0.45718200929252034
"no",0.8529789049396171,0.14702109506038288
"no",0.8812315848393159,0.11876841516068416
"no",0.783818518472023,0.21618148152797698
"yes",0.6637329510374892,0.33626704896251086
"no",0.8639495860084835,0.13605041399151652
"no",0.9095533186186211,0.09044668138137896
"no",0.909104686145376,0.090895313854624
"no",0.8794433856738838,0.12055661432611615
"no",0.9056962389419958,0.09430376105800425
"no",0.8811421840043121,0.11885781599568788
"no",0.9100625978245056,0.08993740217549438
"no",0.8388183280011896,0.16118167199881034
"no",0.7614184252305313,0.2385815747694687
"no",0.773496932866039,0.22650306713396096
"yes",0.4727118242742805,0.5272881757257195
"no",0.8595260658514037,0.14047393414859627
"no",0.8460607385930103,0.15393926140698969
"no",0.876898462783005,0.12310153721699496
"no",0.8953201240101082,0.10467987598989177
"no",0.8603723210665333,0.13962767893346667
"yes",0.6742236623017025,0.3257763376982975
"no",0.894154547870537,0.1058454521294629
"no",0.901687504257035,0.09831249574296498
"yes",0.7327961968148596,0.26720380318514036
"no",0.8780150428626946,0.12198495713730544
"no",0.8762262862375705,0.12377371376242947
"yes",0.5960689391573053,0.40393106084269476
"no",0.8563370145401232,0.1436629854598768
"no",0.8792922672539625,0.12070773274603752
"no",0.7869540276376896,0.21304597236231038
"no",0.8480528763816546,0.1519471236183454
"yes",0.6206945636749983,0.37930543632500163
"no",0.878914939619293,0.12108506038070693
"no",0.9080429903185212,0.09195700968147881
"no",0.9099872666774714,0.09001273332252861
"no",0.861699800098873,0.13830019990112696
"no",0.755818411511972,0.24418158848802798
"no",0.8848335402187985,0.11516645978120157
"no",0.854405799224452,0.14559420077554794
"no",0.8374245632244631,0.16257543677553687
"no",0.76076736008917,0.23923263991082994
"no",0.7864445886905008,0.21355541130949918
"no",0.8538386240212862,0.14616137597871384
"no",0.811434756734866,0.188565243265134
"no",0.8482239577986493,0.15177604220135063
"no",0.85094211056641,0.14905788943359
"yes",0.597283152454549,0.40271684754545106
"no",0.7909891177125219,0.20901088228747816
"no",0.8508531083854171,0.14914689161458294
"no",0.9109058822979018,0.08909411770209823
"yes",0.36484687571585184,0.6351531242841482
"no",0.8788339567843501,0.12116604321564999
"no",0.7509946148913708,0.24900538510862927
"yes",0.7453773641168504,0.25462263588314954
"no",0.8918551517731148,0.10814484822688525
"no",0.8023704980193401,0.19762950198065987
"no",0.8485760073837921,0.15142399261620784
"no",0.870838277706656,0.129161722293344
"no",0.8877020420477892,0.11229795795221073
"no",0.8438823685410038,0.15611763145899615
"no",0.8212984715817031,0.17870152841829692
"no",0.7750016163480989,0.22499838365190106
"no",0.8557081910736446,0.14429180892635543
"yes",0.7436325882194907,0.25636741178050926
"no",0.907325182831076,0.09267481716892405
"yes",0.7397829527756856,0.2602170472243144
"no",0.874409758856393,0.12559024114360692
"yes",0.6761635672559916,0.32383643274400836
"yes",0.6014828694878394,0.3985171305121606
"no",0.8184513421718893,0.1815486578281107
"no",0.8338226998091025,0.16617730019089744
"no",0.8706104729379937,0.12938952706200638
"no",0.8807673468383218,0.11923265316167822
"no",0.8577225887064017,0.1422774112935983
"yes",0.748535548559206,0.25146445144079405
"no",0.888244655354061,0.1117553446459389
"yes",0.431064803153418,0.568935196846582
"no",0.8345121805067727,0.16548781949322733
"no",0.759574035333882,0.240425964666118
"yes",0.7012495749328459,0.2987504250671541
"no",0.8412287187615821,0.15877128123841783
"yes",0.6492806548883727,0.3507193451116273
"no",0.8598722167509187,0.14012778324908132
"yes",0.4979839967668328,0.5020160032331672
"yes",0.5677249639073612,0.43227503609263884
"yes",0.5684787204177834,0.43152127958221664
"no",0.8967822921172695,0.10321770788273052
"no",0.8209675571060367,0.17903244289396328
"no",0.8500517679153954,0.1499482320846046
"no",0.8526290527918944,0.14737094720810565
"no",0.8444946039441019,0.1555053960558981
"no",0.8345835039940356,0.16541649600596442
"yes",0.7185295791839239,0.2814704208160761
"yes",0.4867457330592173,0.5132542669407827
"no",0.8750573120302115,0.12494268796978847
"no",0.7664118803721984,0.23358811962780152
"no",0.8150040561162759,0.18499594388372415
"no",0.8680794324251037,0.13192056757489634
"no",0.7718225886761529,0.22817741132384703
"no",0.8477507580615422,0.15224924193845782
"yes",0.7147289261532425,0.28527107384675754
"yes",0.7001209489597705,0.2998790510402295
"no",0.8345518482306156,0.16544815176938438
"no",0.7642294005631717,0.23577059943682835
"no",0.8440766481548584,0.15592335184514164
"no",0.838424374119612,0.161575625880388
"no",0.8318813469450691,0.16811865305493087
"yes",0.5819824419826409,0.418017558017359
"no",0.8293224257093372,0.17067757429066271
"no",0.7517430786810075,0.24825692131899252
"no",0.8517480696091279,0.14825193039087212
"no",0.7580398276782959,0.2419601723217041
"yes",0.7220113186561695,0.2779886813438305
"no",0.8894547853704902,0.11054521462950982
"no",0.8647764823708699,0.1352235176291301
"no",0.7664215576921924,0.23357844230780758
"yes",0.6839073265294213,0.3160926734705787
"yes",0.6373601595888942,0.3626398404111057
"no",0.844178084123829,0.15582191587617103
"no",0.8114422567705791,0.18855774322942084
"yes",0.4394898493812863,0.5605101506187137
"yes",0.44096985423370827,0.5590301457662917
"no",0.8112557955426387,0.18874420445736123
"no",0.8507639406450004,0.1492360593549996
"no",0.8761198510558722,0.12388014894412781
"no",0.8401391928028105,0.15986080719718954
"no",0.8486095765198112,0.15139042348018883
"no",0.787727449004834,0.212272550995166
"no",0.8614750308396383,0.13852496916036172
"no",0.9060099543736819,0.09399004562631806
"no",0.8807689037745358,0.11923109622546424
"yes",0.6481844726734043,0.3518155273265957
"no",0.8324816476842998,0.1675183523157002
"no",0.9038192088194152,0.09618079118058473
"yes",0.43225864085216403,0.567741359147836
"no",0.804852993505663,0.19514700649433697
"no",0.9143295909634034,0.08567040903659663
"no",0.8175376575942205,0.1824623424057795
"yes",0.5000241383344894,0.4999758616655105
"yes",0.7250413371511971,0.2749586628488029
"no",0.8961995230669542,0.1038004769330458
"yes",0.4590188087087942,0.5409811912912058
"no",0.8996876154628025,0.10031238453719747
"no",0.784000295457318,0.21599970454268203
"yes",0.4051830447210545,0.5948169552789455
"yes",0.4699805782370182,0.5300194217629818
"no",0.8277771972932418,0.1722228027067582
"no",0.8907082093778902,0.10929179062210978
"no",0.8640793476659413,0.13592065233405873
"no",0.8732253338285841,0.12677466617141583
"no",0.9001758986787897,0.09982410132121035
"no",0.8190077953426602,0.1809922046573398
"no",0.8126339832872366,0.1873660167127634
"no",0.8766724551336427,0.12332754486635739
"yes",0.721173197083633,0.278826802916367
"no",0.8639314202662174,0.13606857973378264
"no",0.8850085403662449,0.11499145963375508
"no",0.8734971150452379,0.1265028849547621
"no",0.8116690281590375,0.18833097184096254
"no",0.8749630120628531,0.12503698793714693
"no",0.7576095502885626,0.2423904497114374
"no",0.7878145948380941,0.21218540516190593
"no",0.784789522082735,0.21521047791726505
"yes",0.7063946346174963,0.29360536538250365
"yes",0.7153832693672859,0.2846167306327141
"no",0.8347763850197878,0.16522361498021215
"no",0.8866737950701885,0.11332620492981153
