ID,default_payment_next_month
23522,0.181762426
28206,0.186344422
21212,0.099616233
12017,0.19938707
3081,0.14651532
20225,0.614188944
23735,0.035926644
28396,0.149033884
12618,0.149238189
21897,0.152832919
26866,0.566615766
16713,0.219776988
3319,0.546132912
1177,0.107572041
3511,0.124173332
29192,0.028282836
3229,0.14382373
28167,0.217234915
17445,0.303688081
13853,0.072750412
26977,0.073467577
16572,0.773220862
4969,0.119144842
10276,0.045500435
18699,0.199713202
24230,0.683706566
14127,0.053854134
15285,0.11457061
9057,0.202146257
314,0.387759852
7726,0.289937303
5723,0.095629345
9072,0.078796557
14107,0.20136308
145,0.191731003
24423,0.653940799
22725,0.796831504
20076,0.064682558
8284,0.175972575
8913,0.152785851
6326,0.205853989
13918,0.045415912
2020,0.531677774
8805,0.223356338
18822,0.597116565
20055,0.223645813
1254,0.082373389
10785,0.695671976
18392,0.044465836
6679,0.19612078
2433,0.556736897
17303,0.075477209
23846,0.141022044
12631,0.125320378
16250,0.216757544
26577,0.214408689
18831,0.103752737
14697,0.16269545
20765,0.219278707
26177,0.02018415
29311,0.150065602
24408,0.104167776
6383,0.377033247
20685,0.679880767
3809,0.132099048
21273,0.211842968
18934,0.078686772
14851,0.081575771
15039,0.062820341
28924,0.089462323
20323,0.357722096
4159,0.237120706
23311,0.538447451
18500,0.129501511
12312,0.003812515
5176,0.065736427
29809,0.097008717
8224,0.564785135
26644,0.785828085
21569,0.665855826
3908,0.559926484
14974,0.804140473
19720,0.020101263
13244,0.320491464
18037,0.069966682
29716,0.480263463
6784,0.568319606
3110,0.173351201
26797,0.057545707
29080,0.188867471
19229,0.130838795
16329,0.241845239
13004,0.097668723
25354,0.362632384
7464,0.115699449
7911,0.063570152
15409,0.108483783
20893,0.71913523
10835,0.232697011
21892,0.447054987
25921,0.047226201
26056,0.167207513
26809,0.122861456
13321,0.124981319
17387,0.578364424
21143,0.109101931
213,0.193306208
19401,0.5142003
19504,0.095731651
5788,0.261026994
18353,0.194525533
2683,0.269005833
2159,0.114759439
899,0.205527731
10693,0.198774638
23451,0.068256484
18539,0.235206992
4715,0.086678466
9989,0.133137254
12692,0.171339123
12160,0.352520688
10603,0.145623661
13458,0.124857779
5694,0.242508151
2888,0.050268629
29839,0.065144415
7413,0.332831388
21942,0.30541554
9221,0.060911877
20226,0.059755643
2883,0.05254628
14234,0.319261168
13370,0.733293077
2446,0.139903562
6214,0.100195073
6431,0.212850778
19417,0.214281896
15768,0.310496379
7945,0.691515188
1286,0.122121872
15942,0.683250435
6508,0.192871662
23485,0.137117724
23138,0.092550498
26282,0.039333738
5028,0.160739737
24578,0.269005352
12846,0.669440895
23194,0.111740288
15680,0.192780166
11623,0.333906991
304,0.280381559
7304,0.134226916
3448,0.087583497
28975,0.733744816
25985,0.447593208
29680,0.095326445
1043,0.106061481
28212,0.085870374
5098,0.243070629
17148,0.191325478
26345,0.173835216
28029,0.137830522
16256,0.293087031
22932,0.114509058
17648,0.277493847
13904,0.374575795
14574,0.115518049
7731,0.129294482
2694,0.105929848
14342,0.191903496
9339,0.185519695
19614,0.136278256
3209,0.151006778
11420,0.254388082
6280,0.114340414
13347,0.100075041
22568,0.094682979
22426,0.074785009
27103,0.205006161
28811,0.031748719
27614,0.484726551
17094,0.177395217
8391,0.695378878
14918,0.312156371
18374,0.253282979
24387,0.241511143
5525,0.167177195
29090,0.100584829
11319,0.434943331
19054,0.144547163
20881,0.291501667
13047,0.176792591
8339,0.075881448
8866,0.44173341
8966,0.318499417
24917,0.127671049
24622,0.092388476
7525,0.140528922
23942,0.11527783
8918,0.187209595
2751,0.23829891
24940,0.07453324
12726,-0.025425069
23993,0.117955805
10175,0.209602848
14554,0.13740026
6442,0.169333735
14666,0.138642159
18743,0.210604424
12144,0.180801776
25599,0.110148848
27155,0.832483868
11265,0.294779748
26947,0.209732234
25937,0.229665336
20353,0.19562239
11634,0.118674309
28096,0.294628231
19067,0.191881779
18946,0.136286448
25215,0.10947556
5430,0.143603968
24433,0.097324318
29306,0.146044888
20713,0.108949385
16168,0.094399909
4038,0.09087071
16618,0.068689644
10706,0.231116157
17714,0.089814236
23060,0.325121663
28099,0.151664789
19158,0.061089604
16577,0.67039048
18448,0.07884263
18991,0.189040916
2307,0.209257327
13025,0.177775225
26861,0.133673388
11334,0.71984007
25761,0.212713571
8240,0.101368197
20962,0.634739517
12873,0.135476903
6196,0.162716362
18890,0.146827948
11239,0.053075304
25073,0.169392781
16475,0.19934476
28874,0.104447711
12850,0.157668213
6336,0.076357403
18737,0.368443013
29149,0.188841796
11545,0.108975011
14044,0.110458341
6390,0.287363726
22097,0.041065594
7515,0.100557248
9284,0.690581755
28254,0.151207354
12428,0.187149208
12832,0.769143894
13034,0.101481723
10658,0.175483359
29479,0.317735574
10053,0.161692943
4266,0.025647511
18526,0.188235992
19999,0.100987571
2527,0.515467115
29189,0.108746822
18321,0.136313249
11724,0.101126037
10898,0.190543824
22944,0.166976077
17035,0.295388912
3120,0.062128843
10269,0.076251855
24595,0.392616507
22758,0.034983026
12378,0.102706481
8775,0.094159892
15093,0.0666119
26474,0.074337303
16827,0.276147215
16201,0.287707991
21709,0.533581931
22681,0.054911873
20306,0.209610151
4414,0.032808439
25408,0.073160292
6107,0.413064475
13480,0.797683028
14147,0.24166069
11558,0.144509106
16019,0.045032352
28778,0.108858137
26792,0.047870818
23923,0.149968876
7252,0.250011498
13779,0.725725009
12030,0.441797564
25121,0.076348611
8196,0.420442275
11353,0.207129628
21112,0.174231207
26842,0.089404765
27705,0.514102562
5556,0.109892389
25388,0.505141435
6696,0.224726645
23596,0.136973429
27455,0.386620484
7675,0.124566264
25532,0.183302376
14328,0.58041819
2365,0.030747248
15954,0.168910673
2508,0.295360784
5125,0.159764874
4652,0.203698027
20786,0.082333305
14561,0.13566216
14607,0.049064705
27918,0.188639579
26501,0.603614536
9877,0.447691492
4979,0.082056241
23354,0.149445451
21406,0.163231313
21135,0.024282841
22004,0.118913445
5808,0.106957213
25719,0.076815467
4320,0.135073913
13267,0.166831463
16591,0.438457155
27663,0.412359732
20130,0.731684857
14669,0.192481005
2014,0.249456951
26039,0.247187848
20160,0.142106814
4483,0.190326059
16716,0.135299588
10020,0.151926115
3373,0.032161653
7203,0.151065858
18089,0.205324555
12036,0.773991677
14795,0.01810469
17211,0.087397218
9319,0.541601982
5011,0.195274466
24188,0.057393063
26689,0.256375669
8491,0.421100007
28752,0.103141746
22092,0.061377569
24307,0.054359989
21826,0.047508338
14272,0.06592608
27609,0.056827607
16810,0.051402942
16052,0.143660325
23428,0.237094639
17002,0.293785086
3593,0.572253136
7299,0.132453312
13655,0.130170957
26722,0.083567042
27897,0.075690154
14690,0.090395178
13946,0.303470297
18088,0.05043056
24493,0.083230862
23423,0.332880686
3544,0.066950176
21238,0.119412951
14415,0.487184159
21776,0.236196722
746,0.054093142
964,0.202478588
12573,0.113316552
1119,0.402287522
24894,0.114042431
21855,0.012303048
23988,0.053951547
3640,0.071591001
26538,0.263623398
20036,0.083993355
22454,0.129430975
8403,0.126310761
11704,0.221803254
9524,0.223381802
13982,0.118310029
13331,0.25464336
26961,0.139073428
27119,0.123808809
2844,0.456552216
27690,0.23178976
28157,0.140411058
6478,0.042273766
24766,0.769910686
2989,0.024782791
1662,0.240586949
22734,0.300635811
27096,0.071941785
21646,0.173549408
24197,0.135153331
27983,0.093776717
28471,0.080194747
20835,0.153776424
7139,0.193475432
8039,0.227990813
25442,0.097777418
7372,0.287652031
17338,0.076255789
16644,0.328591342
26236,0.097431971
16612,0.374203869
29075,0.483413051
22962,0.188964637
16232,0.166426041
1325,0.144802654
13368,0.07317174
6564,0.133120167
16291,0.267622691
5536,0.028842928
27721,0.522038508
26363,0.137307343
9580,0.249679189
21320,0.420972865
7649,0.197282631
5274,0.3062916
4072,0.132280721
28612,0.568771176
11241,0.534084025
1135,0.490147375
23543,0.049965798
10512,0.17064382
23925,0.100022741
29641,0.140149245
21365,0.175754711
16204,0.175446948
18028,0.289057218
3695,0.525665152
28042,0.062559205
2878,0.221101947
19837,0.167103923
7120,0.118035995
24793,0.265336239
231,0.131546078
28009,0.283912613
17188,0.286311491
476,0.177610399
18432,0.234496383
8309,0.172805553
13881,0.141256263
11501,0.144387831
14227,0.471365666
19452,0.160649202
21315,0.228541526
24633,0.146942989
18903,0.305186372
28934,0.320014612
12633,0.034532864
3780,0.059787376
478,0.209730184
7917,0.305355964
5904,0.340724549
14649,0.079086875
12806,0.174728162
12496,0.595661225
3501,0.756643013
23998,0.236513115
18014,0.118745297
9497,0.098824689
26439,0.102357028
12553,0.164445856
9671,0.21751907
2305,0.129015233
20194,0.059970617
5270,0.053936634
11553,0.400525156
22256,0.163882581
23168,0.033681318
3455,0.577051044
919,0.1706649
17481,0.037178847
25850,0.168710804
647,0.523701881
3299,0.308781315
4431,0.041143667
19134,0.58094364
23285,0.062486616
26740,0.218561247
9287,0.787519865
25744,0.56392961
5014,0.198158592
28395,0.066043797
12562,0.144407209
15997,0.136268887
26360,0.034293827
4734,0.157223442
26798,0.137433005
23660,0.087863354
28530,0.304339856
20185,0.137348847
12114,0.081779143
4133,0.071827067
6525,0.174328975
6292,0.071556878
2139,0.279696579
4611,0.223324231
25208,0.257400887
10478,0.34872199
9942,0.288779975
3297,0.158782194
20745,0.075223553
2930,0.038729722
18747,0.264089684
1878,0.062582012
22226,0.106861283
17085,0.147328368
6596,0.665959116
29855,0.077437819
17722,0.112084862
25981,0.126060797
9599,0.03758354
19200,0.008464943
21015,0.159428224
13263,0.85220562
8825,0.161453812
19002,0.234326291
11522,0.157684771
11994,0.755206472
6077,0.63539732
1918,0.121942798
14086,0.244585445
10800,0.223621222
959,0.072571604
14932,0.153345075
19461,0.461562378
22783,0.120193266
29950,0.063852668
13637,0.238495606
8305,0.126927843
26152,0.081455013
8806,0.1592713
15649,0.104842042
16706,0.034272365
17182,0.135544693
6053,0.418972658
22514,0.073930229
29370,0.14474364
22182,0.106659349
14335,0.068932504
6961,0.159671802
4105,0.550967459
16780,0.341830704
2847,0.120392611
18869,0.319797148
19080,0.073191902
18952,0.765281686
15647,0.102082189
19570,0.131580231
751,0.172291998
7420,0.303247373
15228,0.039630955
19775,0.036661781
21741,0.677271226
20218,0.325073362
23418,0.748297051
23655,0.059861176
5386,0.277047281
27091,0.28667994
23555,0.108610739
108,0.144987247
12164,0.534177171
7088,0.182586737
20708,0.216140536
8466,0.173852329
19834,0.058665914
29874,0.082084834
24823,0.101732511
21428,0.689106409
13203,0.155103178
10092,0.586910587
7121,0.225345542
4416,0.334453483
26532,0.188625921
23924,0.328641988
23137,0.069766159
10810,0.224722447
8580,0.213972175
6023,0.38572842
21269,0.162566714
9401,0.16832979
16389,0.098831909
12149,0.038238683
25065,0.151086542
7588,0.163734222
10341,0.299300105
7010,0.354845401
27105,0.351733889
17922,0.763458188
23154,0.103050708
8017,0.575173329
10757,0.624085022
20427,0.170715032
6105,0.275378926
2964,0.654797419
12451,0.353873552
1054,0.141790964
15016,0.16716335
23446,0.026886735
6378,0.172735118
2312,0.026562406
15591,0.120445946
6938,0.495039611
21584,0.082387809
4279,0.114969743
26794,0.041350638
10194,0.171635151
11879,0.057467592
4589,0.547384723
24979,0.070698332
4147,0.069130546
19289,0.067921183
28346,0.115386776
135,0.181590043
29606,0.220005125
474,0.415469499
26950,0.070833018
14650,0.736305117
25279,0.094035219
1593,0.086681125
15874,0.072919888
29219,0.133758384
25422,0.223049644
9916,0.291924222
22494,0.125409128
24982,0.336927431
27159,0.269428158
9966,0.082120177
15709,0.019263885
10318,0.166111094
3585,0.057645913
18595,0.062524287
17271,0.053097746
17733,0.555951807
9613,0.090398961
10999,0.186695577
16966,0.185424052
23386,0.553848877
16962,0.114197942
16069,0.141672512
23542,0.058740889
11668,0.227156751
17950,0.126894212
29187,0.236494961
685,0.114906282
19606,0.265050137
24930,0.296246113
21962,0.074841159
2728,0.155215906
20200,0.090796564
1843,0.139516125
1257,0.139287092
6854,0.061710503
28562,0.051429289
640,0.043012666
9650,0.144149021
7104,0.032850256
24691,0.103760015
19143,0.046508337
4380,0.36181729
25998,0.099593884
22034,0.046453504
18170,0.565325759
25405,0.033088448
1444,0.145734579
23688,0.758238064
11041,0.419750035
4980,0.05962228
13394,0.031709156
4753,0.500888662
15061,0.664597044
26738,0.105876381
10121,0.672847815
7004,0.262879479
25595,0.057180311
26942,0.079091873
16312,0.092662948
25330,0.42548261
1281,0.076654027
719,0.282941364
12068,0.273518908
29923,0.237545405
27342,0.066155879
29452,0.75977052
4488,0.139969055
10043,0.713688924
24807,0.169428681
15516,0.111627983
6142,0.137273368
29436,0.267476193
29533,0.059919562
16681,0.16542184
28798,0.158973832
18464,0.139431655
6950,0.163513567
10045,0.402140399
12517,0.2143871
18147,0.019110816
17088,0.420472596
1151,0.249948752
28648,0.213280196
20946,0.067238743
14281,0.740400421
976,0.154198012
180,0.275210723
28218,0.100758482
26573,0.098410482
5812,0.153220602
22239,0.096918443
21868,0.131963524
28467,0.239658028
9587,0.139678649
17721,0.195002645
28506,0.207795425
7224,0.398268974
24289,0.040229457
18846,0.171716372
8577,0.374000793
17061,0.197977541
6797,0.337505217
14140,0.615105624
967,0.235018606
21272,0.152707688
21888,0.031361194
25481,0.146929378
24492,0.048179855
6249,0.052487449
7197,0.201145836
24920,0.31423541
23956,0.201475729
11822,0.391552204
2745,0.142389868
3378,0.215401911
13545,0.264856157
4310,0.261592255
16230,0.074141482
10995,0.383274453
1841,0.168835606
18390,0.047714457
22825,0.029560231
3195,0.393065106
4577,0.291586667
18707,0.783776848
24485,0.25728186
14703,0.2060703
27946,0.259924108
821,0.227150343
14862,0.790259112
7006,0.132352147
23263,0.202196833
12288,0.23033192
2916,0.290708815
16370,0.03804492
14691,0.193155711
11324,0.0895348
16484,0.154837382
19284,0.133390613
6149,0.255257614
7732,0.060989024
210,0.100281238
5583,0.154355356
6144,0.139927728
2416,0.187885103
20986,0.062972578
20902,0.059009734
12727,0.147775457
14702,0.096747249
15007,0.139897195
19644,0.028819125
29717,0.580418884
24089,0.141443688
24803,0.058267138
10863,0.313783241
9860,0.235574264
9054,0.369540963
28054,0.044727372
29437,0.403654345
16374,0.065703022
21740,0.594769452
22887,0.238567284
8333,0.174385385
19366,0.129495363
22985,0.096868097
26885,0.081084248
22769,0.146055579
25897,0.143306693
28832,0.04440485
23119,0.263678143
13062,0.229797717
15463,0.297304463
25365,0.273217997
14742,0.15893453
652,0.077513902
3051,0.071919846
16040,0.834831458
1234,0.338813594
14351,0.237368282
22904,0.094345337
23280,0.049014162
23648,0.062939862
10401,0.132493109
12461,0.174358268
2670,0.240225833
19758,0.253229843
21638,0.468110409
15485,0.287616007
10425,0.602228634
23352,0.112417887
29065,0.673873044
16134,0.154826763
10009,0.289457345
26390,0.158565043
25053,0.19875115
11276,0.290116972
13554,0.0778592
9219,0.299734471
872,0.115179173
13098,0.131413815
13728,0.200485626
2383,0.278718891
1825,0.414831531
23170,0.75164147
23165,0.136595534
24302,0.081259055
2394,0.301112031
3964,0.672697705
25791,0.305066598
24049,0.130528116
5434,0.08763561
10678,0.408668023
28107,0.043549598
11273,0.669213589
20677,0.078769605
16171,0.312315854
29759,0.221203563
18492,0.053126797
15053,0.22593532
12964,0.67148168
13078,0.220309662
22086,0.04052212
18515,0.599395591
26228,0.143271634
11807,0.073903933
11399,0.114266967
851,0.303698251
25527,0.089277235
12849,0.172608743
24347,0.009334036
29242,0.358577308
311,0.080258079
20701,0.127114306
6666,0.13998781
287,0.517628366
17413,0.067182553
27586,0.520955508
18424,0.070053261
11918,0.241085755
586,0.216831306
17607,0.095259561
2197,0.172089812
1986,0.498555498
25723,0.102248816
21846,0.032095217
6325,0.0410408
22395,0.038628394
26078,0.113555616
4738,0.144177656
2472,0.70449671
23926,0.206651971
1665,0.148264647
22409,0.088584707
28110,0.212793011
23546,0.137301671
4992,0.090053513
24366,0.120782327
23007,0.051149445
23793,0.093385638
13100,0.085167813
6612,0.086916522
16467,0.072550238
29134,0.290139915
9039,0.07695729
16599,0.433185056
26580,0.847809085
28021,0.680554635
17923,0.135217106
2224,0.194478377
5545,0.232864164
11984,0.363215853
25375,0.081426954
16941,0.13491286
11130,0.144664309
22847,0.202528001
25345,0.129441814
10309,0.206503261
25482,0.041122662
154,0.081714331
28914,0.055592016
17815,0.251500269
5256,0.15223465
24105,0.056440441
29401,0.141438911
16180,0.155735542
12377,0.087515157
9468,0.176782262
11650,0.108632823
3618,0.070081864
8336,0.351062743
15453,0.158495618
25603,0.114102664
773,0.217221729
18347,0.52542765
12782,0.105678524
10489,0.094901502
19905,0.151279732
3948,0.349124626
26965,0.247917912
1508,0.120256513
14257,0.160485896
4968,0.139095281
27995,0.059965565
3111,0.099508493
874,0.130232274
15883,0.097504781
2982,0.358877312
25910,0.118828019
28327,0.062373541
1759,0.095106244
9906,0.442242626
28461,0.249680362
24544,0.093928731
18838,0.068556806
25796,0.157486717
13980,0.099073452
29331,0.135279863
10594,0.365337408
1643,0.170733731
16344,0.239598566
6020,0.600899781
9290,0.435123074
15461,0.133992129
10668,0.177873084
5330,0.063781522
1681,0.137758513
694,0.231257277
453,0.157088329
8734,0.068645588
12247,0.178458573
16778,0.059972174
10560,0.143008595
1498,0.157018954
11309,0.12463213
5414,0.093754055
23196,0.416703578
9875,0.112605779
27114,0.171020144
5142,0.117178575
6931,0.339929106
22095,0.788854814
2784,0.392198118
20496,0.090902814
13481,0.023850179
19333,0.120043749
28000,0.269540794
28038,0.068748841
2704,0.56099276
21004,0.56965388
20338,0.665120872
10662,0.01779355
25697,0.098162183
3302,0.168263855
29532,0.292502021
2724,0.090869027
7747,0.346849146
25281,0.257861211
17558,0.089411656
20841,0.286746629
19160,0.339454417
4168,0.039743329
4632,0.120641123
8428,0.103782198
5959,0.123937332
15122,0.16163985
29542,0.481878816
21392,0.156877622
19220,0.108543338
832,0.679330836
27835,0.040575188
19633,0.090100811
27889,0.502432275
4191,0.07184668
17677,0.552169434
10272,0.159800293
15882,0.189302664
16664,0.20986895
20659,0.267540788
23216,0.759845491
23474,0.126647511
3330,0.210349048
11421,0.062151622
1809,0.097452456
6310,0.157167186
27487,0.247424658
6605,0.311153873
20585,0.327945696
23483,0.224114332
2067,0.360206382
5329,0.173563195
18360,0.339412648
16798,0.156339298
2493,0.200460377
23379,0.080928894
23525,0.087406095
12936,0.623878553
13630,0.122771731
17625,0.213661219
21509,0.699982302
8398,0.34540975
4367,0.523102464
593,0.156011047
22101,0.13594265
20265,0.092151663
6106,0.124143956
15544,0.327396392
29077,0.201600063
21995,0.01297869
2279,0.504857054
28022,0.03120541
20880,0.206367835
27581,0.669766021
1784,0.181132611
12539,0.087652422
3284,0.039804971
412,0.232994854
7268,0.215571121
4875,0.129287108
22354,0.085988319
21140,0.198298287
26112,0.08066872
12267,0.145328215
16746,0.128215069
132,0.261591969
27289,0.107527897
4384,0.055047635
4453,0.090750322
9312,0.036281491
331,0.178241203
21516,0.223558056
11311,0.237379552
24297,0.134445415
16313,0.141231624
3788,0.322911866
18194,0.660973927
15983,0.242398181
28398,0.412648105
19815,0.611802777
29054,0.338320763
109,0.17006706
17524,0.239961427
27348,0.17346755
987,0.096893124
24958,0.093972879
22235,0.025183718
16825,0.180074997
28927,0.256724911
6368,0.232456498
1009,0.368538568
18798,0.172898716
8341,0.584575865
18726,0.68602587
14135,0.10416526
217,0.298243753
21832,0.259173985
8469,0.630809495
23832,0.056952033
17719,0.268362035
1522,0.696742155
9519,0.054211124
12457,0.221321998
22658,0.06857216
9395,0.049352395
20378,0.642314912
3560,0.224553477
24636,0.223549384
24155,0.643167993
17442,0.355654336
12734,0.087393737
17161,0.034309685
3509,0.359789412
22284,0.126640543
26404,0.080090991
25699,0.071912222
4890,0.07668065
11673,0.054463806
3117,0.211638847
3100,0.068134619
22755,0.143767792
3416,0.153331155
20833,0.054085409
7202,0.184273682
4237,0.123199526
12059,0.132930704
8787,0.109721796
26633,0.260301476
19347,0.307826442
26758,0.400737535
16916,0.097020312
850,0.328528842
15081,0.081510317
21324,0.242239804
9227,0.24982025
26019,0.053102876
21602,0.696069966
22056,0.590202255
28019,0.330156386
29139,0.844554096
13954,0.032734807
21910,0.225295858
22632,0.056313148
23661,0.07208905
29445,0.186198053
20799,0.282314738
9406,0.280449413
14600,0.110509628
23426,0.03260338
28931,0.193997012
18105,0.302845288
2629,0.088971725
1510,0.735882913
17822,0.362610583
22304,0.095367249
3268,0.039316716
4349,0.305905424
8322,0.19253849
11437,0.658686985
23713,0.18270475
14375,0.412615606
14154,0.216117271
347,0.152888887
24429,0.315585288
5768,0.060146439
15138,0.220699521
14941,0.134877722
17723,0.224337622
17318,0.180036578
4274,0.267947129
17968,0.030898051
29684,0.148343437
10652,0.135193725
23920,0.803835372
7357,0.101759709
8947,0.292620643
27177,0.314548982
11743,0.144615076
15179,0.115542083
29130,0.265428974
3656,0.114597496
14713,0.11020147
15865,0.235627551
16543,0.837417778
29622,0.261603173
22195,0.170919168
20411,0.095488752
5757,0.265776628
3469,0.417391682
4496,0.153988383
17912,0.188381036
28915,0.146684325
3612,0.099391524
9112,0.127063582
15086,0.052966174
14250,0.046720055
6153,0.176902879
5805,0.085059616
5129,0.401718854
23301,0.029514959
1832,0.036008634
10752,0.197059208
10243,0.121690171
24697,0.120788345
15688,0.242403367
15675,0.36936907
24351,0.544655316
28981,0.091810935
7719,0.19250691
12356,0.109703937
27761,0.163667099
27932,0.035967942
11358,0.254356955
13048,0.07992958
6661,0.139025897
24496,0.060989604
17451,0.08435903
1626,0.705759667
22458,0.125774486
28194,0.160416694
17531,0.101237489
17586,0.758533583
23563,0.130755227
27079,0.018989402
7425,0.15622984
8784,0.311696636
1081,0.11269209
1697,0.40031834
17504,0.093588867
12952,0.342775176
13677,0.636094353
21774,0.077743877
14751,0.154158559
25244,0.591040297
16504,0.281770371
9303,0.174693233
11129,0.132190429
25475,0.129214978
20712,0.178592304
13938,0.558706
8504,0.121077862
27552,0.074301744
21907,0.150729749
8956,0.161162953
4144,0.578022325
23319,0.120192396
15539,0.067161243
24462,0.173255104
19979,0.171956601
28859,0.398653632
16571,0.175245048
27277,0.812381438
16734,0.178621763
24962,0.130257292
7407,0.143716428
18897,0.166727574
11678,0.157125564
3169,0.146317949
5669,0.112147843
8157,0.549331732
28156,0.114495549
23665,0.69900516
28771,0.284586922
14288,0.116511353
1958,0.126230407
14841,0.228222125
13111,0.080860461
25282,0.14103236
20655,0.158233147
12161,0.280183977
4219,0.174522423
18847,0.097578888
21890,0.06575279
16943,0.863308839
19292,0.210456428
15176,0.073768772
29720,0.223619885
19969,0.02646073
27836,0.123957731
3090,0.05678597
5241,0.137966328
26506,0.1434152
8288,0.158933036
15608,0.033798689
28317,0.088598809
29579,0.204087761
4049,0.247583277
14903,0.063396714
18512,0.178640148
25735,0.026760123
9790,0.073080231
2860,0.312747808
27822,0.020498459
18965,0.052288569
26248,0.0559423
15776,0.188556304
3361,0.184003638
9696,0.226323309
3243,0.533668227
22767,0.045219637
27860,0.207425344
27199,0.285662914
12277,0.045739463
11411,0.185695902
19760,0.023310289
10333,0.079830103
18833,0.1891252
24200,0.487356858
13459,0.180867152
8177,0.111639393
17008,0.121659472
23345,0.114195738
19177,0.206881924
25013,0.122596815
1088,0.288417525
3242,0.62213135
20751,0.19721075
5190,0.199301383
930,0.073570444
15472,0.228774298
20508,0.078786368
27483,0.542888993
7452,0.372038851
5845,0.167479884
7458,0.117925648
26372,0.088522384
12425,0.067335237
21765,0.014953575
24300,0.361711353
22537,0.772072039
24812,0.152131669
21031,0.184252929
531,0.10437904
18510,0.197286336
12471,0.420145263
22707,0.060619252
13524,0.151054153
17392,0.045587675
5731,0.169717409
26194,0.119974776
5350,0.449521537
5275,0.258430453
4335,0.092852254
2373,0.162473905
14845,0.021015444
3693,0.386772195
25322,0.160448823
11110,0.081580131
14056,0.128587991
10993,0.16831336
20422,0.218777012
13940,0.293245519
5560,0.168124972
1526,0.48990213
10051,0.055572344
3757,0.098885974
149,0.490121617
10219,0.214385564
19516,0.270289538
10989,0.148897784
11569,0.084831585
24206,0.178403294
28566,0.127264986
26183,0.174568227
17374,0.215905277
9968,0.283147032
29962,0.14106155
18280,0.116708464
7011,0.234896227
4929,0.394927628
11168,0.096796237
13843,0.60835472
21284,0.13455675
14158,0.209063278
24535,0.296114217
1734,0.058900496
18810,0.090950986
1688,0.167497275
3342,0.155797957
9141,0.067788951
14972,0.361080769
4550,0.09755528
12707,0.104263066
6534,0.204397357
24458,0.334477235
11229,0.114873704
2662,0.073448305
9538,0.658018526
28180,0.067543419
9667,0.137609898
17772,0.143138956
23323,0.107620883
11745,0.126386148
10027,0.172516983
17255,0.717779535
24270,0.162991777
3601,0.416968362
10483,0.212418174
1977,0.118288758
26508,0.067818758
27649,0.151048137
3491,0.119511885
4090,0.320095325
21848,0.827764619
4571,0.118373699
11696,0.262785238
12205,0.090120418
20740,0.070793692
18886,0.074581621
24120,0.053555617
23890,0.228581352
1287,0.079628334
5445,0.657315675
1786,0.188320722
24163,0.090346494
14455,0.066813276
3022,0.111155249
9540,0.166749549
1273,0.099722829
13537,0.043790548
19853,0.10364942
11892,0.350874236
