ID,target
test_313,0.15985015
test_316,0.0
test_318,0.6921625
test_319,0.048901875
test_321,0.010184187
test_330,1.0
test_331,1.0
test_334,0.878568
test_335,0.0
test_337,0.87682396
test_338,1.0
test_339,0.88351524
test_340,0.0
test_342,0.8397312
test_344,0.0
test_345,0.80164015
test_346,0.68158746
test_347,0.82324845
test_348,0.551799
test_349,1.0
test_350,0.112687886
test_351,0.0
test_352,0.97874635
test_353,0.030130595
test_354,0.0
test_356,1.0
test_359,0.0
test_360,0.0
test_361,0.7753896
test_363,0.0
test_365,0.93848336
test_366,0.0
test_367,0.22075287
test_368,0.025588766
test_369,0.9317793
test_371,0.9260052
test_372,0.0
test_373,0.9517137
test_375,1.0
test_378,1.0
test_380,0.93909055
test_381,0.0
test_383,0.13421252
test_384,0.00038756616
test_385,0.0
test_386,0.96041936
test_388,0.13370699
test_389,0.0
test_390,0.9356207
test_393,1.0
test_394,1.0
test_395,0.87196624
test_396,1.0
test_397,1.0
test_398,0.2986433
test_401,1.0
test_402,0.0
test_403,0.0
test_406,0.121840686
test_407,1.0
test_410,0.017421264
test_411,1.0
test_412,0.9068735
test_413,0.7383176
test_414,1.0
test_416,0.08405487
test_417,1.0
test_418,0.0
test_419,0.55576986
test_420,0.9243247
test_421,1.0
test_423,0.9110467
test_424,1.0
test_426,0.73470986
test_428,1.0
test_429,0.927445
test_430,0.0
test_431,0.02903435
test_432,1.0
test_435,1.0
test_436,0.0
test_437,0.7791764
test_438,1.0
test_441,0.0
test_442,0.0
test_444,1.0
test_445,0.0
test_446,0.0
test_447,0.0
test_448,0.23191968
test_449,0.4028909
test_450,1.0
test_452,0.0
test_453,1.0
test_454,0.30384594
test_455,0.0
test_456,0.12113771
test_457,0.0
test_458,0.0
test_459,0.007078942
test_461,0.0
test_463,0.761889
test_464,0.011348497
test_465,1.0
test_466,0.9814655
test_467,1.0
test_470,0.0
test_471,0.0
test_473,1.0
test_474,0.0
test_475,1.0
test_476,0.0
test_477,0.13333116
test_478,0.028678384
test_479,1.0
test_481,0.0
test_482,0.04590414
test_483,0.21195112
test_484,0.5983656
test_485,1.0
test_486,0.8165715
test_487,0.2940254
test_488,0.9115014
test_489,0.19421174
test_490,1.0
test_491,0.0116713755
test_492,0.9176499
test_494,1.0
test_496,0.0
test_497,0.10044198
test_498,0.0012809038
test_499,0.6986423
test_500,0.05077033
test_501,1.0
test_502,0.0
test_504,0.7482283
test_505,1.0
test_507,0.0107390545
test_508,0.010011617
test_509,0.0
test_510,0.48029485
test_511,0.15559366
test_512,1.0
test_513,0.85180616
test_516,0.3490447
test_517,0.0
test_518,0.8666752
test_520,1.0
test_521,1.0
test_524,0.028601293
test_525,0.6594764
test_526,0.0
test_527,1.0
test_530,0.9754624
test_533,0.0
test_534,1.0
test_535,0.0
test_536,0.77868694
test_537,0.0
test_539,0.0
test_540,0.34363854
test_542,0.96597236
test_544,1.0
test_548,0.7906902
test_550,0.8043427
test_551,0.0
test_552,0.3648683
test_554,1.0
test_555,0.0
test_557,1.0
test_560,1.0
test_561,0.7823965
test_562,0.83048135
test_563,1.0
test_565,0.016181719
test_568,1.0
test_569,0.0
test_570,0.03367875
test_571,1.0
test_572,0.0
test_573,1.0
test_574,0.0
test_575,0.9969613
test_576,0.24274084
test_579,0.07862939
test_580,1.0
test_581,0.025887247
test_582,0.0
test_583,1.0
test_585,0.0
test_586,0.0
test_587,0.51480293
test_590,0.0
test_591,0.029246572
test_593,0.23257926
test_595,0.0
test_596,0.0
test_597,0.0
test_598,0.97069603
test_599,0.0
test_600,1.0
test_601,1.0
test_602,0.95578325
test_603,1.0
test_604,0.007951934
test_605,1.0
test_606,1.0
test_607,0.0019550957
test_608,1.0
test_609,0.6765175
test_610,0.0727185
test_613,0.0
test_614,0.010744125
test_615,0.0
test_616,0.35838374
test_617,0.039020535
test_619,0.03392182
test_620,0.9617942
test_622,0.11471458
test_625,0.5489972
test_626,0.97507375
test_627,0.053503547
test_628,0.0
test_629,1.0
test_631,0.14495438
test_632,0.0
test_634,0.7775177
test_635,0.0
test_637,1.0
test_638,0.9993283
test_639,0.11960396
test_640,0.0
test_641,0.0
test_642,1.0
test_644,0.0
test_645,0.0
test_647,0.0
test_648,1.0
test_649,0.38442037
test_650,0.92845666
test_651,1.0
test_653,0.010546636
test_655,0.0
test_656,0.6664985
test_657,0.52371275
test_658,1.0
test_659,0.0
test_661,1.0
test_662,0.0
test_664,0.0
test_667,0.0
test_669,1.0
test_672,1.0
test_674,0.52374464
test_675,0.0
test_676,0.9054053
test_677,0.11671817
test_679,1.0
test_680,0.0
test_681,1.0
test_682,0.47970548
test_688,0.169
test_689,0.0
test_690,0.9859174
test_691,0.0
test_693,0.24883682
test_695,0.0
test_696,0.0
test_697,0.03559872
test_698,1.0
test_699,0.9164668
test_701,0.0
test_703,0.0
test_704,0.17366979
test_705,0.28050464
test_706,0.15778011
test_709,0.0014311075
test_711,0.0
test_713,0.0
test_714,0.9019296
test_715,0.0
test_716,0.03342894
test_717,0.88661164
test_718,0.0
test_719,0.0
test_722,0.0
test_723,0.058561508
test_724,1.0
test_726,0.0
test_727,0.9770883
test_732,1.0
test_734,1.0
test_735,0.0
test_736,0.98063296
test_738,1.0
test_739,0.644903
test_740,1.0
test_741,0.014019545
test_743,0.17476237
test_744,1.0
test_746,0.070102185
test_748,1.0
test_749,1.0
test_751,0.0
test_752,1.0
test_754,0.9930952
test_755,0.0
test_756,1.0
test_757,0.0
test_758,0.36873624
test_760,0.85186243
test_761,0.0
test_762,0.17003205
test_766,0.0
test_767,0.0
test_768,0.040940065
test_771,0.0
test_772,0.0
test_773,1.0
test_776,1.0
test_777,0.19409838
test_778,1.0
test_780,0.9147339
test_782,0.1226518
test_784,0.0
test_785,0.99100524
test_786,0.73421246
test_789,0.8564552
test_790,1.0
test_791,0.07319377
test_792,1.0
test_793,0.049266044
test_794,1.0
test_795,0.0
test_797,0.0
test_802,1.0
test_803,1.0
test_806,0.05722222
test_807,0.6768556
test_808,0.15786031
test_809,0.0
test_810,0.2185357
test_811,0.0
test_813,0.03592399
test_814,0.02117179
test_815,0.81339043
test_817,0.91416705
test_818,0.7271996
test_819,0.9486575
test_820,0.0
test_821,0.0
test_826,0.028182987
test_827,0.98849064
test_828,0.16640703
test_832,0.46574402
test_835,0.0
test_837,0.028027892
test_838,1.0
test_840,0.0
test_841,0.8946031
test_843,0.7142656
test_844,0.0
test_848,1.0
test_849,1.0
test_850,0.9532607
test_851,0.27789915
test_852,0.09422599
test_853,0.89402395
test_854,0.9032846
test_856,0.04889253
test_857,0.0
test_860,0.91115
test_861,1.0
test_862,0.13770989
test_863,0.013358802
test_864,0.983481
test_865,0.87109864
test_867,0.006893687
test_868,0.18387383
test_870,1.0
test_871,0.027378552
test_873,0.93814176
test_876,0.9045681
test_879,0.0
test_880,1.0
test_881,0.92628914
test_883,0.0
test_884,1.0
test_885,0.87230706
test_886,1.0
test_887,1.0
test_890,1.0
test_891,1.0
test_892,1.0
test_893,0.009536061
test_895,0.8853645
test_897,0.0
test_898,1.0
test_899,1.0
test_900,1.0
test_901,0.0
test_902,0.0
test_903,0.21130484
test_904,1.0
test_905,0.0
test_908,0.037821587
test_910,1.0
test_911,1.0
test_912,0.6133829
test_913,0.0
test_916,0.0
test_917,1.0
test_919,0.0057116337
test_920,0.94015497
test_921,1.0
test_922,1.0
test_924,0.49397656
test_925,0.76383543
test_926,0.0
test_927,0.0
test_929,1.0
test_930,0.10303499
test_931,0.0
test_932,1.0
test_933,0.9665323
test_935,1.0
test_937,1.0
test_939,0.0
test_940,0.0
test_942,0.96392345
test_943,0.0
test_944,1.0
test_947,0.07114078
test_949,0.99016994
test_950,0.86549115
test_951,1.0
test_952,0.0
test_953,0.0
test_955,0.0
test_956,0.0
test_957,0.0
test_960,1.0
test_961,0.0
test_963,1.0
test_964,0.0
test_965,0.99226683
test_968,0.0
test_970,1.0
test_971,0.007976729
test_972,0.0
test_973,0.0
test_975,0.9733967
test_979,0.011706334
test_980,0.0
test_983,1.0
test_984,0.13446294
test_985,0.0
test_986,0.82914335
test_988,0.006167814
test_989,1.0
test_991,0.9290079
test_992,0.012699224
test_993,0.17686887
test_997,0.931747
test_998,0.0
test_1002,1.0
test_1003,0.8518986
test_1004,1.0
test_1005,0.9169905
test_1007,0.86174774
test_1009,0.0
test_1011,0.17182192
test_1014,1.0
test_1015,1.0
test_1016,0.0
test_1017,0.0
test_1019,0.018286582
test_1020,1.0
test_1021,0.011786658
test_1022,1.0
test_1023,0.0
test_1024,0.0
test_1025,0.25132528
test_1027,0.88814217
test_1028,0.19814667
test_1029,0.0
test_1030,0.7014846
test_1032,1.0
test_1034,1.0
test_1035,1.0
test_1038,1.0
test_1039,0.0
test_1040,0.0
test_1041,1.0
test_1043,0.1629749
test_1044,0.0
test_1045,0.0
test_1047,0.17510656
test_1048,0.02174557
test_1050,0.09159964
test_1051,0.2655291
test_1052,0.0
test_1053,1.0
test_1055,0.008371096
test_1056,0.035790686
test_1058,0.0
test_1059,0.15799853
test_1060,0.008177474
test_1061,1.0
test_1062,1.0
test_1063,0.0
test_1064,0.18690301
test_1065,0.020349387
test_1066,0.2728848
test_1069,0.07373263
test_1070,0.0
test_1074,0.960767
test_1075,1.0
test_1077,1.0
test_1078,0.0
test_1079,1.0
test_1080,0.96203285
test_1081,1.0
test_1082,1.0
test_1083,1.0
test_1084,0.11791684
test_1085,1.0
test_1086,0.051124234
test_1087,1.0
test_1088,0.0
test_1090,0.0
test_1093,0.99448067
test_1094,0.0
test_1095,1.0
test_1096,0.037149105
test_1098,1.0
test_1103,0.0058678426
test_1104,1.0
test_1105,1.0
test_1107,1.0
test_1108,0.0
test_1109,0.0
test_1110,0.0
test_1111,0.0
test_1114,0.0
test_1117,0.0
test_1118,0.0
test_1119,0.13690397
test_1120,0.0
test_1121,0.06708352
test_1122,1.0
test_1123,0.93397534
test_1124,0.9015187
test_1126,1.0
test_1127,0.0
test_1128,1.0
test_1129,1.0
test_1133,0.0
test_1135,0.0
test_1136,0.050613474
test_1137,0.0
test_1138,0.0
test_1139,0.3580657
test_1143,0.13628298
test_1144,0.0
test_1145,1.0
test_1146,0.8238023
test_1147,1.0
test_1148,0.0
test_1149,1.0
test_1150,1.0
test_1152,0.071949214
test_1153,0.0
test_1154,1.0
test_1155,0.013493974
test_1156,1.0
test_1157,0.0
test_1161,0.9858007
test_1163,0.0
test_1164,0.916832
test_1165,1.0
test_1166,1.0
test_1167,0.8790643
test_1172,0.0
test_1173,0.4101978
test_1174,1.0
test_1175,0.0
test_1176,0.031043462
test_1178,1.0
test_1179,1.0
test_1180,0.61246866
test_1181,0.0
test_1182,0.9147162
test_1183,1.0
test_1184,1.0
test_1186,0.0
test_1187,0.0
test_1188,1.0
test_1189,0.11799984
test_1190,0.0
test_1192,0.9750212
test_1193,0.9719544
test_1194,0.8121131
test_1195,0.0
test_1196,0.0
test_1197,1.0
test_1198,0.035710026
test_1199,0.87379867
test_1200,1.0
test_1202,0.830585
test_1204,0.6803374
test_1205,0.9502673
test_1206,0.0
test_1207,1.0
test_1208,0.0
test_1211,1.0
test_1212,1.0
test_1213,1.0
test_1214,0.08331394
test_1217,0.0013911165
test_1219,1.0
test_1220,1.0
test_1221,0.03514639
test_1223,0.7016592
test_1224,1.0
test_1226,0.9763207
test_1227,0.0058120973
test_1228,0.0
test_1230,0.9538023
test_1231,0.03591061
test_1232,0.4979404
test_1234,0.6606352
test_1237,0.0
test_1238,0.004399061
test_1241,0.9482005
test_1243,0.0
test_1244,0.10445678
test_1249,1.0
test_1251,0.6461955
test_1253,0.017033786
test_1255,0.9922494
test_1257,1.0
test_1259,0.0
test_1260,0.45408657
test_1261,0.077848285
test_1262,1.0
test_1263,0.4081444
test_1266,1.0
test_1267,1.0
test_1270,0.03823367
test_1271,0.32150844
test_1273,1.0
test_1274,1.0
test_1275,0.99093884
test_1276,0.0
test_1277,1.0
test_1281,0.30540672
test_1284,0.37944233
test_1287,0.9392498
test_1289,0.97734815
test_1290,0.0
test_1293,1.0
test_1294,0.0
test_1295,1.0
test_1296,0.7434365
test_1297,1.0
test_1298,1.0
test_1299,0.0
test_1301,1.0
test_1303,0.0
test_1305,1.0
test_1306,0.99266857
test_1307,0.47158626
test_1308,0.0
test_1309,0.0
test_1310,0.8340745
test_1311,1.0
test_1312,0.71293896
test_1313,1.0
test_1314,0.0
test_1317,0.0
test_1320,0.7652306
test_1323,0.7878137
test_1325,0.87501353
test_1326,0.0
test_1329,1.0
test_1330,1.0
test_1332,0.8495864
test_1333,0.89520687
test_1334,0.0
test_1335,1.0
test_1336,0.80683
test_1337,0.0
test_1338,1.0
test_1341,0.015589446
test_1342,1.0
test_1343,1.0
test_1345,0.0
test_1348,1.0
test_1351,1.0
test_1353,1.0
test_1354,0.0019465014
test_1357,0.079508826
test_1358,0.02458908
test_1361,0.0
test_1362,0.1667913
test_1363,0.68022984
test_1364,0.0
test_1365,0.9737722
test_1366,1.0
test_1367,0.42295316
test_1369,0.15619484
test_1371,1.0
test_1372,0.0
test_1373,0.0
test_1375,1.0
test_1376,0.0
test_1379,1.0
test_1380,0.99241143
test_1381,0.09325616
test_1382,0.90012246
test_1383,0.0
test_1384,0.0
test_1385,0.13237903
test_1387,0.16307615
test_1388,1.0
test_1391,0.22624257
test_1392,0.0
test_1393,0.0
test_1394,0.0
test_1397,0.014974322
test_1399,0.28510186
test_1400,0.0
test_1402,1.0
test_1403,0.053695206
test_1404,0.0
test_1407,0.0
test_1409,1.0
test_1410,1.0
test_1413,1.0
test_1414,0.0
test_1415,0.15309817
test_1416,0.0
test_1420,0.7415753
test_1421,0.60892886
test_1422,1.0
test_1423,0.0
test_1424,0.74722767
test_1425,0.0
test_1428,1.0
test_1430,1.0
test_1434,0.48221537
test_1435,0.0
test_1436,0.9427552
test_1438,0.0
test_1440,0.9508062
test_1443,0.79341847
test_1444,0.18253936
test_1445,0.066729754
test_1446,1.0
test_1447,1.0
test_1449,1.0
test_1450,1.0
test_1451,0.16538897
test_1453,1.0
test_1454,1.0
test_1455,1.0
test_1457,0.031417456
test_1458,1.0
test_1459,0.0
test_1461,0.0
test_1464,0.0
test_1465,0.3361401
test_1466,0.0
test_1467,0.15559801
test_1468,0.94315773
test_1469,0.0
test_1470,0.94536203
test_1471,0.0
test_1472,0.05557235
test_1473,0.014972217
test_1474,1.0
test_1475,0.0
test_1476,0.40699244
test_1477,1.0
test_1480,0.84152085
test_1482,1.0
test_1483,1.0
test_1485,0.12811421
test_1486,0.0
test_1489,0.0913219
test_1490,0.0
test_1492,0.0050157793
test_1493,0.0
test_1494,0.0
test_1495,0.8655922
test_1497,0.0
test_1501,1.0
test_1502,1.0
test_1503,0.31219298
test_1505,0.24071833
test_1506,1.0
test_1509,0.0
test_1512,0.0
test_1513,0.02584267
test_1515,0.0
test_1516,0.3446449
test_1520,1.0
test_1521,0.03074098
test_1523,0.0
test_1524,0.0
test_1525,0.79736835
test_1526,1.0
test_1527,1.0
test_1528,1.0
test_1529,1.0
test_1530,0.18636173
test_1531,1.0
test_1532,0.0028402992
test_1533,1.0
test_1534,0.2936356
test_1535,1.0
test_1537,0.0
test_1541,0.8926129
test_1542,0.0
test_1544,0.0
test_1546,0.09651135
test_1548,0.14825836
test_1549,0.082805336
test_1554,0.05947717
test_1555,0.008208327
test_1557,0.03913817
test_1559,1.0
test_1560,1.0
test_1562,0.0
test_1563,0.018642273
test_1564,0.62838227
test_1566,0.72373646
test_1567,0.010389503
test_1568,0.76170397
test_1569,0.5299873
test_1570,0.8577375
test_1571,1.0
test_1572,0.07846944
test_1575,0.18028748
test_1576,0.2794326
test_1577,0.93346184
test_1578,1.0
test_1580,1.0
test_1581,0.0
test_1582,0.05680081
test_1583,1.0
test_1586,0.05344526
test_1587,0.0
test_1588,0.0
test_1592,0.0
test_1593,1.0
test_1595,0.08546473
test_1600,0.0
test_1601,1.0
test_1602,1.0
test_1603,1.0
test_1606,0.6930705
test_1607,0.11333266
test_1608,0.83658403
test_1609,0.96447325
test_1610,1.0
test_1611,0.00967757
test_1612,0.7916301
test_1613,0.40567794
test_1614,1.0
test_1617,0.0
test_1618,0.0
test_1619,0.0
test_1620,0.0
test_1621,0.7981001
test_1622,1.0
test_1624,0.101611435
test_1625,0.0
test_1627,1.0
test_1628,1.0
test_1631,0.0
test_1632,0.0
test_1634,0.98952466
test_1636,0.0
test_1639,1.0
test_1641,0.15260343
test_1643,1.0
test_1646,0.0
test_1648,0.0
test_1649,0.0
test_1650,0.9739868
test_1652,1.0
test_1653,1.0
test_1655,0.773006
test_1657,1.0
test_1658,1.0
test_1659,1.0
test_1660,0.10773352
test_1661,0.0
test_1662,0.0
test_1663,0.05092344
test_1664,1.0
test_1665,0.5892056
test_1666,0.73389405
test_1667,0.25743452
test_1669,0.88598883
test_1670,0.9968056
test_1671,1.0
test_1672,0.97611517
test_1674,0.86715186
test_1677,0.101680934
test_1678,1.0
test_1679,1.0
test_1681,0.06178834
test_1683,4.529208e-05
test_1684,0.010470975
test_1685,1.0
test_1687,0.0
test_1688,0.0
test_1690,1.0
test_1692,0.0
test_1696,0.77687275
test_1697,0.0
test_1698,1.0
test_1699,1.0
test_1704,1.0
test_1705,0.0
test_1707,0.99624974
test_1708,0.9884154
test_1709,1.0
test_1710,1.0
test_1712,1.0
test_1713,0.9425308
test_1715,1.0
test_1716,0.0
test_1717,0.0
test_1721,0.87055176
test_1723,0.14610189
test_1724,0.0
test_1725,1.0
test_1726,1.0
test_1727,0.0
test_1728,0.39983952
test_1729,0.0
test_1730,1.0
test_1731,1.0
test_1733,0.22008047
test_1734,0.0
test_1735,0.0
test_1736,0.9359194
test_1737,0.013504285
test_1738,0.0
test_1740,1.0
test_1743,1.0
test_1744,0.0
test_1745,1.0
test_1747,0.8189559
test_1748,0.111631736
test_1750,0.039887223
test_1751,0.0
test_1752,0.6848529
test_1753,0.105498224
test_1754,0.52366036
test_1756,0.03378116
test_1757,1.0
test_1759,1.0
test_1760,0.0
test_1762,1.0
test_1763,0.0053018816
test_1764,0.0
test_1765,1.0
test_1766,1.0
test_1767,1.0
test_1768,0.21697825
test_1769,1.0
test_1771,0.85202914
test_1772,0.109842345
test_1773,0.0
test_1774,1.0
test_1775,0.540969
test_1776,0.80274075
test_1777,0.021798912
test_1779,1.0
test_1781,0.9596454
test_1784,1.0
test_1785,0.8887669
test_1786,1.0
test_1787,1.0
test_1788,0.0
test_1790,0.0
test_1792,0.0
test_1794,0.0
test_1795,1.0
test_1797,0.018660475
test_1799,0.37240335
test_1804,1.0
test_1806,0.44269857
test_1808,0.040116567
test_1809,1.0
test_1811,0.030441374
test_1812,0.0
test_1813,1.0
test_1814,1.0
test_1815,0.89317775
test_1816,1.0
test_1818,0.42675897
test_1819,0.5204943
test_1820,1.0
test_1821,0.9206897
test_1823,0.0
test_1824,0.98503417
test_1825,0.0
test_1827,0.0
test_1828,0.022935558
test_1829,0.018018465
test_1830,0.21783984
test_1831,0.0
test_1832,1.0
test_1833,0.6213489
test_1836,0.91399044
test_1837,1.0
test_1838,0.0
test_1840,0.04113731
test_1841,0.95245785
test_1843,0.7533182
test_1844,0.0
test_1846,0.14963126
test_1847,1.0
test_1848,0.789468
test_1850,0.043643404
test_1851,0.83502394
test_1852,1.0
test_1853,1.0
test_1854,0.7013798
test_1856,0.0
test_1858,1.0
test_1860,0.20908841
test_1864,0.0
test_1866,0.012778137
test_1867,1.0
test_1868,0.0
test_1870,0.8929034
test_1872,1.0
test_1873,1.0
test_1874,0.0042952113
test_1876,0.9215938
test_1877,1.0
test_1878,0.009620439
test_1879,0.0
test_1880,0.0
test_1882,1.0
test_1886,0.0
test_1887,0.665113
test_1888,0.05149937
test_1892,0.41349223
test_1896,0.9037724
test_1897,0.7680437
test_1898,0.1883699
test_1899,0.9958258
test_1900,0.047676254
test_1902,0.0
test_1904,0.5582568
test_1905,0.7615055
test_1906,1.0
test_1907,1.0
test_1909,0.02472071
test_1911,1.0
test_1914,0.6906587
test_1915,0.36590838
test_1918,0.089476615
test_1921,1.0
test_1922,0.016003922
test_1927,1.0
test_1928,0.0
test_1930,0.22436377
test_1931,0.01998033
test_1932,0.0
test_1933,1.0
test_1934,0.95054275
test_1935,1.0
test_1937,1.0
test_1938,1.0
test_1939,1.0
test_1941,0.7227843
test_1942,0.0
test_1943,1.0
test_1945,0.0
test_1946,1.0
test_1947,1.0
test_1948,1.0
test_1949,1.0
test_1951,0.15538931
test_1952,0.0
test_1954,0.7568166
test_1955,0.0
test_1956,0.12899108
test_1957,0.0
test_1959,1.0
test_1960,0.0
test_1961,0.9026893
test_1967,0.0
test_1969,0.9345424
test_1970,1.0
test_1971,0.9978934
test_1972,1.0
test_1973,0.0
test_1975,1.0
test_1976,0.7042563
test_1977,0.87629217
test_1978,1.0
test_1979,0.49055102
test_1980,0.9401447
test_1982,0.9757158
test_1983,0.00955306
test_1984,0.0
test_1985,0.9939962
test_1986,0.124052405
test_1987,1.0
test_1988,0.005104441
test_1989,1.0
test_1990,1.0
test_1991,0.06806755
test_1992,0.042817105
test_1993,1.0
test_1994,0.8230957
test_1996,0.68457854
test_1999,0.2593549
test_2000,0.0
test_2002,0.0
test_2004,0.0
test_2005,0.0
test_2007,0.0
test_2010,0.92380404
test_2011,0.30414617
test_2012,1.0
test_2014,0.0
test_2015,0.0
test_2016,1.0
test_2017,1.0
test_2018,1.0
test_2019,1.0
test_2020,0.0
test_2021,0.0
test_2022,0.0
test_2023,0.0
test_2024,1.0
test_2026,0.16479507
test_2027,0.2520533
test_2028,0.773271
test_2030,1.0
test_2031,0.0
test_2032,1.0
test_2034,1.0
test_2035,0.0
test_2036,1.0
test_2037,0.0
test_2038,1.0
test_2039,0.9987789
test_2041,0.40363383
test_2043,0.0
test_2044,0.11829454
test_2046,1.0
test_2049,1.0
test_2051,1.0
test_2052,0.7909508
test_2053,0.34039065
test_2054,0.96794677
test_2055,0.5992517
test_2058,1.0
test_2060,1.0
test_2061,1.0
test_2063,0.0
test_2064,1.0
test_2065,0.11902158
test_2066,0.9503282
test_2070,0.0
test_2071,1.0
test_2073,0.9839224
test_2074,0.7645678
test_2076,1.0
test_2077,1.0
test_2078,0.066838786
test_2079,0.108958244
test_2080,1.0
test_2081,1.0
test_2082,0.5006832
test_2084,0.0
test_2086,0.8826581
test_2087,1.0
test_2088,0.0
test_2093,0.0021014214
test_2094,1.0
test_2095,0.0
test_2096,1.0
test_2097,0.0
test_2098,1.0
test_2099,1.0
test_2100,0.051069025
test_2101,0.31790236
test_2102,0.0468028
test_2104,1.0
test_2106,1.0
test_2111,1.0
test_2113,0.0712388
test_2114,0.12840733
test_2116,0.33969197
test_2117,0.0
test_2119,1.0
test_2121,0.81904334
test_2122,0.0
test_2124,0.0
test_2125,0.19822079
test_2126,0.81948
test_2127,0.0
test_2128,0.075850755
test_2129,0.22947031
test_2130,1.0
test_2131,1.0
test_2133,0.29753172
test_2134,0.0
test_2135,0.0
test_2138,1.0
test_2139,0.0
test_2140,0.19236618
test_2141,0.0
test_2143,0.8411794
test_2145,1.0
test_2147,0.97135574
test_2148,0.2836803
test_2151,0.9608724
test_2153,0.9836597
test_2155,0.0
test_2157,0.015346553
test_2158,1.0
test_2159,0.0044739693
test_2160,0.27832645
test_2161,0.9502188
test_2162,1.0
test_2163,0.0
test_2164,0.0
test_2166,0.7679793
test_2168,0.030091945
test_2169,0.0
test_2170,0.4853494
test_2172,0.0
test_2173,0.94700474
test_2174,0.14655966
test_2176,0.0
test_2177,1.0
test_2179,0.9191939
test_2180,0.0
test_2181,0.0033391006
test_2182,0.3952395
test_2183,0.0
test_2186,0.988674
test_2187,0.0
test_2188,0.0
test_2189,0.059265304
test_2190,0.11993757
test_2192,0.0
test_2193,0.0
test_2195,0.026567101
test_2197,1.0
test_2198,1.0
test_2199,1.0
test_2200,0.032193664
test_2202,0.0060628504
test_2203,0.0
test_2206,0.98874635
test_2207,0.0
test_2209,0.0
test_2211,0.0
test_2213,0.9464313
test_2214,1.0
