id,redemption_status
490,90.49758911
493,38.15488517
498,26.97723508
500,6.360701472
501,33.19081366
509,2.561270073
510,20.37464082
511,34.20850039
512,2.403956465
513,11.43839285
514,37.09970117
520,13.86809498
522,3.28861475
524,14.57976848
527,17.39785671
537,49.08952117
540,35.29367149
542,4.995752499
544,15.02343267
547,12.68752962
550,2.763200738
551,4.045573995
552,9.618498385
553,4.963031039
556,72.80642986
559,3.783330321
562,66.55145288
565,2.029377408
568,9.584611654
573,52.82967687
574,76.37432814
578,22.75771201
580,40.70194662
581,90.77222347
582,18.20553243
583,12.39422858
585,21.42620087
586,4.545455426
587,51.0334909
588,7.254148275
593,21.97426111
595,30.50344884
597,85.26986241
600,51.3784647
602,35.56247652
604,56.16359711
605,4.284578934
606,13.70046735
608,3.714363277
610,35.92011333
611,9.365796298
614,14.85870481
616,28.41587961
619,48.53940904
622,54.28475142
624,20.21434307
625,28.36614847
627,42.62752235
629,78.2392323
630,1.663739979
631,58.8609457
632,80.68801165
633,84.7214818
636,27.59432495
637,62.49830723
645,50.59884191
652,35.15413702
653,2.085538395
655,58.95821452
658,42.01677144
663,47.0341593
668,73.18576574
669,76.78111792
670,27.39338279
674,3.824847192
675,43.94338727
676,94.90004778
679,54.71437573
685,38.7660712
688,43.06973517
690,7.402019203
691,23.83168489
692,5.027588084
696,15.16174823
697,16.08422846
700,11.40817478
702,24.83821362
703,23.27769697
707,5.679015443
709,28.31223905
713,8.42384249
716,37.67752945
717,35.65787673
720,24.48237091
725,77.65646577
726,1.345685776
727,28.87429297
728,69.87561584
729,48.95388186
730,45.43098509
734,38.78246248
737,4.554332048
738,63.84164095
739,38.47205341
744,54.94593978
745,6.756893545
747,1.986079849
749,20.83991617
752,9.084418416
753,16.3131088
755,21.83619589
756,24.05086756
757,17.96754897
758,15.44570625
761,36.78086102
763,46.62764072
766,21.23232037
768,7.733098418
770,3.05727683
772,8.85078162
781,15.02280533
783,52.25165486
786,38.67985904
788,68.75125766
790,54.55034971
791,28.96841168
793,1.192580536
797,59.83953476
798,38.40351105
801,4.767756537
802,2.005086653
804,2.802504413
805,81.55575395
807,61.53874397
808,21.62727118
811,72.36810327
818,52.85184979
822,1.491317153
827,3.762978315
828,11.47225723
834,68.91454458
837,35.12460291
839,52.1192193
844,34.08202827
845,69.00269985
849,83.28982592
864,80.98244071
865,25.81698895
866,75.11215806
871,15.77347368
876,58.40326548
877,46.55753374
887,23.76811504
889,23.34408164
890,10.95121428
891,4.933945835
895,24.87129718
896,1.6032435
898,6.834729761
900,2.073172107
903,22.70558178
905,3.412022069
908,18.86287183
914,13.64135891
917,12.99535334
918,52.99418569
919,14.78111595
920,5.517710373
921,7.534691691
926,75.93708038
927,40.50656259
928,85.97129583
929,74.58074689
931,33.20894539
934,3.780885786
937,21.13855034
938,26.16229653
939,69.4429934
941,64.89843726
943,20.79332173
947,71.60963416
950,43.01322699
952,17.50946045
954,27.24247873
958,20.55631876
960,2.526491508
961,25.14715791
964,75.44085979
971,93.37862134
972,33.58956277
976,65.4340148
980,6.56472221
984,5.685861036
986,26.8740505
989,13.09728324
992,70.22333741
995,12.93467581
997,6.176878512
1000,41.82614088
1005,9.648646414
1006,20.21550834
1014,36.36440039
1015,4.102693498
1021,5.243739486
1022,42.69172549
1023,62.38890886
1025,44.05260086
1027,19.32320893
1028,7.175876945
1029,73.44090939
1033,7.215616852
1034,91.92687869
1037,46.35413587
1040,28.13849449
1044,7.195270807
1045,12.86071986
1049,86.29516363
1051,40.4989928
1053,27.00965106
1054,36.55907214
1055,55.18600345
1056,16.00742042
1057,30.40214181
1058,77.97673941
1060,14.31736052
1061,75.30623078
1067,4.928920418
1069,2.856943011
1073,9.93110463
1075,19.15867031
1080,2.14359574
1081,65.43704867
1087,65.1037395
1090,31.016168
1092,68.99740696
1099,4.592554271
1101,27.66083181
1105,2.937724255
1107,13.37994635
1111,64.35713768
1113,24.25302118
1114,48.30373228
1117,25.3282547
1118,43.33409071
1120,64.51961398
1124,13.10069114
1125,39.68625665
1133,24.96356964
1137,4.102084413
1143,7.772845775
1146,2.936218865
1148,29.28154171
1149,65.62994123
1152,16.21517986
1153,92.49430299
1155,17.15306342
1157,14.26355243
1158,29.70811427
1161,56.88035488
1162,39.00655508
1166,24.41148907
1171,78.07691693
1175,5.126432702
1179,3.867286816
1182,38.24977875
1183,7.215798646
1184,73.64510298
1185,38.75143826
1186,2.837829664
1187,63.36727738
1192,51.33070946
1193,66.40301347
1194,11.12265214
1197,6.997325271
1198,55.58642745
1199,3.381703049
1204,3.103072196
1205,58.14007521
1208,3.478246927
1209,3.466874734
1210,15.92409015
1212,4.795224592
1215,20.13833821
1216,62.2403264
1217,57.97192454
1219,83.72249603
1223,64.67733979
1224,70.47626972
1226,48.25566113
1233,47.81270027
1234,30.5259198
1237,5.44333756
1239,4.385975376
1241,75.57341456
1246,2.141680941
1247,14.37810957
1248,44.13000941
1251,22.67792076
1261,7.80781433
1263,79.3389082
1264,54.19064164
1267,77.51634717
1268,63.5517776
1269,2.028504573
1270,34.45635736
1271,76.09640956
1273,30.20642102
1276,2.623941377
1277,51.29823089
1278,49.93853867
1280,43.60817373
1282,21.90401256
1283,11.25489622
1284,75.44799447
1285,5.211821198
1289,6.764554232
1295,57.45779872
1298,79.73534465
1300,26.94289386
1301,52.16905475
1306,4.906064272
1314,36.2878859
1315,73.72348309
1317,60.34121513
1318,34.91610587
1320,4.544259608
1321,28.8210839
1322,29.50986922
1323,72.78982401
1325,23.46351445
1326,78.23340893
1327,59.91009474
1328,31.66103661
1329,33.68747532
1332,86.76553369
1337,37.08148599
1338,64.54133987
1343,85.53815484
1344,43.59697998
1349,16.12095088
1350,2.567126229
1353,1.442118641
1354,58.94855261
1355,46.4116931
1359,77.81091928
1366,0.769857503
1367,44.9890703
1369,38.04512918
1373,61.48127913
1377,21.87567055
1378,44.33861971
1381,57.10856915
1382,65.52445889
1384,5.269582942
1385,84.61034298
1386,92.40644574
1387,23.32844734
1390,17.93277264
1392,5.780076981
1394,57.17355013
1400,28.18655372
1401,21.10242248
1410,5.673291534
1411,26.78516805
1413,37.76977062
1414,21.54168934
1417,83.25281143
1423,49.26385581
1427,33.66656005
1428,41.97464585
1430,46.61135375
1431,67.96644926
1432,2.33278349
1440,16.49736017
1441,84.1835916
1450,76.29234195
1454,5.671024695
1457,26.82298422
1458,11.82165667
1459,7.788740098
1460,12.00619042
1462,57.13461041
1468,83.22242498
1469,49.45248961
1470,7.94153735
1472,40.89389145
1475,90.38729668
1476,81.75359368
1482,15.36535472
1487,57.51186609
1489,51.86126828
1492,1.75872203
1494,64.36946392
1495,43.45309138
1496,3.500194103
1497,6.189612299
1499,2.711129002
1507,18.81533861
1511,34.38695967
1517,49.31029379
1518,2.971264534
1519,38.2237345
1520,23.24154228
1521,89.12152648
1523,49.93933737
1527,24.93336797
1528,70.91057897
1531,38.12308013
1534,67.70395637
1535,14.98554796
1536,13.4582907
1539,4.341852665
1540,3.118079901
1541,19.12324876
1543,11.78727597
1545,30.17828465
1546,23.78882915
1551,16.07286781
1552,81.86386228
1555,30.49374223
1556,7.302336395
1557,15.88179469
1560,48.56720865
1566,69.11805272
1572,29.05441225
1574,30.20876646
1575,63.66267204
1576,22.72748649
1577,68.89823675
1581,32.74196386
1586,62.78250813
1587,13.6503756
1589,53.30531001
1590,4.993971065
1592,68.94674301
1595,2.843994461
1600,67.68017411
1602,47.08100855
1610,11.88816503
1611,52.87723541
1612,82.8794241
1613,3.562546894
1614,42.53429174
1618,4.536605254
1620,64.8524642
1622,34.67576802
1627,8.069621027
1632,38.22138608
1633,42.84672141
1634,15.97663015
1636,60.76740026
1642,70.60508132
1643,86.21609807
1645,64.96934295
1651,91.34771824
1652,42.65269637
1654,14.98941332
1659,16.311647
1662,47.33735919
1665,7.099488378
1666,78.93440127
1667,4.693997651
1673,81.27420545
1674,86.26382947
1677,29.35118079
1679,50.95398426
1686,83.68916512
1687,31.49887919
1689,35.40751338
1691,1.48874633
1697,3.394890577
1698,90.50056934
1700,5.423910171
1702,70.53985596
1703,91.5922761
1704,54.23330069
1708,38.88767362
1711,23.84394854
1712,5.584660545
1713,6.751077622
1716,93.431741
1717,19.18480694
1720,77.61248946
1722,21.47537917
1726,40.40511549
1727,49.95596707
1728,2.460606024
1730,5.455383658
1731,29.68928516
1734,7.211484015
1735,32.36394823
1739,3.433056921
1740,85.3156805
1741,37.24008501
1742,55.94519973
1744,24.78341758
1748,47.6785183
1749,36.45765781
1750,37.51779497
1751,4.908069968
1752,3.917159885
1753,20.93212306
1754,12.79511303
1755,2.850103192
1757,20.74908167
1759,63.09844255
1764,62.16102242
1765,4.620563239
1766,39.35424387
1767,25.65642595
1769,2.576782368
1770,23.53019267
1777,84.52630043
1778,6.055005267
1780,3.16350013
1783,85.38818359
1786,23.24428558
1788,2.445209585
1793,73.16010594
1794,30.71097732
1796,17.05286503
1799,5.463210866
1800,53.83700728
1801,12.97189444
1803,21.16543353
1805,58.09760094
1807,13.16579282
1808,68.65756512
1811,71.63286209
1815,84.30942893
1819,48.42933118
1820,90.64204693
1822,3.55517529
1825,27.97395587
1826,15.74547291
1829,64.89056349
1830,27.94075906
1831,38.46585453
1835,6.140250713
1836,24.19088185
1838,7.426773757
1839,1.292441413
1842,12.5995189
1846,53.2027781
1847,44.78573799
1848,62.4397397
1849,9.273795784
1850,55.28334975
1852,30.72355688
1854,66.26940966
1855,30.95680773
1856,7.635976374
1858,94.95774508
1869,48.39248061
1872,36.12009883
1876,48.9223063
1879,8.945248276
1880,80.32997847
1882,34.86745954
1887,54.80996966
1888,88.88739944
1892,42.95283854
1894,2.587485127
1895,2.625012025
1898,20.69993019
1900,13.57722282
1901,14.15158212
1903,17.79695004
1904,38.58353198
1907,75.22647977
1908,14.32856768
1911,5.616846681
1914,25.29084384
1917,13.28200847
1923,39.20125961
1925,17.20454544
1928,54.23184037
1929,68.08629036
1934,4.390157387
1936,60.14713645
1937,75.5705893
1938,74.87367988
1939,30.86595237
1942,16.85613096
1944,25.70924461
1945,6.405182183
1946,20.28375864
1948,19.21748966
1951,58.41765404
1952,66.19002223
1957,28.01991105
1960,3.665520996
1961,13.27307075
1962,29.10606861
1965,45.36066651
1966,41.84612334
1973,27.91133225
1976,44.98466849
1978,81.72630072
1979,64.44765329
1980,62.73285151
1984,60.15993953
1985,40.22110999
1990,29.12404835
1991,44.50775385
1993,65.167135
1999,82.29706287
2000,88.42972517
2001,15.20421356
2002,29.04364765
2007,89.80324268
2009,51.70605183
2011,48.27395082
2012,6.739833951
2014,29.07749712
2017,28.03660631
2019,22.36277312
2022,77.36701369
2025,39.60357606
2029,12.61510551
2030,1.38382921
2031,29.77081835
2032,26.20245516
2034,64.53343034
2036,5.381501094
2038,89.24791813
2039,1.81748569
2040,70.5481112
2044,49.69433248
2045,1.482629217
2046,53.14685106
2050,6.888370216
2052,50.12364984
2053,4.719195887
2054,67.49996543
2055,14.66632336
2057,10.34019664
2059,37.22302616
2061,16.11394584
2062,25.89200139
2064,81.50745034
2065,4.077941924
2070,54.25538421
2074,17.56270081
2077,3.065403551
2078,20.32811493
2081,16.00082964
2083,46.45248353
2086,8.519531786
2089,42.60132313
2099,31.24454618
2100,29.79863882
2103,5.006051064
2104,38.90070915
2105,14.2019242
2107,48.80717993
2108,5.59886843
2109,74.27284122
2110,43.13734174
2113,72.56039977
2117,16.15935117
2119,12.90989816
2121,4.600809142
2123,21.49535269
2126,18.65576506
2127,21.60010487
2128,39.75737393
2130,19.10758317
2131,4.084267095
2133,60.52360535
2135,21.70480788
2142,57.45843649
2144,27.14975178
2145,58.37239623
2146,2.549357712
2149,2.616547048
2155,90.34827948
2156,3.426147625
2157,42.93745458
2158,42.03397632
2163,12.31872588
2167,10.82183793
2178,14.09870535
2179,73.91802669
2181,44.55569685
2182,45.84370553
2190,33.71494114
2192,41.69533253
2196,18.97935867
2198,8.629979938
2199,14.33427036
2206,55.26781678
2211,14.29376453
2214,54.210186
2215,62.94270158
2216,60.84800363
2217,12.23850772
2219,41.73565209
2220,15.13514668
2223,1.186539698
2225,3.48723568
2226,33.24258327
2227,18.61052513
2229,44.36275661
2230,79.14666533
2239,0.654746965
2241,41.98159873
2242,1.175236795
2243,67.95643568
2245,2.064749226
2247,34.03732479
2248,34.68500078
2250,95.84679008
2251,17.31723547
2252,38.99075985
2253,1.993183792
2254,55.93342185
2255,38.47920299
2256,3.905704245
2257,5.43452464
2259,11.46974862
2268,14.34356719
2272,4.231733456
2275,62.4316752
2278,7.696843892
2280,54.3957293
2285,9.144618362
2292,35.07937491
2293,77.38750577
2294,5.643073097
2296,38.52782547
2297,35.76284647
2298,57.4893415
2300,50.14006495
2301,12.51451373
2303,92.40588546
2305,10.14696285
2310,70.29365301
2315,40.78839421
2316,14.79282528
2317,30.88905811
2318,50.73311925
2322,33.60535502
2323,5.217766389
2331,42.30581224
2333,42.85425842
2337,45.99922895
2341,12.80779839
2344,62.96440363
2350,46.99726105
2352,46.38293386
2353,3.193503991
2354,62.47732639
2356,8.39645192
2357,5.412576348
2368,45.62811255
2369,2.523160353
2370,76.12022161
2371,34.20937359
2374,37.76118755
2382,46.72600627
2383,26.53558552
2386,2.316324972
2390,83.04805756
2393,79.15923595
2394,16.09024256
2395,1.530130953
2396,17.4016133
2400,6.151232496
2401,2.557435073
2403,55.30851483
2404,60.13655066
2407,73.78509045
2412,33.0376178
2414,85.6190443
2415,83.06475282
2424,12.03852817
2426,54.48081493
2429,54.86834645
2432,63.53521347
2434,34.04940069
2435,20.45424879
2436,87.7569437
2437,12.68138587
2440,2.945931442
2442,25.77756047
2445,13.5438472
2446,45.80409229
2447,70.94875574
2448,10.86342782
2450,11.8522808
2452,43.59275699
2455,3.16875875
2456,64.31237459
2457,40.32061994
2458,8.475872129
2466,51.89084411
2467,9.70582962
2472,51.71816945
2478,40.1624769
2480,7.824485004
2483,1.003166288
2487,12.25732639
2488,8.616409451
2490,70.50194144
2493,79.85635996
2497,58.19722414
2499,40.7323122
2501,40.23023844
2502,20.10605633
2510,28.1868577
2511,50.54358244
2517,43.39009225
2518,80.370754
2520,34.10488367
2526,77.162081
2533,55.46066761
2536,74.52414036
2540,78.24783921
2541,61.24722362
2542,48.19965363
2547,84.03521776
2548,22.27591723
2549,4.885448888
2553,75.61855912
2554,39.94445205
2556,45.58822811
2558,26.06565952
2560,43.09029281
2561,39.28489685
2565,44.93426979
2566,51.29907727
2568,7.335143536
2569,6.212237477
2573,4.619047046
2575,2.931860648
2576,55.26067019
2578,43.90289187
2579,45.1980412
2581,62.79610395
2582,14.96314257
2583,14.21929896
2584,4.921886697
2586,41.82366729
2588,65.22807479
2591,11.22746691
2593,68.89551282
2596,7.253445685
2602,5.652824417
2606,33.36684108
2609,39.49248791
2611,28.07660699
2612,37.9473865
2614,67.27020741
2629,5.684765428
2630,42.42655039
2633,96.00291252
2634,58.30650926
2635,70.98164558
2639,45.28945982
2640,64.01569843
2641,59.90123749
2646,63.57540488
2647,11.55279577
2650,83.33714008
2651,40.78092277
2654,26.42425597
2655,6.716655195
2659,48.18494022
2660,14.37952369
2662,58.77984762
2669,62.17108965
2674,49.20963943
2675,22.1239984
2676,57.86067843
2678,71.83011174
2680,14.30059373
2681,23.00219089
2683,7.145997137
2695,37.12062538
2696,30.05734086
2697,58.1087172
2698,37.42815852
2701,89.54190612
2708,8.144372702
2710,17.09482521
2711,44.33681071
2712,69.91850138
2716,1.878798939
2717,67.39202738
2723,28.70306075
2726,16.70037508
2727,49.50138628
2728,28.94551754
2729,13.5365054
2733,1.358297374
2734,73.29534292
2737,41.71544909
2739,32.71943033
2744,30.10385931
2745,9.006458521
2755,17.88678914
2756,4.708221927
2757,56.93610907
2759,20.71122676
2764,62.77194023
2769,27.59485841
2771,77.04680562
2773,59.81810689
2774,3.114696778
2775,27.75188982
2776,10.218288
2777,79.8689425
2779,62.12666631
2780,33.18189085
2781,5.530640483
2783,5.434315279
2786,9.190839529
2787,34.52018797
2788,2.260231227
2789,10.32615751
2790,81.49222732
2792,87.72803545
2796,35.50413251
2797,56.31730556
2799,33.6051017
2801,25.93985796
2805,82.31155872
2808,65.72781205
2809,15.1092425
2811,1.424849592
2812,23.18805754
2814,4.039040208
2818,56.69949055
2819,14.24743831
2822,28.60994339
2823,42.49119461
2825,10.31888425
2827,56.90343976
2829,59.00731683
2831,3.243489563
2837,42.16670096
2838,8.223538846
2846,89.48426843
2849,3.939072415
2853,10.99839434
2854,1.466109883
2855,3.702539206
2858,69.25829053
2859,14.3850714
2863,40.27738571
2867,39.37950432
2869,12.23003417
2870,62.51407266
2872,3.97121124
2875,94.05581951
2878,6.843789667
2879,53.92854214
2880,56.62215948
2883,21.87153399
2888,70.42249441
2890,72.92017341
2895,4.872328416
2896,11.80621162
2905,30.39059341
2906,2.660914697
2907,3.193468601
2910,49.43304658
2912,22.66063988
2913,56.10083938
2914,6.679695845
2916,29.66296673
2917,43.32981408
2918,5.725779757
2919,89.77669477
2924,66.04041457
2927,79.33721542
2928,3.03696841
2929,26.77067816
2930,34.05358791
2932,8.622967452
2933,59.88778472
2939,69.63126659
2943,2.250969782
2946,6.234108284
2947,14.78312463
2948,65.55239558
2950,3.29715237
2954,40.45024812
2957,70.50148845
2958,79.82857823
2965,3.087798133
2966,41.49774015
2967,52.02896595
2968,55.83618283
2974,31.54273629
2982,8.593331277
2984,87.85369992
2988,11.7012091
2989,69.00993586
2990,10.38888916
2993,42.1879828
2995,41.75094366
2996,42.29834676
2998,9.445799887
3000,2.354241721
3001,31.61475956
3003,63.19096088
3005,21.96727991
3008,77.34094858
3010,82.00102448
3017,64.36470747
3018,73.88574481
3020,20.61950862
3021,13.94324154
3022,36.93980575
3027,57.71920681
3029,8.145292103
3031,4.256559536
3035,6.00939393
3036,13.46761137
3037,22.3087281
3043,11.80851012
3046,83.69534612
3050,69.9731648
3053,38.45859468
3054,42.5063163
3057,5.003377423
3061,70.19982934
3064,43.30290854
3068,25.53737462
3069,58.69594812
3071,49.70291853
3073,5.100303888
3074,79.24391031
3075,49.7236222
3076,66.11990929
3077,8.667158335
3078,12.78501153
3079,3.890446573
3080,59.16897655
3081,40.98310173
3085,6.030427292
3086,13.56333941
3089,8.134689182
3091,40.32772779
3092,41.43264294
3096,14.99585509
3097,69.15786266
3100,26.85571909
3102,13.57722282
3103,93.67489219
3106,80.45686483
3108,65.81367254
3109,67.99789667
3111,73.07044864
3112,12.29757667
3114,7.710753381
3117,64.43485618
3120,86.89229488
3123,20.2168107
3124,46.77631557
3128,9.796416759
3129,80.77762127
3131,18.34762394
3141,86.95662022
3143,55.61970472
3148,92.81769395
3152,65.20640254
3158,74.70412254
3159,4.053765908
3160,31.48453832
3161,4.685569927
3162,3.764783964
3163,42.41938293
3166,34.88017321
3168,47.29377627
3169,3.924999386
3170,82.49621391
3172,44.16653216
3175,69.80074644
3176,71.47924304
3182,48.29677045
3183,10.94763279
3184,47.33547866
3188,43.76887679
3191,4.165759683
3193,10.95051169
3194,1.85623765
3196,4.094153643
3200,36.83274686
3202,4.282734543
3204,24.08873737
3208,11.00275889
3209,20.24166584
3210,61.32899523
3211,22.47837633
3212,78.75670791
3213,37.02546656
3214,21.94548696
3223,4.06931676
3226,51.71380043
3232,74.46954846
3234,66.52936935
3235,76.93575621
3237,25.92535317
3238,97.14591503
3239,92.74735451
3240,21.72174752
3242,19.75080818
3249,46.86345458
3250,33.39657485
3251,50.89255571
3253,71.4494586
3257,5.516232923
3258,7.313641906
3259,17.58888066
3265,11.94644719
3266,47.57130444
3270,64.52899575
3271,20.26475072
3272,61.5220964
3277,61.24002934
3279,1.551428437
3280,35.19442677
3281,2.145042457
3282,30.4843694
3290,2.315169759
3293,78.0901432
3294,42.21048653
3295,11.4733316
3297,2.643299103
3298,10.69238409
3300,26.17693543
3302,70.47717571
3307,10.73499247
3310,74.2503345
3314,3.889146447
3321,90.25842547
3323,76.61816478
3324,3.110829554
3326,59.2307806
3327,32.32866824
3330,33.19914043
3331,6.558053941
3332,66.8590188
3340,4.624882713
3349,1.81029886
3351,20.60356885
3352,44.99292076
3358,30.27932346
3359,26.32910907
3360,82.83177018
3361,76.4041543
3363,5.596707016
3367,9.590826184
3369,23.46951962
3371,79.87817526
3376,48.46003354
3379,65.88237882
3380,2.733423933
3386,21.83637172
3390,36.62627339
3391,47.04788625
3392,15.58869928
3401,30.03613949
3403,8.388271183
3405,64.01949525
3411,25.48811436
3415,40.8033222
3416,27.62568295
3420,21.28102481
3424,31.48204088
3425,22.04568684
3433,72.35968709
3434,85.14610529
3436,33.29132795
3441,10.19755378
3447,30.44264019
3450,52.44574547
3452,4.584648833
3456,1.895730011
3458,24.97384846
3469,30.64299226
3472,5.772419274
3473,4.43751961
3474,14.89581913
3475,42.40591824
3484,50.24456382
3485,47.31435478
3491,80.51755428
3492,36.84147
3493,4.267386347
3498,2.131324634
3499,29.1677475
3500,30.11312485
3505,32.0998013
3506,31.58720136
3508,36.60036325
3510,2.975232899
3512,10.49089879
3513,4.026409984
3514,36.0001117
3516,40.90024829
3523,72.83856869
3524,6.717153639
3525,2.881725878
3531,3.422546759
3532,53.9473176
3538,36.43772304
3542,63.33534122
3543,33.1510812
3546,76.98135376
3547,28.94295752
3550,31.50150776
3551,12.70395517
3554,6.378272921
3557,88.03186417
3561,21.95317298
3568,3.89906466
3569,15.03993422
3570,42.99760759
3571,44.38721836
3572,58.55896473
3573,43.12317371
3575,36.53224409
3581,27.15019286
3584,27.13474333
3586,10.54407731
3588,38.57557774
3591,61.31402254
3592,9.762607515
3593,28.24651301
3594,10.3483893
3595,52.15215683
3597,61.11228466
3598,18.27669889
3599,29.88185585
3601,36.223194
3607,36.99121177
3609,19.91552114
3612,68.15609932
3614,28.62274945
3615,64.70412016
3617,27.3160845
3618,78.01810503
3619,8.652061969
3621,4.950299859
3624,28.50857675
3629,60.23946404
3632,15.10236859
3633,47.75480032
3634,70.44801116
3635,36.2206459
3636,54.1267395
3637,61.46736741
3638,16.48119092
3645,2.611465193
3649,55.84743619
3650,3.689988703
3658,16.41758978
3660,61.34155393
3662,64.59395289
3666,5.903608352
3667,75.31911731
3668,38.77005875
3670,43.32297146
3671,75.8695662
3672,25.18640757
3675,4.061209783
3678,12.11088151
3679,55.22817969
3681,62.39260435
3682,27.03984678
3685,35.37033498
3690,62.02867627
3694,10.55267379
3695,7.930646837
3696,46.87049687
3697,11.81430966
3702,6.476946175
3709,85.01797318
3711,6.347051263
3714,36.08651459
3715,49.1512239
3722,41.33296609
3725,12.98088431
3726,14.63702321
3727,24.06243384
3730,86.21217012
3734,48.52353036
3735,14.95214999
3738,63.95890117
3745,11.45443246
3748,2.909165248
3753,86.3592267
3755,44.69220936
3758,42.50046015
3760,93.6827898
3762,10.10968387
3763,21.00358456
3768,53.59733105
3775,65.47792554
3783,2.173356339
3786,15.93844742
3787,7.726407051
3789,6.842786074
3791,2.879753336
3794,38.52650523
3797,7.803983241
3802,42.90039539
3803,67.08091497
3804,38.79799545
3805,50.18185377
3806,4.187507555
3808,4.528984055
3809,28.33619714
3813,29.69976366
3816,26.220119
3817,84.81547236
3818,82.33892918
3823,69.28418279
3824,52.02371478
3825,15.55056721
3827,81.76752329
3830,24.12429005
3832,59.24257636
3834,6.801650673
3837,67.97145009
3845,81.13281131
3846,4.250901192
3847,36.32743955
3849,4.430417344
3852,10.87308228
3853,87.89752126
3856,43.26046705
3862,9.043349326
3864,48.02033007
3867,2.771762945
3869,69.37012076
3871,41.84993207
3872,1.994223334
3876,50.7555902
3878,1.599094085
3880,26.85651779
3882,4.002470523
3887,8.517059684
3888,37.96660602
3890,76.65765882
3892,86.1608386
3893,72.52691388
3896,26.59246027
3898,31.85709119
3900,32.81345665
3902,37.38354146
3904,8.617670834
3906,62.24303246
3907,55.81740737
3908,1.904034801
3912,14.29496557
3919,75.9455502
3920,87.86568642
3922,50.04765987
3923,13.15472126
3925,20.12197375
3928,51.91512108
3930,3.530494124
3935,91.26803875
3936,63.92396688
3939,5.657150224
3941,5.96892722
3943,30.88642359
3945,14.45111483
3946,2.255585231
3948,34.45949852
3950,79.33145761
3951,60.71944237
3952,65.14053345
3954,22.78686315
3956,7.558365911
3957,4.159938172
3960,66.21704102
3962,67.84758568
3963,17.19158888
3966,17.79038459
3968,12.4397099
3969,95.77760696
3970,64.10756111
3974,10.98537222
3975,7.432499528
3978,69.73346472
3979,5.955862254
3981,79.61274385
3983,46.54073417
3985,5.396164581
3986,17.78547466
3988,5.042101815
3989,20.60248256
3992,37.25362718
3993,40.76259136
3994,68.48282218
3995,3.170770407
3997,10.64598337
3998,14.64843154
4001,87.33246326
4006,5.16244024
